Year,SeriesCode,Country,Education level,Sex,Value
2020,SE_TRA_GRDL,Ukraine,SECOND,Both sexes,94.31414
2020,SE_TRA_GRDL,Ukraine,SECOND,Female,93.33544
2020,SE_TRA_GRDL,Ukraine,SECOND,Male,98.85467
2021,SE_TRA_GRDL,Ukraine,SECOND,Both sexes,94.53758
2021,SE_TRA_GRDL,Ukraine,PRIMAR,Male,90.4013
2021,SE_TRA_GRDL,Ukraine,PRIMAR,Female,90.01225
2021,SE_TRA_GRDL,Ukraine,PRIMAR,Both sexes,90.01843
2021,SE_TRA_GRDL,Ukraine,SECOND,Male,98.80765
2021,SE_TRA_GRDL,Ukraine,SECOND,Female,93.62217
2006,SE_TRA_GRDL,Uzbekistan,SECOND,Male,100.0
2006,SE_TRA_GRDL,Uzbekistan,SECOND,Female,100.0
2006,SE_TRA_GRDL,Uzbekistan,PRIMAR,Female,100.0
2006,SE_TRA_GRDL,Uzbekistan,PREPRI,Both sexes,100.0
2006,SE_TRA_GRDL,Uzbekistan,PRIMAR,Both sexes,100.0
2006,SE_TRA_GRDL,Uzbekistan,PREPRI,Male,100.0
2006,SE_TRA_GRDL,Uzbekistan,SECOND,Both sexes,100.0
2006,SE_TRA_GRDL,Uzbekistan,PREPRI,Female,100.0
2006,SE_TRA_GRDL,Uzbekistan,PRIMAR,Male,100.0
2007,SE_TRA_GRDL,Uzbekistan,SECOND,Female,100.0
2007,SE_TRA_GRDL,Uzbekistan,SECOND,Male,100.0
2007,SE_TRA_GRDL,Uzbekistan,SECOND,Both sexes,100.0
2007,SE_TRA_GRDL,Uzbekistan,PRIMAR,Male,100.0
2007,SE_TRA_GRDL,Uzbekistan,PREPRI,Female,100.0
2007,SE_TRA_GRDL,Uzbekistan,PREPRI,Male,100.0
2007,SE_TRA_GRDL,Uzbekistan,PRIMAR,Both sexes,100.0
2007,SE_TRA_GRDL,Uzbekistan,PREPRI,Both sexes,100.0
2007,SE_TRA_GRDL,Uzbekistan,PRIMAR,Female,100.0
2008,SE_TRA_GRDL,Uzbekistan,SECOND,Both sexes,100.0
2008,SE_TRA_GRDL,Uzbekistan,SECOND,Male,100.0
2008,SE_TRA_GRDL,Uzbekistan,SECOND,Female,100.0
2008,SE_TRA_GRDL,Uzbekistan,PRIMAR,Female,100.0
2008,SE_TRA_GRDL,Uzbekistan,PREPRI,Both sexes,100.0
2008,SE_TRA_GRDL,Uzbekistan,PRIMAR,Both sexes,100.0
2008,SE_TRA_GRDL,Uzbekistan,PREPRI,Male,100.0
2008,SE_TRA_GRDL,Uzbekistan,PREPRI,Female,100.0
2008,SE_TRA_GRDL,Uzbekistan,PRIMAR,Male,100.0
2009,SE_TRA_GRDL,Uzbekistan,PREPRI,Male,100.0
2009,SE_TRA_GRDL,Uzbekistan,PRIMAR,Both sexes,100.0
2009,SE_TRA_GRDL,Uzbekistan,PREPRI,Both sexes,100.0
2009,SE_TRA_GRDL,Uzbekistan,PRIMAR,Female,100.0
2009,SE_TRA_GRDL,Uzbekistan,SECOND,Female,100.0
2009,SE_TRA_GRDL,Uzbekistan,SECOND,Male,100.0
2009,SE_TRA_GRDL,Uzbekistan,PRIMAR,Male,100.0
2009,SE_TRA_GRDL,Uzbekistan,PREPRI,Female,100.0
2009,SE_TRA_GRDL,Uzbekistan,SECOND,Both sexes,100.0
2010,SE_TRA_GRDL,Uzbekistan,PREPRI,Female,100.0
2010,SE_TRA_GRDL,Uzbekistan,PRIMAR,Male,100.0
2010,SE_TRA_GRDL,Uzbekistan,SECOND,Both sexes,100.0
2010,SE_TRA_GRDL,Uzbekistan,SECOND,Male,100.0
2010,SE_TRA_GRDL,Uzbekistan,SECOND,Female,100.0
2010,SE_TRA_GRDL,Uzbekistan,PRIMAR,Female,100.0
2010,SE_TRA_GRDL,Uzbekistan,PREPRI,Both sexes,100.0
2010,SE_TRA_GRDL,Uzbekistan,PRIMAR,Both sexes,100.0
2010,SE_TRA_GRDL,Uzbekistan,PREPRI,Male,100.0
2011,SE_TRA_GRDL,Uzbekistan,PRIMAR,Male,100.0
2011,SE_TRA_GRDL,Uzbekistan,PREPRI,Female,100.0
2011,SE_TRA_GRDL,Uzbekistan,PREPRI,Male,100.0
2011,SE_TRA_GRDL,Uzbekistan,PRIMAR,Both sexes,100.0
2011,SE_TRA_GRDL,Uzbekistan,PREPRI,Both sexes,100.0
2011,SE_TRA_GRDL,Uzbekistan,PRIMAR,Female,100.0
2011,SE_TRA_GRDL,Uzbekistan,SECOND,Female,100.0
2011,SE_TRA_GRDL,Uzbekistan,SECOND,Male,100.0
2011,SE_TRA_GRDL,Uzbekistan,SECOND,Both sexes,100.0
2017,SE_TRA_GRDL,Uzbekistan,SECOND,Female,97.87843
2017,SE_TRA_GRDL,Uzbekistan,PRIMAR,Female,98.94357
2002,SE_TRA_GRDL,Viet Nam,LOWSEC,Male,89.80337
2002,SE_TRA_GRDL,Viet Nam,LOWSEC,Female,91.80029
2002,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,87.012
2005,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,93.3701
2005,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,94.58984
2006,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,97.46559
2006,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,95.63952
2006,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,93.27098
2006,SE_TRA_GRDL,Viet Nam,LOWSEC,Female,97.5171
2006,SE_TRA_GRDL,Viet Nam,LOWSEC,Male,97.35824
2020,SE_TRA_GRDL,Lithuania,PRIMAR,Both sexes,91.30689
2020,SE_TRA_GRDL,Lithuania,SECOND,Male,92.53932
2020,SE_TRA_GRDL,Lithuania,PRIMAR,Female,92.01406
2020,SE_TRA_GRDL,Lithuania,PRIMAR,Male,71.52542
2020,SE_TRA_GRDL,Lithuania,SECOND,Both sexes,94.98855
2020,SE_TRA_GRDL,Lithuania,SECOND,Female,95.55008
2020,SE_TRA_GRDL,Lithuania,PREPRI,Female,83.18356
2020,SE_TRA_GRDL,Lithuania,PREPRI,Male,54.19847
2017,SE_TRA_GRDL,Uzbekistan,UPPSEC,Male,92.6009
2017,SE_TRA_GRDL,Uzbekistan,PREPRI,Both sexes,98.47038
2017,SE_TRA_GRDL,Uzbekistan,PRIMAR,Both sexes,98.94492
2017,SE_TRA_GRDL,Uzbekistan,PREPRI,Male,98.53157
2017,SE_TRA_GRDL,Uzbekistan,SECOND,Both sexes,97.54206
2017,SE_TRA_GRDL,Uzbekistan,UPPSEC,Female,94.16087
2021,SE_TRA_GRDL,Uzbekistan,PREPRI,Both sexes,100.0
2021,SE_TRA_GRDL,Uzbekistan,PRIMAR,Both sexes,100.0
2021,SE_TRA_GRDL,Uzbekistan,PREPRI,Male,100.0
2021,SE_TRA_GRDL,Uzbekistan,PREPRI,Female,100.0
2021,SE_TRA_GRDL,Uzbekistan,PRIMAR,Male,100.0
2021,SE_TRA_GRDL,Uzbekistan,SECOND,Both sexes,100.0
2021,SE_TRA_GRDL,Uzbekistan,SECOND,Female,100.0
2021,SE_TRA_GRDL,Uzbekistan,SECOND,Male,100.0
2006,SE_TRA_GRDL,Viet Nam,PRIMAR,Female,96.30336
2007,SE_TRA_GRDL,Viet Nam,PRIMAR,Both sexes,97.79333
2007,SE_TRA_GRDL,Viet Nam,LOWSEC,Both sexes,97.98886
2007,SE_TRA_GRDL,Viet Nam,PRIMAR,Female,98.77683
2007,SE_TRA_GRDL,Viet Nam,LOWSEC,Male,98.40324
2007,SE_TRA_GRDL,Viet Nam,LOWSEC,Female,97.78749
2007,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,94.37392
2007,SE_TRA_GRDL,Viet Nam,PRIMAR,Male,94.37392
