Year,SeriesCode,Страна ,Sex,Value
2020,SI_COV_PENSN,United Arab Emirates,BOTHSEX,22.6
2000,SI_COV_PENSN,Türkiye,BOTHSEX,55.0
2013,SI_COV_PENSN,Türkiye,BOTHSEX,100.0
2014,SI_COV_PENSN,Türkiye,BOTHSEX,100.0
2016,SI_COV_PENSN,Türkiye,BOTHSEX,100.0
2020,SI_COV_PENSN,Türkiye,BOTHSEX,100.0
2020,SI_COV_PENSN,Türkiye,FEMALE,100.0
2020,SI_COV_PENSN,Türkiye,MALE,100.0
2021,SI_COV_PENSN,Туркменистан,BOTHSEX,77.2
2000,SI_COV_PENSN,Ukraine,BOTHSEX,92.0
2016,SI_COV_PENSN,Ukraine,BOTHSEX,91.9
2018,SI_COV_PENSN,Ukraine,BOTHSEX,96.0
2020,SI_COV_PENSN,Ukraine,BOTHSEX,96.2
2000,SI_COV_PENSN,North Macedonia,BOTHSEX,52.0
2015,SI_COV_PENSN,North Macedonia,BOTHSEX,71.4
2020,SI_COV_PENSN,North Macedonia,FEMALE,40.9
2020,SI_COV_PENSN,North Macedonia,BOTHSEX,68.6
2020,SI_COV_PENSN,North Macedonia,MALE,100.0
2000,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,98.0
2013,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,FEMALE,100.0
2013,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,MALE,98.7
2013,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,100.0
2014,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,MALE,100.0
2014,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,FEMALE,100.0
2014,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,100.0
2020,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,MALE,100.0
2020,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,FEMALE,100.0
2020,SI_COV_PENSN,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,100.0
2000,SI_COV_PENSN,Узбекистан,BOTHSEX,100.0
2010,SI_COV_PENSN,Узбекистан,BOTHSEX,98.1
2017,SI_COV_PENSN,Узбекистан,BOTHSEX,100.0
2018,SI_COV_PENSN,Узбекистан,BOTHSEX,100.0
2020,SI_COV_PENSN,Узбекистан,BOTHSEX,100.0
2020,SI_COV_PENSN,Узбекистан,FEMALE,100.0
2020,SI_COV_PENSN,Узбекистан,MALE,100.0
2020,SI_COV_PENSN,Узбекистан,MALE,100.0
