Year,SeriesCode,GeoAreaName,Age,Freq,Location,Sex,Value
2001,SH_TBS_INCD,Bulgaria,,,,,61.0
2002,SH_TBS_INCD,Bulgaria,,,,,53.0
2003,SH_TBS_INCD,Bulgaria,,,,,52.0
2004,SH_TBS_INCD,Bulgaria,,,,,49.0
2005,SH_TBS_INCD,Bulgaria,,,,,52.0
2016,SH_TBS_INCD,Finland,,,,,4.7
2017,SH_TBS_INCD,Finland,,,,,4.9
2018,SH_TBS_INCD,Finland,,,,,4.8
2019,SH_TBS_INCD,Finland,,,,,4.7
2020,SH_TBS_INCD,Finland,,,,,3.6
2021,SH_TBS_INCD,Finland,,,,,3.5
2000,SH_TBS_INCD,France,,,,,13.0
2001,SH_TBS_INCD,France,,,,,12.0
2002,SH_TBS_INCD,France,,,,,12.0
2003,SH_TBS_INCD,France,,,,,12.0
2004,SH_TBS_INCD,France,,,,,10.0
2005,SH_TBS_INCD,France,,,,,10.0
2006,SH_TBS_INCD,France,,,,,9.9
2007,SH_TBS_INCD,France,,,,,11.0
2008,SH_TBS_INCD,France,,,,,11.0
2009,SH_TBS_INCD,France,,,,,9.6
2010,SH_TBS_INCD,France,,,,,9.3
2011,SH_TBS_INCD,France,,,,,9.1
2003,SH_TBS_INCD,Norway,,,,,8.4
2004,SH_TBS_INCD,Norway,,,,,7.1
2005,SH_TBS_INCD,Norway,,,,,6.9
2006,SH_TBS_INCD,Norway,,,,,6.8
2007,SH_TBS_INCD,Norway,,,,,6.9
2008,SH_TBS_INCD,Norway,,,,,7.2
2009,SH_TBS_INCD,Norway,,,,,7.8
2010,SH_TBS_INCD,Norway,,,,,6.9
2011,SH_TBS_INCD,Norway,,,,,7.4
2006,SH_TBS_INCD,Bulgaria,,,,,51.0
2007,SH_TBS_INCD,Bulgaria,,,,,47.0
2008,SH_TBS_INCD,Bulgaria,,,,,49.0
2009,SH_TBS_INCD,Bulgaria,,,,,44.0
2010,SH_TBS_INCD,Bulgaria,,,,,41.0
2011,SH_TBS_INCD,Bulgaria,,,,,37.0
2012,SH_TBS_INCD,Bulgaria,,,,,35.0
2013,SH_TBS_INCD,Bulgaria,,,,,33.0
2014,SH_TBS_INCD,Bulgaria,,,,,31.0
2012,SH_TBS_INCD,France,,,,,9.0
2013,SH_TBS_INCD,France,,,,,9.0
2014,SH_TBS_INCD,France,,,,,8.6
2015,SH_TBS_INCD,France,,,,,8.5
2016,SH_TBS_INCD,France,,,,,8.8
2017,SH_TBS_INCD,France,,,,,9.1
2018,SH_TBS_INCD,France,,,,,9.0
2019,SH_TBS_INCD,France,,,,,9.1
2020,SH_TBS_INCD,France,,,,,8.3
2012,SH_TBS_INCD,Norway,,,,,7.9
2013,SH_TBS_INCD,Norway,,,,,8.2
2014,SH_TBS_INCD,Norway,,,,,6.8
2015,SH_TBS_INCD,Norway,,,,,6.3
2016,SH_TBS_INCD,Norway,,,,,6.1
2017,SH_TBS_INCD,Norway,,,,,5.2
2018,SH_TBS_INCD,Norway,,,,,4.1
2019,SH_TBS_INCD,Norway,,,,,3.3
2020,SH_TBS_INCD,Norway,,,,,3.1
2021,SH_TBS_INCD,France,,,,,7.7
2000,SH_TBS_INCD,Georgia,,,,,254.0
2001,SH_TBS_INCD,Georgia,,,,,243.0
2002,SH_TBS_INCD,Georgia,,,,,228.0
2003,SH_TBS_INCD,Georgia,,,,,210.0
2004,SH_TBS_INCD,Georgia,,,,,192.0
2005,SH_TBS_INCD,Georgia,,,,,175.0
2006,SH_TBS_INCD,Georgia,,,,,161.0
2007,SH_TBS_INCD,Georgia,,,,,149.0
2021,SH_TBS_INCD,Norway,,,,,2.9
2000,SH_TBS_INCD,Poland,,,,,33.0
2001,SH_TBS_INCD,Poland,,,,,30.0
2002,SH_TBS_INCD,Poland,,,,,30.0
2003,SH_TBS_INCD,Poland,,,,,30.0
2004,SH_TBS_INCD,Poland,,,,,26.0
2005,SH_TBS_INCD,Poland,,,,,24.0
2006,SH_TBS_INCD,Poland,,,,,24.0
2007,SH_TBS_INCD,Poland,,,,,24.0
2008,SH_TBS_INCD,Georgia,,,,,140.0
2009,SH_TBS_INCD,Georgia,,,,,133.0
2010,SH_TBS_INCD,Georgia,,,,,127.0
2011,SH_TBS_INCD,Georgia,,,,,122.0
2012,SH_TBS_INCD,Georgia,,,,,119.0
2013,SH_TBS_INCD,Georgia,,,,,116.0
2014,SH_TBS_INCD,Georgia,,,,,106.0
2015,SH_TBS_INCD,Georgia,,,,,99.0
2016,SH_TBS_INCD,Georgia,,,,,92.0
2008,SH_TBS_INCD,Poland,,,,,22.0
2009,SH_TBS_INCD,Poland,,,,,23.0
2010,SH_TBS_INCD,Poland,,,,,21.0
2011,SH_TBS_INCD,Poland,,,,,24.0
2012,SH_TBS_INCD,Poland,,,,,21.0
2013,SH_TBS_INCD,Poland,,,,,21.0
2014,SH_TBS_INCD,Poland,,,,,19.0
2015,SH_TBS_INCD,Poland,,,,,19.0
2016,SH_TBS_INCD,Poland,,,,,18.0
2017,SH_TBS_INCD,Poland,,,,,17.0
2018,SH_TBS_INCD,Poland,,,,,16.0
2019,SH_TBS_INCD,Poland,,,,,15.0
2020,SH_TBS_INCD,Poland,,,,,9.4
2021,SH_TBS_INCD,Poland,,,,,10.0
2000,SH_TBS_INCD,Portugal,,,,,47.0
2001,SH_TBS_INCD,Portugal,,,,,48.0
2002,SH_TBS_INCD,Portugal,,,,,48.0
2003,SH_TBS_INCD,Portugal,,,,,44.0
2017,SH_TBS_INCD,Georgia,,,,,86.0
2018,SH_TBS_INCD,Georgia,,,,,80.0
2019,SH_TBS_INCD,Georgia,,,,,74.0
2020,SH_TBS_INCD,Georgia,,,,,69.0
2021,SH_TBS_INCD,Georgia,,,,,64.0
2000,SH_TBS_INCD,Germany,,,,,12.0
2001,SH_TBS_INCD,Germany,,,,,9.4
2002,SH_TBS_INCD,Germany,,,,,9.4
2003,SH_TBS_INCD,Germany,,,,,9.5
2004,SH_TBS_INCD,Portugal,,,,,40.0
2005,SH_TBS_INCD,Portugal,,,,,36.0
2006,SH_TBS_INCD,Portugal,,,,,35.0
2007,SH_TBS_INCD,Portugal,,,,,32.0
2008,SH_TBS_INCD,Portugal,,,,,31.0
2009,SH_TBS_INCD,Portugal,,,,,29.0
2010,SH_TBS_INCD,Portugal,,,,,28.0
2011,SH_TBS_INCD,Portugal,,,,,27.0
2012,SH_TBS_INCD,Portugal,,,,,27.0
2013,SH_TBS_INCD,Portugal,,,,,26.0
2014,SH_TBS_INCD,Portugal,,,,,24.0
2015,SH_TBS_INCD,Portugal,,,,,23.0
2016,SH_TBS_INCD,Portugal,,,,,20.0
2017,SH_TBS_INCD,Portugal,,,,,20.0
2018,SH_TBS_INCD,Portugal,,,,,21.0
2019,SH_TBS_INCD,Portugal,,,,,19.0
2020,SH_TBS_INCD,Portugal,,,,,16.0
2021,SH_TBS_INCD,Portugal,,,,,16.0
2004,SH_TBS_INCD,Germany,,,,,8.4
2005,SH_TBS_INCD,Germany,,,,,7.7
2006,SH_TBS_INCD,Germany,,,,,7.0
2007,SH_TBS_INCD,Germany,,,,,6.3
2008,SH_TBS_INCD,Germany,,,,,5.6
2009,SH_TBS_INCD,Germany,,,,,5.6
2010,SH_TBS_INCD,Germany,,,,,5.5
2011,SH_TBS_INCD,Germany,,,,,5.5
2012,SH_TBS_INCD,Germany,,,,,5.4
2013,SH_TBS_INCD,Germany,,,,,5.6
2014,SH_TBS_INCD,Germany,,,,,5.8
2015,SH_TBS_INCD,Germany,,,,,7.6
2016,SH_TBS_INCD,Germany,,,,,7.7
2017,SH_TBS_INCD,Germany,,,,,7.1
2018,SH_TBS_INCD,Germany,,,,,7.0
2019,SH_TBS_INCD,Germany,,,,,6.1
2020,SH_TBS_INCD,Germany,,,,,5.3
2021,SH_TBS_INCD,Germany,,,,,5.0
2000,SH_TBS_INCD,Romania,,,,,144.0
2001,SH_TBS_INCD,Romania,,,,,151.0
2002,SH_TBS_INCD,Romania,,,,,158.0
2003,SH_TBS_INCD,Romania,,,,,159.0
2004,SH_TBS_INCD,Romania,,,,,154.0
2005,SH_TBS_INCD,Romania,,,,,142.0
2006,SH_TBS_INCD,Romania,,,,,134.0
2007,SH_TBS_INCD,Romania,,,,,125.0
2008,SH_TBS_INCD,Romania,,,,,121.0
2009,SH_TBS_INCD,Romania,,,,,116.0
2010,SH_TBS_INCD,Romania,,,,,105.0
2011,SH_TBS_INCD,Romania,,,,,97.0
2012,SH_TBS_INCD,Romania,,,,,92.0
2013,SH_TBS_INCD,Romania,,,,,89.0
2014,SH_TBS_INCD,Romania,,,,,85.0
2015,SH_TBS_INCD,Romania,,,,,82.0
2016,SH_TBS_INCD,Romania,,,,,74.0
2017,SH_TBS_INCD,Romania,,,,,72.0
2000,SH_TBS_INCD,Greece,,,,,7.3
2001,SH_TBS_INCD,Greece,,,,,5.2
2002,SH_TBS_INCD,Greece,,,,,5.9
2003,SH_TBS_INCD,Greece,,,,,6.1
2004,SH_TBS_INCD,Greece,,,,,7.6
2005,SH_TBS_INCD,Greece,,,,,7.2
2006,SH_TBS_INCD,Greece,,,,,6.4
2007,SH_TBS_INCD,Greece,,,,,6.4
2008,SH_TBS_INCD,Greece,,,,,6.1
2009,SH_TBS_INCD,Greece,,,,,5.6
2010,SH_TBS_INCD,Greece,,,,,4.6
2011,SH_TBS_INCD,Greece,,,,,4.7
2012,SH_TBS_INCD,Greece,,,,,5.4
2013,SH_TBS_INCD,Greece,,,,,5.2
2014,SH_TBS_INCD,Greece,,,,,5.1
2015,SH_TBS_INCD,Greece,,,,,4.7
2016,SH_TBS_INCD,Greece,,,,,4.4
2017,SH_TBS_INCD,Greece,,,,,4.7
2018,SH_TBS_INCD,Romania,,,,,68.0
2019,SH_TBS_INCD,Romania,,,,,65.0
2020,SH_TBS_INCD,Romania,,,,,43.0
2021,SH_TBS_INCD,Romania,,,,,45.0
2005,SH_TBS_INCD,Serbia,,,,,40.0
2006,SH_TBS_INCD,Serbia,,,,,40.0
2007,SH_TBS_INCD,Serbia,,,,,37.0
2008,SH_TBS_INCD,Serbia,,,,,35.0
2009,SH_TBS_INCD,Serbia,,,,,32.0
2010,SH_TBS_INCD,Serbia,,,,,30.0
2011,SH_TBS_INCD,Serbia,,,,,28.0
2012,SH_TBS_INCD,Serbia,,,,,24.0
2013,SH_TBS_INCD,Serbia,,,,,27.0
2014,SH_TBS_INCD,Serbia,,,,,23.0
2015,SH_TBS_INCD,Serbia,,,,,21.0
2016,SH_TBS_INCD,Serbia,,,,,19.0
2017,SH_TBS_INCD,Serbia,,,,,19.0
2018,SH_TBS_INCD,Serbia,,,,,17.0
2019,SH_TBS_INCD,Serbia,,,,,14.0
2020,SH_TBS_INCD,Serbia,,,,,14.0
2021,SH_TBS_INCD,Serbia,,,,,15.0
2000,SH_TBS_INCD,Slovakia,,,,,22.0
2001,SH_TBS_INCD,Slovakia,,,,,21.0
2002,SH_TBS_INCD,Slovakia,,,,,21.0
2003,SH_TBS_INCD,Slovakia,,,,,21.0
2004,SH_TBS_INCD,Slovakia,,,,,14.0
2005,SH_TBS_INCD,Slovakia,,,,,15.0
2006,SH_TBS_INCD,Slovakia,,,,,14.0
2007,SH_TBS_INCD,Slovakia,,,,,13.0
2008,SH_TBS_INCD,Slovakia,,,,,12.0
2009,SH_TBS_INCD,Slovakia,,,,,9.7
2010,SH_TBS_INCD,Slovakia,,,,,8.7
2011,SH_TBS_INCD,Slovakia,,,,,8.0
2012,SH_TBS_INCD,Slovakia,,,,,6.8
2013,SH_TBS_INCD,Slovakia,,,,,8.5
2014,SH_TBS_INCD,Slovakia,,,,,6.8
2015,SH_TBS_INCD,Slovakia,,,,,6.5
2016,SH_TBS_INCD,Slovakia,,,,,5.9
2017,SH_TBS_INCD,Slovakia,,,,,4.8
2018,SH_TBS_INCD,Slovakia,,,,,5.8
2019,SH_TBS_INCD,Slovakia,,,,,4.5
2020,SH_TBS_INCD,Slovakia,,,,,3.2
2021,SH_TBS_INCD,Slovakia,,,,,2.8
2000,SH_TBS_INCD,Viet Nam,,,,,296.0
2018,SH_TBS_INCD,Greece,,,,,4.4
2019,SH_TBS_INCD,Greece,,,,,4.7
2020,SH_TBS_INCD,Greece,,,,,4.2
2021,SH_TBS_INCD,Greece,,,,,4.1
2000,SH_TBS_INCD,Hungary,,,,,35.0
2001,SH_TBS_INCD,Hungary,,,,,33.0
2002,SH_TBS_INCD,Hungary,,,,,31.0
2003,SH_TBS_INCD,Hungary,,,,,31.0
2004,SH_TBS_INCD,Hungary,,,,,26.0
2001,SH_TBS_INCD,Viet Nam,,,,,290.0
2002,SH_TBS_INCD,Viet Nam,,,,,284.0
2003,SH_TBS_INCD,Viet Nam,,,,,278.0
2004,SH_TBS_INCD,Viet Nam,,,,,272.0
2005,SH_TBS_INCD,Viet Nam,,,,,266.0
2006,SH_TBS_INCD,Viet Nam,,,,,260.0
2007,SH_TBS_INCD,Viet Nam,,,,,253.0
2008,SH_TBS_INCD,Viet Nam,,,,,246.0
2009,SH_TBS_INCD,Viet Nam,,,,,239.0
2005,SH_TBS_INCD,Hungary,,,,,21.0
2006,SH_TBS_INCD,Hungary,,,,,19.0
2007,SH_TBS_INCD,Hungary,,,,,18.0
2008,SH_TBS_INCD,Hungary,,,,,16.0
2009,SH_TBS_INCD,Hungary,,,,,15.0
2010,SH_TBS_INCD,Hungary,,,,,18.0
2011,SH_TBS_INCD,Hungary,,,,,15.0
2012,SH_TBS_INCD,Hungary,,,,,13.0
2013,SH_TBS_INCD,Hungary,,,,,12.0
2010,SH_TBS_INCD,Viet Nam,,,,,231.0
2011,SH_TBS_INCD,Viet Nam,,,,,225.0
2012,SH_TBS_INCD,Viet Nam,,,,,218.0
2013,SH_TBS_INCD,Viet Nam,,,,,212.0
2014,SH_TBS_INCD,Viet Nam,,,,,205.0
2015,SH_TBS_INCD,Viet Nam,,,,,199.0
2016,SH_TBS_INCD,Viet Nam,,,,,193.0
2017,SH_TBS_INCD,Viet Nam,,,,,188.0
2018,SH_TBS_INCD,Viet Nam,,,,,182.0
2014,SH_TBS_INCD,Hungary,,,,,9.3
2015,SH_TBS_INCD,Hungary,,,,,10.0
2016,SH_TBS_INCD,Hungary,,,,,8.6
2017,SH_TBS_INCD,Hungary,,,,,7.6
2018,SH_TBS_INCD,Hungary,,,,,7.1
2019,SH_TBS_INCD,Hungary,,,,,6.2
2020,SH_TBS_INCD,Hungary,,,,,4.5
2021,SH_TBS_INCD,Hungary,,,,,3.7
2000,SH_TBS_INCD,Iceland,,,,,5.3
2019,SH_TBS_INCD,Viet Nam,,,,,176.0
2020,SH_TBS_INCD,Viet Nam,,,,,171.0
2021,SH_TBS_INCD,Viet Nam,,,,,173.0
2000,SH_TBS_INCD,Slovenia,,,,,21.0
2001,SH_TBS_INCD,Slovenia,,,,,21.0
2002,SH_TBS_INCD,Slovenia,,,,,20.0
2003,SH_TBS_INCD,Slovenia,,,,,16.0
2004,SH_TBS_INCD,Slovenia,,,,,14.0
2001,SH_TBS_INCD,Iceland,,,,,4.8
2002,SH_TBS_INCD,Iceland,,,,,3.2
2003,SH_TBS_INCD,Iceland,,,,,2.0
2004,SH_TBS_INCD,Iceland,,,,,4.3
2005,SH_TBS_INCD,Iceland,,,,,3.9
2006,SH_TBS_INCD,Iceland,,,,,4.9
2007,SH_TBS_INCD,Iceland,,,,,4.4
2008,SH_TBS_INCD,Iceland,,,,,2.2
2009,SH_TBS_INCD,Iceland,,,,,3.2
2005,SH_TBS_INCD,Slovenia,,,,,15.0
2006,SH_TBS_INCD,Slovenia,,,,,12.0
2007,SH_TBS_INCD,Slovenia,,,,,12.0
2008,SH_TBS_INCD,Slovenia,,,,,12.0
2009,SH_TBS_INCD,Slovenia,,,,,10.0
2010,SH_TBS_INCD,Slovenia,,,,,9.4
2011,SH_TBS_INCD,Slovenia,,,,,10.0
2012,SH_TBS_INCD,Slovenia,,,,,7.4
2013,SH_TBS_INCD,Slovenia,,,,,7.7
2010,SH_TBS_INCD,Iceland,,,,,7.9
2011,SH_TBS_INCD,Iceland,,,,,2.9
2012,SH_TBS_INCD,Iceland,,,,,3.6
2013,SH_TBS_INCD,Iceland,,,,,3.9
2014,SH_TBS_INCD,Iceland,,,,,2.8
2015,SH_TBS_INCD,Iceland,,,,,2.4
2016,SH_TBS_INCD,Iceland,,,,,2.1
2017,SH_TBS_INCD,Iceland,,,,,4.4
2018,SH_TBS_INCD,Iceland,,,,,2.6
2014,SH_TBS_INCD,Slovenia,,,,,7.9
2015,SH_TBS_INCD,Slovenia,,,,,7.1
2016,SH_TBS_INCD,Slovenia,,,,,6.5
2017,SH_TBS_INCD,Slovenia,,,,,6.1
2018,SH_TBS_INCD,Slovenia,,,,,5.4
2019,SH_TBS_INCD,Slovenia,,,,,5.3
2020,SH_TBS_INCD,Slovenia,,,,,4.1
2021,SH_TBS_INCD,Slovenia,,,,,4.3
2000,SH_TBS_INCD,Spain,,,,,23.0
2019,SH_TBS_INCD,Iceland,,,,,4.1
2020,SH_TBS_INCD,Iceland,,,,,3.8
2021,SH_TBS_INCD,Iceland,,,,,2.9
2000,SH_TBS_INCD,India,,,,,341.0
2001,SH_TBS_INCD,India,,,,,340.0
2002,SH_TBS_INCD,India,,,,,339.0
2003,SH_TBS_INCD,India,,,,,337.0
2004,SH_TBS_INCD,India,,,,,334.0
2005,SH_TBS_INCD,India,,,,,329.0
2006,SH_TBS_INCD,India,,,,,323.0
2007,SH_TBS_INCD,India,,,,,316.0
2008,SH_TBS_INCD,India,,,,,309.0
2009,SH_TBS_INCD,India,,,,,300.0
2010,SH_TBS_INCD,India,,,,,292.0
2011,SH_TBS_INCD,India,,,,,284.0
2012,SH_TBS_INCD,India,,,,,277.0
2013,SH_TBS_INCD,India,,,,,270.0
2014,SH_TBS_INCD,India,,,,,263.0
2001,SH_TBS_INCD,Spain,,,,,19.0
2002,SH_TBS_INCD,Spain,,,,,20.0
2003,SH_TBS_INCD,Spain,,,,,27.0
2004,SH_TBS_INCD,Spain,,,,,16.0
2005,SH_TBS_INCD,Spain,,,,,19.0
2006,SH_TBS_INCD,Spain,,,,,20.0
2007,SH_TBS_INCD,Spain,,,,,19.0
2008,SH_TBS_INCD,Spain,,,,,19.0
2009,SH_TBS_INCD,Spain,,,,,18.0
2010,SH_TBS_INCD,Spain,,,,,17.0
2011,SH_TBS_INCD,Spain,,,,,16.0
2012,SH_TBS_INCD,Spain,,,,,14.0
2013,SH_TBS_INCD,Spain,,,,,13.0
2014,SH_TBS_INCD,Spain,,,,,12.0
2015,SH_TBS_INCD,Spain,,,,,10.0
2016,SH_TBS_INCD,Spain,,,,,12.0
2017,SH_TBS_INCD,Spain,,,,,11.0
2018,SH_TBS_INCD,Spain,,,,,11.0
2015,SH_TBS_INCD,India,,,,,256.0
2016,SH_TBS_INCD,India,,,,,249.0
2017,SH_TBS_INCD,India,,,,,234.0
2018,SH_TBS_INCD,India,,,,,224.0
2019,SH_TBS_INCD,India,,,,,214.0
2020,SH_TBS_INCD,India,,,,,204.0
2021,SH_TBS_INCD,India,,,,,210.0
2000,SH_TBS_INCD,Ireland,,,,,12.0
2001,SH_TBS_INCD,Ireland,,,,,12.0
2002,SH_TBS_INCD,Ireland,,,,,11.0
2003,SH_TBS_INCD,Ireland,,,,,12.0
2004,SH_TBS_INCD,Ireland,,,,,12.0
2005,SH_TBS_INCD,Ireland,,,,,12.0
2006,SH_TBS_INCD,Ireland,,,,,12.0
2007,SH_TBS_INCD,Ireland,,,,,11.0
2008,SH_TBS_INCD,Ireland,,,,,11.0
2009,SH_TBS_INCD,Ireland,,,,,11.0
2019,SH_TBS_INCD,Spain,,,,,9.9
2020,SH_TBS_INCD,Spain,,,,,7.2
2021,SH_TBS_INCD,Spain,,,,,8.2
2000,SH_TBS_INCD,Sweden,,,,,5.4
2001,SH_TBS_INCD,Sweden,,,,,5.1
2002,SH_TBS_INCD,Sweden,,,,,4.8
2003,SH_TBS_INCD,Sweden,,,,,5.1
2004,SH_TBS_INCD,Sweden,,,,,5.5
2005,SH_TBS_INCD,Sweden,,,,,6.8
2010,SH_TBS_INCD,Ireland,,,,,9.8
2011,SH_TBS_INCD,Ireland,,,,,9.8
2012,SH_TBS_INCD,Ireland,,,,,8.6
2013,SH_TBS_INCD,Ireland,,,,,8.9
2014,SH_TBS_INCD,Ireland,,,,,7.4
2015,SH_TBS_INCD,Ireland,,,,,7.3
2016,SH_TBS_INCD,Ireland,,,,,7.1
2017,SH_TBS_INCD,Ireland,,,,,7.3
2018,SH_TBS_INCD,Ireland,,,,,7.0
2006,SH_TBS_INCD,Sweden,,,,,6.2
2007,SH_TBS_INCD,Sweden,,,,,5.8
2008,SH_TBS_INCD,Sweden,,,,,6.4
2009,SH_TBS_INCD,Sweden,,,,,7.1
2010,SH_TBS_INCD,Sweden,,,,,7.5
2011,SH_TBS_INCD,Sweden,,,,,6.5
2012,SH_TBS_INCD,Sweden,,,,,7.1
2013,SH_TBS_INCD,Sweden,,,,,7.3
2014,SH_TBS_INCD,Sweden,,,,,7.5
2019,SH_TBS_INCD,Ireland,,,,,5.8
2020,SH_TBS_INCD,Ireland,,,,,5.3
2021,SH_TBS_INCD,Ireland,,,,,4.8
2000,SH_TBS_INCD,Israel,,,,,10.0
2001,SH_TBS_INCD,Israel,,,,,9.4
2002,SH_TBS_INCD,Israel,,,,,8.4
2003,SH_TBS_INCD,Israel,,,,,8.4
2004,SH_TBS_INCD,Israel,,,,,8.0
2005,SH_TBS_INCD,Israel,,,,,6.4
2015,SH_TBS_INCD,Sweden,,,,,9.1
2016,SH_TBS_INCD,Sweden,,,,,8.1
2017,SH_TBS_INCD,Sweden,,,,,5.6
2018,SH_TBS_INCD,Sweden,,,,,5.4
2019,SH_TBS_INCD,Sweden,,,,,5.4
2020,SH_TBS_INCD,Sweden,,,,,3.5
2021,SH_TBS_INCD,Sweden,,,,,3.8
2000,SH_TBS_INCD,Switzerland,,,,,9.2
2001,SH_TBS_INCD,Switzerland,,,,,8.7
2006,SH_TBS_INCD,Israel,,,,,5.7
2007,SH_TBS_INCD,Israel,,,,,6.6
2008,SH_TBS_INCD,Israel,,,,,5.2
2009,SH_TBS_INCD,Israel,,,,,5.5
2010,SH_TBS_INCD,Israel,,,,,5.3
2011,SH_TBS_INCD,Israel,,,,,6.4
2012,SH_TBS_INCD,Israel,,,,,7.7
2013,SH_TBS_INCD,Israel,,,,,4.6
2014,SH_TBS_INCD,Israel,,,,,5.3
2002,SH_TBS_INCD,Switzerland,,,,,9.4
2003,SH_TBS_INCD,Switzerland,,,,,9.0
2004,SH_TBS_INCD,Switzerland,,,,,8.6
2005,SH_TBS_INCD,Switzerland,,,,,8.0
2006,SH_TBS_INCD,Switzerland,,,,,7.3
2007,SH_TBS_INCD,Switzerland,,,,,6.4
2008,SH_TBS_INCD,Switzerland,,,,,7.0
2009,SH_TBS_INCD,Switzerland,,,,,7.5
2010,SH_TBS_INCD,Switzerland,,,,,7.5
2015,SH_TBS_INCD,Israel,,,,,4.0
2016,SH_TBS_INCD,Israel,,,,,3.5
2017,SH_TBS_INCD,Israel,,,,,3.2
2018,SH_TBS_INCD,Israel,,,,,4.0
2019,SH_TBS_INCD,Israel,,,,,2.9
2020,SH_TBS_INCD,Israel,,,,,2.1
2021,SH_TBS_INCD,Israel,,,,,2.8
2000,SH_TBS_INCD,Italy,,,,,7.1
2001,SH_TBS_INCD,Italy,,,,,8.6
2011,SH_TBS_INCD,Switzerland,,,,,7.6
2012,SH_TBS_INCD,Switzerland,,,,,6.0
2013,SH_TBS_INCD,Switzerland,,,,,6.6
2014,SH_TBS_INCD,Switzerland,,,,,5.9
2015,SH_TBS_INCD,Switzerland,,,,,7.4
2016,SH_TBS_INCD,Switzerland,,,,,7.9
2017,SH_TBS_INCD,Switzerland,,,,,7.2
2018,SH_TBS_INCD,Switzerland,,,,,6.4
2019,SH_TBS_INCD,Switzerland,,,,,5.4
2002,SH_TBS_INCD,Italy,,,,,7.9
2003,SH_TBS_INCD,Italy,,,,,8.7
2004,SH_TBS_INCD,Italy,,,,,7.9
2005,SH_TBS_INCD,Italy,,,,,7.6
2006,SH_TBS_INCD,Italy,,,,,8.2
2007,SH_TBS_INCD,Italy,,,,,5.4
2008,SH_TBS_INCD,Italy,,,,,8.0
2009,SH_TBS_INCD,Italy,,,,,7.9
2010,SH_TBS_INCD,Italy,,,,,8.7
2020,SH_TBS_INCD,Switzerland,,,,,4.7
2021,SH_TBS_INCD,Switzerland,,,,,4.7
2000,SH_TBS_INCD,Tajikistan,,,,,219.0
2001,SH_TBS_INCD,Tajikistan,,,,,222.0
2002,SH_TBS_INCD,Tajikistan,,,,,220.0
2003,SH_TBS_INCD,Tajikistan,,,,,215.0
2004,SH_TBS_INCD,Tajikistan,,,,,207.0
2005,SH_TBS_INCD,Tajikistan,,,,,196.0
2006,SH_TBS_INCD,Tajikistan,,,,,183.0
2011,SH_TBS_INCD,Italy,,,,,6.6
2012,SH_TBS_INCD,Italy,,,,,5.9
2013,SH_TBS_INCD,Italy,,,,,5.8
2014,SH_TBS_INCD,Italy,,,,,6.4
2015,SH_TBS_INCD,Italy,,,,,6.6
2016,SH_TBS_INCD,Italy,,,,,7.2
2017,SH_TBS_INCD,Italy,,,,,7.3
2018,SH_TBS_INCD,Italy,,,,,7.3
2019,SH_TBS_INCD,Italy,,,,,6.1
2007,SH_TBS_INCD,Tajikistan,,,,,169.0
2008,SH_TBS_INCD,Tajikistan,,,,,155.0
2009,SH_TBS_INCD,Tajikistan,,,,,141.0
2010,SH_TBS_INCD,Tajikistan,,,,,128.0
2011,SH_TBS_INCD,Tajikistan,,,,,117.0
2012,SH_TBS_INCD,Tajikistan,,,,,108.0
2013,SH_TBS_INCD,Tajikistan,,,,,100.0
2014,SH_TBS_INCD,Tajikistan,,,,,91.0
2015,SH_TBS_INCD,Tajikistan,,,,,86.0
2020,SH_TBS_INCD,Italy,,,,,4.2
2021,SH_TBS_INCD,Italy,,,,,4.9
2000,SH_TBS_INCD,Japan,,,,,36.0
2001,SH_TBS_INCD,Japan,,,,,32.0
2002,SH_TBS_INCD,Japan,,,,,30.0
2003,SH_TBS_INCD,Japan,,,,,29.0
2004,SH_TBS_INCD,Japan,,,,,27.0
2005,SH_TBS_INCD,Japan,,,,,24.0
2006,SH_TBS_INCD,Japan,,,,,23.0
2007,SH_TBS_INCD,Japan,,,,,22.0
2008,SH_TBS_INCD,Japan,,,,,22.0
2009,SH_TBS_INCD,Japan,,,,,21.0
2010,SH_TBS_INCD,Japan,,,,,20.0
2011,SH_TBS_INCD,Japan,,,,,20.0
2012,SH_TBS_INCD,Japan,,,,,19.0
2013,SH_TBS_INCD,Japan,,,,,18.0
2014,SH_TBS_INCD,Japan,,,,,18.0
2015,SH_TBS_INCD,Japan,,,,,17.0
2016,SH_TBS_INCD,Tajikistan,,,,,85.0
2017,SH_TBS_INCD,Tajikistan,,,,,85.0
2018,SH_TBS_INCD,Tajikistan,,,,,84.0
2019,SH_TBS_INCD,Tajikistan,,,,,83.0
2020,SH_TBS_INCD,Tajikistan,,,,,80.0
2021,SH_TBS_INCD,Tajikistan,,,,,88.0
2000,SH_TBS_INCD,United Arab Emirates,,,,,4.0
2001,SH_TBS_INCD,United Arab Emirates,,,,,2.5
2016,SH_TBS_INCD,Japan,,,,,16.0
2017,SH_TBS_INCD,Japan,,,,,15.0
2018,SH_TBS_INCD,Japan,,,,,14.0
2019,SH_TBS_INCD,Japan,,,,,13.0
2020,SH_TBS_INCD,Japan,,,,,12.0
2021,SH_TBS_INCD,Japan,,,,,11.0
2000,SH_TBS_INCD,Kazakhstan,,,,,171.0
2001,SH_TBS_INCD,Kazakhstan,,,,,185.0
