Year,Metric,GeoAreaName,Value
2007,Government Effectiveness,Kyrgyzstan,-0.784923196
2006,Government Effectiveness,Kyrgyzstan,-0.817205906
2005,Government Effectiveness,Kyrgyzstan,-0.878942847
2004,Government Effectiveness,Kyrgyzstan,-0.650944293
2003,Government Effectiveness,Kyrgyzstan,-0.54651022
2002,Government Effectiveness,Kyrgyzstan,-0.563407242
2000,Government Effectiveness,Kyrgyzstan,-0.405962914
1998,Government Effectiveness,Kyrgyzstan,-0.349467725
1996,Government Effectiveness,Kyrgyzstan,-0.380564451
2021,Government Effectiveness,Lithuania,1.056605458
2020,Government Effectiveness,Lithuania,1.050779223
2019,Government Effectiveness,Lithuania,1.037445188
2018,Government Effectiveness,Lithuania,1.06573236
2017,Government Effectiveness,Lithuania,0.961367905
2016,Government Effectiveness,Lithuania,1.065135598
2015,Government Effectiveness,Lithuania,1.181320071
2014,Government Effectiveness,Lithuania,0.978460312
2013,Government Effectiveness,Lithuania,0.827008486
2012,Government Effectiveness,Lithuania,0.827294707
2011,Government Effectiveness,Lithuania,0.698012173
2010,Government Effectiveness,Lithuania,0.737868845
2009,Government Effectiveness,Lithuania,0.689102888
2008,Government Effectiveness,Lithuania,0.561311007
2007,Government Effectiveness,Lithuania,0.656960011
2006,Government Effectiveness,Lithuania,0.718626559
2005,Government Effectiveness,Lithuania,0.758438647
2004,Government Effectiveness,Lithuania,0.694563508
2003,Government Effectiveness,Lithuania,0.733195126
2002,Government Effectiveness,Lithuania,0.494154572
2000,Government Effectiveness,Lithuania,0.098632507
1998,Government Effectiveness,Lithuania,0.309278876
1996,Government Effectiveness,Lithuania,0.527473867
2021,Government Effectiveness,Luxembourg,1.719043255
2020,Government Effectiveness,Luxembourg,1.832707167
2019,Government Effectiveness,Luxembourg,1.726294041
2018,Government Effectiveness,Luxembourg,1.76979363
2017,Government Effectiveness,Luxembourg,1.677823782
2016,Government Effectiveness,Luxembourg,1.685421586
2015,Government Effectiveness,Luxembourg,1.719474912
2014,Government Effectiveness,Luxembourg,1.64849925
2013,Government Effectiveness,Luxembourg,1.622750998
2012,Government Effectiveness,Luxembourg,1.663306117
2011,Government Effectiveness,Luxembourg,1.742444277
2010,Government Effectiveness,Luxembourg,1.716215968
2009,Government Effectiveness,Luxembourg,1.743312716
2008,Government Effectiveness,Luxembourg,1.616113782
2007,Government Effectiveness,Luxembourg,1.585439801
2006,Government Effectiveness,Luxembourg,1.566454768
2005,Government Effectiveness,Luxembourg,1.771589279
2004,Government Effectiveness,Luxembourg,1.876862526
2003,Government Effectiveness,Luxembourg,1.855200052
2002,Government Effectiveness,Luxembourg,1.975256443
2000,Government Effectiveness,Luxembourg,1.890468955
1998,Government Effectiveness,Luxembourg,1.963496685
1996,Government Effectiveness,Luxembourg,1.959734678
2021,Government Effectiveness,Latvia,0.872736692
2020,Government Effectiveness,Latvia,0.874574065
2019,Government Effectiveness,Latvia,1.098966122
2018,Government Effectiveness,Latvia,1.036858559
2017,Government Effectiveness,Latvia,0.899941564
2016,Government Effectiveness,Latvia,1.000541806
2015,Government Effectiveness,Latvia,1.086005092
2014,Government Effectiveness,Latvia,0.954419672
2013,Government Effectiveness,Latvia,0.884124279
2012,Government Effectiveness,Latvia,0.832318246
2011,Government Effectiveness,Latvia,0.692352653
2010,Government Effectiveness,Latvia,0.726256728
2009,Government Effectiveness,Latvia,0.621094942
2008,Government Effectiveness,Latvia,0.522854865
2007,Government Effectiveness,Latvia,0.425765485
2006,Government Effectiveness,Latvia,0.655937552
2005,Government Effectiveness,Latvia,0.530180514
2004,Government Effectiveness,Latvia,0.576852441
2003,Government Effectiveness,Latvia,0.600961149
2002,Government Effectiveness,Latvia,0.486781418
2000,Government Effectiveness,Latvia,0.209914908
1998,Government Effectiveness,Latvia,0.187779129
1996,Government Effectiveness,Latvia,0.48545891
2021,Government Effectiveness,Moldova,-0.404990613
2020,Government Effectiveness,Moldova,-0.514038086
2019,Government Effectiveness,Moldova,-0.412090153
2018,Government Effectiveness,Moldova,-0.465657294
2017,Government Effectiveness,Moldova,-0.529130578
2016,Government Effectiveness,Moldova,-0.631148696
2015,Government Effectiveness,Moldova,-0.652528584
2014,Government Effectiveness,Moldova,-0.406121105
2013,Government Effectiveness,Moldova,-0.400530994
2012,Government Effectiveness,Moldova,-0.562788844
2011,Government Effectiveness,Moldova,-0.611933291
2010,Government Effectiveness,Moldova,-0.661308467
2009,Government Effectiveness,Moldova,-0.560340583
2008,Government Effectiveness,Moldova,-0.785365343
2007,Government Effectiveness,Moldova,-0.833722353
2006,Government Effectiveness,Moldova,-0.800863206
2005,Government Effectiveness,Moldova,-0.753627777
2004,Government Effectiveness,Moldova,-0.842749298
2003,Government Effectiveness,Moldova,-0.660864532
2002,Government Effectiveness,Moldova,-0.586018622
2000,Government Effectiveness,Moldova,-0.535638273
1998,Government Effectiveness,Moldova,-0.3405855
1996,Government Effectiveness,Moldova,-0.215465322
2021,Government Effectiveness,North Macedonia,-0.084261909
2020,Government Effectiveness,North Macedonia,0.063724369
2019,Government Effectiveness,North Macedonia,-0.097226731
2018,Government Effectiveness,North Macedonia,0.086029783
2017,Government Effectiveness,North Macedonia,0.019064559
2016,Government Effectiveness,North Macedonia,0.002120959
2015,Government Effectiveness,North Macedonia,0.00162897
2014,Government Effectiveness,North Macedonia,0.016454887
2013,Government Effectiveness,North Macedonia,-0.173673421
2012,Government Effectiveness,North Macedonia,-0.217108637
2011,Government Effectiveness,North Macedonia,-0.229721457
2010,Government Effectiveness,North Macedonia,-0.187860429
2009,Government Effectiveness,North Macedonia,-0.135823324
2008,Government Effectiveness,North Macedonia,-0.095967896
2007,Government Effectiveness,North Macedonia,-0.244193807
2006,Government Effectiveness,North Macedonia,-0.1346865
2005,Government Effectiveness,North Macedonia,-0.339008659
2004,Government Effectiveness,North Macedonia,-0.180287644
2003,Government Effectiveness,North Macedonia,-0.411156207
2002,Government Effectiveness,North Macedonia,-0.571167231
2000,Government Effectiveness,North Macedonia,-0.83855319
1998,Government Effectiveness,North Macedonia,-0.724588931
1996,Government Effectiveness,North Macedonia,-0.640733182
2021,Government Effectiveness,Malta,0.892640531
2020,Government Effectiveness,Malta,1.031469941
2019,Government Effectiveness,Malta,0.852863729
2018,Government Effectiveness,Malta,0.962389171
2017,Government Effectiveness,Malta,1.000329137
2016,Government Effectiveness,Malta,0.951220751
2015,Government Effectiveness,Malta,0.847427666
2014,Government Effectiveness,Malta,1.024050117
2013,Government Effectiveness,Malta,1.251851082
2012,Government Effectiveness,Malta,1.240536571
2011,Government Effectiveness,Malta,1.189434648
2010,Government Effectiveness,Malta,1.18726325
2009,Government Effectiveness,Malta,1.169743896
2008,Government Effectiveness,Malta,1.270710707
2007,Government Effectiveness,Malta,1.199490786
2006,Government Effectiveness,Malta,1.018301487
2005,Government Effectiveness,Malta,0.816960216
2004,Government Effectiveness,Malta,0.778789401
2003,Government Effectiveness,Malta,0.87883091
2002,Government Effectiveness,Malta,1.050148249
2000,Government Effectiveness,Malta,1.050507784
1998,Government Effectiveness,Malta,0.892576635
1996,Government Effectiveness,Malta,0.927289665
2021,Government Effectiveness,Montenegro,0.006132639
2020,Government Effectiveness,Montenegro,-0.07089214
2019,Government Effectiveness,Montenegro,0.138532132
2018,Government Effectiveness,Montenegro,0.118020974
2017,Government Effectiveness,Montenegro,0.20202145
2016,Government Effectiveness,Montenegro,0.166023627
2015,Government Effectiveness,Montenegro,0.196320355
2014,Government Effectiveness,Montenegro,0.2928859
2013,Government Effectiveness,Montenegro,0.152013049
2012,Government Effectiveness,Montenegro,0.117444731
2011,Government Effectiveness,Montenegro,0.075811014
2010,Government Effectiveness,Montenegro,0.133294418
2009,Government Effectiveness,Montenegro,-0.010964479
2008,Government Effectiveness,Montenegro,-0.014989525
2007,Government Effectiveness,Montenegro,-0.294287652
2006,Government Effectiveness,Montenegro,0.157076731
2005,Government Effectiveness,Montenegro,0.348541498
2021,Government Effectiveness,Netherlands,1.766682148
2020,Government Effectiveness,Netherlands,1.843825102
2019,Government Effectiveness,Netherlands,1.796130896
2018,Government Effectiveness,Netherlands,1.842903614
2017,Government Effectiveness,Netherlands,1.84633708
2016,Government Effectiveness,Netherlands,1.84961915
2015,Government Effectiveness,Netherlands,1.854610324
2014,Government Effectiveness,Netherlands,1.836187243
2013,Government Effectiveness,Netherlands,1.809125423
2012,Government Effectiveness,Netherlands,1.83904779
2011,Government Effectiveness,Netherlands,1.820782542
2010,Government Effectiveness,Netherlands,1.770125628
2009,Government Effectiveness,Netherlands,1.735715747
2008,Government Effectiveness,Netherlands,1.686568737
2007,Government Effectiveness,Netherlands,1.721123576
2006,Government Effectiveness,Netherlands,1.784532547
2005,Government Effectiveness,Netherlands,1.937205434
2004,Government Effectiveness,Netherlands,2.070030212
2003,Government Effectiveness,Netherlands,1.953932524
2002,Government Effectiveness,Netherlands,1.933444738
2000,Government Effectiveness,Netherlands,1.983375669
1998,Government Effectiveness,Netherlands,2.004210949
1996,Government Effectiveness,Netherlands,1.942934752
2021,Government Effectiveness,Norway,1.839355707
2020,Government Effectiveness,Norway,1.927046537
2019,Government Effectiveness,Norway,1.854676008
2018,Government Effectiveness,Norway,1.878419638
2017,Government Effectiveness,Norway,1.977334023
2016,Government Effectiveness,Norway,1.861883521
2015,Government Effectiveness,Norway,1.85963881
2014,Government Effectiveness,Norway,1.822072506
2013,Government Effectiveness,Norway,1.877040982
2012,Government Effectiveness,Norway,1.899612188
2011,Government Effectiveness,Norway,1.831497788
2010,Government Effectiveness,Norway,1.873342752
2009,Government Effectiveness,Norway,1.83740747
2008,Government Effectiveness,Norway,1.832195163
2007,Government Effectiveness,Norway,2.017309666
2006,Government Effectiveness,Norway,1.875217915
2005,Government Effectiveness,Norway,1.858618736
2004,Government Effectiveness,Norway,2.058423519
2003,Government Effectiveness,Norway,1.83330977
2002,Government Effectiveness,Norway,1.833722353
2000,Government Effectiveness,Norway,1.816123009
1998,Government Effectiveness,Norway,1.912079573
1996,Government Effectiveness,Norway,1.950875998
2021,Government Effectiveness,Poland,0.292776763
2020,Government Effectiveness,Poland,0.359848201
2019,Government Effectiveness,Poland,0.543930948
2018,Government Effectiveness,Poland,0.579374313
2017,Government Effectiveness,Poland,0.58264631
2016,Government Effectiveness,Poland,0.684963107
2015,Government Effectiveness,Poland,0.76821363
2014,Government Effectiveness,Poland,0.768318057
2013,Government Effectiveness,Poland,0.658575594
2012,Government Effectiveness,Poland,0.656751573
2011,Government Effectiveness,Poland,0.596281648
2010,Government Effectiveness,Poland,0.630389631
2009,Government Effectiveness,Poland,0.516206503
2008,Government Effectiveness,Poland,0.462185711
2007,Government Effectiveness,Poland,0.358019769
2006,Government Effectiveness,Poland,0.337945521
2005,Government Effectiveness,Poland,0.454148412
2004,Government Effectiveness,Poland,0.441544533
2003,Government Effectiveness,Poland,0.512918115
2002,Government Effectiveness,Poland,0.45492664
2000,Government Effectiveness,Poland,0.568725228
1998,Government Effectiveness,Poland,0.624520898
1996,Government Effectiveness,Poland,0.681182623
2021,Government Effectiveness,Portugal,0.99130863
2020,Government Effectiveness,Portugal,1.015471339
2019,Government Effectiveness,Portugal,1.162806749
2018,Government Effectiveness,Portugal,1.212995291
2017,Government Effectiveness,Portugal,1.325972795
2016,Government Effectiveness,Portugal,1.17856288
2015,Government Effectiveness,Portugal,1.185522318
2014,Government Effectiveness,Portugal,0.983859718
2013,Government Effectiveness,Portugal,1.194558501
2012,Government Effectiveness,Portugal,1.001620054
2011,Government Effectiveness,Portugal,0.921028733
2010,Government Effectiveness,Portugal,0.981262088
2009,Government Effectiveness,Portugal,1.15200603
2008,Government Effectiveness,Portugal,1.076926589
2007,Government Effectiveness,Portugal,0.894103169
2006,Government Effectiveness,Portugal,0.867318451
2005,Government Effectiveness,Portugal,1.050786376
2004,Government Effectiveness,Portugal,1.043895841
2003,Government Effectiveness,Portugal,1.106329918
2002,Government Effectiveness,Portugal,1.152351022
2000,Government Effectiveness,Portugal,0.97235024
1998,Government Effectiveness,Portugal,1.111658931
1996,Government Effectiveness,Portugal,1.27418983
2021,Government Effectiveness,Romania,-0.129637852
2020,Government Effectiveness,Romania,-0.257351339
2019,Government Effectiveness,Romania,-0.186415792
2018,Government Effectiveness,Romania,-0.147446275
2017,Government Effectiveness,Romania,-0.058391962
2016,Government Effectiveness,Romania,-0.04023087
2015,Government Effectiveness,Romania,0.1281012
2014,Government Effectiveness,Romania,0.22602801
2013,Government Effectiveness,Romania,0.136252075
2012,Government Effectiveness,Romania,-0.171900973
2011,Government Effectiveness,Romania,-0.199979275
2010,Government Effectiveness,Romania,-0.116975188
2009,Government Effectiveness,Romania,-0.371620506
2008,Government Effectiveness,Romania,-0.366409987
2007,Government Effectiveness,Romania,-0.358686417
2006,Government Effectiveness,Romania,-0.194396049
2005,Government Effectiveness,Romania,-0.295782208
2004,Government Effectiveness,Romania,-0.18037343
2003,Government Effectiveness,Romania,-0.289749026
2002,Government Effectiveness,Romania,-0.196587816
2000,Government Effectiveness,Romania,-0.26215899
1998,Government Effectiveness,Romania,-0.526742637
1996,Government Effectiveness,Romania,-0.286933869
2021,Government Effectiveness,Serbia,0.047427159
2020,Government Effectiveness,Serbia,-0.010254648
2019,Government Effectiveness,Serbia,0.015244282
2018,Government Effectiveness,Serbia,0.107353099
2017,Government Effectiveness,Serbia,0.101498269
2016,Government Effectiveness,Serbia,-0.0108848
2015,Government Effectiveness,Serbia,0.023229351
2014,Government Effectiveness,Serbia,-0.002401923
2013,Government Effectiveness,Serbia,-0.184865355
2012,Government Effectiveness,Serbia,-0.17961286
2011,Government Effectiveness,Serbia,-0.136380285
2010,Government Effectiveness,Serbia,-0.079162896
2009,Government Effectiveness,Serbia,-0.073039763
2008,Government Effectiveness,Serbia,-0.255115598
2007,Government Effectiveness,Serbia,-0.259359837
2006,Government Effectiveness,Serbia,-0.238409474
2005,Government Effectiveness,Serbia,-0.361880451
2004,Government Effectiveness,Serbia,-0.249921352
2003,Government Effectiveness,Serbia,-0.670327723
2002,Government Effectiveness,Serbia,-0.554945648
2000,Government Effectiveness,Serbia,-0.834016025
1998,Government Effectiveness,Serbia,-0.883071959
1996,Government Effectiveness,Serbia,-1.06467998
2021,Government Effectiveness,Slovak Republic,0.529206514
2020,Government Effectiveness,Slovak Republic,0.537019551
2019,Government Effectiveness,Slovak Republic,0.580516279
2018,Government Effectiveness,Slovak Republic,0.613614976
2017,Government Effectiveness,Slovak Republic,0.698181927
2016,Government Effectiveness,Slovak Republic,0.826409996
2015,Government Effectiveness,Slovak Republic,0.765795052
2014,Government Effectiveness,Slovak Republic,0.794016659
2013,Government Effectiveness,Slovak Republic,0.725599349
2012,Government Effectiveness,Slovak Republic,0.782018483
2011,Government Effectiveness,Slovak Republic,0.778892398
2010,Government Effectiveness,Slovak Republic,0.78365314
2009,Government Effectiveness,Slovak Republic,0.864594698
2008,Government Effectiveness,Slovak Republic,0.850697339
2007,Government Effectiveness,Slovak Republic,0.690268517
2006,Government Effectiveness,Slovak Republic,0.829258025
2005,Government Effectiveness,Slovak Republic,0.879802465
2004,Government Effectiveness,Slovak Republic,0.81953752
2003,Government Effectiveness,Slovak Republic,0.667460144
2002,Government Effectiveness,Slovak Republic,0.540845692
2000,Government Effectiveness,Slovak Republic,0.673051953
1998,Government Effectiveness,Slovak Republic,0.535887301
1996,Government Effectiveness,Slovak Republic,0.459862679
2021,Government Effectiveness,Slovenia,1.178203225
2020,Government Effectiveness,Slovenia,1.158009291
2019,Government Effectiveness,Slovenia,1.075390816
2018,Government Effectiveness,Slovenia,1.119007111
2017,Government Effectiveness,Slovenia,1.166331887
2016,Government Effectiveness,Slovenia,1.122145534
2015,Government Effectiveness,Slovenia,0.969194055
2014,Government Effectiveness,Slovenia,1.000908375
2013,Government Effectiveness,Slovenia,1.00788343
2012,Government Effectiveness,Slovenia,1.024909019
2011,Government Effectiveness,Slovenia,0.983655393
2010,Government Effectiveness,Slovenia,1.021005869
2009,Government Effectiveness,Slovenia,1.150474548
2008,Government Effectiveness,Slovenia,1.122717381
2007,Government Effectiveness,Slovenia,0.893484235
2006,Government Effectiveness,Slovenia,0.956635654
2005,Government Effectiveness,Slovenia,0.887038589
2004,Government Effectiveness,Slovenia,0.902846575
2003,Government Effectiveness,Slovenia,0.899216712
2002,Government Effectiveness,Slovenia,0.789837003
2000,Government Effectiveness,Slovenia,0.674126327
1998,Government Effectiveness,Slovenia,0.752557337
1996,Government Effectiveness,Slovenia,0.887160182
2021,Government Effectiveness,Sweden,1.652336717
2020,Government Effectiveness,Sweden,1.709824443
2019,Government Effectiveness,Sweden,1.70230341
2018,Government Effectiveness,Sweden,1.704241157
2017,Government Effectiveness,Sweden,1.708212614
2016,Government Effectiveness,Sweden,1.69272089
2015,Government Effectiveness,Sweden,1.711374879
2014,Government Effectiveness,Sweden,1.681720495
2013,Government Effectiveness,Sweden,1.789284706
2012,Government Effectiveness,Sweden,1.910712123
2011,Government Effectiveness,Sweden,1.924983621
2010,Government Effectiveness,Sweden,1.962421894
2009,Government Effectiveness,Sweden,2.041478157
2008,Government Effectiveness,Sweden,1.94633615
2007,Government Effectiveness,Sweden,2.017983913
2006,Government Effectiveness,Sweden,1.800181627
2005,Government Effectiveness,Sweden,1.887381077
2004,Government Effectiveness,Sweden,2.099265337
2003,Government Effectiveness,Sweden,2.016003609
2002,Government Effectiveness,Sweden,1.962592721
2000,Government Effectiveness,Sweden,1.879326344
1998,Government Effectiveness,Sweden,1.884492755
1996,Government Effectiveness,Sweden,1.921916842
2021,Government Effectiveness,Tajikistan,-0.591922224
2020,Government Effectiveness,Tajikistan,-0.706447482
2019,Government Effectiveness,Tajikistan,-1.064220309
2018,Government Effectiveness,Tajikistan,-1.108870268
2017,Government Effectiveness,Tajikistan,-1.133444548
2016,Government Effectiveness,Tajikistan,-1.04100883
2015,Government Effectiveness,Tajikistan,-0.856023848
2014,Government Effectiveness,Tajikistan,-0.787115037
2013,Government Effectiveness,Tajikistan,-1.065713644
2012,Government Effectiveness,Tajikistan,-0.934513927
2011,Government Effectiveness,Tajikistan,-0.956123769
2010,Government Effectiveness,Tajikistan,-0.930016458
2009,Government Effectiveness,Tajikistan,-1.122828722
2008,Government Effectiveness,Tajikistan,-1.08761251
2007,Government Effectiveness,Tajikistan,-1.125625968
2006,Government Effectiveness,Tajikistan,-1.074785113
2005,Government Effectiveness,Tajikistan,-1.162422657
2004,Government Effectiveness,Tajikistan,-0.984738469
2003,Government Effectiveness,Tajikistan,-1.153896093
2002,Government Effectiveness,Tajikistan,-1.241160631
2000,Government Effectiveness,Tajikistan,-1.15839386
1998,Government Effectiveness,Tajikistan,-1.351081371
1996,Government Effectiveness,Tajikistan,-1.406051278
2021,Government Effectiveness,Turkmenistan,-0.928220212
2020,Government Effectiveness,Turkmenistan,-0.991539478
2019,Government Effectiveness,Turkmenistan,-0.966852665
2018,Government Effectiveness,Turkmenistan,-1.045483112
2017,Government Effectiveness,Turkmenistan,-0.964904189
2016,Government Effectiveness,Turkmenistan,-0.861578524
2015,Government Effectiveness,Turkmenistan,-0.548619747
2014,Government Effectiveness,Turkmenistan,-0.506690264
2013,Government Effectiveness,Turkmenistan,-1.125935435
2012,Government Effectiveness,Turkmenistan,-1.118825674
2011,Government Effectiveness,Turkmenistan,-1.512363911
2010,Government Effectiveness,Turkmenistan,-1.524074435
2009,Government Effectiveness,Turkmenistan,-1.382815242
2008,Government Effectiveness,Turkmenistan,-1.395724416
2007,Government Effectiveness,Turkmenistan,-1.400310278
2006,Government Effectiveness,Turkmenistan,-1.513271451
2005,Government Effectiveness,Turkmenistan,-1.56485045
2004,Government Effectiveness,Turkmenistan,-1.547066808
2003,Government Effectiveness,Turkmenistan,-1.408672929
2002,Government Effectiveness,Turkmenistan,-1.382853866
2000,Government Effectiveness,Turkmenistan,-1.15839386
1998,Government Effectiveness,Turkmenistan,-1.100677967
1996,Government Effectiveness,Turkmenistan,-1.149679661
2021,Government Effectiveness,Türkiye,-0.086595356
2020,Government Effectiveness,Türkiye,-0.127560288
2019,Government Effectiveness,Türkiye,0.019244969
2018,Government Effectiveness,Türkiye,-0.026705829
2017,Government Effectiveness,Türkiye,0.051177416
2016,Government Effectiveness,Türkiye,0.030258318
2015,Government Effectiveness,Türkiye,0.228523105
2014,Government Effectiveness,Türkiye,0.394282222
2013,Government Effectiveness,Türkiye,0.399101764
2012,Government Effectiveness,Türkiye,0.432587445
2011,Government Effectiveness,Türkiye,0.365651339
2010,Government Effectiveness,Türkiye,0.314999729
2009,Government Effectiveness,Türkiye,0.289501756
2008,Government Effectiveness,Türkiye,0.290181726
2007,Government Effectiveness,Türkiye,0.327112079
2006,Government Effectiveness,Türkiye,0.103416599
2005,Government Effectiveness,Türkiye,0.143588141
2004,Government Effectiveness,Türkiye,-0.022910146
2003,Government Effectiveness,Türkiye,0.033012386
2002,Government Effectiveness,Türkiye,0.052565046
2000,Government Effectiveness,Türkiye,-0.020434739
1998,Government Effectiveness,Türkiye,-0.312862217
1996,Government Effectiveness,Türkiye,-0.076127216
2021,Government Effectiveness,Ukraine,-0.408967376
2020,Government Effectiveness,Ukraine,-0.382993966
2019,Government Effectiveness,Ukraine,-0.30889526
2018,Government Effectiveness,Ukraine,-0.436755747
2017,Government Effectiveness,Ukraine,-0.488905281
2016,Government Effectiveness,Ukraine,-0.581973433
2015,Government Effectiveness,Ukraine,-0.524381638
2014,Government Effectiveness,Ukraine,-0.397417575
2013,Government Effectiveness,Ukraine,-0.66313839
2012,Government Effectiveness,Ukraine,-0.593322158
2011,Government Effectiveness,Ukraine,-0.871114969
2010,Government Effectiveness,Ukraine,-0.824038923
2009,Government Effectiveness,Ukraine,-0.847769856
2008,Government Effectiveness,Ukraine,-0.792305231
2007,Government Effectiveness,Ukraine,-0.727617741
2006,Government Effectiveness,Ukraine,-0.526243389
2005,Government Effectiveness,Ukraine,-0.675604463
2004,Government Effectiveness,Ukraine,-0.668878913
2003,Government Effectiveness,Ukraine,-0.67591083
2002,Government Effectiveness,Ukraine,-0.695505381
2000,Government Effectiveness,Ukraine,-0.675985157
1998,Government Effectiveness,Ukraine,-0.848181307
1996,Government Effectiveness,Ukraine,-0.670080245
2021,Government Effectiveness,Uzbekistan,-0.196801484
2020,Government Effectiveness,Uzbekistan,-0.530203223
2019,Government Effectiveness,Uzbekistan,-0.523717761
2018,Government Effectiveness,Uzbekistan,-0.548525631
2017,Government Effectiveness,Uzbekistan,-0.560735762
2016,Government Effectiveness,Uzbekistan,-0.579955995
2015,Government Effectiveness,Uzbekistan,-0.670059741
2014,Government Effectiveness,Uzbekistan,-0.624362528
2013,Government Effectiveness,Uzbekistan,-0.916848063
2012,Government Effectiveness,Uzbekistan,-0.913655996
2011,Government Effectiveness,Uzbekistan,-0.683713198
2010,Government Effectiveness,Uzbekistan,-0.719031394
2009,Government Effectiveness,Uzbekistan,-0.6308617
2008,Government Effectiveness,Uzbekistan,-0.885466874
2007,Government Effectiveness,Uzbekistan,-1.13117063
2006,Government Effectiveness,Uzbekistan,-1.180597901
2005,Government Effectiveness,Uzbekistan,-1.220470309
2004,Government Effectiveness,Uzbekistan,-1.194943428
2003,Government Effectiveness,Uzbekistan,-1.182025075
2002,Government Effectiveness,Uzbekistan,-1.208393455
2000,Government Effectiveness,Uzbekistan,-1.019983292
1998,Government Effectiveness,Uzbekistan,-1.205540299
1996,Government Effectiveness,Uzbekistan,-1.20064342
2021,Government Effectiveness,Kosovo⁎,-0.223405108
2020,Government Effectiveness,Kosovo⁎,-0.298100531
2019,Government Effectiveness,Kosovo⁎,-0.340276957
2018,Government Effectiveness,Kosovo⁎,-0.417538285
2017,Government Effectiveness,Kosovo⁎,-0.387631714
2016,Government Effectiveness,Kosovo⁎,-0.404601932
2015,Government Effectiveness,Kosovo⁎,-0.393234611
2014,Government Effectiveness,Kosovo⁎,-0.28867805
2013,Government Effectiveness,Kosovo⁎,-0.355947912
2012,Government Effectiveness,Kosovo⁎,-0.324519962
2011,Government Effectiveness,Kosovo⁎,-0.43932119
2010,Government Effectiveness,Kosovo⁎,-0.590413213
2009,Government Effectiveness,Kosovo⁎,-0.40944019
2008,Government Effectiveness,Kosovo⁎,-0.230388626
2007,Government Effectiveness,Kosovo⁎,-0.202387556
2006,Government Effectiveness,Kosovo⁎,-0.340270251
