Year,SeriesCode,GeoAreaName,Education level,Location,Quantile,Sex,Value
2005,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","BOTHSEX",0.11049
2005,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","BOTHSEX",0.98486
2010,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","BOTHSEX",0.9926
2010,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","BOTHSEX",0.36919
2010,"SE_AWP_CPRA","Armenia","LOWSEC","ALLAREA","_T","BOTHSEX",0.943
2011,"SE_AWP_CPRA","Armenia","UPPSEC","URBAN","_T","MALE",0
2011,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","BOTHSEX",0.88673
2017,"SE_AWP_CPRA","Chile","UPPSEC","URBAN","_T","BOTHSEX",0.8258
2017,"SE_AWP_CPRA","Chile","PRIMAR","RURAL","_T","BOTHSEX",0.9711
2017,"SE_AWP_CPRA","Chile","UPPSEC","ALLAREA","_T","BOTHSEX",0.827
2017,"SE_AWP_CPRA","Chile","UPPSEC","RURAL","_T","BOTHSEX",0.8408
2017,"SE_AWP_CPRA","Chile","LOWSEC","ALLAREA","_T","BOTHSEX",0.9488
2017,"SE_AWP_CPRA","Chile","LOWSEC","RURAL","_T","BOTHSEX",0.9542
2017,"SE_AWP_CPRA","Chile","PRIMAR","URBAN","_T","BOTHSEX",0.9709
2017,"SE_AWP_CPRA","Chile","PRIMAR","ALLAREA","_T","BOTHSEX",0.9693
2020,"SE_AWP_CPRA","Mexico","UPPSEC","URBAN","_T","BOTHSEX",0.5717
2020,"SE_AWP_CPRA","Mexico","LOWSEC","ALLAREA","_T","BOTHSEX",0.8474
2020,"SE_AWP_CPRA","Mexico","PRIMAR","ALLAREA","_T","BOTHSEX",0.9671
2020,"SE_AWP_CPRA","Mexico","PRIMAR","URBAN","_T","BOTHSEX",0.9758
2020,"SE_AWP_CPRA","Mexico","PRIMAR","RURAL","_T","BOTHSEX",0.9613
2000,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","ALLAREA","_T","BOTHSEX",0.79169
2000,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","ALLAREA","_T","BOTHSEX",0.9851
2000,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","ALLAREA","_T","BOTHSEX",0.35229
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","ALLAREA","_T","BOTHSEX",0.30437
2011,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","MALE",0.9906
2011,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","FEMALE",1
2011,"SE_AWP_CPRA","Armenia","LOWSEC","ALLAREA","_T","FEMALE",0.99621
2011,"SE_AWP_CPRA","Armenia","UPPSEC","RURAL","_T","BOTHSEX",0
2011,"SE_AWP_CPRA","Armenia","LOWSEC","URBAN","_T","BOTHSEX",0
2011,"SE_AWP_CPRA","Armenia","PRIMAR","URBAN","_T","BOTHSEX",1
2011,"SE_AWP_CPRA","Armenia","LOWSEC","RURAL","_T","BOTHSEX",0
2011,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","BOTHSEX",0.99483
2011,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","MALE",0.82009
2011,"SE_AWP_CPRA","Armenia","LOWSEC","ALLAREA","_T","BOTHSEX",0.98324
2011,"SE_AWP_CPRA","Armenia","LOWSEC","RURAL","_T","MALE",0
2011,"SE_AWP_CPRA","Armenia","UPPSEC","URBAN","_T","FEMALE",0
2011,"SE_AWP_CPRA","Armenia","PRIMAR","RURAL","_T","MALE",0
2011,"SE_AWP_CPRA","Armenia","PRIMAR","RURAL","_T","FEMALE",0
2011,"SE_AWP_CPRA","Armenia","UPPSEC","URBAN","_T","BOTHSEX",0.92952
2011,"SE_AWP_CPRA","Armenia","LOWSEC","ALLAREA","_T","MALE",0.95902
2020,"SE_AWP_CPRA","Chile","PRIMAR","URBAN","_T","BOTHSEX",0.9857
2020,"SE_AWP_CPRA","Chile","LOWSEC","RURAL","_T","BOTHSEX",0.9182
2020,"SE_AWP_CPRA","Chile","LOWSEC","ALLAREA","_T","BOTHSEX",0.9634
2020,"SE_AWP_CPRA","Chile","UPPSEC","RURAL","_T","BOTHSEX",0.9036
2020,"SE_AWP_CPRA","Chile","UPPSEC","ALLAREA","_T","BOTHSEX",0.8446
2020,"SE_AWP_CPRA","Chile","PRIMAR","ALLAREA","_T","BOTHSEX",0.9814
2020,"SE_AWP_CPRA","Chile","PRIMAR","RURAL","_T","BOTHSEX",0.9669
2020,"SE_AWP_CPRA","Chile","UPPSEC","URBAN","_T","BOTHSEX",0.8359
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","ALLAREA","_T","FEMALE",0.96505
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","RURAL","_T","FEMALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","ALLAREA","_T","BOTHSEX",0.94901
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","RURAL","_T","MALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","ALLAREA","_T","MALE",0.93343
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","ALLAREA","_T","FEMALE",0.88229
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","URBAN","_T","MALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","URBAN","_T","BOTHSEX",0
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","URBAN","_T","MALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","RURAL","_T","BOTHSEX",0
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","ALLAREA","_T","FEMALE",0.36879
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","RURAL","_T","FEMALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","URBAN","_T","FEMALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","URBAN","_T","BOTHSEX",0
2020,"SE_AWP_CPRA","Chile","LOWSEC","URBAN","_T","BOTHSEX",0.97
2010,"SE_AWP_CPRA","China","PRIMAR","ALLAREA","_T","BOTHSEX",0.94187
2010,"SE_AWP_CPRA","China","LOWSEC","ALLAREA","_T","BOTHSEX",0.72802
2010,"SE_AWP_CPRA","China","UPPSEC","ALLAREA","_T","BOTHSEX",0.44044
2012,"SE_AWP_CPRA","China","PRIMAR","ALLAREA","_T","BOTHSEX",0.91655
2012,"SE_AWP_CPRA","China","UPPSEC","ALLAREA","_T","BOTHSEX",0.79421
2012,"SE_AWP_CPRA","China","LOWSEC","ALLAREA","_T","BOTHSEX",0.81593
2014,"SE_AWP_CPRA","China","PRIMAR","ALLAREA","_T","BOTHSEX",0.9722
2014,"SE_AWP_CPRA","China","LOWSEC","ALLAREA","_T","BOTHSEX",0.92543
2014,"SE_AWP_CPRA","China","UPPSEC","ALLAREA","_T","BOTHSEX",0.79382
2016,"SE_AWP_CPRA","China","UPPSEC","ALLAREA","_T","BOTHSEX",0.74703
2016,"SE_AWP_CPRA","China","LOWSEC","ALLAREA","_T","BOTHSEX",0.88555
2016,"SE_AWP_CPRA","China","PRIMAR","ALLAREA","_T","BOTHSEX",0.95797
2002,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.7285
2002,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8224
2002,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6194
2002,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.348
2002,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.449
2002,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.3218
2011,"SE_AWP_CPRA","Armenia","UPPSEC","RURAL","_T","MALE",0
2011,"SE_AWP_CPRA","Armenia","LOWSEC","RURAL","_T","FEMALE",0
2011,"SE_AWP_CPRA","Armenia","PRIMAR","RURAL","_T","BOTHSEX",0
2011,"SE_AWP_CPRA","Armenia","LOWSEC","URBAN","_T","MALE",0
2011,"SE_AWP_CPRA","Armenia","LOWSEC","URBAN","_T","FEMALE",0
2011,"SE_AWP_CPRA","Armenia","PRIMAR","URBAN","_T","MALE",0
2011,"SE_AWP_CPRA","Armenia","UPPSEC","RURAL","_T","FEMALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","URBAN","_T","BOTHSEX",0
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","URBAN","_T","FEMALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","ALLAREA","_T","MALE",0.70902
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","RURAL","_T","MALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","RURAL","_T","BOTHSEX",0
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","ALLAREA","_T","BOTHSEX",0.79238
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","URBAN","_T","FEMALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","ALLAREA","_T","MALE",0.25155
2005,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","RURAL","_T","FEMALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","RURAL","_T","BOTHSEX",0
2005,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","URBAN","_T","MALE",0
2005,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","ALLAREA","_T","FEMALE",0.23533
2002,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.7635
2002,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.4617
2002,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.4904
2003,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.834
2003,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.749
2003,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7636
2003,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.4868
2003,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.7966
2003,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.3404
2003,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.4399
2003,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.559
2003,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6297
2004,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.4595
2004,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.3385
2004,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.7684
2004,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.4755
2004,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.6288
2004,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8167
2011,"SE_AWP_CPRA","Armenia","PRIMAR","URBAN","_T","FEMALE",0
2011,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","FEMALE",0.93827
2016,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","MALE",0.68144
2016,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","FEMALE",0.62697
2016,"SE_AWP_CPRA","Armenia","PRIMAR","URBAN","_T","FEMALE",0
2016,"SE_AWP_CPRA","Armenia","UPPSEC","RURAL","_T","FEMALE",0
2016,"SE_AWP_CPRA","Armenia","LOWSEC","URBAN","_T","BOTHSEX",0.98264
2016,"SE_AWP_CPRA","Armenia","PRIMAR","RURAL","_T","BOTHSEX",0
2016,"SE_AWP_CPRA","Armenia","UPPSEC","RURAL","_T","BOTHSEX",0.96299
2016,"SE_AWP_CPRA","Armenia","LOWSEC","RURAL","_T","FEMALE",0
2016,"SE_AWP_CPRA","Armenia","UPPSEC","RURAL","_T","MALE",0
2016,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","BOTHSEX",0.63933
2016,"SE_AWP_CPRA","Armenia","UPPSEC","URBAN","_T","MALE",0
2016,"SE_AWP_CPRA","Armenia","PRIMAR","RURAL","_T","MALE",0
2016,"SE_AWP_CPRA","Armenia","UPPSEC","URBAN","_T","FEMALE",0
2016,"SE_AWP_CPRA","Armenia","LOWSEC","RURAL","_T","MALE",0
2016,"SE_AWP_CPRA","Armenia","PRIMAR","URBAN","_T","MALE",0
2016,"SE_AWP_CPRA","Armenia","LOWSEC","URBAN","_T","FEMALE",0
2016,"SE_AWP_CPRA","Armenia","LOWSEC","URBAN","_T","MALE",0
2016,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","BOTHSEX",0.98667
2016,"SE_AWP_CPRA","Armenia","LOWSEC","RURAL","_T","BOTHSEX",0
2016,"SE_AWP_CPRA","Armenia","PRIMAR","URBAN","_T","BOTHSEX",0.94277
2004,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.7445
2004,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6442
2004,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.4806
2005,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","FEMALE",0.20636
2005,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","FEMALE",0
2005,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.4797
2005,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","MALE",0.59109
2005,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","FEMALE",0.76026
2005,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.3623
2005,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","FEMALE",0.70965
2005,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.4872
2005,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","FEMALE",0
2005,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.5349
2005,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","MALE",0.58154
2005,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.7619
2005,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8371
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","RURAL","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","RURAL","_T","FEMALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","ALLAREA","_T","MALE",0.28344
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","ALLAREA","_T","FEMALE",0.91129
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","RURAL","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","RURAL","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","URBAN","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","URBAN","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","URBAN","_T","FEMALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","RURAL","_T","FEMALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","URBAN","_T","FEMALE",0
2016,"SE_AWP_CPRA","Armenia","LOWSEC","ALLAREA","_T","MALE",0.86027
2016,"SE_AWP_CPRA","Armenia","UPPSEC","URBAN","_T","BOTHSEX",0.66533
2016,"SE_AWP_CPRA","Armenia","PRIMAR","RURAL","_T","FEMALE",0
2016,"SE_AWP_CPRA","Armenia","LOWSEC","ALLAREA","_T","FEMALE",0.99222
2016,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","FEMALE",0.98617
2016,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","MALE",0.98713
2016,"SE_AWP_CPRA","Armenia","LOWSEC","ALLAREA","_T","BOTHSEX",0.93218
2018,"SE_AWP_CPRA","Armenia","LOWSEC","ALLAREA","_T","BOTHSEX",0.97828
2005,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7603
2005,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","FEMALE",0.4487
2005,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","MALE",0.4256
2005,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","MALE",0.18486
2005,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","MALE",0
2005,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8327
2005,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","MALE",0
2005,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","MALE",0.26177
2018,"SE_AWP_CPRA","Armenia","UPPSEC","ALLAREA","_T","BOTHSEX",0.90898
2018,"SE_AWP_CPRA","Armenia","PRIMAR","ALLAREA","_T","BOTHSEX",0.9863
2006,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","ALLAREA","_T","BOTHSEX",0.40562
2006,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","ALLAREA","_T","BOTHSEX",0.95734
2006,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","ALLAREA","_T","BOTHSEX",0.9952
2011,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","ALLAREA","_T","BOTHSEX",0.9082
2011,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","ALLAREA","_T","BOTHSEX",0.84742
2011,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","ALLAREA","_T","BOTHSEX",0.9967
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","ALLAREA","_T","BOTHSEX",0.99667
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","RURAL","_T","FEMALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","ALLAREA","_T","BOTHSEX",0.84609
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","URBAN","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","ALLAREA","_T","MALE",0.96951
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","LOWSEC","ALLAREA","_T","MALE",0.78789
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","URBAN","_T","FEMALE",0
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","ALLAREA","_T","BOTHSEX",0.97003
2012,"SE_AWP_CPRA","Republic of Moldova","PRIMAR","ALLAREA","_T","FEMALE",0.97085
2012,"SE_AWP_CPRA","Republic of Moldova","UPPSEC","ALLAREA","_T","BOTHSEX",0.25813
2005,"SE_AWP_CPRA","Montenegro","LOWSEC","ALLAREA","_T","BOTHSEX",0.88
2005,"SE_AWP_CPRA","Montenegro","PRIMAR","ALLAREA","_T","BOTHSEX",0.95637
2005,"SE_AWP_CPRA","Montenegro","UPPSEC","ALLAREA","_T","BOTHSEX",0.38011
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","ALLAREA","_T","BOTHSEX",0.99484
2005,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","FEMALE",0.27513
2005,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","MALE",0.27117
2005,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","FEMALE",0.33655
2005,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","FEMALE",0
2005,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","MALE",0
2005,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.5988
2008,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.4957
2008,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.3442
2008,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8446
2008,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.5326
2008,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.6932
2008,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8725
2008,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6447
2008,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.5285
2008,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8154
2009,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","BOTHSEX",0.5303
2009,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.4655
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","URBAN","_T","FEMALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","RURAL","_T","FEMALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","ALLAREA","_T","BOTHSEX",0.84739
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","RURAL","_T","BOTHSEX",0.81684
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","ALLAREA","_T","FEMALE",0.99409
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","ALLAREA","_T","FEMALE",0.86993
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","ALLAREA","_T","MALE",1
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","RURAL","_T","FEMALE",0
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","URBAN","_T","FEMALE",0
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","URBAN","_T","FEMALE",0
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","RURAL","_T","MALE",0.63673
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","ALLAREA","_T","MALE",0.93698
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","RURAL","_T","FEMALE",0
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","RURAL","_T","FEMALE",1
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","ALLAREA","_T","FEMALE",0.75721
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","URBAN","_T","FEMALE",0
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","URBAN","_T","BOTHSEX",0
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","URBAN","_T","BOTHSEX",0.85815
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","ALLAREA","_T","FEMALE",0.97771
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","URBAN","_T","MALE",0
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","ALLAREA","_T","MALE",1
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","URBAN","_T","BOTHSEX",0.58691
2009,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6696
2009,"SE_AWP_CPRA","Colombia","PRIMAR","URBAN","_T","BOTHSEX",0.8763
2009,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","BOTHSEX",0.8079
2009,"SE_AWP_CPRA","Colombia","LOWSEC","RURAL","_T","BOTHSEX",0.7079
2009,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","BOTHSEX",0.5233
2009,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8016
2009,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","BOTHSEX",0.3763
2010,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","BOTHSEX",0.6945
2010,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","BOTHSEX",0.5594
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","ALLAREA","_T","BOTHSEX",0.90817
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","URBAN","_T","MALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","URBAN","_T","BOTHSEX",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","UPPSEC","RURAL","_T","MALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","RURAL","_T","FEMALE",0
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","PRIMAR","RURAL","_T","BOTHSEX",0.99812
2012,"SE_AWP_CPRA","Bosnia and Herzegovina","LOWSEC","ALLAREA","_T","MALE",0.95472
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","URBAN","_T","MALE",0
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","RURAL","_T","MALE",1
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","RURAL","_T","BOTHSEX",0.72595
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","ALLAREA","_T","BOTHSEX",0.95533
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","RURAL","_T","BOTHSEX",1
2013,"SE_AWP_CPRA","Montenegro","UPPSEC","ALLAREA","_T","MALE",0.60148
2013,"SE_AWP_CPRA","Montenegro","LOWSEC","RURAL","_T","BOTHSEX",0.99009
2013,"SE_AWP_CPRA","Montenegro","PRIMAR","URBAN","_T","MALE",0
2010,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","FEMALE",0.54509
2010,"SE_AWP_CPRA","Colombia","PRIMAR","ALLAREA","_T","FEMALE",0.8618
2010,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","BOTHSEX",0.8269
2010,"SE_AWP_CPRA","Colombia","UPPSEC","URBAN","_T","FEMALE",0.39963
2010,"SE_AWP_CPRA","Colombia","LOWSEC","ALLAREA","_T","MALE",0.41843
2010,"SE_AWP_CPRA","Colombia","PRIMAR","RURAL","_T","MALE",0
2010,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","FEMALE",0.56524
2010,"SE_AWP_CPRA","Colombia","LOWSEC","URBAN","_T","MALE",0.49437
2010,"SE_AWP_CPRA","Colombia","UPPSEC","RURAL","_T","FEMALE",0
2010,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","FEMALE",0.35185
2010,"SE_AWP_CPRA","Colombia","UPPSEC","ALLAREA","_T","MALE",0.30395
