Year,Metric,GeoAreaName,Value
2021,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.423428178
2020,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.415690362
2019,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.488382638
2018,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.44157356
2017,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.370796114
2016,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.31329149
2015,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.466081887
2014,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.321507543
2013,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.441366166
2012,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.680453956
2011,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.656951964
2010,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.718320906
2009,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.965524912
2008,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.919675112
2007,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.645898998
2006,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.966098785
2005,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.755904913
2004,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.864118159
2003,"Political Stability and Absence of Violence, Terrorism",Georgia,-1.299210668
2002,"Political Stability and Absence of Violence, Terrorism",Georgia,-1.192041397
2000,"Political Stability and Absence of Violence, Terrorism",Georgia,-0.812726557
1998,"Political Stability and Absence of Violence, Terrorism",Georgia,-1.638902903
1996,"Political Stability and Absence of Violence, Terrorism",Georgia,-1.570578575
2021,"Political Stability and Absence of Violence, Terrorism",Greece,0.154484168
2020,"Political Stability and Absence of Violence, Terrorism",Greece,0.13121371
2019,"Political Stability and Absence of Violence, Terrorism",Greece,0.181738213
2018,"Political Stability and Absence of Violence, Terrorism",Greece,0.165943772
2017,"Political Stability and Absence of Violence, Terrorism",Greece,-0.073572554
2016,"Political Stability and Absence of Violence, Terrorism",Greece,-0.121599182
2015,"Political Stability and Absence of Violence, Terrorism",Greece,-0.230252355
2014,"Political Stability and Absence of Violence, Terrorism",Greece,-0.140445963
2013,"Political Stability and Absence of Violence, Terrorism",Greece,-0.171341717
2012,"Political Stability and Absence of Violence, Terrorism",Greece,-0.217248693
2011,"Political Stability and Absence of Violence, Terrorism",Greece,-0.098695189
2010,"Political Stability and Absence of Violence, Terrorism",Greece,-0.127206877
2009,"Political Stability and Absence of Violence, Terrorism",Greece,-0.208124295
2008,"Political Stability and Absence of Violence, Terrorism",Greece,0.267854154
2007,"Political Stability and Absence of Violence, Terrorism",Greece,0.523507833
2006,"Political Stability and Absence of Violence, Terrorism",Greece,0.630432785
2005,"Political Stability and Absence of Violence, Terrorism",Greece,0.506524146
2004,"Political Stability and Absence of Violence, Terrorism",Greece,0.489336252
2003,"Political Stability and Absence of Violence, Terrorism",Greece,0.477636367
2002,"Political Stability and Absence of Violence, Terrorism",Greece,0.872591853
2000,"Political Stability and Absence of Violence, Terrorism",Greece,0.808356404
1998,"Political Stability and Absence of Violence, Terrorism",Greece,0.771396816
1996,"Political Stability and Absence of Violence, Terrorism",Greece,0.553863883
2021,"Political Stability and Absence of Violence, Terrorism",Croatia,0.707874298
2020,"Political Stability and Absence of Violence, Terrorism",Croatia,0.611546874
2019,"Political Stability and Absence of Violence, Terrorism",Croatia,0.694699943
2018,"Political Stability and Absence of Violence, Terrorism",Croatia,0.802806497
2017,"Political Stability and Absence of Violence, Terrorism",Croatia,0.69203192
2016,"Political Stability and Absence of Violence, Terrorism",Croatia,0.663769484
2015,"Political Stability and Absence of Violence, Terrorism",Croatia,0.590728045
2014,"Political Stability and Absence of Violence, Terrorism",Croatia,0.619112372
2013,"Political Stability and Absence of Violence, Terrorism",Croatia,0.64266789
2012,"Political Stability and Absence of Violence, Terrorism",Croatia,0.606891453
2011,"Political Stability and Absence of Violence, Terrorism",Croatia,0.62374711
2010,"Political Stability and Absence of Violence, Terrorism",Croatia,0.608463645
2009,"Political Stability and Absence of Violence, Terrorism",Croatia,0.61292696
2008,"Political Stability and Absence of Violence, Terrorism",Croatia,0.57365191
2007,"Political Stability and Absence of Violence, Terrorism",Croatia,0.605396986
2006,"Political Stability and Absence of Violence, Terrorism",Croatia,0.560829282
2005,"Political Stability and Absence of Violence, Terrorism",Croatia,0.434474081
2004,"Political Stability and Absence of Violence, Terrorism",Croatia,0.686754405
2003,"Political Stability and Absence of Violence, Terrorism",Croatia,0.558495879
2002,"Political Stability and Absence of Violence, Terrorism",Croatia,0.628807724
2000,"Political Stability and Absence of Violence, Terrorism",Croatia,0.28022489
1998,"Political Stability and Absence of Violence, Terrorism",Croatia,0.067885965
1996,"Political Stability and Absence of Violence, Terrorism",Croatia,-0.03835905
2021,"Political Stability and Absence of Violence, Terrorism",Hungary,0.861371756
2020,"Political Stability and Absence of Violence, Terrorism",Hungary,0.843145311
2019,"Political Stability and Absence of Violence, Terrorism",Hungary,0.772158086
2018,"Political Stability and Absence of Violence, Terrorism",Hungary,0.747175932
2017,"Political Stability and Absence of Violence, Terrorism",Hungary,0.80656302
2016,"Political Stability and Absence of Violence, Terrorism",Hungary,0.654678643
2015,"Political Stability and Absence of Violence, Terrorism",Hungary,0.746297717
2014,"Political Stability and Absence of Violence, Terrorism",Hungary,0.669904828
2013,"Political Stability and Absence of Violence, Terrorism",Hungary,0.796646118
2012,"Political Stability and Absence of Violence, Terrorism",Hungary,0.67579478
2011,"Political Stability and Absence of Violence, Terrorism",Hungary,0.743254066
2010,"Political Stability and Absence of Violence, Terrorism",Hungary,0.685783744
2009,"Political Stability and Absence of Violence, Terrorism",Hungary,0.536816299
2008,"Political Stability and Absence of Violence, Terrorism",Hungary,0.75026387
2007,"Political Stability and Absence of Violence, Terrorism",Hungary,0.747096717
2006,"Political Stability and Absence of Violence, Terrorism",Hungary,0.98567611
2005,"Political Stability and Absence of Violence, Terrorism",Hungary,1.003100395
2004,"Political Stability and Absence of Violence, Terrorism",Hungary,0.828297615
2003,"Political Stability and Absence of Violence, Terrorism",Hungary,1.131863952
2002,"Political Stability and Absence of Violence, Terrorism",Hungary,1.260672212
2000,"Political Stability and Absence of Violence, Terrorism",Hungary,0.918442905
1998,"Political Stability and Absence of Violence, Terrorism",Hungary,1.219403625
1996,"Political Stability and Absence of Violence, Terrorism",Hungary,1.006688952
2021,"Political Stability and Absence of Violence, Terrorism",Ireland,0.856822491
2020,"Political Stability and Absence of Violence, Terrorism",Ireland,0.978661597
2019,"Political Stability and Absence of Violence, Terrorism",Ireland,0.96638912
2018,"Political Stability and Absence of Violence, Terrorism",Ireland,1.021112323
2017,"Political Stability and Absence of Violence, Terrorism",Ireland,1.00243485
2016,"Political Stability and Absence of Violence, Terrorism",Ireland,0.847818851
2015,"Political Stability and Absence of Violence, Terrorism",Ireland,0.908455491
2014,"Political Stability and Absence of Violence, Terrorism",Ireland,1.052991152
2013,"Political Stability and Absence of Violence, Terrorism",Ireland,0.901075721
2012,"Political Stability and Absence of Violence, Terrorism",Ireland,0.941072702
2011,"Political Stability and Absence of Violence, Terrorism",Ireland,0.948998928
2010,"Political Stability and Absence of Violence, Terrorism",Ireland,1.020165324
2009,"Political Stability and Absence of Violence, Terrorism",Ireland,1.057366014
2008,"Political Stability and Absence of Violence, Terrorism",Ireland,1.18687439
2007,"Political Stability and Absence of Violence, Terrorism",Ireland,1.215192676
2006,"Political Stability and Absence of Violence, Terrorism",Ireland,1.192410588
2005,"Political Stability and Absence of Violence, Terrorism",Ireland,1.298666835
2004,"Political Stability and Absence of Violence, Terrorism",Ireland,1.17082572
2003,"Political Stability and Absence of Violence, Terrorism",Ireland,1.348457694
2002,"Political Stability and Absence of Violence, Terrorism",Ireland,1.50421679
2000,"Political Stability and Absence of Violence, Terrorism",Ireland,1.584100127
1998,"Political Stability and Absence of Violence, Terrorism",Ireland,1.512910008
1996,"Political Stability and Absence of Violence, Terrorism",Ireland,1.343453646
2021,"Political Stability and Absence of Violence, Terrorism",Iceland,1.373475432
2020,"Political Stability and Absence of Violence, Terrorism",Iceland,1.381934285
2019,"Political Stability and Absence of Violence, Terrorism",Iceland,1.639300942
2018,"Political Stability and Absence of Violence, Terrorism",Iceland,1.406389832
2017,"Political Stability and Absence of Violence, Terrorism",Iceland,1.34830904
2016,"Political Stability and Absence of Violence, Terrorism",Iceland,1.361623883
2015,"Political Stability and Absence of Violence, Terrorism",Iceland,1.308164477
2014,"Political Stability and Absence of Violence, Terrorism",Iceland,1.246974587
2013,"Political Stability and Absence of Violence, Terrorism",Iceland,1.287133694
2012,"Political Stability and Absence of Violence, Terrorism",Iceland,1.245032072
2011,"Political Stability and Absence of Violence, Terrorism",Iceland,1.244009733
2010,"Political Stability and Absence of Violence, Terrorism",Iceland,1.022253633
2009,"Political Stability and Absence of Violence, Terrorism",Iceland,1.190887213
2008,"Political Stability and Absence of Violence, Terrorism",Iceland,1.215023875
2007,"Political Stability and Absence of Violence, Terrorism",Iceland,1.485594153
2006,"Political Stability and Absence of Violence, Terrorism",Iceland,1.453826547
2005,"Political Stability and Absence of Violence, Terrorism",Iceland,1.444697142
2004,"Political Stability and Absence of Violence, Terrorism",Iceland,1.457004666
2003,"Political Stability and Absence of Violence, Terrorism",Iceland,1.51723218
2002,"Political Stability and Absence of Violence, Terrorism",Iceland,1.620292544
2000,"Political Stability and Absence of Violence, Terrorism",Iceland,1.575330615
1998,"Political Stability and Absence of Violence, Terrorism",Iceland,1.377105355
1996,"Political Stability and Absence of Violence, Terrorism",Iceland,1.325201988
2021,"Political Stability and Absence of Violence, Terrorism",Italy,0.578433514
2020,"Political Stability and Absence of Violence, Terrorism",Italy,0.428431302
2019,"Political Stability and Absence of Violence, Terrorism",Italy,0.40438509
2018,"Political Stability and Absence of Violence, Terrorism",Italy,0.342383802
2017,"Political Stability and Absence of Violence, Terrorism",Italy,0.306821197
2016,"Political Stability and Absence of Violence, Terrorism",Italy,0.369415313
2015,"Political Stability and Absence of Violence, Terrorism",Italy,0.3759197
2014,"Political Stability and Absence of Violence, Terrorism",Italy,0.458165407
2013,"Political Stability and Absence of Violence, Terrorism",Italy,0.495499194
2012,"Political Stability and Absence of Violence, Terrorism",Italy,0.508217514
2011,"Political Stability and Absence of Violence, Terrorism",Italy,0.501207411
2010,"Political Stability and Absence of Violence, Terrorism",Italy,0.473923683
2009,"Political Stability and Absence of Violence, Terrorism",Italy,0.346905887
2008,"Political Stability and Absence of Violence, Terrorism",Italy,0.547544241
2007,"Political Stability and Absence of Violence, Terrorism",Italy,0.446970046
2006,"Political Stability and Absence of Violence, Terrorism",Italy,0.530733764
2005,"Political Stability and Absence of Violence, Terrorism",Italy,0.489115536
2004,"Political Stability and Absence of Violence, Terrorism",Italy,0.269257694
2003,"Political Stability and Absence of Violence, Terrorism",Italy,0.431488335
2002,"Political Stability and Absence of Violence, Terrorism",Italy,0.838429809
2000,"Political Stability and Absence of Violence, Terrorism",Italy,0.916669428
1998,"Political Stability and Absence of Violence, Terrorism",Italy,1.192702293
1996,"Political Stability and Absence of Violence, Terrorism",Italy,1.110385418
2021,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.254261643
2020,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.256105691
2019,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.168488264
2018,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.045263644
2017,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.028801313
2016,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.008457476
2015,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.035000283
2014,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.036018156
2013,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.402473897
2012,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.408455014
2011,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.338570565
2010,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.522971809
2009,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.776816249
2008,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.626638472
2007,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.647996783
2006,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.207937807
2005,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.190631837
2004,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.070387974
2003,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.356259912
2002,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.358549178
2000,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.090090342
1998,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,0.19438383
1996,"Political Stability and Absence of Violence, Terrorism",Kazakhstan,-0.367461205
2021,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.425941467
2020,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.458461434
2019,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.241771638
2018,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.538867235
2017,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.375253022
2016,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.646861911
2015,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.882437944
2014,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.804615676
2013,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.911773801
2012,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.911251366
2011,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-1.098030686
2010,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-1.039652348
2009,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.622969389
2008,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.567302406
2007,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.990260482
2006,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-1.385570765
2005,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-1.17442596
2004,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-1.183466911
2003,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-1.099491715
2002,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.614730597
2000,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.182534769
1998,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.166477472
1996,"Political Stability and Absence of Violence, Terrorism",Kyrgyzstan,-0.174339622
2021,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.815429747
2020,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.927757382
2019,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.779812694
2018,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.741042197
2017,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.775797248
2016,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.828279972
2015,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.759793997
2014,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.742136419
2013,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.964532316
2012,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.786209881
2011,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.671200335
2010,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.715260625
2009,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.631581247
2008,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.746765077
2007,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.817851543
2006,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.870995998
2005,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.779100299
2004,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.76600486
2003,"Political Stability and Absence of Violence, Terrorism",Lithuania,1.050185442
2002,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.893210649
2000,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.428785473
1998,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.429658592
1996,"Political Stability and Absence of Violence, Terrorism",Lithuania,0.524631858
2021,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.20638001
2020,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.230695248
2019,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.349190593
2018,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.362696052
2017,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.326013207
2016,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.419484735
2015,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.439398408
2014,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.378323793
2013,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.335248113
2012,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.331918836
2011,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.317426801
2010,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.461218596
2009,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.450381756
2008,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.511939526
2007,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.483718038
2006,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.399898887
2005,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.331648588
2004,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.315435052
2003,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.44070816
2002,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.637916565
2000,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.60547471
1998,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.385318875
1996,"Political Stability and Absence of Violence, Terrorism",Luxembourg,1.381302357
2021,"Political Stability and Absence of Violence, Terrorism",Latvia,0.687567294
2020,"Political Stability and Absence of Violence, Terrorism",Latvia,0.474999398
2019,"Political Stability and Absence of Violence, Terrorism",Latvia,0.443465203
2018,"Political Stability and Absence of Violence, Terrorism",Latvia,0.407373458
2017,"Political Stability and Absence of Violence, Terrorism",Latvia,0.462217093
2016,"Political Stability and Absence of Violence, Terrorism",Latvia,0.479069233
2015,"Political Stability and Absence of Violence, Terrorism",Latvia,0.443747222
2014,"Political Stability and Absence of Violence, Terrorism",Latvia,0.487268358
2013,"Political Stability and Absence of Violence, Terrorism",Latvia,0.593635261
2012,"Political Stability and Absence of Violence, Terrorism",Latvia,0.453626722
2011,"Political Stability and Absence of Violence, Terrorism",Latvia,0.320002139
2010,"Political Stability and Absence of Violence, Terrorism",Latvia,0.527854025
2009,"Political Stability and Absence of Violence, Terrorism",Latvia,0.348279804
2008,"Political Stability and Absence of Violence, Terrorism",Latvia,0.203508124
2007,"Political Stability and Absence of Violence, Terrorism",Latvia,0.561930537
2006,"Political Stability and Absence of Violence, Terrorism",Latvia,0.838368714
2005,"Political Stability and Absence of Violence, Terrorism",Latvia,0.814021409
2004,"Political Stability and Absence of Violence, Terrorism",Latvia,0.616755247
2003,"Political Stability and Absence of Violence, Terrorism",Latvia,1.001643181
2002,"Political Stability and Absence of Violence, Terrorism",Latvia,0.944357157
2000,"Political Stability and Absence of Violence, Terrorism",Latvia,0.41943416
1998,"Political Stability and Absence of Violence, Terrorism",Latvia,0.0337703
1996,"Political Stability and Absence of Violence, Terrorism",Latvia,0.561403096
2021,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.205520451
2020,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.348765284
2019,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.393239886
2018,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.40448156
2017,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.318989366
2016,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.303559929
2015,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.327440172
2014,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.158987761
2013,"Political Stability and Absence of Violence, Terrorism",Moldova,0.000808572
2012,"Political Stability and Absence of Violence, Terrorism",Moldova,0.046490479
2011,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.049293749
2010,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.381340742
2009,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.583599746
2008,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.26793316
2007,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.014954031
2006,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.369664699
2005,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.40147987
2004,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.219342858
2003,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.131324723
2002,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.156634763
2000,"Political Stability and Absence of Violence, Terrorism",Moldova,-0.42826128
1998,"Political Stability and Absence of Violence, Terrorism",Moldova,0.389240354
1996,"Political Stability and Absence of Violence, Terrorism",Moldova,0.011292184
2021,"Political Stability and Absence of Violence, Terrorism",North Macedonia,0.124911822
2020,"Political Stability and Absence of Violence, Terrorism",North Macedonia,0.108251318
2019,"Political Stability and Absence of Violence, Terrorism",North Macedonia,0.004356337
2018,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.208728835
2017,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.254332393
2016,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.351204664
2015,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.287016064
2014,"Political Stability and Absence of Violence, Terrorism",North Macedonia,0.256382942
2013,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.416076392
2012,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.492649525
2011,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.617963791
2010,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.518517077
2009,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.298555881
2008,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.295720577
2007,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.426525265
2006,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.736575305
2005,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-1.155975223
2004,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.851008296
2003,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.988194704
2002,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-1.038219452
2000,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.614017069
1998,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.712693691
1996,"Political Stability and Absence of Violence, Terrorism",North Macedonia,-0.480376542
2021,"Political Stability and Absence of Violence, Terrorism",Malta,0.972675502
2020,"Political Stability and Absence of Violence, Terrorism",Malta,1.014233351
2019,"Political Stability and Absence of Violence, Terrorism",Malta,1.02458334
2018,"Political Stability and Absence of Violence, Terrorism",Malta,1.283979058
2017,"Political Stability and Absence of Violence, Terrorism",Malta,1.249404788
2016,"Political Stability and Absence of Violence, Terrorism",Malta,1.080441356
2015,"Political Stability and Absence of Violence, Terrorism",Malta,1.063938618
2014,"Political Stability and Absence of Violence, Terrorism",Malta,1.125496984
2013,"Political Stability and Absence of Violence, Terrorism",Malta,1.042757869
2012,"Political Stability and Absence of Violence, Terrorism",Malta,1.065075159
2011,"Political Stability and Absence of Violence, Terrorism",Malta,1.06393671
2010,"Political Stability and Absence of Violence, Terrorism",Malta,1.253456235
2009,"Political Stability and Absence of Violence, Terrorism",Malta,1.249360085
2008,"Political Stability and Absence of Violence, Terrorism",Malta,1.27317667
2007,"Political Stability and Absence of Violence, Terrorism",Malta,1.269631863
2006,"Political Stability and Absence of Violence, Terrorism",Malta,1.231257558
2005,"Political Stability and Absence of Violence, Terrorism",Malta,1.380357146
2004,"Political Stability and Absence of Violence, Terrorism",Malta,1.317642331
2003,"Political Stability and Absence of Violence, Terrorism",Malta,1.547776222
2002,"Political Stability and Absence of Violence, Terrorism",Malta,1.598263383
2000,"Political Stability and Absence of Violence, Terrorism",Malta,1.586208701
1998,"Political Stability and Absence of Violence, Terrorism",Malta,1.426385522
1996,"Political Stability and Absence of Violence, Terrorism",Malta,1.325201988
2021,"Political Stability and Absence of Violence, Terrorism",Montenegro,-0.148919776
2020,"Political Stability and Absence of Violence, Terrorism",Montenegro,-0.059554223
2019,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.067673579
2018,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.044278473
2017,"Political Stability and Absence of Violence, Terrorism",Montenegro,-0.057744302
2016,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.27663064
2015,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.140797719
2014,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.219455272
2013,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.504595459
2012,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.596563041
2011,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.565341532
2010,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.584210992
2009,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.817372143
2008,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.767700613
2007,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.108533092
2006,"Political Stability and Absence of Violence, Terrorism",Montenegro,0.047549605
2021,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.915172875
2020,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.859951735
2019,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.847549617
2018,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.85426724
2017,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.921112537
2016,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.912267506
2015,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.926119328
2014,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.045115352
2013,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.143815398
2012,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.187464714
2011,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.113630772
2010,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.940750122
2009,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.945019245
2008,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.863551974
2007,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.778468788
2006,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.902736187
2005,"Political Stability and Absence of Violence, Terrorism",Netherlands,0.988100886
2004,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.016239166
2003,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.16180563
2002,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.302679896
2000,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.758681178
1998,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.594803452
1996,"Political Stability and Absence of Violence, Terrorism",Netherlands,1.526125789
2021,"Political Stability and Absence of Violence, Terrorism",Norway,1.103745222
2020,"Political Stability and Absence of Violence, Terrorism",Norway,1.246279836
2019,"Political Stability and Absence of Violence, Terrorism",Norway,1.170564771
2018,"Political Stability and Absence of Violence, Terrorism",Norway,1.141178608
