Year,SeriesCode,GeoAreaName,Education level,Location,Quantile,Sex,Value
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q5","FEMALE",75
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","_T","BOTHSEX",57
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q3","MALE",47
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q3","BOTHSEX",55
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q3","FEMALE",50
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","_T","MALE",94
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q5","BOTHSEX",84
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q4","MALE",97
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q4","FEMALE",49
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q4","FEMALE",97
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","_T","FEMALE",96
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q2","BOTHSEX",48
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q3","MALE",92
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q1","FEMALE",90
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q1","BOTHSEX",84
2011,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q1","MALE",29
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q5","MALE",97
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","_T","MALE",89
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q3","BOTHSEX",93
2011,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q2","MALE",86
2011,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q1","MALE",44
2011,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q5","MALE",67
2011,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","_T","BOTHSEX",65
2011,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q1","BOTHSEX",48
2011,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","_T","MALE",60
2011,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","_T","FEMALE",68
2011,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","_T","MALE",55
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","_T","FEMALE",56
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q4","BOTHSEX",71
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","_T","FEMALE",95
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q2","FEMALE",90
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q2","MALE",90
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q3","BOTHSEX",94
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q5","MALE",73
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","_T","FEMALE",94
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q1","FEMALE",39
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","_T","BOTHSEX",92
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q3","MALE",92
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q2","BOTHSEX",39
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q5","FEMALE",100
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q2","BOTHSEX",90
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q1","BOTHSEX",89
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q4","BOTHSEX",98
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","_T","MALE",94
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q3","FEMALE",51
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q5","BOTHSEX",100
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","_T","BOTHSEX",95
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q5","MALE",60
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","_T","MALE",36
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","_T","MALE",48
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q4","BOTHSEX",46
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q1","BOTHSEX",34
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q4","MALE",39
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q5","MALE",82
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q5","FEMALE",93
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q4","FEMALE",70
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q2","MALE",30
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q2","BOTHSEX",37
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q4","FEMALE",72
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q2","FEMALE",43
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q5","BOTHSEX",66
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","_T","MALE",54
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q1","MALE",24
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q3","BOTHSEX",38
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","_T","FEMALE",47
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q3","FEMALE",71
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","_T","MALE",92
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q3","BOTHSEX",97
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q3","FEMALE",98
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q2","BOTHSEX",94
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q2","FEMALE",96
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q1","MALE",88
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q3","MALE",100
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q4","FEMALE",99
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q3","MALE",96
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q1","MALE",87
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q2","FEMALE",95
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q2","BOTHSEX",53
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q2","FEMALE",68
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q1","BOTHSEX",87
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q1","FEMALE",48
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q5","MALE",100
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q3","BOTHSEX",67
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q3","FEMALE",72
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q3","BOTHSEX",56
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q4","MALE",95
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q3","MALE",44
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q4","FEMALE",71
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","_T","BOTHSEX",63
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q2","BOTHSEX",64
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q4","MALE",57
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q4","BOTHSEX",64
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q5","FEMALE",85
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q3","FEMALE",73
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q4","MALE",74
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q1","FEMALE",50
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q1","BOTHSEX",43
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q3","MALE",62
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q5","BOTHSEX",90
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","_T","MALE",62
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q1","BOTHSEX",47
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","_T","BOTHSEX",68
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q5","MALE",67
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q1","MALE",38
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q1","FEMALE",55
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","_T","MALE",91
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q5","MALE",96
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q1","MALE",27
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q1","BOTHSEX",86
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q1","FEMALE",90
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q5","FEMALE",81
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q5","FEMALE",97
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","_T","FEMALE",95
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q4","FEMALE",98
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q4","FEMALE",53
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q4","MALE",98
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q5","BOTHSEX",77
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q3","FEMALE",96
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q1","MALE",82
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q3","MALE",44
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q3","BOTHSEX",61
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","_T","BOTHSEX",58
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q5","FEMALE",74
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q4","MALE",72
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","_T","FEMALE",61
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q3","MALE",29
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q2","FEMALE",42
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q1","BOTHSEX",23
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q3","BOTHSEX",48
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","_T","BOTHSEX",52
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q2","BOTHSEX",34
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q1","BOTHSEX",29
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q4","BOTHSEX",66
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q4","MALE",60
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q2","MALE",29
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q1","FEMALE",32
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q2","MALE",35
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","_T","BOTHSEX",42
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q1","MALE",21
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q5","BOTHSEX",92
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q2","FEMALE",39
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q5","FEMALE",89
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q5","MALE",91
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q5","BOTHSEX",85
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q1","FEMALE",25
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q3","FEMALE",48
2012,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q3","MALE",52
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q1","MALE",33
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q3","FEMALE",97
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q2","MALE",91
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q3","BOTHSEX",98
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","_T","BOTHSEX",93
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q4","BOTHSEX",97
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q5","BOTHSEX",97
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q1","FEMALE",90
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q4","BOTHSEX",100
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q1","BOTHSEX",40
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q4","MALE",100
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q2","BOTHSEX",92
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q2","MALE",89
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q5","MALE",100
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q2","MALE",49
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q1","FEMALE",88
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q5","BOTHSEX",98
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q5","FEMALE",95
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q3","FEMALE",68
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q1","MALE",35
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q2","BOTHSEX",59
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q2","MALE",45
2012,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q4","FEMALE",100
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q2","FEMALE",61
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q5","BOTHSEX",74
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q2","FEMALE",72
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q4","BOTHSEX",71
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q2","MALE",54
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q5","FEMALE",93
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","_T","FEMALE",65
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q3","MALE",55
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","_T","BOTHSEX",57
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q4","FEMALE",79
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","_T","MALE",49
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q3","BOTHSEX",64
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q5","MALE",86
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q4","MALE",66
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q4","FEMALE",90
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","_T","FEMALE",75
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q4","BOTHSEX",82
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","_T","MALE",56
2012,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","_T","FEMALE",71
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q1","BOTHSEX",47
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q4","MALE",77
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q1","FEMALE",56
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q3","BOTHSEX",66
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","_T","MALE",52
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q4","FEMALE",85
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q4","MALE",59
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q2","MALE",63
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q2","BOTHSEX",67
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","_T","BOTHSEX",65
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q4","FEMALE",79
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q4","BOTHSEX",77
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q3","BOTHSEX",62
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q3","FEMALE",78
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q3","BOTHSEX",67
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q5","MALE",100
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q2","BOTHSEX",57
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q1","MALE",38
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q2","FEMALE",64
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q2","BOTHSEX",53
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q2","FEMALE",93
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q1","MALE",87
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q5","MALE",99
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q2","MALE",89
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q1","MALE",88
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q2","FEMALE",88
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q2","BOTHSEX",89
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q5","BOTHSEX",99
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q4","BOTHSEX",99
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q3","BOTHSEX",97
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q3","FEMALE",59
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q3","BOTHSEX",46
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q3","MALE",52
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q3","FEMALE",51
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q1","FEMALE",27
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q5","BOTHSEX",90
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q4","FEMALE",73
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q2","BOTHSEX",41
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q5","BOTHSEX",92
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q1","MALE",19
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q2","MALE",47
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q2","MALE",26
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q1","BOTHSEX",33
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q4","MALE",59
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q4","BOTHSEX",66
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q1","BOTHSEX",29
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q2","BOTHSEX",28
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","_T","BOTHSEX",53
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","_T","BOTHSEX",94
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q5","BOTHSEX",99
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","_T","FEMALE",61
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q3","MALE",41
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q4","MALE",76
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","Q5","FEMALE",77
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q2","BOTHSEX",92
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q5","FEMALE",100
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q1","MALE",85
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q3","FEMALE",99
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q5","BOTHSEX",86
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q4","MALE",98
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","_T","FEMALE",95
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q5","MALE",84
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q5","FEMALE",100
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","Q5","FEMALE",88
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q1","FEMALE",86
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","RURAL","Q1","BOTHSEX",86
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","_T","FEMALE",94
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","URBAN","Q4","BOTHSEX",80
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","ALLAREA","_T","FEMALE",56
2013,"SE_TOT_CPLR","Costa Rica","UPPSEC","RURAL","_T","FEMALE",49
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q1","FEMALE",59
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q1","MALE",36
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q4","BOTHSEX",85
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","_T","FEMALE",76
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q4","FEMALE",92
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q4","MALE",68
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q5","MALE",89
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q5","BOTHSEX",92
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q3","MALE",56
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","_T","BOTHSEX",59
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q3","MALE",57
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q3","FEMALE",76
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","_T","FEMALE",67
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q5","FEMALE",95
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q5","FEMALE",86
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q4","BOTHSEX",69
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","URBAN","Q2","FEMALE",70
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q5","BOTHSEX",76
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q2","FEMALE",60
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q4","FEMALE",100
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q2","MALE",46
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q3","MALE",57
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q4","MALE",97
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q5","FEMALE",100
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q3","FEMALE",67
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q5","BOTHSEX",100
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q1","FEMALE",91
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","ALLAREA","Q2","MALE",50
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q1","FEMALE",53
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q1","BOTHSEX",89
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q2","BOTHSEX",91
2013,"SE_TOT_CPLR","Costa Rica","LOWSEC","RURAL","Q1","BOTHSEX",44
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","ALLAREA","Q4","BOTHSEX",99
2013,"SE_TOT_CPLR","Costa Rica","PRIMAR","URBAN","Q1","FEMALE",92
