Year,SeriesCode,GeoAreaName,Education level,Value
2007,"SE_ACS_ELECT","Finland","PRIMAR",100
2007,"SE_ACS_ELECT","Finland","UPPSEC",100
2008,"SE_ACS_ELECT","Finland","UPPSEC",100
2008,"SE_ACS_ELECT","Finland","PRIMAR",100
2008,"SE_ACS_ELECT","Finland","LOWSEC",100
2009,"SE_ACS_ELECT","Finland","LOWSEC",100
2009,"SE_ACS_ELECT","Finland","PRIMAR",100
2009,"SE_ACS_ELECT","Finland","UPPSEC",100
2010,"SE_ACS_ELECT","Finland","UPPSEC",100
2010,"SE_ACS_ELECT","Finland","PRIMAR",100
2010,"SE_ACS_ELECT","Finland","LOWSEC",100
2011,"SE_ACS_ELECT","Finland","LOWSEC",100
2011,"SE_ACS_ELECT","Finland","PRIMAR",100
2011,"SE_ACS_ELECT","Finland","UPPSEC",100
2012,"SE_ACS_ELECT","Finland","UPPSEC",100
2012,"SE_ACS_ELECT","Finland","PRIMAR",100
2012,"SE_ACS_ELECT","Finland","LOWSEC",100
2013,"SE_ACS_ELECT","Finland","PRIMAR",100
2013,"SE_ACS_ELECT","Finland","UPPSEC",100
2013,"SE_ACS_ELECT","Finland","LOWSEC",100
2014,"SE_ACS_ELECT","Finland","UPPSEC",100
2014,"SE_ACS_ELECT","Finland","PRIMAR",100
2014,"SE_ACS_ELECT","Finland","LOWSEC",100
2015,"SE_ACS_ELECT","Finland","LOWSEC",100
2015,"SE_ACS_ELECT","Finland","PRIMAR",100
2015,"SE_ACS_ELECT","Finland","UPPSEC",100
2016,"SE_ACS_ELECT","Finland","UPPSEC",100
2016,"SE_ACS_ELECT","Finland","PRIMAR",100
2016,"SE_ACS_ELECT","Finland","LOWSEC",100
2017,"SE_ACS_ELECT","Finland","LOWSEC",100
2017,"SE_ACS_ELECT","Finland","PRIMAR",100
2017,"SE_ACS_ELECT","Finland","UPPSEC",100
2018,"SE_ACS_ELECT","Finland","LOWSEC",100
2018,"SE_ACS_ELECT","Finland","UPPSEC",100
2018,"SE_ACS_ELECT","Finland","PRIMAR",100
2019,"SE_ACS_ELECT","Finland","LOWSEC",100
2019,"SE_ACS_ELECT","Finland","PRIMAR",100
2019,"SE_ACS_ELECT","Finland","UPPSEC",100
2000,"SE_ACS_ELECT","France","LOWSEC",100
2000,"SE_ACS_ELECT","France","UPPSEC",100
2001,"SE_ACS_ELECT","France","UPPSEC",100
2001,"SE_ACS_ELECT","France","LOWSEC",100
2001,"SE_ACS_ELECT","France","PRIMAR",100
2002,"SE_ACS_ELECT","France","PRIMAR",100
2002,"SE_ACS_ELECT","France","LOWSEC",100
2002,"SE_ACS_ELECT","France","UPPSEC",100
2003,"SE_ACS_ELECT","France","UPPSEC",100
2003,"SE_ACS_ELECT","France","LOWSEC",100
2003,"SE_ACS_ELECT","France","PRIMAR",100
2004,"SE_ACS_ELECT","France","LOWSEC",100
2004,"SE_ACS_ELECT","France","UPPSEC",100
2004,"SE_ACS_ELECT","France","PRIMAR",100
2005,"SE_ACS_ELECT","France","UPPSEC",100
2005,"SE_ACS_ELECT","France","LOWSEC",100
2005,"SE_ACS_ELECT","France","PRIMAR",100
2006,"SE_ACS_ELECT","France","PRIMAR",100
2006,"SE_ACS_ELECT","France","LOWSEC",100
2006,"SE_ACS_ELECT","France","UPPSEC",100
2007,"SE_ACS_ELECT","France","UPPSEC",100
2007,"SE_ACS_ELECT","France","LOWSEC",100
2007,"SE_ACS_ELECT","France","PRIMAR",100
2008,"SE_ACS_ELECT","France","PRIMAR",100
2008,"SE_ACS_ELECT","France","LOWSEC",100
2008,"SE_ACS_ELECT","France","UPPSEC",100
2009,"SE_ACS_ELECT","France","PRIMAR",100
2009,"SE_ACS_ELECT","France","UPPSEC",100
2009,"SE_ACS_ELECT","France","LOWSEC",100
2010,"SE_ACS_ELECT","France","PRIMAR",100
2010,"SE_ACS_ELECT","France","LOWSEC",100
2010,"SE_ACS_ELECT","France","UPPSEC",100
2011,"SE_ACS_ELECT","France","UPPSEC",100
2011,"SE_ACS_ELECT","France","LOWSEC",100
2011,"SE_ACS_ELECT","France","PRIMAR",100
2012,"SE_ACS_ELECT","France","PRIMAR",100
2012,"SE_ACS_ELECT","France","LOWSEC",100
2012,"SE_ACS_ELECT","France","UPPSEC",100
2013,"SE_ACS_ELECT","France","UPPSEC",100
2013,"SE_ACS_ELECT","France","LOWSEC",100
2013,"SE_ACS_ELECT","France","PRIMAR",100
2014,"SE_ACS_ELECT","France","PRIMAR",100
2014,"SE_ACS_ELECT","France","LOWSEC",100
2014,"SE_ACS_ELECT","France","UPPSEC",100
2015,"SE_ACS_ELECT","France","UPPSEC",100
2015,"SE_ACS_ELECT","France","LOWSEC",100
2015,"SE_ACS_ELECT","France","PRIMAR",100
2016,"SE_ACS_ELECT","France","PRIMAR",100
2016,"SE_ACS_ELECT","France","LOWSEC",100
2016,"SE_ACS_ELECT","France","UPPSEC",100
2017,"SE_ACS_ELECT","France","UPPSEC",100
2017,"SE_ACS_ELECT","France","LOWSEC",100
2017,"SE_ACS_ELECT","France","PRIMAR",100
2018,"SE_ACS_ELECT","France","PRIMAR",100
2018,"SE_ACS_ELECT","France","UPPSEC",100
2018,"SE_ACS_ELECT","France","LOWSEC",100
2019,"SE_ACS_ELECT","France","LOWSEC",100
2019,"SE_ACS_ELECT","France","UPPSEC",100
2019,"SE_ACS_ELECT","France","PRIMAR",100
2016,"SE_ACS_ELECT","Georgia","PRIMAR",100
2016,"SE_ACS_ELECT","Georgia","UPPSEC",100
2016,"SE_ACS_ELECT","Georgia","LOWSEC",100
2017,"SE_ACS_ELECT","Georgia","UPPSEC",100
2017,"SE_ACS_ELECT","Georgia","PRIMAR",99.74026
2017,"SE_ACS_ELECT","Georgia","LOWSEC",100
2018,"SE_ACS_ELECT","Georgia","PRIMAR",100
2018,"SE_ACS_ELECT","Georgia","UPPSEC",100
2018,"SE_ACS_ELECT","Georgia","LOWSEC",100
2019,"SE_ACS_ELECT","Georgia","LOWSEC",100
2019,"SE_ACS_ELECT","Georgia","UPPSEC",100
2019,"SE_ACS_ELECT","Georgia","PRIMAR",100
2020,"SE_ACS_ELECT","Georgia","PRIMAR",100
2020,"SE_ACS_ELECT","Georgia","UPPSEC",100
2020,"SE_ACS_ELECT","Georgia","LOWSEC",100
2021,"SE_ACS_ELECT","Georgia","LOWSEC",100
2021,"SE_ACS_ELECT","Georgia","UPPSEC",100
2021,"SE_ACS_ELECT","Georgia","PRIMAR",100
2000,"SE_ACS_ELECT","Germany","UPPSEC",100
2000,"SE_ACS_ELECT","Germany","PRIMAR",100
2000,"SE_ACS_ELECT","Germany","LOWSEC",100
2001,"SE_ACS_ELECT","Germany","UPPSEC",100
2000,"SE_ACS_ELECT","Portugal","LOWSEC",100
2000,"SE_ACS_ELECT","Portugal","UPPSEC",100
2000,"SE_ACS_ELECT","Portugal","PRIMAR",100
2001,"SE_ACS_ELECT","Portugal","UPPSEC",100
2001,"SE_ACS_ELECT","Portugal","LOWSEC",100
2001,"SE_ACS_ELECT","Portugal","PRIMAR",100
2002,"SE_ACS_ELECT","Portugal","LOWSEC",100
2002,"SE_ACS_ELECT","Portugal","UPPSEC",100
2002,"SE_ACS_ELECT","Portugal","PRIMAR",100
2003,"SE_ACS_ELECT","Portugal","PRIMAR",100
2003,"SE_ACS_ELECT","Portugal","UPPSEC",100
2003,"SE_ACS_ELECT","Portugal","LOWSEC",100
2004,"SE_ACS_ELECT","Portugal","LOWSEC",100
2004,"SE_ACS_ELECT","Portugal","UPPSEC",100
2004,"SE_ACS_ELECT","Portugal","PRIMAR",100
2005,"SE_ACS_ELECT","Portugal","PRIMAR",100
2005,"SE_ACS_ELECT","Portugal","UPPSEC",100
2005,"SE_ACS_ELECT","Portugal","LOWSEC",100
2006,"SE_ACS_ELECT","Portugal","UPPSEC",100
2006,"SE_ACS_ELECT","Portugal","LOWSEC",100
2006,"SE_ACS_ELECT","Portugal","PRIMAR",100
2007,"SE_ACS_ELECT","Portugal","UPPSEC",100
2007,"SE_ACS_ELECT","Portugal","PRIMAR",100
2007,"SE_ACS_ELECT","Portugal","LOWSEC",100
2008,"SE_ACS_ELECT","Portugal","LOWSEC",100
2008,"SE_ACS_ELECT","Portugal","PRIMAR",100
2008,"SE_ACS_ELECT","Portugal","UPPSEC",100
2009,"SE_ACS_ELECT","Portugal","UPPSEC",100
2009,"SE_ACS_ELECT","Portugal","PRIMAR",100
2009,"SE_ACS_ELECT","Portugal","LOWSEC",100
2010,"SE_ACS_ELECT","Portugal","LOWSEC",100
2010,"SE_ACS_ELECT","Portugal","PRIMAR",100
2010,"SE_ACS_ELECT","Portugal","UPPSEC",100
2011,"SE_ACS_ELECT","Portugal","UPPSEC",100
2011,"SE_ACS_ELECT","Portugal","PRIMAR",100
2011,"SE_ACS_ELECT","Portugal","LOWSEC",100
2012,"SE_ACS_ELECT","Portugal","LOWSEC",100
2012,"SE_ACS_ELECT","Portugal","PRIMAR",100
2012,"SE_ACS_ELECT","Portugal","UPPSEC",100
2013,"SE_ACS_ELECT","Portugal","UPPSEC",100
2013,"SE_ACS_ELECT","Portugal","PRIMAR",100
2013,"SE_ACS_ELECT","Portugal","LOWSEC",100
2014,"SE_ACS_ELECT","Portugal","LOWSEC",100
2014,"SE_ACS_ELECT","Portugal","PRIMAR",100
2014,"SE_ACS_ELECT","Portugal","UPPSEC",100
2015,"SE_ACS_ELECT","Portugal","UPPSEC",100
2015,"SE_ACS_ELECT","Portugal","PRIMAR",100
2015,"SE_ACS_ELECT","Portugal","LOWSEC",100
2016,"SE_ACS_ELECT","Portugal","LOWSEC",100
2016,"SE_ACS_ELECT","Portugal","PRIMAR",100
2016,"SE_ACS_ELECT","Portugal","UPPSEC",100
2017,"SE_ACS_ELECT","Portugal","LOWSEC",100
2017,"SE_ACS_ELECT","Portugal","UPPSEC",100
2018,"SE_ACS_ELECT","Portugal","LOWSEC",100
2018,"SE_ACS_ELECT","Portugal","UPPSEC",100
2018,"SE_ACS_ELECT","Portugal","PRIMAR",100
2014,"SE_ACS_ELECT","Slovakia","PRIMAR",100
2014,"SE_ACS_ELECT","Slovakia","UPPSEC",100
2014,"SE_ACS_ELECT","Slovakia","LOWSEC",100
2015,"SE_ACS_ELECT","Slovakia","UPPSEC",100
2015,"SE_ACS_ELECT","Slovakia","PRIMAR",100
2015,"SE_ACS_ELECT","Slovakia","LOWSEC",100
2016,"SE_ACS_ELECT","Slovakia","LOWSEC",100
2016,"SE_ACS_ELECT","Slovakia","PRIMAR",100
2016,"SE_ACS_ELECT","Slovakia","UPPSEC",100
2017,"SE_ACS_ELECT","Slovakia","UPPSEC",100
2017,"SE_ACS_ELECT","Slovakia","PRIMAR",100
2017,"SE_ACS_ELECT","Slovakia","LOWSEC",100
2018,"SE_ACS_ELECT","Slovakia","LOWSEC",100
2018,"SE_ACS_ELECT","Slovakia","PRIMAR",100
2018,"SE_ACS_ELECT","Slovakia","UPPSEC",100
2019,"SE_ACS_ELECT","Slovakia","LOWSEC",100
2019,"SE_ACS_ELECT","Slovakia","UPPSEC",100
2019,"SE_ACS_ELECT","Slovakia","PRIMAR",100
2020,"SE_ACS_ELECT","Slovakia","LOWSEC",100
2020,"SE_ACS_ELECT","Slovakia","PRIMAR",100
2020,"SE_ACS_ELECT","Slovakia","UPPSEC",100
2021,"SE_ACS_ELECT","Slovakia","UPPSEC",100
2021,"SE_ACS_ELECT","Slovakia","PRIMAR",100
2021,"SE_ACS_ELECT","Slovakia","LOWSEC",100
2019,"SE_ACS_ELECT","Viet Nam","PRIMAR",98.91342
2020,"SE_ACS_ELECT","Viet Nam","PRIMAR",96.96011
2020,"SE_ACS_ELECT","Viet Nam","LOWSEC",96.57382
2020,"SE_ACS_ELECT","Viet Nam","UPPSEC",93.03709
2021,"SE_ACS_ELECT","Viet Nam","UPPSEC",90.07239
2021,"SE_ACS_ELECT","Viet Nam","LOWSEC",92.07866
2021,"SE_ACS_ELECT","Viet Nam","PRIMAR",93.98342
2000,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2000,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2001,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2001,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2002,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2002,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2003,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2003,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2004,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2004,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2004,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2005,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2005,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2005,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2006,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2006,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2006,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2007,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2007,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2007,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2008,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2008,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2008,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2009,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2009,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2009,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2010,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2010,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2010,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2011,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2011,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2011,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2012,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2012,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2012,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2013,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2013,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2013,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2014,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2014,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2014,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2015,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2015,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2015,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2016,"SE_ACS_ELECT","Slovenia","PRIMAR",100
2016,"SE_ACS_ELECT","Slovenia","LOWSEC",100
2016,"SE_ACS_ELECT","Slovenia","UPPSEC",100
2000,"SE_ACS_ELECT","Spain","PRIMAR",100
2000,"SE_ACS_ELECT","Spain","LOWSEC",100
2001,"SE_ACS_ELECT","Spain","LOWSEC",100
2001,"SE_ACS_ELECT","Spain","PRIMAR",100
2002,"SE_ACS_ELECT","Spain","PRIMAR",100
2002,"SE_ACS_ELECT","Spain","LOWSEC",100
2003,"SE_ACS_ELECT","Spain","LOWSEC",100
2003,"SE_ACS_ELECT","Spain","PRIMAR",100
2004,"SE_ACS_ELECT","Spain","PRIMAR",100
2004,"SE_ACS_ELECT","Spain","LOWSEC",100
2005,"SE_ACS_ELECT","Spain","LOWSEC",100
2005,"SE_ACS_ELECT","Spain","PRIMAR",100
2006,"SE_ACS_ELECT","Spain","PRIMAR",100
2006,"SE_ACS_ELECT","Spain","LOWSEC",100
2007,"SE_ACS_ELECT","Spain","LOWSEC",100
2007,"SE_ACS_ELECT","Spain","PRIMAR",100
2007,"SE_ACS_ELECT","Spain","UPPSEC",100
2008,"SE_ACS_ELECT","Spain","UPPSEC",100
2008,"SE_ACS_ELECT","Spain","PRIMAR",100
2008,"SE_ACS_ELECT","Spain","LOWSEC",100
2009,"SE_ACS_ELECT","Spain","LOWSEC",100
2009,"SE_ACS_ELECT","Spain","PRIMAR",100
2009,"SE_ACS_ELECT","Spain","UPPSEC",100
2010,"SE_ACS_ELECT","Spain","UPPSEC",100
2010,"SE_ACS_ELECT","Spain","PRIMAR",100
2010,"SE_ACS_ELECT","Spain","LOWSEC",100
2011,"SE_ACS_ELECT","Spain","LOWSEC",100
2011,"SE_ACS_ELECT","Spain","PRIMAR",100
2011,"SE_ACS_ELECT","Spain","UPPSEC",100
2012,"SE_ACS_ELECT","Spain","UPPSEC",100
2012,"SE_ACS_ELECT","Spain","PRIMAR",100
2012,"SE_ACS_ELECT","Spain","LOWSEC",100
2013,"SE_ACS_ELECT","Spain","LOWSEC",100
2013,"SE_ACS_ELECT","Spain","PRIMAR",100
2013,"SE_ACS_ELECT","Spain","UPPSEC",100
2014,"SE_ACS_ELECT","Spain","PRIMAR",100
2014,"SE_ACS_ELECT","Spain","LOWSEC",100
2014,"SE_ACS_ELECT","Spain","UPPSEC",100
2015,"SE_ACS_ELECT","Spain","LOWSEC",100
2015,"SE_ACS_ELECT","Spain","PRIMAR",100
2015,"SE_ACS_ELECT","Spain","UPPSEC",100
2016,"SE_ACS_ELECT","Spain","UPPSEC",100
2016,"SE_ACS_ELECT","Spain","PRIMAR",100
2016,"SE_ACS_ELECT","Spain","LOWSEC",100
2017,"SE_ACS_ELECT","Spain","LOWSEC",100
2017,"SE_ACS_ELECT","Spain","PRIMAR",100
2017,"SE_ACS_ELECT","Spain","UPPSEC",100
2018,"SE_ACS_ELECT","Spain","UPPSEC",100
2018,"SE_ACS_ELECT","Spain","PRIMAR",100
2018,"SE_ACS_ELECT","Spain","LOWSEC",100
2019,"SE_ACS_ELECT","Spain","PRIMAR",100
2019,"SE_ACS_ELECT","Spain","LOWSEC",100
2019,"SE_ACS_ELECT","Spain","UPPSEC",100
2020,"SE_ACS_ELECT","Spain","PRIMAR",100
2020,"SE_ACS_ELECT","Spain","UPPSEC",100
2020,"SE_ACS_ELECT","Spain","LOWSEC",100
2021,"SE_ACS_ELECT","Spain","LOWSEC",100
2021,"SE_ACS_ELECT","Spain","UPPSEC",100
2021,"SE_ACS_ELECT","Spain","PRIMAR",100
2011,"SE_ACS_ELECT","Switzerland","PRIMAR",100
2011,"SE_ACS_ELECT","Switzerland","UPPSEC",100
2011,"SE_ACS_ELECT","Switzerland","LOWSEC",100
2012,"SE_ACS_ELECT","Switzerland","LOWSEC",100
2012,"SE_ACS_ELECT","Switzerland","UPPSEC",100
2012,"SE_ACS_ELECT","Switzerland","PRIMAR",100
2013,"SE_ACS_ELECT","Switzerland","PRIMAR",100
2013,"SE_ACS_ELECT","Switzerland","UPPSEC",100
2013,"SE_ACS_ELECT","Switzerland","LOWSEC",100
2014,"SE_ACS_ELECT","Switzerland","LOWSEC",100
2014,"SE_ACS_ELECT","Switzerland","UPPSEC",100
2014,"SE_ACS_ELECT","Switzerland","PRIMAR",100
2015,"SE_ACS_ELECT","Switzerland","PRIMAR",100
2015,"SE_ACS_ELECT","Switzerland","UPPSEC",100
2015,"SE_ACS_ELECT","Switzerland","LOWSEC",100
2016,"SE_ACS_ELECT","Switzerland","LOWSEC",100
2016,"SE_ACS_ELECT","Switzerland","PRIMAR",100
2016,"SE_ACS_ELECT","Switzerland","UPPSEC",100
2016,"SE_ACS_ELECT","United Arab Emirates","LOWSEC",100
2016,"SE_ACS_ELECT","United Arab Emirates","UPPSEC",100
2016,"SE_ACS_ELECT","United Arab Emirates","PRIMAR",100
2017,"SE_ACS_ELECT","United Arab Emirates","PRIMAR",100
2017,"SE_ACS_ELECT","United Arab Emirates","LOWSEC",100
2017,"SE_ACS_ELECT","United Arab Emirates","UPPSEC",100
2019,"SE_ACS_ELECT","United Arab Emirates","LOWSEC",100
2019,"SE_ACS_ELECT","United Arab Emirates","UPPSEC",100
2019,"SE_ACS_ELECT","United Arab Emirates","PRIMAR",100
2020,"SE_ACS_ELECT","United Arab Emirates","LOWSEC",100
2020,"SE_ACS_ELECT","United Arab Emirates","UPPSEC",100
2020,"SE_ACS_ELECT","United Arab Emirates","PRIMAR",100
2022,"SE_ACS_ELECT","United Arab Emirates","UPPSEC",100
2022,"SE_ACS_ELECT","United Arab Emirates","LOWSEC",100
2022,"SE_ACS_ELECT","United Arab Emirates","PRIMAR",100
2019,"SE_ACS_ELECT","Turkmenistan","PRIMAR",100
2019,"SE_ACS_ELECT","Turkmenistan","UPPSEC",100
2019,"SE_ACS_ELECT","Turkmenistan","LOWSEC",100
2020,"SE_ACS_ELECT","Turkmenistan","LOWSEC",100
2020,"SE_ACS_ELECT","Turkmenistan","UPPSEC",100
2020,"SE_ACS_ELECT","Turkmenistan","PRIMAR",100
2021,"SE_ACS_ELECT","Turkmenistan","PRIMAR",100
2021,"SE_ACS_ELECT","Turkmenistan","UPPSEC",100
2021,"SE_ACS_ELECT","Turkmenistan","LOWSEC",100
2016,"SE_ACS_ELECT","Ukraine","LOWSEC",100
2016,"SE_ACS_ELECT","Ukraine","UPPSEC",100
2016,"SE_ACS_ELECT","Ukraine","PRIMAR",100
2017,"SE_ACS_ELECT","Ukraine","PRIMAR",100
2017,"SE_ACS_ELECT","Ukraine","UPPSEC",100
2017,"SE_ACS_ELECT","Ukraine","LOWSEC",100
2018,"SE_ACS_ELECT","Ukraine","UPPSEC",100
2018,"SE_ACS_ELECT","Ukraine","LOWSEC",100
2018,"SE_ACS_ELECT","Ukraine","PRIMAR",100
2019,"SE_ACS_ELECT","Ukraine","PRIMAR",100
2019,"SE_ACS_ELECT","Ukraine","LOWSEC",100
2019,"SE_ACS_ELECT","Ukraine","UPPSEC",100
2020,"SE_ACS_ELECT","Ukraine","LOWSEC",100
2020,"SE_ACS_ELECT","Ukraine","PRIMAR",100
2020,"SE_ACS_ELECT","Ukraine","UPPSEC",100
2021,"SE_ACS_ELECT","Ukraine","PRIMAR",100
2021,"SE_ACS_ELECT","Ukraine","LOWSEC",100
2021,"SE_ACS_ELECT","Ukraine","UPPSEC",100
2017,"SE_ACS_ELECT","Uzbekistan","PRIMAR",100
2017,"SE_ACS_ELECT","Uzbekistan","LOWSEC",100
2017,"SE_ACS_ELECT","Uzbekistan","UPPSEC",100
2018,"SE_ACS_ELECT","Uzbekistan","LOWSEC",100
2018,"SE_ACS_ELECT","Uzbekistan","PRIMAR",100
2018,"SE_ACS_ELECT","Uzbekistan","UPPSEC",100
2019,"SE_ACS_ELECT","Uzbekistan","PRIMAR",100
2019,"SE_ACS_ELECT","Uzbekistan","LOWSEC",100
2019,"SE_ACS_ELECT","Uzbekistan","UPPSEC",100
2020,"SE_ACS_ELECT","Uzbekistan","UPPSEC",100
2020,"SE_ACS_ELECT","Uzbekistan","LOWSEC",100
2001,"SE_ACS_ELECT","Germany","LOWSEC",100
2001,"SE_ACS_ELECT","Germany","PRIMAR",100
2002,"SE_ACS_ELECT","Germany","PRIMAR",100
2002,"SE_ACS_ELECT","Germany","LOWSEC",100
2002,"SE_ACS_ELECT","Germany","UPPSEC",100
2003,"SE_ACS_ELECT","Germany","UPPSEC",100
2003,"SE_ACS_ELECT","Germany","LOWSEC",100
2003,"SE_ACS_ELECT","Germany","PRIMAR",100
2004,"SE_ACS_ELECT","Germany","PRIMAR",100
2004,"SE_ACS_ELECT","Germany","LOWSEC",100
2004,"SE_ACS_ELECT","Germany","UPPSEC",100
2005,"SE_ACS_ELECT","Germany","UPPSEC",100
2005,"SE_ACS_ELECT","Germany","LOWSEC",100
2005,"SE_ACS_ELECT","Germany","PRIMAR",100
2006,"SE_ACS_ELECT","Germany","PRIMAR",100
2006,"SE_ACS_ELECT","Germany","LOWSEC",100
2006,"SE_ACS_ELECT","Germany","UPPSEC",100
2007,"SE_ACS_ELECT","Germany","UPPSEC",100
2007,"SE_ACS_ELECT","Germany","LOWSEC",100
2007,"SE_ACS_ELECT","Germany","PRIMAR",100
2008,"SE_ACS_ELECT","Germany","PRIMAR",100
2008,"SE_ACS_ELECT","Germany","LOWSEC",100
2008,"SE_ACS_ELECT","Germany","UPPSEC",100
2009,"SE_ACS_ELECT","Germany","UPPSEC",100
2009,"SE_ACS_ELECT","Germany","LOWSEC",100
2009,"SE_ACS_ELECT","Germany","PRIMAR",100
2010,"SE_ACS_ELECT","Germany","PRIMAR",100
2010,"SE_ACS_ELECT","Germany","LOWSEC",100
2010,"SE_ACS_ELECT","Germany","UPPSEC",100
2011,"SE_ACS_ELECT","Germany","LOWSEC",100
2011,"SE_ACS_ELECT","Germany","PRIMAR",100
2011,"SE_ACS_ELECT","Germany","UPPSEC",100
2012,"SE_ACS_ELECT","Germany","PRIMAR",100
2012,"SE_ACS_ELECT","Germany","LOWSEC",100
2012,"SE_ACS_ELECT","Germany","UPPSEC",100
2013,"SE_ACS_ELECT","Germany","UPPSEC",100
2013,"SE_ACS_ELECT","Germany","LOWSEC",100
2013,"SE_ACS_ELECT","Germany","PRIMAR",100
2014,"SE_ACS_ELECT","Germany","PRIMAR",100
2014,"SE_ACS_ELECT","Germany","LOWSEC",100
2014,"SE_ACS_ELECT","Germany","UPPSEC",100
2015,"SE_ACS_ELECT","Germany","UPPSEC",100
2015,"SE_ACS_ELECT","Germany","LOWSEC",100
2015,"SE_ACS_ELECT","Germany","PRIMAR",100
2016,"SE_ACS_ELECT","Germany","UPPSEC",100
2016,"SE_ACS_ELECT","Germany","PRIMAR",100
2016,"SE_ACS_ELECT","Germany","LOWSEC",100
2017,"SE_ACS_ELECT","Germany","UPPSEC",100
2017,"SE_ACS_ELECT","Germany","LOWSEC",100
2017,"SE_ACS_ELECT","Germany","PRIMAR",100
2018,"SE_ACS_ELECT","Germany","PRIMAR",100
2018,"SE_ACS_ELECT","Germany","LOWSEC",100
2018,"SE_ACS_ELECT","Germany","UPPSEC",100
2019,"SE_ACS_ELECT","Germany","UPPSEC",100
2019,"SE_ACS_ELECT","Germany","LOWSEC",100
2019,"SE_ACS_ELECT","Germany","PRIMAR",100
2000,"SE_ACS_ELECT","Hungary","PRIMAR",100
2000,"SE_ACS_ELECT","Hungary","LOWSEC",100
2000,"SE_ACS_ELECT","Hungary","UPPSEC",100
2001,"SE_ACS_ELECT","Hungary","LOWSEC",100
2001,"SE_ACS_ELECT","Hungary","PRIMAR",100
2001,"SE_ACS_ELECT","Hungary","UPPSEC",100
2002,"SE_ACS_ELECT","Hungary","PRIMAR",100
2002,"SE_ACS_ELECT","Hungary","LOWSEC",100
2002,"SE_ACS_ELECT","Hungary","UPPSEC",100
2003,"SE_ACS_ELECT","Hungary","UPPSEC",100
2003,"SE_ACS_ELECT","Hungary","LOWSEC",100
2003,"SE_ACS_ELECT","Hungary","PRIMAR",100
2004,"SE_ACS_ELECT","Hungary","PRIMAR",100
2004,"SE_ACS_ELECT","Hungary","LOWSEC",100
2004,"SE_ACS_ELECT","Hungary","UPPSEC",100
2005,"SE_ACS_ELECT","Hungary","UPPSEC",100
2005,"SE_ACS_ELECT","Hungary","LOWSEC",100
2005,"SE_ACS_ELECT","Hungary","PRIMAR",100
2006,"SE_ACS_ELECT","Hungary","UPPSEC",100
2006,"SE_ACS_ELECT","Hungary","PRIMAR",100
2006,"SE_ACS_ELECT","Hungary","LOWSEC",100
2007,"SE_ACS_ELECT","Hungary","UPPSEC",100
2007,"SE_ACS_ELECT","Hungary","LOWSEC",100
2007,"SE_ACS_ELECT","Hungary","PRIMAR",100
2008,"SE_ACS_ELECT","Hungary","PRIMAR",100
2008,"SE_ACS_ELECT","Hungary","LOWSEC",100
2008,"SE_ACS_ELECT","Hungary","UPPSEC",100
2009,"SE_ACS_ELECT","Hungary","UPPSEC",100
2009,"SE_ACS_ELECT","Hungary","LOWSEC",100
