Year,SeriesCode,GeoAreaName,Counterpart,Value
2018,"EN_MAR_BEALIT_BV","Denmark","IS",0
2018,"EN_MAR_BEALIT_BV","Denmark","GL",0
2018,"EN_MAR_BEALIT_BV","Denmark","LV",3
2018,"EN_MAR_BEALIT_BV","Denmark","LT",7
2018,"EN_MAR_BEALIT_BV","Denmark","SE",55
2018,"EN_MAR_BEALIT_BV","Denmark","_T",121
2018,"EN_MAR_BEALIT_BV","Denmark","GB",0
2019,"EN_MAR_BEALIT_BV","Greece","PS",49
2019,"EN_MAR_BEALIT_BV","Greece","SY",1349
2019,"EN_MAR_BEALIT_BV","Greece","TR",899
2019,"EN_MAR_BEALIT_BV","Greece","_T",25983
2019,"EN_MAR_BEALIT_BV","Greece","LY",1443
2019,"EN_MAR_BEALIT_BV","Greece","EG",15298
2020,"EN_MAR_BEALIT_BV","Greece","TR",969
2020,"EN_MAR_BEALIT_BV","Greece","SY",1149
2020,"EN_MAR_BEALIT_BV","Greece","BA",0
2020,"EN_MAR_BEALIT_BV","Greece","TN",32
2020,"EN_MAR_BEALIT_BV","Greece","HR",2
2022,"EN_MAR_BEALIT_BV","India","IR",47
2022,"EN_MAR_BEALIT_BV","India","YE",5639
2022,"EN_MAR_BEALIT_BV","India","PH",232
2022,"EN_MAR_BEALIT_BV","India","PG",28
2022,"EN_MAR_BEALIT_BV","India","TL",29
2022,"EN_MAR_BEALIT_BV","India","QA",1
2022,"EN_MAR_BEALIT_BV","India","SD",175
2022,"EN_MAR_BEALIT_BV","India","TZ",4978
2022,"EN_MAR_BEALIT_BV","India","AE",58
2022,"EN_MAR_BEALIT_BV","India","VN",62
2022,"EN_MAR_BEALIT_BV","India","SA",777
2022,"EN_MAR_BEALIT_BV","India","SO",2953
2022,"EN_MAR_BEALIT_BV","India","BD",110775
2022,"EN_MAR_BEALIT_BV","India","CN",50
2022,"EN_MAR_BEALIT_BV","India","CL",5
2022,"EN_MAR_BEALIT_BV","India","LK",47084
2022,"EN_MAR_BEALIT_BV","India","MG",5657
2022,"EN_MAR_BEALIT_BV","India","MY",3067
2022,"EN_MAR_BEALIT_BV","India","MU",114
2022,"EN_MAR_BEALIT_BV","India","AU",142
2022,"EN_MAR_BEALIT_BV","India","ID",94500
2022,"EN_MAR_BEALIT_BV","India","RE",34
2020,"EN_MAR_BEALIT_BV","Greece","BG",1
2020,"EN_MAR_BEALIT_BV","Greece","CY",784
2020,"EN_MAR_BEALIT_BV","Greece","EG",16093
2020,"EN_MAR_BEALIT_BV","Greece","_T",29143
2020,"EN_MAR_BEALIT_BV","Greece","LY",1940
2020,"EN_MAR_BEALIT_BV","Greece","PS",89
2020,"EN_MAR_BEALIT_BV","Greece","IL",2410
2020,"EN_MAR_BEALIT_BV","Greece","GR",4416
2020,"EN_MAR_BEALIT_BV","Greece","JO",1
2020,"EN_MAR_BEALIT_BV","Greece","IT",117
2020,"EN_MAR_BEALIT_BV","Greece","AL",7
2019,"EN_MAR_BEALIT_BV","Denmark","DK",14
2019,"EN_MAR_BEALIT_BV","Denmark","EE",5
2019,"EN_MAR_BEALIT_BV","Denmark","CA",0
2019,"EN_MAR_BEALIT_BV","Denmark","FI",1
2019,"EN_MAR_BEALIT_BV","Denmark","SJ",1
2019,"EN_MAR_BEALIT_BV","Denmark","NO",19
2019,"EN_MAR_BEALIT_BV","Denmark","PL",1
2019,"EN_MAR_BEALIT_BV","Denmark","GB",0
2019,"EN_MAR_BEALIT_BV","Denmark","_T",125
2019,"EN_MAR_BEALIT_BV","Denmark","LT",15
2019,"EN_MAR_BEALIT_BV","Denmark","LV",5
2020,"EN_MAR_BEALIT_BV","Greece","LB",1053
2021,"EN_MAR_BEALIT_BV","Greece","JO",3
2021,"EN_MAR_BEALIT_BV","Greece","GR",4548
2021,"EN_MAR_BEALIT_BV","Greece","IL",2112
2021,"EN_MAR_BEALIT_BV","Greece","AL",8
2021,"EN_MAR_BEALIT_BV","Greece","PS",70
2021,"EN_MAR_BEALIT_BV","Greece","CY",700
2021,"EN_MAR_BEALIT_BV","Greece","BG",2
2021,"EN_MAR_BEALIT_BV","Greece","LB",915
2021,"EN_MAR_BEALIT_BV","Greece","IT",163
2021,"EN_MAR_BEALIT_BV","Greece","HR",2
2022,"EN_MAR_BEALIT_BV","India","MZ",8394
2022,"EN_MAR_BEALIT_BV","India","NA",1
2022,"EN_MAR_BEALIT_BV","India","OM",2505
2022,"EN_MAR_BEALIT_BV","India","NZ",2
2022,"EN_MAR_BEALIT_BV","India","TH",20791
2022,"EN_MAR_BEALIT_BV","India","BR",42
2022,"EN_MAR_BEALIT_BV","India","PK",164
2022,"EN_MAR_BEALIT_BV","India","YT",13
2022,"EN_MAR_BEALIT_BV","India","ZA",374
2022,"EN_MAR_BEALIT_BV","India","HK",1
2022,"EN_MAR_BEALIT_BV","India","DJ",112
2021,"EN_MAR_BEALIT_BV","Greece","TN",36
2021,"EN_MAR_BEALIT_BV","Greece","SY",1398
2021,"EN_MAR_BEALIT_BV","Greece","BA",0
2021,"EN_MAR_BEALIT_BV","Greece","_T",29349
2021,"EN_MAR_BEALIT_BV","Greece","LY",1594
2021,"EN_MAR_BEALIT_BV","Greece","EG",16842
2021,"EN_MAR_BEALIT_BV","Greece","TR",934
2022,"EN_MAR_BEALIT_BV","Greece","LB",1227
2022,"EN_MAR_BEALIT_BV","Greece","TR",815
2022,"EN_MAR_BEALIT_BV","Greece","EG",17548
2022,"EN_MAR_BEALIT_BV","Greece","LY",1855
2022,"EN_MAR_BEALIT_BV","Greece","BA",0
2022,"EN_MAR_BEALIT_BV","Greece","SY",1441
2022,"EN_MAR_BEALIT_BV","Greece","IT",148
2022,"EN_MAR_BEALIT_BV","Greece","IL",2497
2022,"EN_MAR_BEALIT_BV","Greece","TN",50
2022,"EN_MAR_BEALIT_BV","Greece","BG",1
2022,"EN_MAR_BEALIT_BV","Greece","PS",74
2022,"EN_MAR_BEALIT_BV","Greece","CY",887
2022,"EN_MAR_BEALIT_BV","Greece","HR",0
2022,"EN_MAR_BEALIT_BV","Greece","GR",4958
2022,"EN_MAR_BEALIT_BV","Greece","JO",2
2019,"EN_MAR_BEALIT_BV","Bulgaria","LB",1
2019,"EN_MAR_BEALIT_BV","Bulgaria","LY",1
2019,"EN_MAR_BEALIT_BV","Bulgaria","EG",7
2020,"EN_MAR_BEALIT_BV","Bulgaria","TR",68
2020,"EN_MAR_BEALIT_BV","Bulgaria","UA",0
2020,"EN_MAR_BEALIT_BV","Bulgaria","EG",6
2020,"EN_MAR_BEALIT_BV","Bulgaria","LY",2
2020,"EN_MAR_BEALIT_BV","Bulgaria","CY",1
2020,"EN_MAR_BEALIT_BV","Bulgaria","GR",13
2020,"EN_MAR_BEALIT_BV","Bulgaria","SY",1
2020,"EN_MAR_BEALIT_BV","Bulgaria","LB",1
2022,"EN_MAR_BEALIT_BV","India","ER",109
2017,"EN_MAR_BEALIT_BV","Ireland","IS",0
2017,"EN_MAR_BEALIT_BV","Ireland","IM",5
2017,"EN_MAR_BEALIT_BV","Ireland","GB",482
2017,"EN_MAR_BEALIT_BV","Ireland","SE",2
2017,"EN_MAR_BEALIT_BV","Ireland","_T",543
2017,"EN_MAR_BEALIT_BV","Ireland","DE",0
2017,"EN_MAR_BEALIT_BV","Ireland","FR",0
2017,"EN_MAR_BEALIT_BV","Ireland","GL",0
2017,"EN_MAR_BEALIT_BV","Ireland","RU",0
2017,"EN_MAR_BEALIT_BV","Ireland","NO",11
2020,"EN_MAR_BEALIT_BV","Bulgaria","_T",148
2020,"EN_MAR_BEALIT_BV","Bulgaria","RO",2
2020,"EN_MAR_BEALIT_BV","Bulgaria","IL",0
2020,"EN_MAR_BEALIT_BV","Bulgaria","RU",4
2020,"EN_MAR_BEALIT_BV","Bulgaria","BG",50
2020,"EN_MAR_BEALIT_BV","Bulgaria","GE",1
2021,"EN_MAR_BEALIT_BV","Bulgaria","CY",1
2021,"EN_MAR_BEALIT_BV","Bulgaria","GE",0
2021,"EN_MAR_BEALIT_BV","Bulgaria","GR",7
2021,"EN_MAR_BEALIT_BV","Bulgaria","BG",36
2021,"EN_MAR_BEALIT_BV","Bulgaria","RU",4
2017,"EN_MAR_BEALIT_BV","Ireland","IE",42
2018,"EN_MAR_BEALIT_BV","Ireland","GL",0
2018,"EN_MAR_BEALIT_BV","Ireland","RU",0
2018,"EN_MAR_BEALIT_BV","Ireland","NO",36
2018,"EN_MAR_BEALIT_BV","Ireland","DK",1
2018,"EN_MAR_BEALIT_BV","Ireland","DE",0
2018,"EN_MAR_BEALIT_BV","Ireland","_T",551
2018,"EN_MAR_BEALIT_BV","Ireland","SE",1
2018,"EN_MAR_BEALIT_BV","Ireland","SJ",0
2018,"EN_MAR_BEALIT_BV","Ireland","GB",458
2018,"EN_MAR_BEALIT_BV","Ireland","IM",4
2018,"EN_MAR_BEALIT_BV","Ireland","IS",0
2018,"EN_MAR_BEALIT_BV","Ireland","IE",49
2019,"EN_MAR_BEALIT_BV","Ireland","DK",1
2019,"EN_MAR_BEALIT_BV","Ireland","FR",0
2019,"EN_MAR_BEALIT_BV","Ireland","NO",31
2019,"EN_MAR_BEALIT_BV","Ireland","DE",0
2019,"EN_MAR_BEALIT_BV","Ireland","IS",1
2019,"EN_MAR_BEALIT_BV","Ireland","IE",46
2019,"EN_MAR_BEALIT_BV","Ireland","IM",5
2019,"EN_MAR_BEALIT_BV","Ireland","GB",419
2019,"EN_MAR_BEALIT_BV","Ireland","SJ",0
2021,"EN_MAR_BEALIT_BV","Bulgaria","UA",1
2021,"EN_MAR_BEALIT_BV","Bulgaria","LY",1
2021,"EN_MAR_BEALIT_BV","Bulgaria","RO",1
2021,"EN_MAR_BEALIT_BV","Bulgaria","IL",1
2021,"EN_MAR_BEALIT_BV","Bulgaria","SY",1
2021,"EN_MAR_BEALIT_BV","Bulgaria","_T",120
2021,"EN_MAR_BEALIT_BV","Bulgaria","LB",1
2021,"EN_MAR_BEALIT_BV","Bulgaria","EG",8
2021,"EN_MAR_BEALIT_BV","Bulgaria","TR",60
2022,"EN_MAR_BEALIT_BV","Bulgaria","SY",1
2022,"EN_MAR_BEALIT_BV","Bulgaria","TR",63
2019,"EN_MAR_BEALIT_BV","Ireland","SE",1
2019,"EN_MAR_BEALIT_BV","Ireland","_T",508
2019,"EN_MAR_BEALIT_BV","Ireland","RU",3
2020,"EN_MAR_BEALIT_BV","Ireland","FR",0
2020,"EN_MAR_BEALIT_BV","Ireland","DE",0
2020,"EN_MAR_BEALIT_BV","Ireland","_T",556
2020,"EN_MAR_BEALIT_BV","Ireland","SJ",0
2020,"EN_MAR_BEALIT_BV","Ireland","GB",433
2020,"EN_MAR_BEALIT_BV","Ireland","SE",1
2020,"EN_MAR_BEALIT_BV","Ireland","IM",2
2020,"EN_MAR_BEALIT_BV","Ireland","IS",1
2020,"EN_MAR_BEALIT_BV","Ireland","GL",0
2020,"EN_MAR_BEALIT_BV","Ireland","NO",58
2020,"EN_MAR_BEALIT_BV","Ireland","RU",5
2020,"EN_MAR_BEALIT_BV","Ireland","IE",50
2020,"EN_MAR_BEALIT_BV","Ireland","FO",2
2020,"EN_MAR_BEALIT_BV","Ireland","DK",1
2021,"EN_MAR_BEALIT_BV","Ireland","DK",1
2021,"EN_MAR_BEALIT_BV","Ireland","FO",1
2021,"EN_MAR_BEALIT_BV","Ireland","DE",1
2021,"EN_MAR_BEALIT_BV","Ireland","IE",53
2021,"EN_MAR_BEALIT_BV","Ireland","NO",69
2019,"EN_MAR_BEALIT_BV","Denmark","IS",0
2019,"EN_MAR_BEALIT_BV","Denmark","DE",1
2019,"EN_MAR_BEALIT_BV","Denmark","RU",8
2019,"EN_MAR_BEALIT_BV","Denmark","SE",56
2020,"EN_MAR_BEALIT_BV","Denmark","NO",27
2020,"EN_MAR_BEALIT_BV","Denmark","SJ",0
2020,"EN_MAR_BEALIT_BV","Denmark","RU",7
2020,"EN_MAR_BEALIT_BV","Denmark","PL",2
2020,"EN_MAR_BEALIT_BV","Denmark","DK",12
2020,"EN_MAR_BEALIT_BV","Denmark","EE",7
2020,"EN_MAR_BEALIT_BV","Denmark","FO",0
2022,"EN_MAR_BEALIT_BV","Bulgaria","UA",1
2022,"EN_MAR_BEALIT_BV","Bulgaria","EG",9
2022,"EN_MAR_BEALIT_BV","Bulgaria","IL",2
2022,"EN_MAR_BEALIT_BV","Bulgaria","LB",1
2022,"EN_MAR_BEALIT_BV","Bulgaria","LY",3
2022,"EN_MAR_BEALIT_BV","Bulgaria","RO",2
2022,"EN_MAR_BEALIT_BV","Bulgaria","RU",7
2022,"EN_MAR_BEALIT_BV","Bulgaria","BG",34
2022,"EN_MAR_BEALIT_BV","Bulgaria","GR",7
2022,"EN_MAR_BEALIT_BV","Bulgaria","CY",1
2022,"EN_MAR_BEALIT_BV","Bulgaria","GE",0
2020,"EN_MAR_BEALIT_BV","Denmark","CA",0
2020,"EN_MAR_BEALIT_BV","Denmark","FI",1
2020,"EN_MAR_BEALIT_BV","Denmark","LT",14
2020,"EN_MAR_BEALIT_BV","Denmark","DE",2
2020,"EN_MAR_BEALIT_BV","Denmark","IS",0
2020,"EN_MAR_BEALIT_BV","Denmark","LV",4
2020,"EN_MAR_BEALIT_BV","Denmark","IE",0
2020,"EN_MAR_BEALIT_BV","Denmark","SE",67
2020,"EN_MAR_BEALIT_BV","Denmark","_T",144
2020,"EN_MAR_BEALIT_BV","Denmark","GB",0
2021,"EN_MAR_BEALIT_BV","Denmark","CA",0
2021,"EN_MAR_BEALIT_BV","Denmark","DK",11
2021,"EN_MAR_BEALIT_BV","Denmark","DE",2
2021,"EN_MAR_BEALIT_BV","Denmark","LT",16
2021,"EN_MAR_BEALIT_BV","Denmark","SJ",0
2021,"EN_MAR_BEALIT_BV","Denmark","PL",2
2021,"EN_MAR_BEALIT_BV","Denmark","RU",6
2021,"EN_MAR_BEALIT_BV","Denmark","NO",28
2021,"EN_MAR_BEALIT_BV","Denmark","FI",1
2021,"EN_MAR_BEALIT_BV","Denmark","FO",0
2021,"EN_MAR_BEALIT_BV","Denmark","EE",8
2021,"EN_MAR_BEALIT_BV","Denmark","GB",0
2017,"EN_MAR_BEALIT_BV","Canada","CA",260
2017,"EN_MAR_BEALIT_BV","Canada","_T",367
2017,"EN_MAR_BEALIT_BV","Canada","RU",1
2017,"EN_MAR_BEALIT_BV","Canada","DK",1
2017,"EN_MAR_BEALIT_BV","Canada","DE",1
2017,"EN_MAR_BEALIT_BV","Canada","CU",0
2017,"EN_MAR_BEALIT_BV","Canada","BS",1
2017,"EN_MAR_BEALIT_BV","Canada","IE",7
2017,"EN_MAR_BEALIT_BV","Canada","MA",0
2017,"EN_MAR_BEALIT_BV","Canada","PT",2
2017,"EN_MAR_BEALIT_BV","Canada","NO",3
2021,"EN_MAR_BEALIT_BV","Denmark","_T",140
2021,"EN_MAR_BEALIT_BV","Denmark","SE",60
2021,"EN_MAR_BEALIT_BV","Denmark","LV",4
2021,"EN_MAR_BEALIT_BV","Denmark","IS",0
2021,"EN_MAR_BEALIT_BV","Denmark","GL",0
2022,"EN_MAR_BEALIT_BV","Denmark","IS",0
2022,"EN_MAR_BEALIT_BV","Denmark","GB",0
2022,"EN_MAR_BEALIT_BV","Denmark","SE",68
2022,"EN_MAR_BEALIT_BV","Denmark","EE",8
2022,"EN_MAR_BEALIT_BV","Denmark","DK",14
2022,"EN_MAR_BEALIT_BV","Denmark","CA",0
2017,"EN_MAR_BEALIT_BV","Canada","NL",2
2017,"EN_MAR_BEALIT_BV","Canada","ES",4
2017,"EN_MAR_BEALIT_BV","Canada","GB",13
2017,"EN_MAR_BEALIT_BV","Canada","SJ",1
2017,"EN_MAR_BEALIT_BV","Canada","US",61
2017,"EN_MAR_BEALIT_BV","Canada","FR",11
2018,"EN_MAR_BEALIT_BV","Canada","IS",1
2018,"EN_MAR_BEALIT_BV","Canada","BS",1
2018,"EN_MAR_BEALIT_BV","Canada","SJ",0
2018,"EN_MAR_BEALIT_BV","Canada","EH",0
2018,"EN_MAR_BEALIT_BV","Canada","SE",1
2018,"EN_MAR_BEALIT_BV","Canada","GB",11
2018,"EN_MAR_BEALIT_BV","Canada","NL",1
2018,"EN_MAR_BEALIT_BV","Canada","NO",4
2018,"EN_MAR_BEALIT_BV","Canada","IE",4
2018,"EN_MAR_BEALIT_BV","Canada","GL",0
2018,"EN_MAR_BEALIT_BV","Canada","DE",1
2018,"EN_MAR_BEALIT_BV","Canada","CU",1
2018,"EN_MAR_BEALIT_BV","Canada","DK",1
2018,"EN_MAR_BEALIT_BV","Canada","FR",16
2018,"EN_MAR_BEALIT_BV","Canada","ES",6
2018,"EN_MAR_BEALIT_BV","Canada","MA",1
2018,"EN_MAR_BEALIT_BV","Canada","PT",5
2018,"EN_MAR_BEALIT_BV","Canada","RU",0
2018,"EN_MAR_BEALIT_BV","Canada","_T",431
2018,"EN_MAR_BEALIT_BV","Canada","CA",309
2018,"EN_MAR_BEALIT_BV","Canada","US",66
2019,"EN_MAR_BEALIT_BV","Canada","RU",0
2019,"EN_MAR_BEALIT_BV","Canada","PT",5
2019,"EN_MAR_BEALIT_BV","Canada","NO",2
2019,"EN_MAR_BEALIT_BV","Canada","NL",0
2019,"EN_MAR_BEALIT_BV","Canada","GB",11
2019,"EN_MAR_BEALIT_BV","Canada","TC",0
2019,"EN_MAR_BEALIT_BV","Canada","SE",1
2019,"EN_MAR_BEALIT_BV","Canada","HT",1
2019,"EN_MAR_BEALIT_BV","Canada","IE",3
2019,"EN_MAR_BEALIT_BV","Canada","US",56
2019,"EN_MAR_BEALIT_BV","Canada","CA",309
2019,"EN_MAR_BEALIT_BV","Canada","_T",421
2019,"EN_MAR_BEALIT_BV","Canada","MA",2
2019,"EN_MAR_BEALIT_BV","Canada","SJ",0
2019,"EN_MAR_BEALIT_BV","Canada","ES",6
2019,"EN_MAR_BEALIT_BV","Canada","FR",21
2019,"EN_MAR_BEALIT_BV","Canada","DK",1
2019,"EN_MAR_BEALIT_BV","Canada","CU",1
2019,"EN_MAR_BEALIT_BV","Canada","DE",1
2019,"EN_MAR_BEALIT_BV","Canada","IS",1
2020,"EN_MAR_BEALIT_BV","Canada","IE",2
2020,"EN_MAR_BEALIT_BV","Canada","HT",0
2020,"EN_MAR_BEALIT_BV","Canada","DE",1
2020,"EN_MAR_BEALIT_BV","Canada","CU",1
2020,"EN_MAR_BEALIT_BV","Canada","LY",1
2020,"EN_MAR_BEALIT_BV","Canada","NO",4
2020,"EN_MAR_BEALIT_BV","Canada","PT",3
2020,"EN_MAR_BEALIT_BV","Canada","RU",0
2020,"EN_MAR_BEALIT_BV","Canada","_T",398
2020,"EN_MAR_BEALIT_BV","Canada","CA",282
2020,"EN_MAR_BEALIT_BV","Canada","US",61
2020,"EN_MAR_BEALIT_BV","Canada","IS",1
2020,"EN_MAR_BEALIT_BV","Canada","DK",1
2020,"EN_MAR_BEALIT_BV","Canada","FR",21
2020,"EN_MAR_BEALIT_BV","Canada","ES",6
2020,"EN_MAR_BEALIT_BV","Canada","SJ",0
2020,"EN_MAR_BEALIT_BV","Canada","SE",0
2020,"EN_MAR_BEALIT_BV","Canada","GB",12
2020,"EN_MAR_BEALIT_BV","Canada","MA",2
2022,"EN_MAR_BEALIT_BV","Denmark","FO",0
2022,"EN_MAR_BEALIT_BV","Denmark","NO",27
2022,"EN_MAR_BEALIT_BV","Denmark","PL",1
2022,"EN_MAR_BEALIT_BV","Denmark","RU",7
2022,"EN_MAR_BEALIT_BV","Denmark","LT",12
2022,"EN_MAR_BEALIT_BV","Denmark","FI",1
2022,"EN_MAR_BEALIT_BV","Denmark","SJ",0
2022,"EN_MAR_BEALIT_BV","Denmark","DE",0
2022,"EN_MAR_BEALIT_BV","Denmark","LV",5
2017,"EN_MAR_BEALIT_BV","Estonia","RU",47
2017,"EN_MAR_BEALIT_BV","Estonia","EE",14
2020,"EN_MAR_BEALIT_BV","Canada","NL",0
2021,"EN_MAR_BEALIT_BV","Canada","GB",10
2021,"EN_MAR_BEALIT_BV","Canada","SE",0
2021,"EN_MAR_BEALIT_BV","Canada","SJ",0
2021,"EN_MAR_BEALIT_BV","Canada","ES",6
2021,"EN_MAR_BEALIT_BV","Canada","FR",23
2021,"EN_MAR_BEALIT_BV","Canada","DK",1
2021,"EN_MAR_BEALIT_BV","Canada","DO",0
2021,"EN_MAR_BEALIT_BV","Canada","DE",1
2021,"EN_MAR_BEALIT_BV","Canada","_T",449
2021,"EN_MAR_BEALIT_BV","Canada","US",61
2017,"EN_MAR_BEALIT_BV","Estonia","LT",1
2017,"EN_MAR_BEALIT_BV","Estonia","LV",1
2017,"EN_MAR_BEALIT_BV","Estonia","AX",0
2017,"EN_MAR_BEALIT_BV","Estonia","FI",63
2017,"EN_MAR_BEALIT_BV","Estonia","_T",127
2017,"EN_MAR_BEALIT_BV","Estonia","SE",1
2018,"EN_MAR_BEALIT_BV","Estonia","DE",0
2018,"EN_MAR_BEALIT_BV","Estonia","EE",17
2018,"EN_MAR_BEALIT_BV","Estonia","LV",2
2018,"EN_MAR_BEALIT_BV","Estonia","RU",39
2018,"EN_MAR_BEALIT_BV","Estonia","LT",7
2021,"EN_MAR_BEALIT_BV","Ireland","GL",0
2021,"EN_MAR_BEALIT_BV","Ireland","IS",1
2021,"EN_MAR_BEALIT_BV","Ireland","IM",5
2021,"EN_MAR_BEALIT_BV","Ireland","SE",1
2021,"EN_MAR_BEALIT_BV","Ireland","GB",369
2021,"EN_MAR_BEALIT_BV","Ireland","SJ",0
2021,"EN_MAR_BEALIT_BV","Ireland","_T",506
2021,"EN_MAR_BEALIT_BV","Ireland","RU",5
2021,"EN_MAR_BEALIT_BV","Ireland","FR",0
2022,"EN_MAR_BEALIT_BV","Ireland","FR",0
2022,"EN_MAR_BEALIT_BV","Ireland","RU",5
2021,"EN_MAR_BEALIT_BV","Canada","PT",3
2021,"EN_MAR_BEALIT_BV","Canada","NO",5
2021,"EN_MAR_BEALIT_BV","Canada","RU",1
2021,"EN_MAR_BEALIT_BV","Canada","MA",2
2021,"EN_MAR_BEALIT_BV","Canada","SL",1
2021,"EN_MAR_BEALIT_BV","Canada","CA",330
2021,"EN_MAR_BEALIT_BV","Canada","LY",0
2021,"EN_MAR_BEALIT_BV","Canada","CU",1
2021,"EN_MAR_BEALIT_BV","Canada","GL",0
2021,"EN_MAR_BEALIT_BV","Canada","HT",0
2021,"EN_MAR_BEALIT_BV","Canada","IE",2
2022,"EN_MAR_BEALIT_BV","Ireland","ES",0
2022,"EN_MAR_BEALIT_BV","Ireland","SE",4
2022,"EN_MAR_BEALIT_BV","Ireland","IM",0
2022,"EN_MAR_BEALIT_BV","Ireland","GB",409
2022,"EN_MAR_BEALIT_BV","Ireland","GL",0
2022,"EN_MAR_BEALIT_BV","Ireland","FO",1
2022,"EN_MAR_BEALIT_BV","Ireland","NO",100
2022,"EN_MAR_BEALIT_BV","Ireland","IS",1
2022,"EN_MAR_BEALIT_BV","Ireland","NL",1
2022,"EN_MAR_BEALIT_BV","Ireland","IE",48
2022,"EN_MAR_BEALIT_BV","Ireland","DE",1
2022,"EN_MAR_BEALIT_BV","Ireland","DK",2
2017,"EN_MAR_BEALIT_BV","Israel","LB",184
2017,"EN_MAR_BEALIT_BV","Israel","_T",2416
2017,"EN_MAR_BEALIT_BV","Israel","EG",818
2017,"EN_MAR_BEALIT_BV","Israel","IL",836
2017,"EN_MAR_BEALIT_BV","Israel","GR",4
2017,"EN_MAR_BEALIT_BV","Israel","PS",20
2017,"EN_MAR_BEALIT_BV","Israel","CY",148
2017,"EN_MAR_BEALIT_BV","Israel","SY",309
2017,"EN_MAR_BEALIT_BV","Israel","LY",1
2017,"EN_MAR_BEALIT_BV","Israel","JO",1
2022,"EN_MAR_BEALIT_BV","Canada","GL",0
2022,"EN_MAR_BEALIT_BV","Canada","DE",1
2022,"EN_MAR_BEALIT_BV","Canada","LR",1
2022,"EN_MAR_BEALIT_BV","Canada","IE",3
2022,"EN_MAR_BEALIT_BV","Canada","LY",0
2022,"EN_MAR_BEALIT_BV","Canada","CA",253
2022,"EN_MAR_BEALIT_BV","Canada","DK",1
2022,"EN_MAR_BEALIT_BV","Canada","RU",1
2022,"EN_MAR_BEALIT_BV","Canada","MA",1
2022,"EN_MAR_BEALIT_BV","Canada","PT",4
2022,"EN_MAR_BEALIT_BV","Canada","NO",7
2017,"EN_MAR_BEALIT_BV","Israel","TR",91
2018,"EN_MAR_BEALIT_BV","Israel","EG",686
2018,"EN_MAR_BEALIT_BV","Israel","_T",2263
2018,"EN_MAR_BEALIT_BV","Israel","LB",215
2018,"EN_MAR_BEALIT_BV","Israel","LY",1
2018,"EN_MAR_BEALIT_BV","Israel","SY",316
2018,"EN_MAR_BEALIT_BV","Israel","JO",2
2018,"EN_MAR_BEALIT_BV","Israel","TR",122
2018,"EN_MAR_BEALIT_BV","Israel","CY",176
2018,"EN_MAR_BEALIT_BV","Israel","PS",8
2018,"EN_MAR_BEALIT_BV","Israel","GR",3
2018,"EN_MAR_BEALIT_BV","Israel","IL",723
2019,"EN_MAR_BEALIT_BV","Israel","LY",15
2019,"EN_MAR_BEALIT_BV","Israel","LB",172
2019,"EN_MAR_BEALIT_BV","Israel","SY",307
2019,"EN_MAR_BEALIT_BV","Israel","EG",897
2019,"EN_MAR_BEALIT_BV","Israel","TR",111
2019,"EN_MAR_BEALIT_BV","Israel","_T",2368
2019,"EN_MAR_BEALIT_BV","Israel","IL",670
2019,"EN_MAR_BEALIT_BV","Israel","GR",16
2019,"EN_MAR_BEALIT_BV","Israel","PS",10
2019,"EN_MAR_BEALIT_BV","Israel","CY",164
2018,"EN_MAR_BEALIT_BV","Estonia","AX",1
2018,"EN_MAR_BEALIT_BV","Estonia","SE",4
2018,"EN_MAR_BEALIT_BV","Estonia","_T",133
2018,"EN_MAR_BEALIT_BV","Estonia","FI",61
2019,"EN_MAR_BEALIT_BV","Estonia","EE",15
2019,"EN_MAR_BEALIT_BV","Estonia","DK",1
2019,"EN_MAR_BEALIT_BV","Estonia","RU",35
2019,"EN_MAR_BEALIT_BV","Estonia","LV",2
2019,"EN_MAR_BEALIT_BV","Estonia","LT",7
2019,"EN_MAR_BEALIT_BV","Estonia","AX",2
2019,"EN_MAR_BEALIT_BV","Estonia","FI",62
2022,"EN_MAR_BEALIT_BV","Canada","US",55
2022,"EN_MAR_BEALIT_BV","Canada","HT",0
2022,"EN_MAR_BEALIT_BV","Canada","IS",0
2022,"EN_MAR_BEALIT_BV","Canada","CU",1
2022,"EN_MAR_BEALIT_BV","Canada","SJ",0
2022,"EN_MAR_BEALIT_BV","Canada","FO",1
2022,"EN_MAR_BEALIT_BV","Canada","DO",0
2022,"EN_MAR_BEALIT_BV","Canada","FR",21
2022,"EN_MAR_BEALIT_BV","Canada","ES",4
2022,"EN_MAR_BEALIT_BV","Canada","SE",0
2022,"EN_MAR_BEALIT_BV","Canada","GB",10
2019,"EN_MAR_BEALIT_BV","Estonia","_T",125
2019,"EN_MAR_BEALIT_BV","Estonia","SE",1
2020,"EN_MAR_BEALIT_BV","Estonia","SE",1
2020,"EN_MAR_BEALIT_BV","Estonia","RU",46
2020,"EN_MAR_BEALIT_BV","Estonia","_T",147
2020,"EN_MAR_BEALIT_BV","Estonia","FI",79
2020,"EN_MAR_BEALIT_BV","Estonia","EE",14
2020,"EN_MAR_BEALIT_BV","Estonia","AX",1
2020,"EN_MAR_BEALIT_BV","Estonia","LV",2
2020,"EN_MAR_BEALIT_BV","Estonia","LT",4
2021,"EN_MAR_BEALIT_BV","Estonia","SE",3
2022,"EN_MAR_BEALIT_BV","Greece","AL",3
2017,"EN_MAR_BEALIT_BV","Iceland","IS",2
