Year,SeriesCode,GeoAreaName,Age,Location,Sex,Value
2009,"SI_POV_DAY1","Tajikistan","ALLAGE","ALLAREA","FEMALE",6.76537
2009,"SI_POV_DAY1","Tajikistan","65+","ALLAREA","BOTHSEX",5.75311
2015,"SI_POV_DAY1","Tajikistan","<15Y","ALLAREA","BOTHSEX",6.91111
2015,"SI_POV_DAY1","Tajikistan","15-64","ALLAREA","BOTHSEX",5.7692
2015,"SI_POV_DAY1","Tajikistan","65+","ALLAREA","BOTHSEX",5.3226
2015,"SI_POV_DAY1","Tajikistan","ALLAGE","ALLAREA","FEMALE",5.93375
2015,"SI_POV_DAY1","Tajikistan","ALLAGE","ALLAREA","MALE",6.29552
2015,"SI_POV_DAY1","Tajikistan","ALLAGE","RURAL","BOTHSEX",7.25742
2015,"SI_POV_DAY1","Tajikistan","ALLAGE","URBAN","BOTHSEX",2.94949
2015,"SI_POV_DAY1","Tajikistan","ALLAGE","ALLAREA","BOTHSEX",6.1
2013,"SI_POV_DAY1","United Arab Emirates","ALLAGE","ALLAREA","BOTHSEX",0
2018,"SI_POV_DAY1","United Arab Emirates","ALLAGE","ALLAREA","BOTHSEX",0
2002,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",2.1
2003,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",3.9
2004,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",2
2004,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",3.68253
2004,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",1.38923
2004,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.85368
2004,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",2.07263
2004,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",1.95084
2004,"SI_POV_DAY1","Türkiye","ALLAGE","RURAL","BOTHSEX",3.62097
2004,"SI_POV_DAY1","Türkiye","ALLAGE","URBAN","BOTHSEX",1.00245
2005,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",2.3
2006,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",1.8
2007,"SI_POV_DAY1","Türkiye","ALLAGE","URBAN","BOTHSEX",0.67917
2007,"SI_POV_DAY1","Türkiye","ALLAGE","RURAL","BOTHSEX",2.73784
2007,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",1.3
2007,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",1.29338
2007,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",1.31749
2008,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.6
2009,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.7
2010,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.8
2010,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.78653
2010,"SI_POV_DAY1","Türkiye","ALLAGE","RURAL","BOTHSEX",2.09851
2010,"SI_POV_DAY1","Türkiye","ALLAGE","URBAN","BOTHSEX",0.17658
2010,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.76082
2011,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.1
2011,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.34405
2011,"SI_POV_DAY1","Türkiye","ALLAGE","RURAL","BOTHSEX",0.41057
2011,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.11992
2011,"SI_POV_DAY1","Türkiye","ALLAGE","URBAN","BOTHSEX",0
2011,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.05849
2011,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.0154
2011,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.13898
2012,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.05865
2012,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.03833
2012,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.08746
2012,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.09872
2012,"SI_POV_DAY1","Türkiye","ALLAGE","RURAL","BOTHSEX",0.29515
2012,"SI_POV_DAY1","Türkiye","ALLAGE","URBAN","BOTHSEX",0
2012,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.1
2012,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.19851
2013,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.21334
2013,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.12348
2013,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.57399
2013,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.31527
2013,"SI_POV_DAY1","Türkiye","ALLAGE","RURAL","BOTHSEX",0.79766
2013,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.28112
2013,"SI_POV_DAY1","Türkiye","ALLAGE","URBAN","BOTHSEX",0.06667
2013,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.3
2014,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.23862
2014,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.22748
2014,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.18176
2014,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.2
2014,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.39795
2014,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.12976
2015,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.43033
2015,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.14145
2015,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.23877
2015,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.18582
2015,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.15213
2015,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.2
2016,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.2
2016,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.45459
2016,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.12644
2016,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.10257
2016,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.20543
2016,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.19999
2017,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.14034
2017,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.13696
2017,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.1
2017,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.25147
2017,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.07103
2017,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.10685
2018,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0
2018,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.04557
2018,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.02261
2018,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0.00539
2018,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.10315
2018,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.0352
2019,"SI_POV_DAY1","Türkiye","<15Y","ALLAREA","BOTHSEX",0.58031
2019,"SI_POV_DAY1","Türkiye","15-64","ALLAREA","BOTHSEX",0.33123
2019,"SI_POV_DAY1","Türkiye","65+","ALLAREA","BOTHSEX",0
2019,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","FEMALE",0.35871
2019,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","MALE",0.36252
2019,"SI_POV_DAY1","Türkiye","ALLAGE","ALLAREA","BOTHSEX",0.4
2002,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",2.7
2003,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",1.1
2004,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0.9
2005,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0.4
2005,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.21537
2005,"SI_POV_DAY1","Ukraine","<15Y","ALLAREA","BOTHSEX",0.84771
2005,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.76292
2005,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.39601
2005,"SI_POV_DAY1","Ukraine","65+","ALLAREA","BOTHSEX",0.13297
2005,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.39775
2005,"SI_POV_DAY1","Ukraine","15-64","ALLAREA","BOTHSEX",0.36094
2006,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0.2
2007,"SI_POV_DAY1","Ukraine","15-64","ALLAREA","BOTHSEX",0.08579
2007,"SI_POV_DAY1","Ukraine","65+","ALLAREA","BOTHSEX",0.01079
2007,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.08816
2007,"SI_POV_DAY1","Ukraine","<15Y","ALLAREA","BOTHSEX",0.27476
2007,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.11818
2007,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.31224
2007,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0
2007,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0.1
2008,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2009,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0.1
2010,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2010,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.01432
2010,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.01533
2010,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.01014
2010,"SI_POV_DAY1","Ukraine","15-64","ALLAREA","BOTHSEX",0.01426
2010,"SI_POV_DAY1","Ukraine","<15Y","ALLAREA","BOTHSEX",0.01716
2010,"SI_POV_DAY1","Ukraine","65+","ALLAREA","BOTHSEX",0
2010,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.0088
2011,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2012,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0.1
2012,"SI_POV_DAY1","Ukraine","<15Y","ALLAREA","BOTHSEX",0.2436
2012,"SI_POV_DAY1","Ukraine","15-64","ALLAREA","BOTHSEX",0.10206
2012,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.28097
2012,"SI_POV_DAY1","Ukraine","65+","ALLAREA","BOTHSEX",0.03507
2012,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.12024
2012,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.10836
2012,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.03482
2013,"SI_POV_DAY1","Ukraine","<15Y","ALLAREA","BOTHSEX",0
2013,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.00955
2013,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0
2013,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0
2013,"SI_POV_DAY1","Ukraine","15-64","ALLAREA","BOTHSEX",0.00637
2016,"SI_POV_DAY1","Montenegro","15-64","ALLAREA","BOTHSEX",2.75455
2016,"SI_POV_DAY1","Montenegro","<15Y","ALLAREA","BOTHSEX",5.43437
2016,"SI_POV_DAY1","Montenegro","ALLAGE","URBAN","BOTHSEX",1.87255
2016,"SI_POV_DAY1","Montenegro","ALLAGE","ALLAREA","BOTHSEX",2.5
2017,"SI_POV_DAY1","Montenegro","ALLAGE","ALLAREA","MALE",3.83513
2017,"SI_POV_DAY1","Montenegro","ALLAGE","ALLAREA","FEMALE",4.14393
2017,"SI_POV_DAY1","Montenegro","65+","ALLAREA","BOTHSEX",0.9207
2017,"SI_POV_DAY1","Montenegro","15-64","ALLAREA","BOTHSEX",3.90099
2017,"SI_POV_DAY1","Montenegro","ALLAGE","URBAN","BOTHSEX",2.91836
2017,"SI_POV_DAY1","Montenegro","ALLAGE","ALLAREA","BOTHSEX",3.3
2017,"SI_POV_DAY1","Montenegro","<15Y","ALLAREA","BOTHSEX",6.32738
2017,"SI_POV_DAY1","Montenegro","ALLAGE","RURAL","BOTHSEX",5.92658
2018,"SI_POV_DAY1","Montenegro","<15Y","ALLAREA","BOTHSEX",4.73384
2018,"SI_POV_DAY1","Montenegro","ALLAGE","URBAN","BOTHSEX",1.76243
2018,"SI_POV_DAY1","Montenegro","65+","ALLAREA","BOTHSEX",0.67567
2018,"SI_POV_DAY1","Montenegro","15-64","ALLAREA","BOTHSEX",2.86565
2018,"SI_POV_DAY1","Montenegro","ALLAGE","RURAL","BOTHSEX",4.9446
2018,"SI_POV_DAY1","Montenegro","ALLAGE","ALLAREA","MALE",2.91803
2013,"SI_POV_DAY1","Ukraine","65+","ALLAREA","BOTHSEX",0
2013,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.00649
2013,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2014,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.00896
2014,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.01861
2014,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.01889
2014,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2014,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.00657
2015,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.02148
2018,"SI_POV_DAY1","Montenegro","ALLAGE","ALLAREA","FEMALE",2.87483
2018,"SI_POV_DAY1","Montenegro","ALLAGE","ALLAREA","BOTHSEX",2.8
2004,"SI_POV_DAY1","Netherlands (Kingdom of the)","15-64","ALLAREA","BOTHSEX",0.76402
2004,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","MALE",0.83936
2004,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","FEMALE",0.73631
2004,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","BOTHSEX",0.2
2004,"SI_POV_DAY1","Netherlands (Kingdom of the)","<15Y","ALLAREA","BOTHSEX",1.20442
2004,"SI_POV_DAY1","Netherlands (Kingdom of the)","65+","ALLAREA","BOTHSEX",0.35588
2005,"SI_POV_DAY1","Netherlands (Kingdom of the)","<15Y","ALLAREA","BOTHSEX",1.56795
2005,"SI_POV_DAY1","Netherlands (Kingdom of the)","65+","ALLAREA","BOTHSEX",0.06287
2005,"SI_POV_DAY1","Netherlands (Kingdom of the)","15-64","ALLAREA","BOTHSEX",0.68742
2005,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","FEMALE",0.78548
2005,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","MALE",0.72134
2005,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","BOTHSEX",0.1
2006,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","BOTHSEX",0
2006,"SI_POV_DAY1","Netherlands (Kingdom of the)","<15Y","ALLAREA","BOTHSEX",1.02816
2006,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","FEMALE",0.55505
2006,"SI_POV_DAY1","Netherlands (Kingdom of the)","65+","ALLAREA","BOTHSEX",0.13189
2006,"SI_POV_DAY1","Netherlands (Kingdom of the)","15-64","ALLAREA","BOTHSEX",0.62046
2006,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","MALE",0.68601
2007,"SI_POV_DAY1","Netherlands (Kingdom of the)","15-64","ALLAREA","BOTHSEX",0.57449
2007,"SI_POV_DAY1","Netherlands (Kingdom of the)","<15Y","ALLAREA","BOTHSEX",0.56269
2007,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","MALE",0.5268
2007,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","FEMALE",0.55709
2007,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","BOTHSEX",0
2015,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.09702
2015,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.32084
2015,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.1458
2015,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0.1
2016,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0.1
2016,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.07007
2016,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.13101
2016,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.0703
2016,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.15301
2007,"SI_POV_DAY1","Netherlands (Kingdom of the)","65+","ALLAREA","BOTHSEX",0.37289
2008,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","BOTHSEX",0.1
2008,"SI_POV_DAY1","Netherlands (Kingdom of the)","<15Y","ALLAREA","BOTHSEX",0.85164
2008,"SI_POV_DAY1","Netherlands (Kingdom of the)","65+","ALLAREA","BOTHSEX",0.3304
2008,"SI_POV_DAY1","Netherlands (Kingdom of the)","15-64","ALLAREA","BOTHSEX",0.40111
2008,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","MALE",0.46461
2008,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","FEMALE",0.47177
2009,"SI_POV_DAY1","Netherlands (Kingdom of the)","ALLAGE","ALLAREA","BOTHSEX",0.1
2013,"SI_POV_DAY1","Hungary","15-64","ALLAREA","BOTHSEX",0.20739
2013,"SI_POV_DAY1","Hungary","65+","ALLAREA","BOTHSEX",0.1344
2013,"SI_POV_DAY1","Hungary","ALLAGE","ALLAREA","FEMALE",0.169
2013,"SI_POV_DAY1","Hungary","ALLAGE","ALLAREA","MALE",0.19279
2013,"SI_POV_DAY1","Hungary","ALLAGE","RURAL","BOTHSEX",0.15951
2013,"SI_POV_DAY1","Hungary","ALLAGE","URBAN","BOTHSEX",0.19395
2013,"SI_POV_DAY1","Hungary","ALLAGE","ALLAREA","BOTHSEX",0.2
2014,"SI_POV_DAY1","Hungary","ALLAGE","ALLAREA","BOTHSEX",0.7
2014,"SI_POV_DAY1","Hungary","<15Y","ALLAREA","BOTHSEX",0.4351
2017,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.02359
2017,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.04228
2017,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0
2017,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.04871
2017,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2018,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2018,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0
2018,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.02941
2018,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0
2018,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.02146
2019,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0
2019,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0
2019,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0
2019,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0
2019,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2020,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","BOTHSEX",0
2020,"SI_POV_DAY1","Ukraine","ALLAGE","URBAN","BOTHSEX",0.01754
2020,"SI_POV_DAY1","Ukraine","ALLAGE","RURAL","BOTHSEX",0.05196
2020,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","FEMALE",0.0254
2020,"SI_POV_DAY1","Ukraine","ALLAGE","ALLAREA","MALE",0.03282
2009,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",9.8
2009,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",10.21992
2009,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",13.3217
2009,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",3.06948
2009,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",9.24582
2009,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",10.40235
2010,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",14.33443
2010,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",10.59744
2010,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",10.49417
2010,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",3.96435
2010,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",10.42148
2010,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",10.4
2011,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",9.91594
2011,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",10.60487
2011,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",3.81947
2011,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",9.71931
2011,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",9.1
2012,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",7.44713
2012,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",2.36682
2012,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",10.99172
2012,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",7.63863
2012,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",7.58888
2012,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",6.9
2013,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",5.2
2013,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",6.4301
2013,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",8.20318
2013,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",6.44532
2013,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",2.07664
2013,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",5.95684
2014,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",7.6049
2014,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",5.09848
2014,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",1.1714
2014,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",5.01045
2014,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",4.5
2014,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",5.26678
2015,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",5.5
2015,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",8.66267
2015,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",5.64989
2015,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",1.96328
2015,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",5.79741
2015,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",5.36634
2016,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",7.44244
2016,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",4.21978
2016,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",1.58633
2016,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",4.61286
2016,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",4.02069
2016,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",4.2
2017,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","BOTHSEX",4.5
2017,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",4.7044
2017,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",4.47247
2017,"SI_POV_DAY1","North Macedonia","ALLAGE","RURAL","BOTHSEX",6.09597
2017,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",6.12097
2017,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",1.91287
2017,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",4.52917
2017,"SI_POV_DAY1","North Macedonia","ALLAGE","URBAN","BOTHSEX",3.05813
2018,"SI_POV_DAY1","North Macedonia","ALLAGE","URBAN","BOTHSEX",2.24337
2018,"SI_POV_DAY1","North Macedonia","ALLAGE","RURAL","BOTHSEX",4.6726
2018,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","MALE",3.37338
2018,"SI_POV_DAY1","North Macedonia","ALLAGE","ALLAREA","FEMALE",3.42382
2018,"SI_POV_DAY1","North Macedonia","15-64","ALLAREA","BOTHSEX",3.68637
2018,"SI_POV_DAY1","North Macedonia","65+","ALLAREA","BOTHSEX",1.39831
2018,"SI_POV_DAY1","North Macedonia","<15Y","ALLAREA","BOTHSEX",4.09623
