Year,SeriesCode,GeoAreaName,Type of product,Value
2005,"TM_TAX_DPRF","Georgia","TEX",2.1199
2005,"TM_TAX_DPRF","Georgia","OIL",0.16938
2005,"TM_TAX_DPRF","Georgia","IND",0.55765
2005,"TM_TAX_DPRF","Georgia","CLO",7.46649
2005,"TM_TAX_DPRF","Georgia","ARM",0.56816
2005,"TM_TAX_DPRF","Georgia","ALP",0.60892
2005,"TM_TAX_DPRF","Georgia","AGR",4.35621
2019,"TM_TAX_DPRF","Cyprus","CLO",6.54048
2019,"TM_TAX_DPRF","Cyprus","ARM",0.514
2019,"TM_TAX_DPRF","Cyprus","ALP",1.88583
2019,"TM_TAX_DPRF","Cyprus","AGR",4.90133
2019,"TM_TAX_DPRF","Cyprus","OIL",0
2019,"TM_TAX_DPRF","Cyprus","TEX",3.25636
2020,"TM_TAX_DPRF","Cyprus","OIL",0
2020,"TM_TAX_DPRF","Cyprus","IND",2.42461
2020,"TM_TAX_DPRF","Cyprus","CLO",10.22048
2010,"TM_TAX_DPRF","Georgia","OIL",0
2010,"TM_TAX_DPRF","Georgia","ARM",0.56816
2010,"TM_TAX_DPRF","Georgia","ALP",0.49344
2010,"TM_TAX_DPRF","Georgia","AGR",4.3913
2010,"TM_TAX_DPRF","Georgia","CLO",7.30998
2010,"TM_TAX_DPRF","Georgia","IND",0.43535
2010,"TM_TAX_DPRF","Georgia","TEX",1.9489
2011,"TM_TAX_DPRF","Georgia","TEX",2.12559
2011,"TM_TAX_DPRF","Georgia","OIL",0
2011,"TM_TAX_DPRF","Georgia","IND",0.4114
2011,"TM_TAX_DPRF","Georgia","CLO",7.31198
2011,"TM_TAX_DPRF","Georgia","ARM",0.56816
2011,"TM_TAX_DPRF","Georgia","ALP",0.47729
2011,"TM_TAX_DPRF","Georgia","AGR",4.39093
2012,"TM_TAX_DPRF","Georgia","OIL",0
2012,"TM_TAX_DPRF","Georgia","IND",0.37285
2012,"TM_TAX_DPRF","Georgia","CLO",7.31124
2012,"TM_TAX_DPRF","Georgia","ARM",0.46083
2012,"TM_TAX_DPRF","Georgia","ALP",0.44389
2012,"TM_TAX_DPRF","Georgia","TEX",2.12337
2012,"TM_TAX_DPRF","Georgia","AGR",4.36187
2013,"TM_TAX_DPRF","Georgia","AGR",4.62389
2013,"TM_TAX_DPRF","Georgia","TEX",2.12052
2013,"TM_TAX_DPRF","Georgia","OIL",0
2013,"TM_TAX_DPRF","Georgia","IND",0.39966
2013,"TM_TAX_DPRF","Georgia","CLO",7.30221
2013,"TM_TAX_DPRF","Georgia","ARM",0.46083
2013,"TM_TAX_DPRF","Georgia","ALP",0.46749
2014,"TM_TAX_DPRF","Georgia","ALP",0.44993
2014,"TM_TAX_DPRF","Georgia","CLO",7.30755
2014,"TM_TAX_DPRF","Georgia","ARM",0.46083
2014,"TM_TAX_DPRF","Georgia","AGR",4.62658
2014,"TM_TAX_DPRF","Georgia","TEX",2.12007
2014,"TM_TAX_DPRF","Georgia","OIL",0
2014,"TM_TAX_DPRF","Georgia","IND",0.3726
2015,"TM_TAX_DPRF","Georgia","ARM",0.11498
2020,"TM_TAX_DPRF","Cyprus","ARM",0.78837
2020,"TM_TAX_DPRF","Cyprus","AGR",9.08992
2020,"TM_TAX_DPRF","Cyprus","ALP",3.16334
2020,"TM_TAX_DPRF","Cyprus","TEX",5.71235
2021,"TM_TAX_DPRF","Cyprus","TEX",5.71371
2021,"TM_TAX_DPRF","Cyprus","OIL",0
2021,"TM_TAX_DPRF","Cyprus","IND",2.39603
2021,"TM_TAX_DPRF","Cyprus","CLO",10.22058
2021,"TM_TAX_DPRF","Cyprus","ARM",0.78837
2015,"TM_TAX_DPRF","Germany","ALP",1.9572
2015,"TM_TAX_DPRF","Germany","TEX",4.92887
2015,"TM_TAX_DPRF","Germany","AGR",9.15716
2016,"TM_TAX_DPRF","Germany","TEX",4.96239
2016,"TM_TAX_DPRF","Germany","IND",1.78851
2016,"TM_TAX_DPRF","Germany","CLO",11.20327
2016,"TM_TAX_DPRF","Germany","ARM",1.93979
2016,"TM_TAX_DPRF","Germany","ALP",1.91147
2016,"TM_TAX_DPRF","Germany","AGR",9.18665
2016,"TM_TAX_DPRF","Germany","OIL",0
2017,"TM_TAX_DPRF","Germany","ALP",1.71295
2017,"TM_TAX_DPRF","Germany","AGR",8.91604
2017,"TM_TAX_DPRF","Germany","TEX",4.40562
2017,"TM_TAX_DPRF","Germany","OIL",0
2017,"TM_TAX_DPRF","Germany","IND",1.65775
2017,"TM_TAX_DPRF","Germany","CLO",10.31441
2017,"TM_TAX_DPRF","Germany","ARM",1.43586
2018,"TM_TAX_DPRF","Germany","ARM",1.46325
2018,"TM_TAX_DPRF","Germany","ALP",1.50781
2018,"TM_TAX_DPRF","Germany","AGR",8.78728
2018,"TM_TAX_DPRF","Germany","TEX",4.58826
2018,"TM_TAX_DPRF","Germany","OIL",0
2018,"TM_TAX_DPRF","Germany","IND",1.49748
2018,"TM_TAX_DPRF","Germany","CLO",10.54356
2019,"TM_TAX_DPRF","Germany","TEX",3.63162
2019,"TM_TAX_DPRF","Germany","OIL",0
2019,"TM_TAX_DPRF","Germany","IND",1.39195
2015,"TM_TAX_DPRF","Georgia","ALP",0.35172
2015,"TM_TAX_DPRF","Georgia","AGR",3.21269
2015,"TM_TAX_DPRF","Georgia","TEX",2.12357
2015,"TM_TAX_DPRF","Georgia","OIL",0
2015,"TM_TAX_DPRF","Georgia","IND",0.27266
2015,"TM_TAX_DPRF","Georgia","CLO",7.23599
2016,"TM_TAX_DPRF","Georgia","TEX",2.20867
2016,"TM_TAX_DPRF","Georgia","OIL",0
2016,"TM_TAX_DPRF","Georgia","IND",0.27256
2021,"TM_TAX_DPRF","Cyprus","ALP",3.15384
2021,"TM_TAX_DPRF","Cyprus","AGR",9.31107
2000,"TM_TAX_DPRF","Czechia","TEX",6.72756
2000,"TM_TAX_DPRF","Czechia","OIL",0.24362
2000,"TM_TAX_DPRF","Czechia","IND",1.76707
2000,"TM_TAX_DPRF","Czechia","CLO",11.58823
2000,"TM_TAX_DPRF","Czechia","ARM",0.66685
2000,"TM_TAX_DPRF","Czechia","ALP",2.04625
2000,"TM_TAX_DPRF","Czechia","AGR",8.69629
2019,"TM_TAX_DPRF","Germany","CLO",8.52779
2019,"TM_TAX_DPRF","Germany","ARM",0.46457
2019,"TM_TAX_DPRF","Germany","ALP",1.39966
2019,"TM_TAX_DPRF","Germany","AGR",7.62697
2020,"TM_TAX_DPRF","Germany","OIL",0
2020,"TM_TAX_DPRF","Germany","ALP",1.36041
2020,"TM_TAX_DPRF","Germany","AGR",7.42937
2020,"TM_TAX_DPRF","Germany","TEX",3.62346
2020,"TM_TAX_DPRF","Germany","IND",1.35053
2016,"TM_TAX_DPRF","Georgia","CLO",7.23555
2016,"TM_TAX_DPRF","Georgia","ARM",0.11498
2016,"TM_TAX_DPRF","Georgia","ALP",0.35182
2016,"TM_TAX_DPRF","Georgia","AGR",3.2139
2017,"TM_TAX_DPRF","Georgia","CLO",7.05467
2017,"TM_TAX_DPRF","Georgia","ARM",0.11498
2017,"TM_TAX_DPRF","Georgia","ALP",0.41884
2017,"TM_TAX_DPRF","Georgia","AGR",3.22795
2017,"TM_TAX_DPRF","Georgia","TEX",2.13979
2020,"TM_TAX_DPRF","Germany","ARM",0.46457
2020,"TM_TAX_DPRF","Germany","CLO",8.52774
2021,"TM_TAX_DPRF","Germany","TEX",3.6236
2021,"TM_TAX_DPRF","Germany","OIL",0
2021,"TM_TAX_DPRF","Germany","IND",1.30337
2021,"TM_TAX_DPRF","Germany","CLO",8.52773
2021,"TM_TAX_DPRF","Germany","ARM",0.46449
2021,"TM_TAX_DPRF","Germany","ALP",1.3213
2021,"TM_TAX_DPRF","Germany","AGR",7.44125
2017,"TM_TAX_DPRF","Georgia","IND",0.37767
2017,"TM_TAX_DPRF","Georgia","OIL",0
2018,"TM_TAX_DPRF","Georgia","TEX",2.02419
2018,"TM_TAX_DPRF","Georgia","OIL",0
2018,"TM_TAX_DPRF","Georgia","IND",0.37044
2018,"TM_TAX_DPRF","Georgia","CLO",7.23835
2018,"TM_TAX_DPRF","Georgia","ARM",0.11498
2018,"TM_TAX_DPRF","Georgia","ALP",0.41323
2018,"TM_TAX_DPRF","Georgia","AGR",3.21997
2019,"TM_TAX_DPRF","Georgia","TEX",2.00971
2019,"TM_TAX_DPRF","Georgia","OIL",0
2019,"TM_TAX_DPRF","Georgia","IND",0.39334
2019,"TM_TAX_DPRF","Georgia","CLO",7.22282
2019,"TM_TAX_DPRF","Georgia","ARM",0.11498
2019,"TM_TAX_DPRF","Georgia","ALP",0.423
2019,"TM_TAX_DPRF","Georgia","AGR",3.08328
2020,"TM_TAX_DPRF","Georgia","ALP",0.4229
2020,"TM_TAX_DPRF","Georgia","AGR",3.08391
2020,"TM_TAX_DPRF","Georgia","TEX",2.0097
2020,"TM_TAX_DPRF","Georgia","OIL",0
2020,"TM_TAX_DPRF","Georgia","IND",0.39312
2020,"TM_TAX_DPRF","Georgia","CLO",7.22282
2020,"TM_TAX_DPRF","Georgia","ARM",0.11498
2021,"TM_TAX_DPRF","Georgia","AGR",3.08511
2021,"TM_TAX_DPRF","Georgia","ARM",0.11498
2021,"TM_TAX_DPRF","Georgia","CLO",7.22283
2021,"TM_TAX_DPRF","Georgia","ALP",0.42294
2000,"TM_TAX_DPRF","Greece","ALP",4.26667
2000,"TM_TAX_DPRF","Greece","AGR",11.90492
2000,"TM_TAX_DPRF","Greece","TEX",6.97565
2000,"TM_TAX_DPRF","Greece","IND",2.02866
2000,"TM_TAX_DPRF","Greece","CLO",14.21372
2000,"TM_TAX_DPRF","Greece","ARM",1.81725
2005,"TM_TAX_DPRF","Greece","TEX",4.94958
2005,"TM_TAX_DPRF","Greece","IND",1.73233
2005,"TM_TAX_DPRF","Greece","CLO",12.82508
2005,"TM_TAX_DPRF","Greece","ARM",1.8302
2005,"TM_TAX_DPRF","Greece","ALP",3.57745
2005,"TM_TAX_DPRF","Greece","AGR",11.67811
2010,"TM_TAX_DPRF","Greece","TEX",4.27662
2010,"TM_TAX_DPRF","Greece","IND",1.63456
2010,"TM_TAX_DPRF","Greece","AGR",11.65196
2010,"TM_TAX_DPRF","Greece","ALP",3.44957
2010,"TM_TAX_DPRF","Greece","ARM",1.84899
2010,"TM_TAX_DPRF","Greece","CLO",12.73766
2021,"TM_TAX_DPRF","Georgia","IND",0.3931
2021,"TM_TAX_DPRF","Georgia","TEX",2.01039
2021,"TM_TAX_DPRF","Georgia","OIL",0
2000,"TM_TAX_DPRF","Germany","CLO",12.62559
2000,"TM_TAX_DPRF","Germany","ARM",1.87933
2000,"TM_TAX_DPRF","Germany","ALP",2.18382
2000,"TM_TAX_DPRF","Germany","AGR",10.68011
2000,"TM_TAX_DPRF","Germany","TEX",6.51547
2000,"TM_TAX_DPRF","Germany","OIL",0.4378
2011,"TM_TAX_DPRF","Greece","TEX",4.23535
2011,"TM_TAX_DPRF","Greece","IND",1.62597
2011,"TM_TAX_DPRF","Greece","CLO",12.70592
2011,"TM_TAX_DPRF","Greece","ARM",1.84899
2011,"TM_TAX_DPRF","Greece","ALP",3.43958
2011,"TM_TAX_DPRF","Greece","AGR",11.63801
2012,"TM_TAX_DPRF","Greece","ALP",3.62398
2012,"TM_TAX_DPRF","Greece","AGR",11.38816
2012,"TM_TAX_DPRF","Greece","TEX",4.20543
2012,"TM_TAX_DPRF","Greece","IND",1.67175
2012,"TM_TAX_DPRF","Greece","CLO",12.70869
2012,"TM_TAX_DPRF","Greece","ARM",1.84938
2013,"TM_TAX_DPRF","Greece","TEX",4.17774
2013,"TM_TAX_DPRF","Greece","IND",1.67271
2013,"TM_TAX_DPRF","Greece","CLO",12.69397
2013,"TM_TAX_DPRF","Greece","ARM",1.84938
2013,"TM_TAX_DPRF","Greece","ALP",3.64296
2013,"TM_TAX_DPRF","Greece","AGR",11.47492
2000,"TM_TAX_DPRF","Germany","IND",2.05593
2005,"TM_TAX_DPRF","Germany","CLO",11.40789
2015,"TM_TAX_DPRF","Ireland","ALP",1.11779
2015,"TM_TAX_DPRF","Ireland","AGR",7.82769
2016,"TM_TAX_DPRF","Ireland","ARM",1.8188
2016,"TM_TAX_DPRF","Ireland","ALP",1.11228
2016,"TM_TAX_DPRF","Ireland","AGR",7.86354
2016,"TM_TAX_DPRF","Ireland","TEX",5.56918
2016,"TM_TAX_DPRF","Ireland","IND",1.52367
2014,"TM_TAX_DPRF","Greece","TEX",4.16827
2014,"TM_TAX_DPRF","Greece","CLO",12.71987
2014,"TM_TAX_DPRF","Greece","ALP",3.64869
2014,"TM_TAX_DPRF","Greece","ARM",1.84938
2014,"TM_TAX_DPRF","Greece","IND",1.67338
2014,"TM_TAX_DPRF","Greece","AGR",11.4959
2015,"TM_TAX_DPRF","Greece","TEX",4.46145
2015,"TM_TAX_DPRF","Greece","IND",1.68866
2015,"TM_TAX_DPRF","Greece","CLO",12.60699
2015,"TM_TAX_DPRF","Greece","ARM",1.84938
2015,"TM_TAX_DPRF","Greece","ALP",3.6587
2015,"TM_TAX_DPRF","Greece","AGR",11.47656
2016,"TM_TAX_DPRF","Greece","ALP",3.6543
2016,"TM_TAX_DPRF","Greece","AGR",11.48897
2016,"TM_TAX_DPRF","Greece","TEX",4.46547
2016,"TM_TAX_DPRF","Greece","IND",1.68114
2016,"TM_TAX_DPRF","Greece","CLO",12.60699
2016,"TM_TAX_DPRF","Greece","ARM",1.84938
2016,"TM_TAX_DPRF","Ireland","CLO",11.90208
2017,"TM_TAX_DPRF","Ireland","IND",1.32169
2017,"TM_TAX_DPRF","Ireland","CLO",11.06782
2017,"TM_TAX_DPRF","Ireland","ARM",1.30876
2017,"TM_TAX_DPRF","Ireland","ALP",0.96637
2017,"TM_TAX_DPRF","Ireland","AGR",6.98358
2017,"TM_TAX_DPRF","Ireland","TEX",4.47993
2018,"TM_TAX_DPRF","Ireland","TEX",4.5421
2018,"TM_TAX_DPRF","Ireland","IND",1.42928
2005,"TM_TAX_DPRF","Czechia","ALP",1.69655
2005,"TM_TAX_DPRF","Czechia","AGR",6.07578
2005,"TM_TAX_DPRF","Czechia","IND",1.47676
2005,"TM_TAX_DPRF","Czechia","ARM",1.65133
2005,"TM_TAX_DPRF","Czechia","OIL",0.1243
2005,"TM_TAX_DPRF","Czechia","TEX",4.13514
2005,"TM_TAX_DPRF","Czechia","CLO",8.0024
2010,"TM_TAX_DPRF","Czechia","TEX",3.87691
2010,"TM_TAX_DPRF","Czechia","OIL",0
2018,"TM_TAX_DPRF","Ireland","CLO",11.23905
2018,"TM_TAX_DPRF","Ireland","AGR",7.88082
2018,"TM_TAX_DPRF","Ireland","ALP",1.04163
2018,"TM_TAX_DPRF","Ireland","ARM",1.31743
2019,"TM_TAX_DPRF","Ireland","TEX",3.30529
2019,"TM_TAX_DPRF","Ireland","IND",1.28626
2019,"TM_TAX_DPRF","Ireland","CLO",9.21845
2019,"TM_TAX_DPRF","Ireland","ARM",0.30819
2019,"TM_TAX_DPRF","Ireland","ALP",0.93841
2017,"TM_TAX_DPRF","Greece","TEX",3.48488
2017,"TM_TAX_DPRF","Greece","IND",1.36788
2017,"TM_TAX_DPRF","Greece","CLO",11.64375
2017,"TM_TAX_DPRF","Greece","ARM",1.24437
2017,"TM_TAX_DPRF","Greece","ALP",3.23642
2017,"TM_TAX_DPRF","Greece","AGR",11.53094
2018,"TM_TAX_DPRF","Greece","IND",1.42249
2018,"TM_TAX_DPRF","Greece","ARM",1.26308
2018,"TM_TAX_DPRF","Greece","ALP",3.25612
2010,"TM_TAX_DPRF","Czechia","IND",1.23959
2010,"TM_TAX_DPRF","Czechia","CLO",7.97647
2010,"TM_TAX_DPRF","Czechia","ARM",1.76891
2010,"TM_TAX_DPRF","Czechia","ALP",1.46
2010,"TM_TAX_DPRF","Czechia","AGR",6.61382
2011,"TM_TAX_DPRF","Czechia","CLO",7.93152
2011,"TM_TAX_DPRF","Czechia","ARM",1.76891
2011,"TM_TAX_DPRF","Czechia","ALP",1.45311
2011,"TM_TAX_DPRF","Czechia","AGR",6.61222
2018,"TM_TAX_DPRF","Greece","AGR",11.11966
2018,"TM_TAX_DPRF","Greece","CLO",11.87946
2018,"TM_TAX_DPRF","Greece","TEX",3.52539
2019,"TM_TAX_DPRF","Greece","TEX",2.23331
2019,"TM_TAX_DPRF","Greece","IND",1.20527
2019,"TM_TAX_DPRF","Greece","CLO",9.87839
2019,"TM_TAX_DPRF","Greece","ARM",0.25876
2019,"TM_TAX_DPRF","Greece","ALP",2.86099
2019,"TM_TAX_DPRF","Greece","AGR",9.59234
2019,"TM_TAX_DPRF","Ireland","AGR",7.31587
2020,"TM_TAX_DPRF","Ireland","ARM",0.30819
2020,"TM_TAX_DPRF","Ireland","ALP",0.93648
2020,"TM_TAX_DPRF","Ireland","AGR",7.22284
2020,"TM_TAX_DPRF","Ireland","TEX",3.2995
2020,"TM_TAX_DPRF","Ireland","IND",1.28561
2020,"TM_TAX_DPRF","Ireland","CLO",9.21839
2021,"TM_TAX_DPRF","Ireland","TEX",3.29974
2021,"TM_TAX_DPRF","Ireland","IND",1.28996
2020,"TM_TAX_DPRF","Greece","ALP",2.83002
2020,"TM_TAX_DPRF","Greece","AGR",9.3888
2020,"TM_TAX_DPRF","Greece","TEX",2.23244
2020,"TM_TAX_DPRF","Greece","IND",1.19385
2020,"TM_TAX_DPRF","Greece","CLO",9.87839
2020,"TM_TAX_DPRF","Greece","ARM",0.25876
2021,"TM_TAX_DPRF","Greece","TEX",2.23258
2021,"TM_TAX_DPRF","Greece","IND",1.1937
2021,"TM_TAX_DPRF","Greece","CLO",9.87839
2021,"TM_TAX_DPRF","Ireland","CLO",9.21832
2021,"TM_TAX_DPRF","Ireland","ARM",0.30819
2021,"TM_TAX_DPRF","Ireland","ALP",0.93885
2021,"TM_TAX_DPRF","Ireland","AGR",7.23005
2000,"TM_TAX_DPRF","Israel","IND",0.35046
2000,"TM_TAX_DPRF","Israel","CLO",5.55071
2000,"TM_TAX_DPRF","Israel","ARM",1.21725
2000,"TM_TAX_DPRF","Israel","AGR",6.97704
2000,"TM_TAX_DPRF","Israel","ALP",0.54728
2011,"TM_TAX_DPRF","Czechia","TEX",3.85972
2011,"TM_TAX_DPRF","Czechia","OIL",0
2011,"TM_TAX_DPRF","Czechia","IND",1.23318
2012,"TM_TAX_DPRF","Czechia","OIL",0
2012,"TM_TAX_DPRF","Czechia","IND",1.24919
2012,"TM_TAX_DPRF","Czechia","CLO",7.93905
2012,"TM_TAX_DPRF","Czechia","ARM",1.77825
2012,"TM_TAX_DPRF","Czechia","ALP",1.46387
2012,"TM_TAX_DPRF","Czechia","AGR",6.12909
2000,"TM_TAX_DPRF","Israel","TEX",3.85814
2000,"TM_TAX_DPRF","Israel","OIL",0.15703
2005,"TM_TAX_DPRF","Israel","TEX",0.8983
2005,"TM_TAX_DPRF","Israel","OIL",0.1243
2005,"TM_TAX_DPRF","Israel","IND",0.08985
2005,"TM_TAX_DPRF","Israel","CLO",1.53847
2005,"TM_TAX_DPRF","Israel","ARM",1.02329
2005,"TM_TAX_DPRF","Israel","ALP",0.19725
2005,"TM_TAX_DPRF","Israel","AGR",6.30349
2010,"TM_TAX_DPRF","Israel","OIL",0
2010,"TM_TAX_DPRF","Israel","IND",0.08481
2010,"TM_TAX_DPRF","Israel","CLO",1.44954
2010,"TM_TAX_DPRF","Israel","ARM",1.00936
2010,"TM_TAX_DPRF","Israel","ALP",0.17442
2010,"TM_TAX_DPRF","Israel","TEX",0.82161
2010,"TM_TAX_DPRF","Israel","AGR",5.0222
2011,"TM_TAX_DPRF","Israel","OIL",0
2011,"TM_TAX_DPRF","Israel","ALP",0.17112
2012,"TM_TAX_DPRF","Czechia","TEX",3.80824
2013,"TM_TAX_DPRF","Czechia","ARM",1.77825
2013,"TM_TAX_DPRF","Czechia","TEX",3.80727
2013,"TM_TAX_DPRF","Czechia","OIL",0
2013,"TM_TAX_DPRF","Czechia","IND",1.24125
2013,"TM_TAX_DPRF","Czechia","CLO",7.93102
2013,"TM_TAX_DPRF","Czechia","AGR",6.1971
2013,"TM_TAX_DPRF","Czechia","ALP",1.45547
2014,"TM_TAX_DPRF","Czechia","AGR",6.20911
2011,"TM_TAX_DPRF","Israel","AGR",5.01747
2011,"TM_TAX_DPRF","Israel","CLO",1.36384
2011,"TM_TAX_DPRF","Israel","IND",0.08281
2011,"TM_TAX_DPRF","Israel","ARM",1.00936
2011,"TM_TAX_DPRF","Israel","TEX",0.8212
2012,"TM_TAX_DPRF","Israel","TEX",0.82654
2012,"TM_TAX_DPRF","Israel","OIL",0
2012,"TM_TAX_DPRF","Israel","IND",0.09664
2012,"TM_TAX_DPRF","Israel","CLO",1.36373
2014,"TM_TAX_DPRF","Czechia","TEX",3.78629
2014,"TM_TAX_DPRF","Czechia","OIL",0
2014,"TM_TAX_DPRF","Czechia","IND",1.24791
2014,"TM_TAX_DPRF","Czechia","CLO",7.93779
2014,"TM_TAX_DPRF","Czechia","ARM",1.77825
2014,"TM_TAX_DPRF","Czechia","ALP",1.46227
2015,"TM_TAX_DPRF","Czechia","TEX",3.8219
2015,"TM_TAX_DPRF","Czechia","OIL",0
2015,"TM_TAX_DPRF","Czechia","IND",1.44854
2015,"TM_TAX_DPRF","Belgium","ALP",1.65717
2016,"TM_TAX_DPRF","Belgium","AGR",12.89879
2016,"TM_TAX_DPRF","Belgium","ALP",1.64837
2016,"TM_TAX_DPRF","Belgium","ARM",1.99855
2016,"TM_TAX_DPRF","Belgium","IND",1.35655
2016,"TM_TAX_DPRF","Belgium","CLO",10.68279
2016,"TM_TAX_DPRF","Belgium","TEX",4.66227
2017,"TM_TAX_DPRF","Belgium","ALP",1.48621
2017,"TM_TAX_DPRF","Belgium","ARM",1.47325
2012,"TM_TAX_DPRF","Israel","ARM",1.01107
2012,"TM_TAX_DPRF","Israel","ALP",0.18241
2012,"TM_TAX_DPRF","Israel","AGR",4.55358
2013,"TM_TAX_DPRF","Israel","ARM",1.01107
2013,"TM_TAX_DPRF","Israel","ALP",0.18074
2013,"TM_TAX_DPRF","Israel","AGR",4.59712
2013,"TM_TAX_DPRF","Israel","TEX",0.82697
2013,"TM_TAX_DPRF","Israel","OIL",0
2013,"TM_TAX_DPRF","Israel","IND",0.0959
2015,"TM_TAX_DPRF","Czechia","CLO",7.87577
2015,"TM_TAX_DPRF","Czechia","ARM",1.77826
2015,"TM_TAX_DPRF","Czechia","ALP",1.67177
2015,"TM_TAX_DPRF","Czechia","AGR",6.11139
2016,"TM_TAX_DPRF","Czechia","IND",1.4371
2016,"TM_TAX_DPRF","Czechia","TEX",3.831
2016,"TM_TAX_DPRF","Czechia","OIL",0
2016,"TM_TAX_DPRF","Czechia","ARM",1.77826
2016,"TM_TAX_DPRF","Czechia","ALP",1.66045
2013,"TM_TAX_DPRF","Israel","CLO",1.36284
2014,"TM_TAX_DPRF","Israel","TEX",0.82657
2014,"TM_TAX_DPRF","Israel","OIL",0
2014,"TM_TAX_DPRF","Israel","IND",0.10161
2014,"TM_TAX_DPRF","Israel","CLO",1.37896
2014,"TM_TAX_DPRF","Israel","ARM",1.01107
2014,"TM_TAX_DPRF","Israel","ALP",0.19139
2014,"TM_TAX_DPRF","Israel","AGR",4.84731
2015,"TM_TAX_DPRF","Israel","TEX",0.79377
2017,"TM_TAX_DPRF","Belgium","CLO",9.7804
2017,"TM_TAX_DPRF","Belgium","IND",1.26638
2017,"TM_TAX_DPRF","Belgium","TEX",3.59925
2017,"TM_TAX_DPRF","Belgium","AGR",12.163
2018,"TM_TAX_DPRF","Belgium","CLO",10.02467
2018,"TM_TAX_DPRF","Belgium","ARM",1.54217
2018,"TM_TAX_DPRF","Belgium","ALP",1.36794
2018,"TM_TAX_DPRF","Belgium","IND",1.18571
2018,"TM_TAX_DPRF","Belgium","TEX",3.71655
2016,"TM_TAX_DPRF","Czechia","AGR",6.14743
2016,"TM_TAX_DPRF","Czechia","CLO",7.87578
2017,"TM_TAX_DPRF","Czechia","TEX",3.35415
2017,"TM_TAX_DPRF","Czechia","OIL",0
2017,"TM_TAX_DPRF","Czechia","IND",1.28692
2017,"TM_TAX_DPRF","Czechia","CLO",7.25493
2017,"TM_TAX_DPRF","Czechia","ARM",1.27176
2017,"TM_TAX_DPRF","Czechia","ALP",1.44198
2017,"TM_TAX_DPRF","Czechia","AGR",5.9658
2015,"TM_TAX_DPRF","Israel","OIL",0
2015,"TM_TAX_DPRF","Israel","IND",0.08869
2015,"TM_TAX_DPRF","Israel","CLO",1.30305
2015,"TM_TAX_DPRF","Israel","ALP",0.17551
2015,"TM_TAX_DPRF","Israel","AGR",4.84315
2015,"TM_TAX_DPRF","Israel","ARM",1.01107
2016,"TM_TAX_DPRF","Israel","TEX",0.79377
2016,"TM_TAX_DPRF","Israel","OIL",0
2016,"TM_TAX_DPRF","Israel","IND",0.08889
2021,"TM_TAX_DPRF","Greece","ARM",0.25876
2021,"TM_TAX_DPRF","Greece","ALP",2.83573
2021,"TM_TAX_DPRF","Greece","AGR",9.41865
2000,"TM_TAX_DPRF","Hungary","IND",1.56851
2000,"TM_TAX_DPRF","Hungary","CLO",11.69375
2000,"TM_TAX_DPRF","Hungary","ARM",0.67575
2000,"TM_TAX_DPRF","Hungary","ALP",1.96986
2000,"TM_TAX_DPRF","Hungary","AGR",13.6012
2000,"TM_TAX_DPRF","Hungary","TEX",6.39402
2018,"TM_TAX_DPRF","Czechia","IND",1.20451
2018,"TM_TAX_DPRF","Czechia","CLO",7.43211
2018,"TM_TAX_DPRF","Czechia","ARM",1.29164
2018,"TM_TAX_DPRF","Czechia","ALP",1.34317
2018,"TM_TAX_DPRF","Czechia","AGR",5.87127
2018,"TM_TAX_DPRF","Czechia","TEX",3.44861
2018,"TM_TAX_DPRF","Czechia","OIL",0
2019,"TM_TAX_DPRF","Czechia","TEX",2.85311
2019,"TM_TAX_DPRF","Czechia","OIL",0
2016,"TM_TAX_DPRF","Israel","CLO",1.30305
2016,"TM_TAX_DPRF","Israel","ARM",1.01107
2016,"TM_TAX_DPRF","Israel","ALP",0.17643
2016,"TM_TAX_DPRF","Israel","AGR",4.90526
2017,"TM_TAX_DPRF","Israel","TEX",0.79707
2017,"TM_TAX_DPRF","Israel","OIL",0
2017,"TM_TAX_DPRF","Israel","IND",0.08334
2017,"TM_TAX_DPRF","Israel","CLO",1.30073
2017,"TM_TAX_DPRF","Israel","ARM",1.01107
2005,"TM_TAX_DPRF","Hungary","TEX",4.26978
2005,"TM_TAX_DPRF","Hungary","CLO",8.05535
2005,"TM_TAX_DPRF","Hungary","IND",1.17266
2005,"TM_TAX_DPRF","Hungary","ARM",1.74988
2005,"TM_TAX_DPRF","Hungary","ALP",1.45732
2005,"TM_TAX_DPRF","Hungary","AGR",8.6761
2010,"TM_TAX_DPRF","Hungary","TEX",4.1172
2010,"TM_TAX_DPRF","Hungary","IND",0.94137
2010,"TM_TAX_DPRF","Hungary","CLO",8.00069
2017,"TM_TAX_DPRF","Israel","ALP",0.17335
2017,"TM_TAX_DPRF","Israel","AGR",4.56822
2018,"TM_TAX_DPRF","Israel","OIL",0
2018,"TM_TAX_DPRF","Israel","TEX",0.7944
2018,"TM_TAX_DPRF","Israel","ARM",1.01107
2018,"TM_TAX_DPRF","Israel","ALP",0.16578
2018,"TM_TAX_DPRF","Israel","AGR",4.5872
2018,"TM_TAX_DPRF","Israel","CLO",1.28489
2018,"TM_TAX_DPRF","Israel","IND",0.07647
2010,"TM_TAX_DPRF","Hungary","ARM",1.86833
2010,"TM_TAX_DPRF","Hungary","ALP",1.24113
2010,"TM_TAX_DPRF","Hungary","AGR",8.69983
