Year,SeriesCode,GeoAreaName,Bioclimatic belt,Land cover,Value
2010,"ER_MTN_GRNCOV","Bulgaria","ALPINE","MGCI",238.3
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","MGCI",47125.75
2010,"ER_MTN_GRNCOV","Bulgaria","TOTAL","MGCI",47364.06
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","CROPLAND",12908.07
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","ARTIFICIAL",428.7
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","TERRESTRIAL_BARREN",249.2
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","TREE_COVERED",32730.58
2010,"ER_MTN_GRNCOV","Bulgaria","ALPINE","GRASSLAND",120.3
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","GRASSLAND",1291.44
2010,"ER_MTN_GRNCOV","Bulgaria","TOTAL","SHRUB_COVERED",192.83
2010,"ER_MTN_GRNCOV","Bulgaria","ALPINE","TREE_COVERED",114.66
2010,"ER_MTN_GRNCOV","Bulgaria","ALPINE","SPARSE_NAT_VEG",43.29
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","SPARSE_NAT_VEG",51.52
2010,"ER_MTN_GRNCOV","Bulgaria","TOTAL","SPARSE_NAT_VEG",94.81
2010,"ER_MTN_GRNCOV","Bulgaria","TOTAL","ARTIFICIAL",428.7
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","HERB_AQUA_FLOOD",3.25
2010,"ER_MTN_GRNCOV","Bulgaria","ALPINE","CROPLAND",2.63
2010,"ER_MTN_GRNCOV","Bulgaria","ALPINE","INLAND_WATER",0.14
2010,"ER_MTN_GRNCOV","Bulgaria","ALPINE","SHRUB_COVERED",0.43
2010,"ER_MTN_GRNCOV","Bulgaria","MONTANE","SHRUB_COVERED",192.41
2010,"ER_MTN_GRNCOV","Bulgaria","ALPINE","HERB_AQUA_FLOOD",0.29
2010,"ER_MTN_GRNCOV","Bulgaria","TOTAL","HERB_AQUA_FLOOD",3.53
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","HERB_AQUA_FLOOD",0.36
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","SHRUB_COVERED",191.26
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","HERB_AQUA_FLOOD",2.61
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","SHRUB_COVERED",0.43
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","INLAND_WATER",161.3
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","MGCI",47070.06
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","MGCI",47308.01
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","SPARSE_NAT_VEG",52.59
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","TERRESTRIAL_BARREN",165.68
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","TREE_COVERED",32925.89
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","SHRUB_COVERED",191.69
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","TREE_COVERED",114.09
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","TERRESTRIAL_BARREN",414.68
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","TERRESTRIAL_BARREN",249
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","SPARSE_NAT_VEG",95.88
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","HERB_AQUA_FLOOD",2.97
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","ARTIFICIAL",480.48
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","CROPLAND",1.92
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","CROPLAND",12775.32
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","ARTIFICIAL",480.48
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","MGCI",237.95
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","TREE_COVERED",32811.8
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","SPARSE_NAT_VEG",43.29
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","INLAND_WATER",0.14
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","INLAND_WATER",161.44
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","CROPLAND",12777.24
2015,"ER_MTN_GRNCOV","Bulgaria","ALPINE","GRASSLAND",121.15
2015,"ER_MTN_GRNCOV","Bulgaria","MONTANE","GRASSLAND",1289.07
2015,"ER_MTN_GRNCOV","Bulgaria","TOTAL","GRASSLAND",1410.22
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","INLAND_WATER",161.37
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","ARTIFICIAL",483.79
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","SHRUB_COVERED",0.43
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","SHRUB_COVERED",189.76
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","SPARSE_NAT_VEG",43.65
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","TERRESTRIAL_BARREN",244.19
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","TREE_COVERED",116.87
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","GRASSLAND",120.79
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","MGCI",47311.78
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","ARTIFICIAL",483.79
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","CROPLAND",12648.42
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","CROPLAND",1.99
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","HERB_AQUA_FLOOD",0.14
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","GRASSLAND",1408.88
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","CROPLAND",12650.41
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","GRASSLAND",1288.08
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","TERRESTRIAL_BARREN",163.05
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","SHRUB_COVERED",190.19
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","SPARSE_NAT_VEG",52.52
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","SPARSE_NAT_VEG",96.17
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","TREE_COVERED",32942.82
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","TREE_COVERED",33059.69
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","TERRESTRIAL_BARREN",407.24
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","INLAND_WATER",0.14
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","INLAND_WATER",161.52
2018,"ER_MTN_GRNCOV","Bulgaria","ALPINE","MGCI",240.22
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","HERB_AQUA_FLOOD",2.47
2018,"ER_MTN_GRNCOV","Bulgaria","TOTAL","HERB_AQUA_FLOOD",2.61
2018,"ER_MTN_GRNCOV","Bulgaria","MONTANE","MGCI",47071.56
2000,"ER_MTN_GRNCOV","Chile","TOTAL","GLACIERS",26879.57
2000,"ER_MTN_GRNCOV","Chile","NIVAL","HERB_AQUA_FLOOD",0.99
2000,"ER_MTN_GRNCOV","Chile","TOTAL","HERB_AQUA_FLOOD",446.22
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","HERB_AQUA_FLOOD",24.7
2000,"ER_MTN_GRNCOV","Chile","ALPINE","SHRUB_COVERED",26912.82
2000,"ER_MTN_GRNCOV","Chile","ALPINE","HERB_AQUA_FLOOD",54.22
2000,"ER_MTN_GRNCOV","Chile","NIVAL","MGCI",2160.85
2000,"ER_MTN_GRNCOV","Chile","MONTANE","HERB_AQUA_FLOOD",366.3
2000,"ER_MTN_GRNCOV","Chile","TOTAL","ARTIFICIAL",708.31
2000,"ER_MTN_GRNCOV","Chile","MONTANE","CROPLAND",8910.01
2000,"ER_MTN_GRNCOV","Chile","ALPINE","ARTIFICIAL",39.96
2000,"ER_MTN_GRNCOV","Chile","NIVAL","ARTIFICIAL",0.08
2000,"ER_MTN_GRNCOV","Chile","MONTANE","ARTIFICIAL",444
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","ARTIFICIAL",224.27
2000,"ER_MTN_GRNCOV","Chile","TOTAL","CROPLAND",12005.42
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","CROPLAND",940.1
2000,"ER_MTN_GRNCOV","Chile","TOTAL","SPARSE_NAT_VEG",95126.55
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TERRESTRIAL_BARREN",33589.11
2000,"ER_MTN_GRNCOV","Chile","NIVAL","TERRESTRIAL_BARREN",1120.71
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TREE_COVERED",648.73
2000,"ER_MTN_GRNCOV","Chile","TOTAL","TERRESTRIAL_BARREN",108991.82
2000,"ER_MTN_GRNCOV","Chile","NIVAL","SPARSE_NAT_VEG",1504.39
2000,"ER_MTN_GRNCOV","Chile","ALPINE","SPARSE_NAT_VEG",29432.69
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","SPARSE_NAT_VEG",13771.44
2000,"ER_MTN_GRNCOV","Chile","ALPINE","GLACIERS",18288.12
2000,"ER_MTN_GRNCOV","Chile","NIVAL","INLAND_WATER",5.67
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","MGCI",15642.9
2000,"ER_MTN_GRNCOV","Chile","MONTANE","INLAND_WATER",4408.61
2000,"ER_MTN_GRNCOV","Chile","TOTAL","MGCI",242990.81
2000,"ER_MTN_GRNCOV","Chile","ALPINE","MGCI",77842.02
2000,"ER_MTN_GRNCOV","Chile","MONTANE","MGCI",147345.05
2000,"ER_MTN_GRNCOV","Chile","MONTANE","GLACIERS",1597.21
2000,"ER_MTN_GRNCOV","Chile","NIVAL","GLACIERS",6994.25
2000,"ER_MTN_GRNCOV","Chile","ALPINE","CROPLAND",2148.82
2000,"ER_MTN_GRNCOV","Chile","TOTAL","INLAND_WATER",7447.61
2000,"ER_MTN_GRNCOV","Chile","ALPINE","GRASSLAND",12865.25
2000,"ER_MTN_GRNCOV","Chile","ALPINE","INLAND_WATER",2959.93
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","INLAND_WATER",73.39
2000,"ER_MTN_GRNCOV","Chile","MONTANE","GRASSLAND",5754.94
2000,"ER_MTN_GRNCOV","Chile","TOTAL","GRASSLAND",19523.06
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","GRASSLAND",612.34
2000,"ER_MTN_GRNCOV","Chile","NIVAL","GRASSLAND",290.52
2000,"ER_MTN_GRNCOV","Chile","NIVAL","CROPLAND",6.48
2000,"ER_MTN_GRNCOV","Chile","ALPINE","TERRESTRIAL_BARREN",26300.53
2000,"ER_MTN_GRNCOV","Chile","MONTANE","SPARSE_NAT_VEG",50418.03
2000,"ER_MTN_GRNCOV","Chile","ALPINE","TREE_COVERED",35860.9
2000,"ER_MTN_GRNCOV","Chile","TOTAL","TREE_COVERED",114187.77
2000,"ER_MTN_GRNCOV","Chile","MONTANE","TREE_COVERED",77600.03
2000,"ER_MTN_GRNCOV","Chile","MONTANE","SHRUB_COVERED",54713.75
2000,"ER_MTN_GRNCOV","Chile","TOTAL","SHRUB_COVERED",96828.35
2000,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","SHRUB_COVERED",13417.02
2000,"ER_MTN_GRNCOV","Chile","NIVAL","TREE_COVERED",78.1
2000,"ER_MTN_GRNCOV","Chile","MONTANE","TERRESTRIAL_BARREN",47981.48
2000,"ER_MTN_GRNCOV","Chile","NIVAL","SHRUB_COVERED",1784.75
2005,"ER_MTN_GRNCOV","Chile","MONTANE","SHRUB_COVERED",54209.8
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TREE_COVERED",614.04
2005,"ER_MTN_GRNCOV","Chile","ALPINE","TREE_COVERED",35950.84
2005,"ER_MTN_GRNCOV","Chile","TOTAL","SHRUB_COVERED",96368.1
2005,"ER_MTN_GRNCOV","Chile","MONTANE","TREE_COVERED",78789.24
2005,"ER_MTN_GRNCOV","Chile","MONTANE","SPARSE_NAT_VEG",50677.04
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","SPARSE_NAT_VEG",13691.39
2005,"ER_MTN_GRNCOV","Chile","NIVAL","SPARSE_NAT_VEG",1520.92
2005,"ER_MTN_GRNCOV","Chile","TOTAL","TREE_COVERED",115429.88
2005,"ER_MTN_GRNCOV","Chile","NIVAL","GRASSLAND",284.05
2005,"ER_MTN_GRNCOV","Chile","ALPINE","GRASSLAND",12826.06
2005,"ER_MTN_GRNCOV","Chile","MONTANE","GRASSLAND",5694.24
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","GRASSLAND",617.02
2005,"ER_MTN_GRNCOV","Chile","NIVAL","INLAND_WATER",5.67
2005,"ER_MTN_GRNCOV","Chile","ALPINE","INLAND_WATER",2943.29
2005,"ER_MTN_GRNCOV","Chile","MONTANE","INLAND_WATER",4378.52
2005,"ER_MTN_GRNCOV","Chile","ALPINE","GLACIERS",18288.12
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","MGCI",15626.23
2005,"ER_MTN_GRNCOV","Chile","ALPINE","MGCI",77857.4
2005,"ER_MTN_GRNCOV","Chile","TOTAL","MGCI",242887.04
2005,"ER_MTN_GRNCOV","Chile","NIVAL","MGCI",2153.11
2005,"ER_MTN_GRNCOV","Chile","NIVAL","GLACIERS",6994.25
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","INLAND_WATER",72.57
2005,"ER_MTN_GRNCOV","Chile","MONTANE","MGCI",147250.3
2005,"ER_MTN_GRNCOV","Chile","NIVAL","TREE_COVERED",75.76
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","SHRUB_COVERED",13455.26
2005,"ER_MTN_GRNCOV","Chile","ALPINE","SHRUB_COVERED",26917.21
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TERRESTRIAL_BARREN",33678.2
2005,"ER_MTN_GRNCOV","Chile","ALPINE","SPARSE_NAT_VEG",29706.1
2005,"ER_MTN_GRNCOV","Chile","ALPINE","TERRESTRIAL_BARREN",26028.38
2005,"ER_MTN_GRNCOV","Chile","MONTANE","TERRESTRIAL_BARREN",47803.62
2005,"ER_MTN_GRNCOV","Chile","TOTAL","SPARSE_NAT_VEG",95595.45
2005,"ER_MTN_GRNCOV","Chile","TOTAL","TERRESTRIAL_BARREN",108622.11
2005,"ER_MTN_GRNCOV","Chile","NIVAL","TERRESTRIAL_BARREN",1111.9
2005,"ER_MTN_GRNCOV","Chile","TOTAL","GRASSLAND",19421.38
2005,"ER_MTN_GRNCOV","Chile","TOTAL","INLAND_WATER",7400.06
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","CROPLAND",935.03
2005,"ER_MTN_GRNCOV","Chile","NIVAL","ARTIFICIAL",0.08
2005,"ER_MTN_GRNCOV","Chile","TOTAL","ARTIFICIAL",760.44
2005,"ER_MTN_GRNCOV","Chile","ALPINE","ARTIFICIAL",39.96
2005,"ER_MTN_GRNCOV","Chile","MONTANE","ARTIFICIAL",487.68
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","ARTIFICIAL",232.72
2005,"ER_MTN_GRNCOV","Chile","TOTAL","CROPLAND",11542.88
2005,"ER_MTN_GRNCOV","Chile","MONTANE","CROPLAND",8481.02
2005,"ER_MTN_GRNCOV","Chile","ALPINE","HERB_AQUA_FLOOD",42.94
2005,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","HERB_AQUA_FLOOD",4.88
2005,"ER_MTN_GRNCOV","Chile","NIVAL","HERB_AQUA_FLOOD",0.99
2005,"ER_MTN_GRNCOV","Chile","NIVAL","SHRUB_COVERED",1785.83
2005,"ER_MTN_GRNCOV","Chile","MONTANE","HERB_AQUA_FLOOD",76
2005,"ER_MTN_GRNCOV","Chile","ALPINE","CROPLAND",2120.34
2005,"ER_MTN_GRNCOV","Chile","TOTAL","HERB_AQUA_FLOOD",124.81
2005,"ER_MTN_GRNCOV","Chile","NIVAL","CROPLAND",6.48
2005,"ER_MTN_GRNCOV","Chile","TOTAL","GLACIERS",26879.57
2005,"ER_MTN_GRNCOV","Chile","MONTANE","GLACIERS",1597.21
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","HERB_AQUA_FLOOD",3.06
2010,"ER_MTN_GRNCOV","Chile","TOTAL","GLACIERS",26879.57
2010,"ER_MTN_GRNCOV","Chile","TOTAL","CROPLAND",11305.5
2010,"ER_MTN_GRNCOV","Chile","ALPINE","SHRUB_COVERED",26946.65
2010,"ER_MTN_GRNCOV","Chile","ALPINE","HERB_AQUA_FLOOD",42.52
2010,"ER_MTN_GRNCOV","Chile","MONTANE","HERB_AQUA_FLOOD",32.99
2010,"ER_MTN_GRNCOV","Chile","ALPINE","GLACIERS",18288.12
2010,"ER_MTN_GRNCOV","Chile","NIVAL","CROPLAND",6.48
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","CROPLAND",914.1
2010,"ER_MTN_GRNCOV","Chile","MONTANE","CROPLAND",8269.5
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","ARTIFICIAL",263.5
2010,"ER_MTN_GRNCOV","Chile","TOTAL","ARTIFICIAL",892.11
2010,"ER_MTN_GRNCOV","Chile","NIVAL","ARTIFICIAL",0.08
2010,"ER_MTN_GRNCOV","Chile","ALPINE","ARTIFICIAL",39.96
2010,"ER_MTN_GRNCOV","Chile","ALPINE","GRASSLAND",12795.44
2010,"ER_MTN_GRNCOV","Chile","ALPINE","SPARSE_NAT_VEG",30074.45
2010,"ER_MTN_GRNCOV","Chile","ALPINE","TREE_COVERED",35913.07
2010,"ER_MTN_GRNCOV","Chile","NIVAL","TERRESTRIAL_BARREN",1098.93
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TERRESTRIAL_BARREN",33566.46
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TREE_COVERED",525.21
2010,"ER_MTN_GRNCOV","Chile","NIVAL","TREE_COVERED",76.48
2010,"ER_MTN_GRNCOV","Chile","ALPINE","TERRESTRIAL_BARREN",25712.5
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","SHRUB_COVERED",13522.33
2010,"ER_MTN_GRNCOV","Chile","TOTAL","TREE_COVERED",115468.67
2010,"ER_MTN_GRNCOV","Chile","NIVAL","HERB_AQUA_FLOOD",0.99
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","MGCI",15595.29
2010,"ER_MTN_GRNCOV","Chile","TOTAL","HERB_AQUA_FLOOD",79.56
2010,"ER_MTN_GRNCOV","Chile","TOTAL","MGCI",242498.51
2010,"ER_MTN_GRNCOV","Chile","NIVAL","MGCI",2151.46
2010,"ER_MTN_GRNCOV","Chile","NIVAL","GLACIERS",6994.25
2010,"ER_MTN_GRNCOV","Chile","MONTANE","GLACIERS",1597.21
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","INLAND_WATER",65.2
2010,"ER_MTN_GRNCOV","Chile","MONTANE","MGCI",146938.66
2010,"ER_MTN_GRNCOV","Chile","ALPINE","MGCI",77813.1
2010,"ER_MTN_GRNCOV","Chile","ALPINE","INLAND_WATER",2935.12
2010,"ER_MTN_GRNCOV","Chile","NIVAL","INLAND_WATER",5.67
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","GRASSLAND",630.59
2010,"ER_MTN_GRNCOV","Chile","MONTANE","INLAND_WATER",4364
2010,"ER_MTN_GRNCOV","Chile","TOTAL","INLAND_WATER",7369.99
2010,"ER_MTN_GRNCOV","Chile","MONTANE","ARTIFICIAL",588.57
2010,"ER_MTN_GRNCOV","Chile","MONTANE","GRASSLAND",5536.14
2010,"ER_MTN_GRNCOV","Chile","TOTAL","GRASSLAND",19244.06
2010,"ER_MTN_GRNCOV","Chile","ALPINE","CROPLAND",2115.42
2010,"ER_MTN_GRNCOV","Chile","NIVAL","GRASSLAND",281.89
2010,"ER_MTN_GRNCOV","Chile","TOTAL","TERRESTRIAL_BARREN",107747.37
2010,"ER_MTN_GRNCOV","Chile","TOTAL","SPARSE_NAT_VEG",96757.12
2010,"ER_MTN_GRNCOV","Chile","MONTANE","TERRESTRIAL_BARREN",47369.48
2010,"ER_MTN_GRNCOV","Chile","MONTANE","TREE_COVERED",78953.91
2010,"ER_MTN_GRNCOV","Chile","TOTAL","SHRUB_COVERED",96400.71
2010,"ER_MTN_GRNCOV","Chile","MONTANE","SPARSE_NAT_VEG",51336.46
2010,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","SPARSE_NAT_VEG",13810.66
2010,"ER_MTN_GRNCOV","Chile","NIVAL","SPARSE_NAT_VEG",1535.54
2010,"ER_MTN_GRNCOV","Chile","NIVAL","SHRUB_COVERED",1785.61
2010,"ER_MTN_GRNCOV","Chile","MONTANE","SHRUB_COVERED",54146.11
2015,"ER_MTN_GRNCOV","Chile","NIVAL","SHRUB_COVERED",1785.7
2015,"ER_MTN_GRNCOV","Chile","TOTAL","SHRUB_COVERED",96382.41
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TREE_COVERED",523.15
2015,"ER_MTN_GRNCOV","Chile","NIVAL","SPARSE_NAT_VEG",1541.38
2015,"ER_MTN_GRNCOV","Chile","NIVAL","TREE_COVERED",76.39
2015,"ER_MTN_GRNCOV","Chile","NIVAL","TERRESTRIAL_BARREN",1092.28
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","SPARSE_NAT_VEG",14090.67
2015,"ER_MTN_GRNCOV","Chile","NIVAL","CROPLAND",6.48
2015,"ER_MTN_GRNCOV","Chile","MONTANE","GRASSLAND",5578.07
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","GRASSLAND",629.61
2015,"ER_MTN_GRNCOV","Chile","TOTAL","INLAND_WATER",7351.39
2015,"ER_MTN_GRNCOV","Chile","MONTANE","INLAND_WATER",4361.46
2015,"ER_MTN_GRNCOV","Chile","NIVAL","INLAND_WATER",5.67
2015,"ER_MTN_GRNCOV","Chile","NIVAL","GRASSLAND",282.71
2015,"ER_MTN_GRNCOV","Chile","MONTANE","CROPLAND",8272.88
2015,"ER_MTN_GRNCOV","Chile","ALPINE","GLACIERS",18288.12
2015,"ER_MTN_GRNCOV","Chile","ALPINE","MGCI",77799.44
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","INLAND_WATER",52.1
2015,"ER_MTN_GRNCOV","Chile","TOTAL","MGCI",242411.82
2015,"ER_MTN_GRNCOV","Chile","MONTANE","MGCI",146878.73
2015,"ER_MTN_GRNCOV","Chile","NIVAL","MGCI",2152.28
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","MGCI",15581.36
2015,"ER_MTN_GRNCOV","Chile","MONTANE","GLACIERS",1597.21
2015,"ER_MTN_GRNCOV","Chile","TOTAL","HERB_AQUA_FLOOD",78.28
2015,"ER_MTN_GRNCOV","Chile","MONTANE","TERRESTRIAL_BARREN",46554.73
2015,"ER_MTN_GRNCOV","Chile","ALPINE","TREE_COVERED",35907.75
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TERRESTRIAL_BARREN",33285.47
2015,"ER_MTN_GRNCOV","Chile","TOTAL","TREE_COVERED",115374.22
2015,"ER_MTN_GRNCOV","Chile","TOTAL","SPARSE_NAT_VEG",98092.24
2015,"ER_MTN_GRNCOV","Chile","MONTANE","SPARSE_NAT_VEG",52123.99
2015,"ER_MTN_GRNCOV","Chile","MONTANE","TREE_COVERED",78866.93
2015,"ER_MTN_GRNCOV","Chile","ALPINE","TERRESTRIAL_BARREN",25467.39
2015,"ER_MTN_GRNCOV","Chile","ALPINE","SPARSE_NAT_VEG",30336.19
2015,"ER_MTN_GRNCOV","Chile","TOTAL","TERRESTRIAL_BARREN",106399.87
2015,"ER_MTN_GRNCOV","Chile","TOTAL","GRASSLAND",19278.03
2015,"ER_MTN_GRNCOV","Chile","ALPINE","GRASSLAND",12787.63
2015,"ER_MTN_GRNCOV","Chile","ALPINE","INLAND_WATER",2932.15
2015,"ER_MTN_GRNCOV","Chile","TOTAL","ARTIFICIAL",1009.78
2015,"ER_MTN_GRNCOV","Chile","MONTANE","ARTIFICIAL",678.24
2015,"ER_MTN_GRNCOV","Chile","NIVAL","ARTIFICIAL",0.08
2015,"ER_MTN_GRNCOV","Chile","ALPINE","ARTIFICIAL",39.96
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","ARTIFICIAL",291.5
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","CROPLAND",913.67
2015,"ER_MTN_GRNCOV","Chile","ALPINE","CROPLAND",2105.85
2015,"ER_MTN_GRNCOV","Chile","NIVAL","HERB_AQUA_FLOOD",0.99
2015,"ER_MTN_GRNCOV","Chile","ALPINE","HERB_AQUA_FLOOD",42.11
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","HERB_AQUA_FLOOD",6.76
2015,"ER_MTN_GRNCOV","Chile","MONTANE","HERB_AQUA_FLOOD",28.42
2015,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","SHRUB_COVERED",13508.16
2015,"ER_MTN_GRNCOV","Chile","MONTANE","SHRUB_COVERED",54132.43
2015,"ER_MTN_GRNCOV","Chile","ALPINE","SHRUB_COVERED",26956.11
2015,"ER_MTN_GRNCOV","Chile","TOTAL","CROPLAND",11298.88
2015,"ER_MTN_GRNCOV","Chile","NIVAL","GLACIERS",6994.25
2015,"ER_MTN_GRNCOV","Chile","TOTAL","GLACIERS",26879.57
2018,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","HERB_AQUA_FLOOD",6.76
2018,"ER_MTN_GRNCOV","Chile","NIVAL","HERB_AQUA_FLOOD",0.99
2018,"ER_MTN_GRNCOV","Chile","TOTAL","HERB_AQUA_FLOOD",80.27
2018,"ER_MTN_GRNCOV","Chile","TOTAL","GLACIERS",26879.57
2018,"ER_MTN_GRNCOV","Chile","ALPINE","GLACIERS",18288.12
2018,"ER_MTN_GRNCOV","Chile","TOTAL","MGCI",242384.4
2018,"ER_MTN_GRNCOV","Chile","ALPINE","MGCI",77832.85
2018,"ER_MTN_GRNCOV","Chile","NIVAL","CROPLAND",6.48
2018,"ER_MTN_GRNCOV","Chile","MONTANE","CROPLAND",8769.07
2018,"ER_MTN_GRNCOV","Chile","ALPINE","CROPLAND",2222.57
2018,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","CROPLAND",919.95
2018,"ER_MTN_GRNCOV","Chile","MONTANE","ARTIFICIAL",758.09
2018,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","GRASSLAND",634.12
2018,"ER_MTN_GRNCOV","Chile","NIVAL","GRASSLAND",282.61
2018,"ER_MTN_GRNCOV","Chile","TOTAL","CROPLAND",11918.08
2018,"ER_MTN_GRNCOV","Chile","ALPINE","GRASSLAND",12919.19
2018,"ER_MTN_GRNCOV","Chile","REMAIN_MOUNT","TERRESTRIAL_BARREN",32768.75
2018,"ER_MTN_GRNCOV","Chile","MONTANE","SHRUB_COVERED",54194.76
2018,"ER_MTN_GRNCOV","Chile","ALPINE","TERRESTRIAL_BARREN",24733.21
