Year,SeriesCode,Country,Age,Sex,Value
2019,VC_HTF_DETVFLR,Hungary,18+,Both sexes,0.07
2019,VC_HTF_DETVFLR,Hungary,18+,Female,0.14
2019,VC_HTF_DETVFLR,Hungary,ALLAGE,Both sexes,0.06
2020,VC_HTF_DETVFLR,Hungary,18+,Male,0.18
2020,VC_HTF_DETVFLR,Hungary,18+,Female,0.59
2020,VC_HTF_DETVFLR,Hungary,ALLAGE,Both sexes,0.33
2020,VC_HTF_DETVFLR,Hungary,18+,Both sexes,0.09
2020,VC_HTF_DETVFLR,Iceland,ALLAGE,Both sexes,2.18
2017,VC_HTF_DETVFLR,India,ALLAGE,Both sexes,0.13
2018,VC_HTF_DETVFLR,India,ALLAGE,Both sexes,0.09
2019,VC_HTF_DETVFLR,India,ALLAGE,Both sexes,0.11
2020,VC_HTF_DETVFLR,India,ALLAGE,Both sexes,0.16
2010,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.42
2011,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.29
2012,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.13
2013,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.17
2014,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.15
2015,VC_HTF_DETVFLR,Ireland,18+,Female,0.84
2015,VC_HTF_DETVFLR,Ireland,18+,Male,0.35
2015,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.49
2016,VC_HTF_DETVFLR,Ireland,18+,Male,0.35
2016,VC_HTF_DETVFLR,Ireland,18+,Female,1.77
2016,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.81
2017,VC_HTF_DETVFLR,Ireland,18+,Male,0.57
2017,VC_HTF_DETVFLR,Ireland,18+,Female,1.31
2017,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.73
2018,VC_HTF_DETVFLR,Ireland,18+,Male,1.46
2018,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.79
2018,VC_HTF_DETVFLR,Ireland,18+,Both sexes,0.88
2018,VC_HTF_DETVFLR,Ireland,18+,Female,0.32
2019,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.86
2020,VC_HTF_DETVFLR,Ireland,18+,Both sexes,0.27
2020,VC_HTF_DETVFLR,Ireland,18+,Female,0.42
2020,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.2
2021,VC_HTF_DETVFLR,Ireland,ALLAGE,Both sexes,0.38
2007,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.09
2008,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.08
2009,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.85
2012,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.71
2013,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.58
2014,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.34
2014,VC_HTF_DETVFLR,Israel,18+,Female,1.0
2015,VC_HTF_DETVFLR,Israel,18+,Female,0.36
2015,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.14
2016,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.11
2016,VC_HTF_DETVFLR,Israel,18+,Female,0.22
2017,VC_HTF_DETVFLR,Israel,18+,Female,0.32
2017,VC_HTF_DETVFLR,Israel,18+,Male,0.18
2017,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.17
2017,VC_HTF_DETVFLR,Israel,18+,Both sexes,0.25
2018,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.08
2018,VC_HTF_DETVFLR,Israel,18+,Both sexes,0.12
2019,VC_HTF_DETVFLR,Israel,18+,Male,0.67
2019,VC_HTF_DETVFLR,Israel,18+,Both sexes,0.56
2019,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.39
2019,VC_HTF_DETVFLR,Israel,18+,Female,0.44
2020,VC_HTF_DETVFLR,Israel,18+,Female,0.57
2020,VC_HTF_DETVFLR,Israel,18+,Both sexes,0.38
2020,VC_HTF_DETVFLR,Israel,18+,Male,0.17
2020,VC_HTF_DETVFLR,Israel,ALLAGE,Both sexes,0.25
2007,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.09
2008,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.12
2009,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.23
2014,VC_HTF_DETVFLR,Italy,18+,Male,0.03
2014,VC_HTF_DETVFLR,Italy,18+,Female,0.04
2014,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.03
2015,VC_HTF_DETVFLR,Italy,18+,Female,0.24
2015,VC_HTF_DETVFLR,Italy,18+,Male,0.07
2015,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.14
2016,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.11
2016,VC_HTF_DETVFLR,Italy,18+,Male,0.04
2016,VC_HTF_DETVFLR,Italy,18+,Female,0.23
2017,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.36
2017,VC_HTF_DETVFLR,Italy,18+,Male,0.12
2017,VC_HTF_DETVFLR,Italy,18+,Female,0.71
2017,VC_HTF_DETVFLR,Italy,18+,Both sexes,0.43
2018,VC_HTF_DETVFLR,Italy,18+,Male,0.16
2018,VC_HTF_DETVFLR,Italy,18+,Both sexes,0.45
2018,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.38
2018,VC_HTF_DETVFLR,Italy,18+,Female,0.72
2019,VC_HTF_DETVFLR,Italy,18+,Female,1.16
2019,VC_HTF_DETVFLR,Italy,18+,Male,0.36
2019,VC_HTF_DETVFLR,Italy,18+,Both sexes,0.77
2019,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.66
2019,VC_HTF_DETVFLR,Lithuania,18+,Female,0.47
2019,VC_HTF_DETVFLR,Lithuania,ALLAGE,Both sexes,0.25
2020,VC_HTF_DETVFLR,Lithuania,ALLAGE,Both sexes,0.21
2020,VC_HTF_DETVFLR,Lithuania,18+,Both sexes,0.26
2014,VC_HTF_DETVFLR,Luxembourg,ALLAGE,Both sexes,1.26
2017,VC_HTF_DETVFLR,Luxembourg,18+,Both sexes,2.08
2017,VC_HTF_DETVFLR,Luxembourg,18+,Male,2.5
2017,VC_HTF_DETVFLR,Luxembourg,ALLAGE,Both sexes,2.52
2018,VC_HTF_DETVFLR,Luxembourg,18+,Male,2.45
2018,VC_HTF_DETVFLR,Luxembourg,ALLAGE,Both sexes,1.32
2018,VC_HTF_DETVFLR,Luxembourg,18+,Both sexes,1.63
2019,VC_HTF_DETVFLR,Luxembourg,ALLAGE,Both sexes,1.45
2019,VC_HTF_DETVFLR,Luxembourg,18+,Both sexes,1.8
2019,VC_HTF_DETVFLR,Luxembourg,18+,Female,2.0
2020,VC_HTF_DETVFLR,Luxembourg,18+,Both sexes,1.76
2020,VC_HTF_DETVFLR,Luxembourg,18+,Female,3.14
2020,VC_HTF_DETVFLR,Luxembourg,ALLAGE,Both sexes,1.43
2021,VC_HTF_DETVFLR,Luxembourg,ALLAGE,Both sexes,5.32
2014,VC_HTF_DETVFLR,Malta,ALLAGE,Both sexes,2.91
2016,VC_HTF_DETVFLR,Malta,ALLAGE,Both sexes,5.56
2016,VC_HTF_DETVFLR,Malta,18+,Female,9.33
2016,VC_HTF_DETVFLR,Malta,18+,Male,6.56
2018,VC_HTF_DETVFLR,Malta,18+,Both sexes,8.23
2018,VC_HTF_DETVFLR,Malta,ALLAGE,Both sexes,6.92
2018,VC_HTF_DETVFLR,Malta,18+,Female,6.95
2018,VC_HTF_DETVFLR,Malta,18+,Male,9.45
2019,VC_HTF_DETVFLR,Malta,ALLAGE,Both sexes,1.59
2020,VC_HTF_DETVFLR,Malta,ALLAGE,Both sexes,1.16
2008,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.03
2009,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.01
2010,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.14
2011,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.03
2012,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.03
2013,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.04
2014,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.1
2015,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.46
2015,VC_HTF_DETVFLR,Mexico,18+,Male,0.32
2015,VC_HTF_DETVFLR,Mexico,<18Y,Female,0.47
2015,VC_HTF_DETVFLR,Mexico,<18Y,Male,0.24
2015,VC_HTF_DETVFLR,Mexico,18+,Female,0.52
2016,VC_HTF_DETVFLR,Mexico,<18Y,Male,0.06
2016,VC_HTF_DETVFLR,Mexico,<18Y,Female,0.07
2016,VC_HTF_DETVFLR,Mexico,18+,Male,0.04
2016,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.08
2016,VC_HTF_DETVFLR,Mexico,18+,Female,0.12
2017,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.15
2017,VC_HTF_DETVFLR,Mexico,<18Y,Female,0.22
2017,VC_HTF_DETVFLR,Mexico,<18Y,Male,0.22
2017,VC_HTF_DETVFLR,Mexico,18+,Female,0.14
2017,VC_HTF_DETVFLR,Mexico,18+,Male,0.1
2018,VC_HTF_DETVFLR,Mexico,18+,Female,0.04
2018,VC_HTF_DETVFLR,Mexico,18+,Male,0.03
2018,VC_HTF_DETVFLR,Mexico,<18Y,Male,0.08
2018,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.06
2018,VC_HTF_DETVFLR,Mexico,<18Y,Female,0.16
2020,VC_HTF_DETVFLR,Mexico,ALLAGE,Both sexes,0.09
2006,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,2.92
2007,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,1.5
2008,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,1.0
2009,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,0.77
2012,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,3.85
2013,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,3.07
2014,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,2.73
2014,VC_HTF_DETVFLR,Moldova,18+,Male,1.88
2014,VC_HTF_DETVFLR,Moldova,18+,Female,4.58
2015,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,4.15
2015,VC_HTF_DETVFLR,Moldova,18+,Male,3.42
2015,VC_HTF_DETVFLR,Moldova,18+,Female,5.55
2016,VC_HTF_DETVFLR,Moldova,18+,Male,1.19
2016,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,2.64
2016,VC_HTF_DETVFLR,Moldova,18+,Female,4.99
2017,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,4.15
2018,VC_HTF_DETVFLR,Moldova,18+,Both sexes,0.41
2018,VC_HTF_DETVFLR,Moldova,18+,Female,14.76
2018,VC_HTF_DETVFLR,Moldova,18+,Male,4.22
2018,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,8.18
2018,VC_HTF_DETVFLR,Moldova,<18Y,Male,2.8
2018,VC_HTF_DETVFLR,Moldova,<18Y,Female,2.02
2020,VC_HTF_DETVFLR,Moldova,18+,Female,6.61
2020,VC_HTF_DETVFLR,Moldova,ALLAGE,Both sexes,2.92
2020,VC_HTF_DETVFLR,Montenegro,18+,Both sexes,7.93
2020,VC_HTF_DETVFLR,Montenegro,ALLAGE,Both sexes,6.84
2020,VC_HTF_DETVFLR,Montenegro,18+,Female,10.54
2020,VC_HTF_DETVFLR,Montenegro,18+,Male,5.1
2007,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.13
2008,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.11
2009,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.63
2010,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.82
2011,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.53
2012,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.54
2013,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.08
2014,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Male,1.16
2014,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Female,1.68
2014,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.11
2015,VC_HTF_DETVFLR,Netherlands (Kingdom of the),<18Y,Female,0.65
2015,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Male,0.51
2015,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.54
2015,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Female,1.32
2016,VC_HTF_DETVFLR,Netherlands (Kingdom of the),<18Y,Female,0.54
2016,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Female,0.81
2016,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Male,0.46
2016,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.03
2017,VC_HTF_DETVFLR,Netherlands (Kingdom of the),<18Y,Both sexes,0.23
2017,VC_HTF_DETVFLR,Netherlands (Kingdom of the),<18Y,Male,0.29
2017,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Male,1.25
2017,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Female,1.84
2017,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Both sexes,1.61
2017,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.29
2018,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Both sexes,0.82
2018,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,0.66
2018,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Female,1.15
2018,VC_HTF_DETVFLR,Netherlands (Kingdom of the),18+,Male,0.42
2019,VC_HTF_DETVFLR,Netherlands (Kingdom of the),ALLAGE,Both sexes,1.21
2015,VC_HTF_DETVFLR,New Zealand,ALLAGE,Both sexes,0.39
2015,VC_HTF_DETVFLR,New Zealand,18+,Female,1.0
2016,VC_HTF_DETVFLR,New Zealand,ALLAGE,Both sexes,0.41
2016,VC_HTF_DETVFLR,New Zealand,18+,Female,0.71
2016,VC_HTF_DETVFLR,New Zealand,18+,Male,0.35
2018,VC_HTF_DETVFLR,New Zealand,18+,Both sexes,0.27
2018,VC_HTF_DETVFLR,New Zealand,18+,Female,0.47
2018,VC_HTF_DETVFLR,New Zealand,ALLAGE,Both sexes,0.21
2007,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,0.68
2008,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,1.49
2009,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,1.66
2020,VC_HTF_DETVFLR,Uzbekistan,18+,Both sexes,0.06
2020,VC_HTF_DETVFLR,Uzbekistan,18+,Female,0.11
2020,VC_HTF_DETVFLR,Uzbekistan,ALLAGE,Both sexes,0.04
2020,VC_HTF_DETVFLR,Italy,18+,Both sexes,0.57
2020,VC_HTF_DETVFLR,Italy,ALLAGE,Both sexes,0.49
2020,VC_HTF_DETVFLR,Italy,18+,Male,0.16
2010,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,2.15
2011,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,0.91
2012,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,0.94
2013,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,0.81
2014,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,2.0
2014,VC_HTF_DETVFLR,Norway,<18Y,Female,3.1
2014,VC_HTF_DETVFLR,Norway,18+,Male,2.49
2014,VC_HTF_DETVFLR,Norway,18+,Female,2.49
2015,VC_HTF_DETVFLR,Norway,<18Y,Male,0.87
2015,VC_HTF_DETVFLR,Norway,<18Y,Female,2.37
2015,VC_HTF_DETVFLR,Norway,18+,Female,2.07
2015,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,1.66
2015,VC_HTF_DETVFLR,Norway,18+,Male,1.28
2016,VC_HTF_DETVFLR,Norway,18+,Female,1.85
2016,VC_HTF_DETVFLR,Norway,18+,Male,0.63
2016,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,1.13
2016,VC_HTF_DETVFLR,Norway,<18Y,Female,0.91
2019,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,1.5
2020,VC_HTF_DETVFLR,Norway,ALLAGE,Both sexes,1.78
2014,VC_HTF_DETVFLR,Poland,ALLAGE,Both sexes,0.13
2014,VC_HTF_DETVFLR,Poland,18+,Male,0.21
2014,VC_HTF_DETVFLR,Poland,18+,Female,0.07
2015,VC_HTF_DETVFLR,Poland,ALLAGE,Both sexes,0.1
2015,VC_HTF_DETVFLR,Poland,18+,Female,0.07
2016,VC_HTF_DETVFLR,Poland,18+,Male,0.44
2016,VC_HTF_DETVFLR,Poland,18+,Female,0.27
2016,VC_HTF_DETVFLR,Poland,ALLAGE,Both sexes,0.32
2017,VC_HTF_DETVFLR,Poland,ALLAGE,Both sexes,0.37
2017,VC_HTF_DETVFLR,Poland,18+,Female,0.25
2017,VC_HTF_DETVFLR,Poland,18+,Both sexes,0.15
2018,VC_HTF_DETVFLR,Poland,18+,Female,0.08
2018,VC_HTF_DETVFLR,Poland,18+,Male,0.03
2018,VC_HTF_DETVFLR,Poland,ALLAGE,Both sexes,0.37
2018,VC_HTF_DETVFLR,Poland,18+,Both sexes,0.06
2019,VC_HTF_DETVFLR,Poland,18+,Female,0.03
2019,VC_HTF_DETVFLR,Poland,18+,Both sexes,0.02
2019,VC_HTF_DETVFLR,Poland,ALLAGE,Both sexes,0.02
2020,VC_HTF_DETVFLR,Poland,18+,Both sexes,0.03
2020,VC_HTF_DETVFLR,Poland,ALLAGE,Both sexes,0.02
2020,VC_HTF_DETVFLR,Poland,18+,Female,0.04
2021,VC_HTF_DETVFLR,Poland,ALLAGE,Both sexes,0.01
2008,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.18
2010,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.08
2011,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.26
2012,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.06
2013,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,1.1
2014,VC_HTF_DETVFLR,Portugal,18+,Female,0.48
2014,VC_HTF_DETVFLR,Portugal,18+,Male,0.2
2014,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.32
2015,VC_HTF_DETVFLR,Portugal,18+,Male,0.2
2015,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.26
2015,VC_HTF_DETVFLR,Portugal,18+,Female,0.59
2016,VC_HTF_DETVFLR,Portugal,18+,Male,0.38
2016,VC_HTF_DETVFLR,Portugal,18+,Female,2.26
2016,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,1.19
2017,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.26
2017,VC_HTF_DETVFLR,Portugal,18+,Female,0.5
2017,VC_HTF_DETVFLR,Portugal,18+,Both sexes,0.57
2018,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.49
2018,VC_HTF_DETVFLR,Portugal,18+,Female,0.83
2018,VC_HTF_DETVFLR,Portugal,18+,Male,0.28
2019,VC_HTF_DETVFLR,Portugal,18+,Female,0.7
2019,VC_HTF_DETVFLR,Portugal,18+,Male,0.38
2019,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.48
2020,VC_HTF_DETVFLR,Portugal,ALLAGE,Both sexes,0.08
2020,VC_HTF_DETVFLR,Portugal,18+,Female,0.17
2005,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,1.01
2006,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,1.02
2007,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,4.23
2008,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,3.48
2009,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,1.53
2010,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,2.47
2011,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,2.02
2012,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,2.04
2013,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,1.87
2014,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,0.94
2015,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,0.9
2016,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,0.67
2017,VC_HTF_DETVFLR,Romania,<18Y,Both sexes,0.69
2017,VC_HTF_DETVFLR,Romania,18+,Female,0.53
2017,VC_HTF_DETVFLR,Romania,18+,Male,0.12
2017,VC_HTF_DETVFLR,Romania,<18Y,Male,0.42
2017,VC_HTF_DETVFLR,Romania,<18Y,Female,0.98
2017,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,0.4
2017,VC_HTF_DETVFLR,Romania,18+,Both sexes,0.33
2018,VC_HTF_DETVFLR,Romania,18+,Male,0.08
2018,VC_HTF_DETVFLR,Romania,18+,Both sexes,0.57
2018,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,0.51
2018,VC_HTF_DETVFLR,Romania,<18Y,Both sexes,0.24
2018,VC_HTF_DETVFLR,Romania,18+,Female,1.03
2018,VC_HTF_DETVFLR,Romania,<18Y,Female,0.38
2019,VC_HTF_DETVFLR,Romania,<18Y,Both sexes,0.83
2019,VC_HTF_DETVFLR,Romania,18+,Both sexes,0.53
2019,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,0.59
2019,VC_HTF_DETVFLR,Romania,18+,Female,0.89
2019,VC_HTF_DETVFLR,Romania,<18Y,Female,1.37
2019,VC_HTF_DETVFLR,Romania,18+,Male,0.15
2019,VC_HTF_DETVFLR,Romania,<18Y,Male,0.31
2020,VC_HTF_DETVFLR,Romania,<18Y,Both sexes,0.35
2020,VC_HTF_DETVFLR,Romania,18+,Both sexes,0.53
2020,VC_HTF_DETVFLR,Romania,18+,Female,0.79
2020,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,0.49
2020,VC_HTF_DETVFLR,Romania,<18Y,Female,0.55
2020,VC_HTF_DETVFLR,Romania,18+,Male,0.24
2021,VC_HTF_DETVFLR,Romania,ALLAGE,Both sexes,0.26
2009,VC_HTF_DETVFLR,Serbia,ALLAGE,Both sexes,0.12
2012,VC_HTF_DETVFLR,Serbia,ALLAGE,Both sexes,0.17
2014,VC_HTF_DETVFLR,Serbia,ALLAGE,Both sexes,0.46
2014,VC_HTF_DETVFLR,Serbia,18+,Female,1.06
2015,VC_HTF_DETVFLR,Serbia,18+,Female,0.24
2015,VC_HTF_DETVFLR,Serbia,ALLAGE,Both sexes,0.11
2019,VC_HTF_DETVFLR,Serbia,ALLAGE,Both sexes,0.19
2019,VC_HTF_DETVFLR,Serbia,18+,Female,0.31
2019,VC_HTF_DETVFLR,Serbia,18+,Both sexes,0.16
2020,VC_HTF_DETVFLR,Serbia,18+,Both sexes,0.13
2020,VC_HTF_DETVFLR,Serbia,18+,Male,0.28
2020,VC_HTF_DETVFLR,Serbia,ALLAGE,Both sexes,0.15
2009,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.13
2010,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.2
2011,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.22
2013,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.18
2014,VC_HTF_DETVFLR,Slovakia,18+,Female,0.39
2014,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.24
2015,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.31
2015,VC_HTF_DETVFLR,Slovakia,18+,Female,0.61
2016,VC_HTF_DETVFLR,Slovakia,18+,Female,0.7
2016,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.37
2017,VC_HTF_DETVFLR,Slovakia,18+,Both sexes,0.47
2017,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.4
2017,VC_HTF_DETVFLR,Slovakia,18+,Female,0.74
2018,VC_HTF_DETVFLR,Slovakia,18+,Both sexes,0.14
2018,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.11
2018,VC_HTF_DETVFLR,Slovakia,18+,Female,0.26
2019,VC_HTF_DETVFLR,Slovakia,18+,Both sexes,0.77
2019,VC_HTF_DETVFLR,Slovakia,<18Y,Female,1.21
2019,VC_HTF_DETVFLR,Slovakia,18+,Female,1.22
2019,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.62
2020,VC_HTF_DETVFLR,Slovakia,18+,Both sexes,0.56
2020,VC_HTF_DETVFLR,Slovakia,18+,Female,0.92
2020,VC_HTF_DETVFLR,Slovakia,ALLAGE,Both sexes,0.46
2008,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.16
2009,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.18
2013,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.11
2015,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.29
2015,VC_HTF_DETVFLR,Spain,18+,Male,0.18
2015,VC_HTF_DETVFLR,Spain,18+,Female,0.49
2016,VC_HTF_DETVFLR,Spain,18+,Female,0.1
2016,VC_HTF_DETVFLR,Spain,18+,Male,0.03
2016,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.05
2017,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.12
2017,VC_HTF_DETVFLR,Spain,18+,Female,0.23
2017,VC_HTF_DETVFLR,Spain,18+,Both sexes,0.14
2017,VC_HTF_DETVFLR,Spain,18+,Male,0.04
2018,VC_HTF_DETVFLR,Spain,18+,Both sexes,0.23
2018,VC_HTF_DETVFLR,Spain,18+,Male,0.09
2018,VC_HTF_DETVFLR,Spain,18+,Female,0.37
2018,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.2
2019,VC_HTF_DETVFLR,Spain,18+,Both sexes,0.46
2019,VC_HTF_DETVFLR,Spain,<18Y,Male,0.21
2019,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.41
2019,VC_HTF_DETVFLR,Spain,<18Y,Both sexes,0.18
2019,VC_HTF_DETVFLR,Spain,<18Y,Female,0.15
2019,VC_HTF_DETVFLR,Spain,18+,Female,0.52
2019,VC_HTF_DETVFLR,Spain,18+,Male,0.39
2020,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.21
2020,VC_HTF_DETVFLR,Spain,18+,Male,0.34
2020,VC_HTF_DETVFLR,Spain,18+,Both sexes,0.25
2020,VC_HTF_DETVFLR,Spain,18+,Female,0.16
2021,VC_HTF_DETVFLR,Spain,ALLAGE,Both sexes,0.11
2012,VC_HTF_DETVFLR,Sweden,ALLAGE,Both sexes,0.13
2017,VC_HTF_DETVFLR,Sweden,ALLAGE,Both sexes,0.39
2009,VC_HTF_DETVFLR,Switzerland,ALLAGE,Both sexes,0.17
2019,VC_HTF_DETVFLR,Switzerland,18+,Both sexes,0.17
