Year,SeriesCode,GeoAreaName,Activity,Value
2019,NV_IND_MANFPC,Finland,ISIC4_C,6936.57
2020,NV_IND_MANFPC,Finland,ISIC4_C,6782.2
2021,NV_IND_MANFPC,Finland,ISIC4_C,6836.92
2022,NV_IND_MANFPC,Finland,ISIC4_C,7064.57
2000,NV_IND_MANFPC,France,ISIC4_C,3896.66
2001,NV_IND_MANFPC,France,ISIC4_C,3917.42
2002,NV_IND_MANFPC,France,ISIC4_C,3887.45
2003,NV_IND_MANFPC,France,ISIC4_C,3949.21
2004,NV_IND_MANFPC,France,ISIC4_C,4020.06
2005,NV_IND_MANFPC,France,ISIC4_C,4060.02
2006,NV_IND_MANFPC,France,ISIC4_C,4139.5
2007,NV_IND_MANFPC,France,ISIC4_C,4194.46
2008,NV_IND_MANFPC,France,ISIC4_C,4032.5
2009,NV_IND_MANFPC,France,ISIC4_C,3774.3
2010,NV_IND_MANFPC,France,ISIC4_C,3841.66
2011,NV_IND_MANFPC,France,ISIC4_C,3975.87
2012,NV_IND_MANFPC,France,ISIC4_C,3947.48
2013,NV_IND_MANFPC,France,ISIC4_C,3926.53
2014,NV_IND_MANFPC,France,ISIC4_C,3974.11
2015,NV_IND_MANFPC,France,ISIC4_C,3986.76
2016,NV_IND_MANFPC,France,ISIC4_C,4009.64
2017,NV_IND_MANFPC,France,ISIC4_C,4089.52
2018,NV_IND_MANFPC,France,ISIC4_C,4148.77
2019,NV_IND_MANFPC,France,ISIC4_C,4226.37
2020,NV_IND_MANFPC,France,ISIC4_C,3686.08
2021,NV_IND_MANFPC,France,ISIC4_C,3877.86
2022,NV_IND_MANFPC,France,ISIC4_C,3986.27
2000,NV_IND_MANFPC,Georgia,ISIC4_C,119.78
2001,NV_IND_MANFPC,Georgia,ISIC4_C,121.77
2002,NV_IND_MANFPC,Georgia,ISIC4_C,140.92
2003,NV_IND_MANFPC,Georgia,ISIC4_C,153.71
2004,NV_IND_MANFPC,Georgia,ISIC4_C,166.44
2005,NV_IND_MANFPC,Georgia,ISIC4_C,190.31
2006,NV_IND_MANFPC,Georgia,ISIC4_C,222.36
2007,NV_IND_MANFPC,Georgia,ISIC4_C,259.39
2008,NV_IND_MANFPC,Georgia,ISIC4_C,255.49
2009,NV_IND_MANFPC,Georgia,ISIC4_C,239.83
2010,NV_IND_MANFPC,Georgia,ISIC4_C,270.19
2011,NV_IND_MANFPC,Georgia,ISIC4_C,313.88
2012,NV_IND_MANFPC,Georgia,ISIC4_C,354.58
2013,NV_IND_MANFPC,Georgia,ISIC4_C,386.09
2014,NV_IND_MANFPC,Georgia,ISIC4_C,401.9
2015,NV_IND_MANFPC,Georgia,ISIC4_C,351.51
2016,NV_IND_MANFPC,Georgia,ISIC4_C,364.61
2017,NV_IND_MANFPC,Georgia,ISIC4_C,370.79
2018,NV_IND_MANFPC,Georgia,ISIC4_C,386.08
2019,NV_IND_MANFPC,Georgia,ISIC4_C,391.38
2020,NV_IND_MANFPC,Georgia,ISIC4_C,364.08
2021,NV_IND_MANFPC,Georgia,ISIC4_C,397.77
2022,NV_IND_MANFPC,Georgia,ISIC4_C,453.1
2000,NV_IND_MANFPC,Germany,ISIC4_C,6614.72
2001,NV_IND_MANFPC,Germany,ISIC4_C,6709.88
2002,NV_IND_MANFPC,Germany,ISIC4_C,6552.23
2003,NV_IND_MANFPC,Germany,ISIC4_C,6627.18
2004,NV_IND_MANFPC,Germany,ISIC4_C,6875.73
2005,NV_IND_MANFPC,Germany,ISIC4_C,6997.23
2006,NV_IND_MANFPC,Germany,ISIC4_C,7602.54
2007,NV_IND_MANFPC,Germany,ISIC4_C,7923.32
2008,NV_IND_MANFPC,Germany,ISIC4_C,7754.39
2009,NV_IND_MANFPC,Germany,ISIC4_C,6253.5
2010,NV_IND_MANFPC,Germany,ISIC4_C,7441.82
2011,NV_IND_MANFPC,Germany,ISIC4_C,8051.82
2012,NV_IND_MANFPC,Germany,ISIC4_C,7895.71
2013,NV_IND_MANFPC,Germany,ISIC4_C,7877.64
2014,NV_IND_MANFPC,Germany,ISIC4_C,8253.43
2015,NV_IND_MANFPC,Germany,ISIC4_C,8320.9
2016,NV_IND_MANFPC,Germany,ISIC4_C,8619.14
2017,NV_IND_MANFPC,Germany,ISIC4_C,8899.35
2018,NV_IND_MANFPC,Germany,ISIC4_C,8950.03
2019,NV_IND_MANFPC,Germany,ISIC4_C,8810.44
2020,NV_IND_MANFPC,Germany,ISIC4_C,8081.59
2021,NV_IND_MANFPC,Germany,ISIC4_C,8483.27
2022,NV_IND_MANFPC,Germany,ISIC4_C,8669.1
2000,NV_IND_MANFPC,Greece,ISIC4_C,2044.44
2001,NV_IND_MANFPC,Greece,ISIC4_C,2238.24
2002,NV_IND_MANFPC,Greece,ISIC4_C,2352.04
2003,NV_IND_MANFPC,Greece,ISIC4_C,2401.15
2004,NV_IND_MANFPC,Greece,ISIC4_C,2341.46
2005,NV_IND_MANFPC,Greece,ISIC4_C,2360.28
2006,NV_IND_MANFPC,Greece,ISIC4_C,2356.74
2007,NV_IND_MANFPC,Greece,ISIC4_C,2473.23
2008,NV_IND_MANFPC,Greece,ISIC4_C,2325.36
2009,NV_IND_MANFPC,Greece,ISIC4_C,2227.81
2009,NV_IND_MANFPC,Armenia,ISIC4_C,230.55
2010,NV_IND_MANFPC,Armenia,ISIC4_C,261.09
2011,NV_IND_MANFPC,Armenia,ISIC4_C,295.14
2012,NV_IND_MANFPC,Armenia,ISIC4_C,308.88
2013,NV_IND_MANFPC,Armenia,ISIC4_C,334.27
2014,NV_IND_MANFPC,Armenia,ISIC4_C,355.69
2015,NV_IND_MANFPC,Armenia,ISIC4_C,337.51
2016,NV_IND_MANFPC,Armenia,ISIC4_C,376.73
2017,NV_IND_MANFPC,Armenia,ISIC4_C,423.17
2018,NV_IND_MANFPC,Armenia,ISIC4_C,473.31
2010,NV_IND_MANFPC,Greece,ISIC4_C,1934.01
2011,NV_IND_MANFPC,Greece,ISIC4_C,1693.59
2012,NV_IND_MANFPC,Greece,ISIC4_C,1554.5
2013,NV_IND_MANFPC,Greece,ISIC4_C,1426.57
2014,NV_IND_MANFPC,Greece,ISIC4_C,1466.63
2015,NV_IND_MANFPC,Greece,ISIC4_C,1501.32
2016,NV_IND_MANFPC,Greece,ISIC4_C,1448.38
2017,NV_IND_MANFPC,Greece,ISIC4_C,1522.38
2018,NV_IND_MANFPC,Greece,ISIC4_C,1618.73
2019,NV_IND_MANFPC,Greece,ISIC4_C,1654.49
2019,NV_IND_MANFPC,Armenia,ISIC4_C,521.21
2020,NV_IND_MANFPC,Armenia,ISIC4_C,503.22
2021,NV_IND_MANFPC,Armenia,ISIC4_C,528.04
2022,NV_IND_MANFPC,Armenia,ISIC4_C,585.33
2000,NV_IND_MANFPC,Belgium,ISIC4_C,5117.73
2001,NV_IND_MANFPC,Belgium,ISIC4_C,5131.58
2002,NV_IND_MANFPC,Belgium,ISIC4_C,5130.01
2003,NV_IND_MANFPC,Belgium,ISIC4_C,5096.64
2004,NV_IND_MANFPC,Belgium,ISIC4_C,5328.61
2005,NV_IND_MANFPC,Belgium,ISIC4_C,5438.05
2009,NV_IND_MANFPC,Poland,ISIC4_C,1520.06
2010,NV_IND_MANFPC,Poland,ISIC4_C,1729.67
2011,NV_IND_MANFPC,Poland,ISIC4_C,1824.62
2012,NV_IND_MANFPC,Poland,ISIC4_C,1873.98
2013,NV_IND_MANFPC,Poland,ISIC4_C,1809.52
2014,NV_IND_MANFPC,Poland,ISIC4_C,2021.34
2015,NV_IND_MANFPC,Poland,ISIC4_C,2165.98
2016,NV_IND_MANFPC,Poland,ISIC4_C,2281.29
2017,NV_IND_MANFPC,Poland,ISIC4_C,2323.97
2018,NV_IND_MANFPC,Poland,ISIC4_C,2459.4
2020,NV_IND_MANFPC,Greece,ISIC4_C,1789.11
2021,NV_IND_MANFPC,Greece,ISIC4_C,2017.64
2022,NV_IND_MANFPC,Greece,ISIC4_C,2133.42
2000,NV_IND_MANFPC,Hungary,ISIC4_C,1641.65
2001,NV_IND_MANFPC,Hungary,ISIC4_C,1721.01
2002,NV_IND_MANFPC,Hungary,ISIC4_C,1850.97
2003,NV_IND_MANFPC,Hungary,ISIC4_C,2012.3
2004,NV_IND_MANFPC,Hungary,ISIC4_C,2139.08
2005,NV_IND_MANFPC,Hungary,ISIC4_C,2256.96
2006,NV_IND_MANFPC,Hungary,ISIC4_C,2413.11
2019,NV_IND_MANFPC,Poland,ISIC4_C,2523.05
2020,NV_IND_MANFPC,Poland,ISIC4_C,2474.89
2021,NV_IND_MANFPC,Poland,ISIC4_C,2530.18
2022,NV_IND_MANFPC,Poland,ISIC4_C,2606.61
2000,NV_IND_MANFPC,Portugal,ISIC4_C,2375.63
2001,NV_IND_MANFPC,Portugal,ISIC4_C,2395.15
2002,NV_IND_MANFPC,Portugal,ISIC4_C,2368.54
2003,NV_IND_MANFPC,Portugal,ISIC4_C,2333.1
2004,NV_IND_MANFPC,Portugal,ISIC4_C,2341.4
2005,NV_IND_MANFPC,Portugal,ISIC4_C,2308.8
2006,NV_IND_MANFPC,Portugal,ISIC4_C,2329.72
2007,NV_IND_MANFPC,Portugal,ISIC4_C,2376.55
2008,NV_IND_MANFPC,Portugal,ISIC4_C,2315.5
2009,NV_IND_MANFPC,Portugal,ISIC4_C,2064.52
2010,NV_IND_MANFPC,Portugal,ISIC4_C,2210.96
2011,NV_IND_MANFPC,Portugal,ISIC4_C,2228.86
2012,NV_IND_MANFPC,Portugal,ISIC4_C,2160.08
2013,NV_IND_MANFPC,Portugal,ISIC4_C,2189.04
2014,NV_IND_MANFPC,Portugal,ISIC4_C,2260.46
2015,NV_IND_MANFPC,Portugal,ISIC4_C,2334.12
2007,NV_IND_MANFPC,Hungary,ISIC4_C,2565.87
2008,NV_IND_MANFPC,Hungary,ISIC4_C,2482.68
2009,NV_IND_MANFPC,Hungary,ISIC4_C,2045.82
2010,NV_IND_MANFPC,Hungary,ISIC4_C,2239.12
2011,NV_IND_MANFPC,Hungary,ISIC4_C,2260.76
2012,NV_IND_MANFPC,Hungary,ISIC4_C,2239.3
2013,NV_IND_MANFPC,Hungary,ISIC4_C,2197.22
2014,NV_IND_MANFPC,Hungary,ISIC4_C,2359.52
2015,NV_IND_MANFPC,Hungary,ISIC4_C,2570.47
2016,NV_IND_MANFPC,Hungary,ISIC4_C,2585.76
2017,NV_IND_MANFPC,Hungary,ISIC4_C,2677.1
2018,NV_IND_MANFPC,Hungary,ISIC4_C,2754.47
2019,NV_IND_MANFPC,Hungary,ISIC4_C,2804.11
2020,NV_IND_MANFPC,Hungary,ISIC4_C,2587.8
2021,NV_IND_MANFPC,Hungary,ISIC4_C,2830.25
2022,NV_IND_MANFPC,Hungary,ISIC4_C,2962.76
2000,NV_IND_MANFPC,Iceland,ISIC4_C,4307.66
2001,NV_IND_MANFPC,Iceland,ISIC4_C,4504.75
2002,NV_IND_MANFPC,Iceland,ISIC4_C,4366.08
2003,NV_IND_MANFPC,Iceland,ISIC4_C,4378.12
2004,NV_IND_MANFPC,Iceland,ISIC4_C,4585.9
2005,NV_IND_MANFPC,Iceland,ISIC4_C,4330.38
2006,NV_IND_MANFPC,Iceland,ISIC4_C,4365.73
2007,NV_IND_MANFPC,Iceland,ISIC4_C,4429.36
2008,NV_IND_MANFPC,Iceland,ISIC4_C,4678.28
2009,NV_IND_MANFPC,Iceland,ISIC4_C,4513.47
2010,NV_IND_MANFPC,Iceland,ISIC4_C,4624.59
2011,NV_IND_MANFPC,Iceland,ISIC4_C,4971.38
2012,NV_IND_MANFPC,Iceland,ISIC4_C,5106.37
2013,NV_IND_MANFPC,Iceland,ISIC4_C,5381.07
2016,NV_IND_MANFPC,Portugal,ISIC4_C,2390.12
2017,NV_IND_MANFPC,Portugal,ISIC4_C,2540.27
2018,NV_IND_MANFPC,Portugal,ISIC4_C,2635.25
2019,NV_IND_MANFPC,Portugal,ISIC4_C,2650.19
2020,NV_IND_MANFPC,Portugal,ISIC4_C,2456.47
2021,NV_IND_MANFPC,Portugal,ISIC4_C,2623.58
2022,NV_IND_MANFPC,Portugal,ISIC4_C,2800.85
2000,NV_IND_MANFPC,Romania,ISIC4_C,885.88
2001,NV_IND_MANFPC,Romania,ISIC4_C,990.04
2002,NV_IND_MANFPC,Romania,ISIC4_C,1056.45
2003,NV_IND_MANFPC,Romania,ISIC4_C,1125.29
2004,NV_IND_MANFPC,Romania,ISIC4_C,1238.84
2005,NV_IND_MANFPC,Romania,ISIC4_C,1296.06
2006,NV_IND_MANFPC,Romania,ISIC4_C,1414.77
2007,NV_IND_MANFPC,Romania,ISIC4_C,1419.17
2008,NV_IND_MANFPC,Romania,ISIC4_C,1659.91
2009,NV_IND_MANFPC,Romania,ISIC4_C,1571.74
2010,NV_IND_MANFPC,Romania,ISIC4_C,1597.91
2011,NV_IND_MANFPC,Romania,ISIC4_C,1779.23
2012,NV_IND_MANFPC,Romania,ISIC4_C,1550.05
2013,NV_IND_MANFPC,Romania,ISIC4_C,1547.6
2014,NV_IND_MANFPC,Romania,ISIC4_C,1712.46
2015,NV_IND_MANFPC,Romania,ISIC4_C,1805.83
2016,NV_IND_MANFPC,Romania,ISIC4_C,1838.59
2017,NV_IND_MANFPC,Romania,ISIC4_C,2002.27
2018,NV_IND_MANFPC,Romania,ISIC4_C,2141.36
2019,NV_IND_MANFPC,Romania,ISIC4_C,2116.39
2020,NV_IND_MANFPC,Romania,ISIC4_C,1954.06
2021,NV_IND_MANFPC,Romania,ISIC4_C,2091.6
2022,NV_IND_MANFPC,Romania,ISIC4_C,2166.14
2014,NV_IND_MANFPC,Iceland,ISIC4_C,5445.81
2015,NV_IND_MANFPC,Iceland,ISIC4_C,5659.98
2016,NV_IND_MANFPC,Iceland,ISIC4_C,5514.72
2017,NV_IND_MANFPC,Iceland,ISIC4_C,5451.78
2018,NV_IND_MANFPC,Iceland,ISIC4_C,5560.26
2019,NV_IND_MANFPC,Iceland,ISIC4_C,5247.1
2020,NV_IND_MANFPC,Iceland,ISIC4_C,4907.08
2021,NV_IND_MANFPC,Iceland,ISIC4_C,5056.53
2022,NV_IND_MANFPC,Iceland,ISIC4_C,5223.84
2000,NV_IND_MANFPC,India,ISIC4_C,103.81
2001,NV_IND_MANFPC,India,ISIC4_C,105.59
2002,NV_IND_MANFPC,India,ISIC4_C,108.29
2003,NV_IND_MANFPC,India,ISIC4_C,113.74
2004,NV_IND_MANFPC,India,ISIC4_C,122.68
2005,NV_IND_MANFPC,India,ISIC4_C,132.02
2006,NV_IND_MANFPC,India,ISIC4_C,153.15
2007,NV_IND_MANFPC,India,ISIC4_C,161.46
2008,NV_IND_MANFPC,India,ISIC4_C,166.6
2009,NV_IND_MANFPC,India,ISIC4_C,182.32
2010,NV_IND_MANFPC,India,ISIC4_C,193.66
2011,NV_IND_MANFPC,India,ISIC4_C,197.01
2012,NV_IND_MANFPC,India,ISIC4_C,205.0
2013,NV_IND_MANFPC,India,ISIC4_C,212.41
2014,NV_IND_MANFPC,India,ISIC4_C,226.36
2015,NV_IND_MANFPC,India,ISIC4_C,252.9
2016,NV_IND_MANFPC,India,ISIC4_C,269.73
2017,NV_IND_MANFPC,India,ISIC4_C,286.7
2018,NV_IND_MANFPC,India,ISIC4_C,298.94
2019,NV_IND_MANFPC,India,ISIC4_C,287.29
2020,NV_IND_MANFPC,India,ISIC4_C,282.86
2021,NV_IND_MANFPC,India,ISIC4_C,308.46
2022,NV_IND_MANFPC,India,ISIC4_C,328.63
2000,NV_IND_MANFPC,Serbia,ISIC4_C,558.1
2001,NV_IND_MANFPC,Serbia,ISIC4_C,585.71
2002,NV_IND_MANFPC,Serbia,ISIC4_C,637.8
2003,NV_IND_MANFPC,Serbia,ISIC4_C,650.11
2004,NV_IND_MANFPC,Serbia,ISIC4_C,705.5
2005,NV_IND_MANFPC,Serbia,ISIC4_C,724.97
2006,NV_IND_MANFPC,Serbia,ISIC4_C,730.16
2007,NV_IND_MANFPC,Serbia,ISIC4_C,776.84
2008,NV_IND_MANFPC,Serbia,ISIC4_C,807.6
2009,NV_IND_MANFPC,Serbia,ISIC4_C,708.67
2010,NV_IND_MANFPC,Serbia,ISIC4_C,716.93
2011,NV_IND_MANFPC,Serbia,ISIC4_C,730.78
2012,NV_IND_MANFPC,Serbia,ISIC4_C,751.55
2013,NV_IND_MANFPC,Serbia,ISIC4_C,802.0
2014,NV_IND_MANFPC,Serbia,ISIC4_C,752.82
2015,NV_IND_MANFPC,Serbia,ISIC4_C,778.82
2016,NV_IND_MANFPC,Serbia,ISIC4_C,804.83
2017,NV_IND_MANFPC,Serbia,ISIC4_C,844.34
2018,NV_IND_MANFPC,Serbia,ISIC4_C,860.4
2019,NV_IND_MANFPC,Serbia,ISIC4_C,864.74
2020,NV_IND_MANFPC,Serbia,ISIC4_C,871.43
2021,NV_IND_MANFPC,Serbia,ISIC4_C,924.69
2000,NV_IND_MANFPC,Ireland,ISIC4_C,11359.64
2001,NV_IND_MANFPC,Ireland,ISIC4_C,11766.69
2002,NV_IND_MANFPC,Ireland,ISIC4_C,12919.18
2003,NV_IND_MANFPC,Ireland,ISIC4_C,12606.31
2004,NV_IND_MANFPC,Ireland,ISIC4_C,12300.46
2005,NV_IND_MANFPC,Ireland,ISIC4_C,12722.46
2006,NV_IND_MANFPC,Ireland,ISIC4_C,12644.1
2007,NV_IND_MANFPC,Ireland,ISIC4_C,13004.42
2008,NV_IND_MANFPC,Ireland,ISIC4_C,11514.37
2009,NV_IND_MANFPC,Ireland,ISIC4_C,10815.17
2010,NV_IND_MANFPC,Ireland,ISIC4_C,11233.64
2011,NV_IND_MANFPC,Ireland,ISIC4_C,11600.48
2012,NV_IND_MANFPC,Ireland,ISIC4_C,11310.11
2013,NV_IND_MANFPC,Ireland,ISIC4_C,10724.08
2014,NV_IND_MANFPC,Ireland,ISIC4_C,11785.39
2015,NV_IND_MANFPC,Ireland,ISIC4_C,21660.42
2016,NV_IND_MANFPC,Ireland,ISIC4_C,21018.28
2017,NV_IND_MANFPC,Ireland,ISIC4_C,21547.08
2018,NV_IND_MANFPC,Ireland,ISIC4_C,23680.26
2019,NV_IND_MANFPC,Ireland,ISIC4_C,23830.6
2022,NV_IND_MANFPC,Serbia,ISIC4_C,950.59
2000,NV_IND_MANFPC,Slovakia,ISIC4_C,859.92
2001,NV_IND_MANFPC,Slovakia,ISIC4_C,1003.21
2002,NV_IND_MANFPC,Slovakia,ISIC4_C,1035.74
2003,NV_IND_MANFPC,Slovakia,ISIC4_C,1212.68
2004,NV_IND_MANFPC,Slovakia,ISIC4_C,1462.38
2005,NV_IND_MANFPC,Slovakia,ISIC4_C,1654.71
2006,NV_IND_MANFPC,Slovakia,ISIC4_C,1858.7
2007,NV_IND_MANFPC,Slovakia,ISIC4_C,2047.96
2008,NV_IND_MANFPC,Slovakia,ISIC4_C,2112.37
2006,NV_IND_MANFPC,Belgium,ISIC4_C,5278.7
2007,NV_IND_MANFPC,Belgium,ISIC4_C,5576.27
2008,NV_IND_MANFPC,Belgium,ISIC4_C,5353.26
2009,NV_IND_MANFPC,Belgium,ISIC4_C,4853.01
2010,NV_IND_MANFPC,Belgium,ISIC4_C,5112.58
2011,NV_IND_MANFPC,Belgium,ISIC4_C,5082.84
2012,NV_IND_MANFPC,Belgium,ISIC4_C,4968.7
2013,NV_IND_MANFPC,Belgium,ISIC4_C,4987.56
2014,NV_IND_MANFPC,Belgium,ISIC4_C,5109.21
2015,NV_IND_MANFPC,Belgium,ISIC4_C,5215.2
2020,NV_IND_MANFPC,Ireland,ISIC4_C,29078.88
2021,NV_IND_MANFPC,Ireland,ISIC4_C,35364.94
2022,NV_IND_MANFPC,Ireland,ISIC4_C,41783.25
2000,NV_IND_MANFPC,Israel,ISIC4_C,5708.51
2001,NV_IND_MANFPC,Israel,ISIC4_C,5161.4
2002,NV_IND_MANFPC,Israel,ISIC4_C,4786.6
2003,NV_IND_MANFPC,Israel,ISIC4_C,4781.4
2004,NV_IND_MANFPC,Israel,ISIC4_C,4790.58
2005,NV_IND_MANFPC,Israel,ISIC4_C,5155.02
2006,NV_IND_MANFPC,Israel,ISIC4_C,5237.58
2016,NV_IND_MANFPC,Belgium,ISIC4_C,5098.39
2017,NV_IND_MANFPC,Belgium,ISIC4_C,5145.87
2018,NV_IND_MANFPC,Belgium,ISIC4_C,5117.12
2019,NV_IND_MANFPC,Belgium,ISIC4_C,5298.19
2020,NV_IND_MANFPC,Belgium,ISIC4_C,5056.68
2021,NV_IND_MANFPC,Belgium,ISIC4_C,5036.53
2022,NV_IND_MANFPC,Belgium,ISIC4_C,5161.01
2000,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,211.1
2001,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,223.93
2002,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,242.43
2009,NV_IND_MANFPC,Slovakia,ISIC4_C,1795.9
2010,NV_IND_MANFPC,Slovakia,ISIC4_C,2299.84
2011,NV_IND_MANFPC,Slovakia,ISIC4_C,2392.11
2012,NV_IND_MANFPC,Slovakia,ISIC4_C,2398.48
2013,NV_IND_MANFPC,Slovakia,ISIC4_C,2374.34
2014,NV_IND_MANFPC,Slovakia,ISIC4_C,2851.35
2015,NV_IND_MANFPC,Slovakia,ISIC4_C,3208.85
2016,NV_IND_MANFPC,Slovakia,ISIC4_C,3173.12
2017,NV_IND_MANFPC,Slovakia,ISIC4_C,3204.52
2018,NV_IND_MANFPC,Slovakia,ISIC4_C,3587.9
2003,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,250.64
2004,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,264.86
2005,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,293.19
2006,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,338.17
2007,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,378.83
2008,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,409.7
2009,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,393.88
2010,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,429.67
2011,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,437.29
2012,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,441.9
2019,NV_IND_MANFPC,Slovakia,ISIC4_C,3855.82
2020,NV_IND_MANFPC,Slovakia,ISIC4_C,3270.15
2021,NV_IND_MANFPC,Slovakia,ISIC4_C,3527.66
2022,NV_IND_MANFPC,Slovakia,ISIC4_C,3540.36
2000,NV_IND_MANFPC,Viet Nam,ISIC4_C,128.29
2001,NV_IND_MANFPC,Viet Nam,ISIC4_C,141.39
2002,NV_IND_MANFPC,Viet Nam,ISIC4_C,156.17
2003,NV_IND_MANFPC,Viet Nam,ISIC4_C,172.4
2004,NV_IND_MANFPC,Viet Nam,ISIC4_C,189.19
2005,NV_IND_MANFPC,Viet Nam,ISIC4_C,211.5
2006,NV_IND_MANFPC,Viet Nam,ISIC4_C,263.2
2007,NV_IND_MANFPC,Viet Nam,ISIC4_C,323.63
2008,NV_IND_MANFPC,Viet Nam,ISIC4_C,388.85
2009,NV_IND_MANFPC,Viet Nam,ISIC4_C,435.15
2010,NV_IND_MANFPC,Viet Nam,ISIC4_C,379.64
2011,NV_IND_MANFPC,Viet Nam,ISIC4_C,422.9
2012,NV_IND_MANFPC,Viet Nam,ISIC4_C,453.46
2013,NV_IND_MANFPC,Viet Nam,ISIC4_C,477.77
2014,NV_IND_MANFPC,Viet Nam,ISIC4_C,503.42
2015,NV_IND_MANFPC,Viet Nam,ISIC4_C,543.96
2007,NV_IND_MANFPC,Israel,ISIC4_C,5392.02
2008,NV_IND_MANFPC,Israel,ISIC4_C,5077.45
2009,NV_IND_MANFPC,Israel,ISIC4_C,4674.24
2010,NV_IND_MANFPC,Israel,ISIC4_C,5282.68
2011,NV_IND_MANFPC,Israel,ISIC4_C,5196.24
2012,NV_IND_MANFPC,Israel,ISIC4_C,5145.29
2013,NV_IND_MANFPC,Israel,ISIC4_C,4960.02
2014,NV_IND_MANFPC,Israel,ISIC4_C,4936.6
2015,NV_IND_MANFPC,Israel,ISIC4_C,4759.4
2016,NV_IND_MANFPC,Israel,ISIC4_C,4475.34
2017,NV_IND_MANFPC,Israel,ISIC4_C,4607.93
2016,NV_IND_MANFPC,Viet Nam,ISIC4_C,598.49
2017,NV_IND_MANFPC,Viet Nam,ISIC4_C,664.6
2018,NV_IND_MANFPC,Viet Nam,ISIC4_C,734.01
2019,NV_IND_MANFPC,Viet Nam,ISIC4_C,797.2
2020,NV_IND_MANFPC,Viet Nam,ISIC4_C,829.44
2021,NV_IND_MANFPC,Viet Nam,ISIC4_C,872.26
2022,NV_IND_MANFPC,Viet Nam,ISIC4_C,971.06
2000,NV_IND_MANFPC,Slovenia,ISIC4_C,2983.26
2001,NV_IND_MANFPC,Slovenia,ISIC4_C,3140.84
2002,NV_IND_MANFPC,Slovenia,ISIC4_C,3307.67
2013,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,471.32
2014,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,497.97
2015,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,536.83
2016,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,572.79
2017,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,627.77
2018,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,646.34
2019,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,654.49
2020,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,634.5
2021,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,736.53
2022,NV_IND_MANFPC,Bosnia and Herzegovina,ISIC4_C,782.89
2018,NV_IND_MANFPC,Israel,ISIC4_C,4925.11
2019,NV_IND_MANFPC,Israel,ISIC4_C,4892.23
2020,NV_IND_MANFPC,Israel,ISIC4_C,4848.68
2021,NV_IND_MANFPC,Israel,ISIC4_C,4997.16
2022,NV_IND_MANFPC,Israel,ISIC4_C,5183.62
2000,NV_IND_MANFPC,Italy,ISIC4_C,5053.11
2001,NV_IND_MANFPC,Italy,ISIC4_C,5033.34
2002,NV_IND_MANFPC,Italy,ISIC4_C,5020.79
2003,NV_IND_MANFPC,Italy,ISIC4_C,4891.76
2004,NV_IND_MANFPC,Italy,ISIC4_C,4935.66
2005,NV_IND_MANFPC,Italy,ISIC4_C,4939.65
2006,NV_IND_MANFPC,Italy,ISIC4_C,5139.22
2007,NV_IND_MANFPC,Italy,ISIC4_C,5267.53
2008,NV_IND_MANFPC,Italy,ISIC4_C,5057.68
2009,NV_IND_MANFPC,Italy,ISIC4_C,4099.71
2010,NV_IND_MANFPC,Italy,ISIC4_C,4466.52
2011,NV_IND_MANFPC,Italy,ISIC4_C,4523.13
2012,NV_IND_MANFPC,Italy,ISIC4_C,4330.46
2013,NV_IND_MANFPC,Italy,ISIC4_C,4263.86
2014,NV_IND_MANFPC,Italy,ISIC4_C,4272.62
2015,NV_IND_MANFPC,Italy,ISIC4_C,4387.71
2016,NV_IND_MANFPC,Italy,ISIC4_C,4526.77
2017,NV_IND_MANFPC,Italy,ISIC4_C,4693.04
2018,NV_IND_MANFPC,Italy,ISIC4_C,4784.03
2019,NV_IND_MANFPC,Italy,ISIC4_C,4774.72
2020,NV_IND_MANFPC,Italy,ISIC4_C,4150.33
2021,NV_IND_MANFPC,Italy,ISIC4_C,4704.01
2022,NV_IND_MANFPC,Italy,ISIC4_C,4980.89
2000,NV_IND_MANFPC,Japan,ISIC4_C,6164.34
2001,NV_IND_MANFPC,Japan,ISIC4_C,5833.43
