Year,SeriesCode,Страна ,Age,Sex,Value
2014,VC_HTF_DETVOP,Denmark,ALLAGE,BOTHSEX,8.0
2015,VC_HTF_DETVOP,Denmark,ALLAGE,BOTHSEX,43.0
2016,VC_HTF_DETVOP,Denmark,ALLAGE,BOTHSEX,7.0
2017,VC_HTF_DETVOP,Denmark,18+,BOTHSEX,8.0
2017,VC_HTF_DETVOP,Denmark,ALLAGE,BOTHSEX,12.0
2017,VC_HTF_DETVOP,Denmark,18+,FEMALE,8.0
2018,VC_HTF_DETVOP,Denmark,<18Y,FEMALE,8.0
2018,VC_HTF_DETVOP,Denmark,18+,BOTHSEX,7.0
2018,VC_HTF_DETVOP,Denmark,18+,FEMALE,9.0
2018,VC_HTF_DETVOP,Denmark,<18Y,BOTHSEX,7.0
2018,VC_HTF_DETVOP,Denmark,ALLAGE,BOTHSEX,21.0
2019,VC_HTF_DETVOP,Denmark,18+,FEMALE,8.0
2019,VC_HTF_DETVOP,Denmark,18+,BOTHSEX,6.0
2019,VC_HTF_DETVOP,Denmark,<18Y,FEMALE,10.0
2019,VC_HTF_DETVOP,Denmark,ALLAGE,BOTHSEX,21.0
2020,VC_HTF_DETVOP,Denmark,<18Y,BOTHSEX,6.0
2020,VC_HTF_DETVOP,Denmark,ALLAGE,BOTHSEX,19.0
2020,VC_HTF_DETVOP,Denmark,18+,BOTHSEX,13.0
2020,VC_HTF_DETVOP,Denmark,18+,FEMALE,9.0
2017,VC_HTF_DETVOP,Estonia,ALLAGE,BOTHSEX,5.0
2010,VC_HTF_DETVOP,Finland,ALLAGE,BOTHSEX,6.0
2014,VC_HTF_DETVOP,Finland,18+,MALE,5.0
2015,VC_HTF_DETVOP,Finland,ALLAGE,BOTHSEX,7.0
2015,VC_HTF_DETVOP,Finland,18+,MALE,5.0
2016,VC_HTF_DETVOP,Finland,ALLAGE,BOTHSEX,20.0
2016,VC_HTF_DETVOP,Finland,18+,MALE,13.0
2017,VC_HTF_DETVOP,Finland,<18Y,BOTHSEX,7.0
2017,VC_HTF_DETVOP,Finland,ALLAGE,BOTHSEX,39.0
2017,VC_HTF_DETVOP,Finland,18+,MALE,6.0
2017,VC_HTF_DETVOP,Finland,18+,BOTHSEX,17.0
2018,VC_HTF_DETVOP,Finland,18+,BOTHSEX,31.0
2018,VC_HTF_DETVOP,Finland,ALLAGE,BOTHSEX,68.0
2019,VC_HTF_DETVOP,Finland,18+,BOTHSEX,65.0
2019,VC_HTF_DETVOP,Finland,ALLAGE,BOTHSEX,133.0
2020,VC_HTF_DETVOP,Finland,18+,FEMALE,52.0
2020,VC_HTF_DETVOP,Finland,18+,BOTHSEX,57.0
2020,VC_HTF_DETVOP,Finland,ALLAGE,BOTHSEX,117.0
2020,VC_HTF_DETVOP,Finland,18+,MALE,61.0
2021,VC_HTF_DETVOP,Finland,ALLAGE,BOTHSEX,70.0
2016,VC_HTF_DETVOP,France,ALLAGE,BOTHSEX,562.0
2018,VC_HTF_DETVOP,France,18+,MALE,194.0
2018,VC_HTF_DETVOP,France,<18Y,FEMALE,31.0
2018,VC_HTF_DETVOP,France,<18Y,MALE,46.0
2018,VC_HTF_DETVOP,France,ALLAGE,BOTHSEX,545.0
2018,VC_HTF_DETVOP,France,18+,FEMALE,274.0
2019,VC_HTF_DETVOP,France,<18Y,FEMALE,42.0
2019,VC_HTF_DETVOP,France,<18Y,MALE,53.0
2019,VC_HTF_DETVOP,France,ALLAGE,BOTHSEX,663.0
2019,VC_HTF_DETVOP,France,18+,FEMALE,369.0
2019,VC_HTF_DETVOP,France,18+,MALE,199.0
2019,VC_HTF_DETVOP,Georgia,<18Y,MALE,27.0
2019,VC_HTF_DETVOP,Georgia,ALLAGE,BOTHSEX,29.0
2015,VC_HTF_DETVOP,Germany,ALLAGE,BOTHSEX,524.0
2018,VC_HTF_DETVOP,Germany,<18Y,BOTHSEX,5.0
2018,VC_HTF_DETVOP,Germany,18+,BOTHSEX,5.0
2018,VC_HTF_DETVOP,Germany,ALLAGE,BOTHSEX,18.0
2018,VC_HTF_DETVOP,Germany,<18Y,MALE,5.0
2018,VC_HTF_DETVOP,Germany,<18Y,FEMALE,5.0
2019,VC_HTF_DETVOP,Germany,ALLAGE,BOTHSEX,47.0
2019,VC_HTF_DETVOP,Germany,18+,FEMALE,22.0
2019,VC_HTF_DETVOP,Germany,18+,MALE,23.0
2019,VC_HTF_DETVOP,Germany,18+,BOTHSEX,23.0
2020,VC_HTF_DETVOP,Germany,<18Y,MALE,7.0
2020,VC_HTF_DETVOP,Germany,<18Y,BOTHSEX,6.0
2020,VC_HTF_DETVOP,Germany,ALLAGE,BOTHSEX,26.0
2020,VC_HTF_DETVOP,Germany,18+,FEMALE,8.0
2020,VC_HTF_DETVOP,Germany,<18Y,FEMALE,6.0
2020,VC_HTF_DETVOP,Germany,18+,BOTHSEX,8.0
2015,VC_HTF_DETVOP,Greece,18+,FEMALE,9.0
2015,VC_HTF_DETVOP,Greece,ALLAGE,BOTHSEX,12.0
2016,VC_HTF_DETVOP,Greece,18+,FEMALE,11.0
2016,VC_HTF_DETVOP,Greece,<18Y,MALE,5.0
2016,VC_HTF_DETVOP,Greece,<18Y,FEMALE,6.0
2016,VC_HTF_DETVOP,Greece,ALLAGE,BOTHSEX,22.0
2019,VC_HTF_DETVOP,Greece,18+,MALE,5.0
2019,VC_HTF_DETVOP,Greece,ALLAGE,BOTHSEX,49.0
2019,VC_HTF_DETVOP,Greece,18+,FEMALE,5.0
2019,VC_HTF_DETVOP,Greece,<18Y,BOTHSEX,36.0
2019,VC_HTF_DETVOP,Greece,<18Y,MALE,17.0
2019,VC_HTF_DETVOP,Greece,<18Y,FEMALE,21.0
2019,VC_HTF_DETVOP,Greece,18+,BOTHSEX,7.0
2020,VC_HTF_DETVOP,Greece,<18Y,BOTHSEX,70.0
2020,VC_HTF_DETVOP,Greece,<18Y,MALE,33.0
2020,VC_HTF_DETVOP,Greece,<18Y,FEMALE,41.0
2020,VC_HTF_DETVOP,Greece,ALLAGE,BOTHSEX,78.0
2021,VC_HTF_DETVOP,Greece,ALLAGE,BOTHSEX,32.0
2007,VC_HTF_DETVOP,Hungary,ALLAGE,BOTHSEX,7.0
2014,VC_HTF_DETVOP,Hungary,18+,MALE,11.0
2014,VC_HTF_DETVOP,Hungary,ALLAGE,BOTHSEX,12.0
2015,VC_HTF_DETVOP,Hungary,ALLAGE,BOTHSEX,6.0
2017,VC_HTF_DETVOP,Hungary,18+,MALE,6.0
2017,VC_HTF_DETVOP,Hungary,ALLAGE,BOTHSEX,9.0
2009,VC_HTF_DETVOP,Australia,ALLAGE,BOTHSEX,14.0
2015,VC_HTF_DETVOP,Australia,ALLAGE,BOTHSEX,6.0
2016,VC_HTF_DETVOP,Australia,ALLAGE,BOTHSEX,23.0
2017,VC_HTF_DETVOP,Australia,<18Y,MALE,17.0
2017,VC_HTF_DETVOP,India,ALLAGE,BOTHSEX,2744.0
2018,VC_HTF_DETVOP,India,ALLAGE,BOTHSEX,2197.0
2019,VC_HTF_DETVOP,India,ALLAGE,BOTHSEX,2982.0
2020,VC_HTF_DETVOP,India,ALLAGE,BOTHSEX,916.0
2014,VC_HTF_DETVOP,Ireland,ALLAGE,BOTHSEX,6.0
2015,VC_HTF_DETVOP,Ireland,ALLAGE,BOTHSEX,7.0
2016,VC_HTF_DETVOP,Ireland,ALLAGE,BOTHSEX,5.0
2016,VC_HTF_DETVOP,Israel,ALLAGE,BOTHSEX,10.0
2016,VC_HTF_DETVOP,Israel,18+,FEMALE,5.0
2016,VC_HTF_DETVOP,Israel,<18Y,FEMALE,5.0
2020,VC_HTF_DETVOP,Israel,ALLAGE,BOTHSEX,39.0
2020,VC_HTF_DETVOP,Israel,18+,BOTHSEX,39.0
2020,VC_HTF_DETVOP,Israel,18+,MALE,39.0
2007,VC_HTF_DETVOP,Italy,ALLAGE,BOTHSEX,19.0
2008,VC_HTF_DETVOP,Italy,ALLAGE,BOTHSEX,17.0
2009,VC_HTF_DETVOP,Italy,ALLAGE,BOTHSEX,35.0
2021,VC_HTF_DETVOP,Italy,ALLAGE,BOTHSEX,122.0
2010,VC_HTF_DETVOP,Japan,ALLAGE,BOTHSEX,38.0
2011,VC_HTF_DETVOP,Japan,ALLAGE,BOTHSEX,9.0
2017,VC_HTF_DETVOP,Казахстан,ALLAGE,BOTHSEX,24.0
2018,VC_HTF_DETVOP,Казахстан,ALLAGE,BOTHSEX,11.0
2019,VC_HTF_DETVOP,Казахстан,ALLAGE,BOTHSEX,6.0
2020,VC_HTF_DETVOP,Казахстан,ALLAGE,BOTHSEX,8.0
2018,VC_HTF_DETVOP,Кыргызстан,<18Y,BOTHSEX,6.0
2018,VC_HTF_DETVOP,Кыргызстан,ALLAGE,BOTHSEX,6.0
2019,VC_HTF_DETVOP,Кыргызстан,ALLAGE,BOTHSEX,8.0
2019,VC_HTF_DETVOP,Кыргызстан,<18Y,BOTHSEX,8.0
2020,VC_HTF_DETVOP,Кыргызстан,<18Y,BOTHSEX,5.0
2020,VC_HTF_DETVOP,Кыргызстан,ALLAGE,BOTHSEX,5.0
2011,VC_HTF_DETVOP,Latvia,ALLAGE,BOTHSEX,5.0
2012,VC_HTF_DETVOP,Latvia,ALLAGE,BOTHSEX,14.0
2013,VC_HTF_DETVOP,Latvia,ALLAGE,BOTHSEX,15.0
2014,VC_HTF_DETVOP,Latvia,18+,MALE,22.0
2014,VC_HTF_DETVOP,Latvia,ALLAGE,BOTHSEX,22.0
2015,VC_HTF_DETVOP,Latvia,18+,MALE,7.0
2015,VC_HTF_DETVOP,Latvia,ALLAGE,BOTHSEX,8.0
2017,VC_HTF_DETVOP,Latvia,18+,MALE,8.0
2017,VC_HTF_DETVOP,Latvia,ALLAGE,BOTHSEX,9.0
2018,VC_HTF_DETVOP,Latvia,18+,MALE,6.0
2018,VC_HTF_DETVOP,Latvia,ALLAGE,BOTHSEX,6.0
2014,VC_HTF_DETVOP,Lithuania,ALLAGE,BOTHSEX,33.0
2014,VC_HTF_DETVOP,Lithuania,18+,FEMALE,20.0
2014,VC_HTF_DETVOP,Lithuania,18+,MALE,10.0
2015,VC_HTF_DETVOP,Lithuania,18+,MALE,12.0
2015,VC_HTF_DETVOP,Lithuania,ALLAGE,BOTHSEX,36.0
2015,VC_HTF_DETVOP,Lithuania,<18Y,FEMALE,5.0
2015,VC_HTF_DETVOP,Lithuania,18+,FEMALE,17.0
2016,VC_HTF_DETVOP,Lithuania,18+,MALE,6.0
2016,VC_HTF_DETVOP,Lithuania,ALLAGE,BOTHSEX,22.0
2016,VC_HTF_DETVOP,Lithuania,18+,FEMALE,13.0
2017,VC_HTF_DETVOP,Lithuania,ALLAGE,BOTHSEX,14.0
2017,VC_HTF_DETVOP,Lithuania,18+,FEMALE,7.0
2018,VC_HTF_DETVOP,Lithuania,18+,FEMALE,5.0
2018,VC_HTF_DETVOP,Lithuania,ALLAGE,BOTHSEX,9.0
2019,VC_HTF_DETVOP,Lithuania,ALLAGE,BOTHSEX,14.0
2019,VC_HTF_DETVOP,Lithuania,18+,FEMALE,10.0
2020,VC_HTF_DETVOP,Lithuania,ALLAGE,BOTHSEX,12.0
2020,VC_HTF_DETVOP,Lithuania,18+,FEMALE,7.0
2020,VC_HTF_DETVOP,Lithuania,18+,BOTHSEX,9.0
2016,VC_HTF_DETVOP,Luxembourg,ALLAGE,BOTHSEX,5.0
2021,VC_HTF_DETVOP,Luxembourg,ALLAGE,BOTHSEX,12.0
2009,VC_HTF_DETVOP,Mexico,ALLAGE,BOTHSEX,12.0
2015,VC_HTF_DETVOP,Mexico,<18Y,MALE,10.0
2015,VC_HTF_DETVOP,Mexico,ALLAGE,BOTHSEX,13.0
2016,VC_HTF_DETVOP,Mexico,ALLAGE,BOTHSEX,76.0
2017,VC_HTF_DETVOP,Mexico,<18Y,FEMALE,14.0
2017,VC_HTF_DETVOP,Mexico,18+,MALE,10.0
2017,VC_HTF_DETVOP,Mexico,<18Y,MALE,9.0
2017,VC_HTF_DETVOP,Mexico,ALLAGE,BOTHSEX,33.0
2018,VC_HTF_DETVOP,Mexico,<18Y,MALE,31.0
2018,VC_HTF_DETVOP,Mexico,<18Y,FEMALE,36.0
2018,VC_HTF_DETVOP,Mexico,ALLAGE,BOTHSEX,71.0
2020,VC_HTF_DETVOP,Mexico,ALLAGE,BOTHSEX,43.0
2006,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,73.0
2007,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,18.0
2009,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,10.0
2012,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,14.0
2013,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,24.0
2014,VC_HTF_DETVOP,Republic of Moldova,18+,MALE,31.0
2014,VC_HTF_DETVOP,Republic of Moldova,18+,FEMALE,22.0
2014,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,57.0
2015,VC_HTF_DETVOP,Republic of Moldova,18+,FEMALE,13.0
2015,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,18.0
2015,VC_HTF_DETVOP,Republic of Moldova,18+,MALE,16.0
2016,VC_HTF_DETVOP,Republic of Moldova,18+,FEMALE,34.0
2016,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,55.0
2016,VC_HTF_DETVOP,Republic of Moldova,18+,MALE,14.0
2017,VC_HTF_DETVOP,Republic of Moldova,<18Y,MALE,6.0
2017,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,22.0
2018,VC_HTF_DETVOP,Republic of Moldova,18+,MALE,10.0
2018,VC_HTF_DETVOP,Republic of Moldova,ALLAGE,BOTHSEX,15.0
2007,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,356.0
2008,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,335.0
2009,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,386.0
2010,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,73.0
2011,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,148.0
2012,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,163.0
2013,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,314.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,FEMALE,6.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,MALE,19.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,MALE,27.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,61.0
2014,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,FEMALE,9.0
2015,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,MALE,24.0
2015,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,30.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,FEMALE,9.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,FEMALE,6.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,61.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,MALE,19.0
2016,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,MALE,27.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,FEMALE,145.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,_O,6.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,535.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,MALE,82.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,BOTHSEX,182.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,FEMALE,137.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,MALE,164.0
2017,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,BOTHSEX,84.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,100.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,BOTHSEX,18.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,MALE,18.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,BOTHSEX,82.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,FEMALE,12.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),18+,FEMALE,64.0
2018,VC_HTF_DETVOP,Netherlands (Kingdom of the),<18Y,MALE,6.0
2019,VC_HTF_DETVOP,Netherlands (Kingdom of the),ALLAGE,BOTHSEX,195.0
2012,VC_HTF_DETVOP,Norway,ALLAGE,BOTHSEX,16.0
2014,VC_HTF_DETVOP,Norway,ALLAGE,BOTHSEX,6.0
2016,VC_HTF_DETVOP,Norway,ALLAGE,BOTHSEX,13.0
2016,VC_HTF_DETVOP,Norway,18+,MALE,11.0
2019,VC_HTF_DETVOP,Norway,ALLAGE,BOTHSEX,16.0
2020,VC_HTF_DETVOP,Norway,ALLAGE,BOTHSEX,15.0
2020,VC_HTF_DETVOP,Norway,ALLAGE,BOTHSEX,15.0
