Year,SeriesCode,Страна ,Education level,Sex,Value
2008,SE_TRA_GRDL,Кыргызстан,SECOND,FEMALE,80.84236
2008,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,64.37908
2008,SE_TRA_GRDL,Кыргызстан,PREPRI,BOTHSEX,42.2619
2008,SE_TRA_GRDL,Кыргызстан,SECOND,MALE,79.3914
2008,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,80.47898
2020,SE_TRA_GRDL,Portugal,SECOND,FEMALE,100.0
2020,SE_TRA_GRDL,Portugal,PRIMAR,BOTHSEX,100.0
2020,SE_TRA_GRDL,Portugal,PREPRI,BOTHSEX,100.0
2020,SE_TRA_GRDL,Portugal,PREPRI,MALE,100.0
2020,SE_TRA_GRDL,Portugal,PREPRI,FEMALE,100.0
2020,SE_TRA_GRDL,Portugal,SECOND,MALE,100.0
2020,SE_TRA_GRDL,Portugal,SECOND,BOTHSEX,100.0
2020,SE_TRA_GRDL,Portugal,PRIMAR,MALE,100.0
2020,SE_TRA_GRDL,Portugal,PRIMAR,FEMALE,100.0
2007,SE_TRA_GRDL,Serbia,SECOND,MALE,100.0
2009,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2010,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2010,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2010,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2010,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2010,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2010,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2010,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2010,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2010,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2009,SE_TRA_GRDL,Кыргызстан,PREPRI,FEMALE,44.30524
2009,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,65.74138
2009,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,66.01467
2009,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,87.70074
2009,SE_TRA_GRDL,Кыргызстан,PREPRI,BOTHSEX,44.30237
2009,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,65.74822
2009,SE_TRA_GRDL,Кыргызстан,PREPRI,MALE,44.0
2010,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,68.4492
2010,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,68.41234
2010,SE_TRA_GRDL,Кыргызстан,PREPRI,FEMALE,42.6978
2010,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2010,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2010,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2011,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2011,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2011,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2011,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2011,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2011,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2011,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2011,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2011,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2011,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2011,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2011,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2012,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2012,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2012,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2012,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2012,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2007,SE_TRA_GRDL,Serbia,UPPSEC,BOTHSEX,100.0
2007,SE_TRA_GRDL,Serbia,UPPSEC,FEMALE,100.0
2007,SE_TRA_GRDL,Serbia,SECOND,FEMALE,100.0
2007,SE_TRA_GRDL,Serbia,PRIMAR,MALE,100.0
2007,SE_TRA_GRDL,Serbia,SECOND,BOTHSEX,100.0
2007,SE_TRA_GRDL,Serbia,PREPRI,MALE,100.0
2007,SE_TRA_GRDL,Serbia,UPPSEC,MALE,100.0
2007,SE_TRA_GRDL,Serbia,PRIMAR,FEMALE,100.0
2007,SE_TRA_GRDL,Serbia,LOWSEC,MALE,100.0
2007,SE_TRA_GRDL,Serbia,LOWSEC,FEMALE,100.0
2012,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2012,SE_TRA_GRDL,Spain,SECOND,MALE,100.0
2012,SE_TRA_GRDL,Spain,UPPSEC,BOTHSEX,100.0
2012,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2012,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2012,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2012,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2013,SE_TRA_GRDL,Spain,LOWSEC,MALE,100.0
2013,SE_TRA_GRDL,Spain,LOWSEC,FEMALE,100.0
2013,SE_TRA_GRDL,Spain,PRIMAR,FEMALE,100.0
2010,SE_TRA_GRDL,Кыргызстан,PREPRI,MALE,42.30769
2010,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,68.4132
2010,SE_TRA_GRDL,Кыргызстан,PREPRI,BOTHSEX,42.6943
2010,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,76.2557
2011,SE_TRA_GRDL,Кыргызстан,PREPRI,FEMALE,46.1465
2011,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,69.64495
2011,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,70.28754
2011,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,76.98826
2011,SE_TRA_GRDL,Кыргызстан,SECOND,MALE,66.32325
2011,SE_TRA_GRDL,Кыргызстан,PREPRI,BOTHSEX,46.16114
2011,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,69.65777
2011,SE_TRA_GRDL,Кыргызстан,PREPRI,MALE,48.0
2011,SE_TRA_GRDL,Кыргызстан,SECOND,FEMALE,79.49446
2012,SE_TRA_GRDL,Кыргызстан,SECOND,MALE,66.56765
2012,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,77.63258
2012,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,72.78481
2012,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,71.95818
2012,SE_TRA_GRDL,Кыргызстан,SECOND,FEMALE,80.14267
2012,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,71.97358
2013,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,92.14252
2013,SE_TRA_GRDL,Spain,SECOND,BOTHSEX,100.0
2013,SE_TRA_GRDL,Spain,UPPSEC,FEMALE,100.0
2013,SE_TRA_GRDL,Spain,SECOND,FEMALE,100.0
2013,SE_TRA_GRDL,Spain,LOWSEC,BOTHSEX,100.0
2013,SE_TRA_GRDL,Spain,PREPRI,FEMALE,100.0
2013,SE_TRA_GRDL,Spain,PREPRI,BOTHSEX,100.0
2013,SE_TRA_GRDL,Spain,PREPRI,MALE,100.0
2013,SE_TRA_GRDL,Spain,PRIMAR,BOTHSEX,100.0
2013,SE_TRA_GRDL,Spain,PRIMAR,MALE,100.0
2013,SE_TRA_GRDL,Spain,UPPSEC,MALE,100.0
2013,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,92.30769
2013,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,84.27352
2013,SE_TRA_GRDL,Кыргызстан,SECOND,MALE,79.73745
2013,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,92.14503
2013,SE_TRA_GRDL,Кыргызстан,SECOND,FEMALE,85.31828
2014,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,93.03057
2014,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,93.10345
2014,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,93.02932
2015,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,92.78351
2015,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,81.50399
2015,SE_TRA_GRDL,Кыргызстан,SECOND,MALE,78.04376
2015,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,92.78416
2015,SE_TRA_GRDL,Кыргызстан,SECOND,FEMALE,82.57468
2015,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,92.82869
2016,SE_TRA_GRDL,Кыргызстан,SECOND,FEMALE,93.94709
2016,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,94.99201
2016,SE_TRA_GRDL,Кыргызстан,SECOND,MALE,15.13651
2016,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,75.4019
2016,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,97.24039
2016,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,38.95028
2017,SE_TRA_GRDL,Кыргызстан,SECOND,MALE,16.17202
2017,SE_TRA_GRDL,Кыргызстан,PRIMAR,BOTHSEX,95.43013
2017,SE_TRA_GRDL,Кыргызстан,SECOND,FEMALE,92.76369
2017,SE_TRA_GRDL,Кыргызстан,PRIMAR,MALE,95.0495
2017,SE_TRA_GRDL,Кыргызстан,PRIMAR,FEMALE,95.43596
2017,SE_TRA_GRDL,Кыргызстан,SECOND,BOTHSEX,74.76755
2010,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2010,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2010,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2010,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2010,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2010,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2010,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2010,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2010,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2010,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2010,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2010,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2010,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2010,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2010,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2011,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2011,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2011,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2011,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2011,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2011,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2011,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2011,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2011,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2011,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2011,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2011,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2011,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2011,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2011,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2012,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2012,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2012,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2012,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2012,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2012,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2012,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2012,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2012,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2012,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2012,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2012,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2012,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2012,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2012,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2013,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2013,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2013,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2013,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2013,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2013,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2013,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2013,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2013,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2013,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2013,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2013,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2013,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2013,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2013,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2014,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2014,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2014,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2014,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2014,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2014,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2014,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2014,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2014,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2014,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2014,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2014,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2014,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2014,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2014,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2015,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2015,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2015,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2015,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2015,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2015,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2015,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2015,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2015,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2015,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2015,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2015,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2015,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2015,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2015,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2016,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2016,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2016,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2016,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2016,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2016,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2016,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2016,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2016,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2016,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2016,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2016,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2016,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2016,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2016,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2017,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2017,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2017,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2017,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2017,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2017,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2017,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2017,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2017,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2017,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2017,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2017,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2017,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2017,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2017,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2018,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2018,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2018,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2018,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2018,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2018,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2018,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2018,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2018,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2018,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2018,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2018,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2018,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2018,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2018,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2019,SE_TRA_GRDL,Latvia,UPPSEC,MALE,100.0
2019,SE_TRA_GRDL,Latvia,LOWSEC,BOTHSEX,100.0
2019,SE_TRA_GRDL,Latvia,LOWSEC,MALE,100.0
2019,SE_TRA_GRDL,Latvia,LOWSEC,FEMALE,100.0
2019,SE_TRA_GRDL,Latvia,SECOND,MALE,100.0
2019,SE_TRA_GRDL,Latvia,UPPSEC,FEMALE,100.0
2019,SE_TRA_GRDL,Latvia,UPPSEC,BOTHSEX,100.0
2019,SE_TRA_GRDL,Latvia,SECOND,BOTHSEX,100.0
2019,SE_TRA_GRDL,Latvia,PRIMAR,MALE,100.0
2019,SE_TRA_GRDL,Latvia,PRIMAR,FEMALE,100.0
2019,SE_TRA_GRDL,Latvia,PREPRI,MALE,100.0
2019,SE_TRA_GRDL,Latvia,SECOND,FEMALE,100.0
2019,SE_TRA_GRDL,Latvia,PREPRI,FEMALE,100.0
2019,SE_TRA_GRDL,Latvia,PREPRI,BOTHSEX,100.0
2019,SE_TRA_GRDL,Latvia,PRIMAR,BOTHSEX,100.0
2009,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,85.16731
2009,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,94.07576
2009,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,90.29993
2009,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,89.20046
2009,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,84.89426
2009,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,94.3865
2009,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,85.15869
2009,SE_TRA_GRDL,Lithuania,PREPRI,MALE,86.88525
2009,SE_TRA_GRDL,Lithuania,SECOND,MALE,84.38172
2010,SE_TRA_GRDL,Lithuania,PREPRI,MALE,71.18644
2010,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,85.49062
2010,SE_TRA_GRDL,Lithuania,SECOND,MALE,85.75384
2010,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,95.1874
2010,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,85.27607
2010,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,91.0
2010,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,92.20002
2010,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,94.84839
2010,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,85.42031
2011,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,86.59007
2011,SE_TRA_GRDL,Lithuania,PREPRI,MALE,83.33333
2011,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,86.56729
2011,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,95.67225
2011,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,93.60117
2011,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,92.59893
2011,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,86.54434
2011,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,96.00445
2011,SE_TRA_GRDL,Lithuania,SECOND,MALE,88.25183
2012,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,93.5005
2012,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,94.39933
2012,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,95.8152
2012,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,86.59703
2012,SE_TRA_GRDL,Lithuania,PREPRI,MALE,82.02247
2012,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,86.62973
2012,SE_TRA_GRDL,Lithuania,SECOND,MALE,89.58972
2012,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,96.11516
2012,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,87.5
2013,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,95.73016
2013,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,94.7002
2013,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,93.90036
2013,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,83.79447
2013,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,96.09012
2013,SE_TRA_GRDL,Lithuania,SECOND,MALE,90.39146
2014,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,85.36585
2014,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,94.60089
2014,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,95.39856
2014,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,95.32046
2014,SE_TRA_GRDL,Lithuania,SECOND,MALE,91.06861
2014,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,95.61928
2015,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,94.54827
2015,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,97.42876
2015,SE_TRA_GRDL,Lithuania,PREPRI,MALE,76.19048
2015,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,97.55369
2015,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,95.60068
2015,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,94.89885
2015,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,83.96624
2015,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,94.85546
2015,SE_TRA_GRDL,Lithuania,SECOND,MALE,91.81097
2016,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,94.47398
2016,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,83.81743
2016,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,94.99893
2016,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,95.6986
2016,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,95.75518
2016,SE_TRA_GRDL,Lithuania,PREPRI,MALE,68.60465
2016,SE_TRA_GRDL,Lithuania,SECOND,MALE,91.91651
2016,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,95.54724
2016,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,94.16567
2017,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,81.0219
2017,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,93.19102
2017,SE_TRA_GRDL,Lithuania,SECOND,MALE,92.11684
2017,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,92.79525
2017,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,91.35825
2017,SE_TRA_GRDL,Lithuania,PREPRI,MALE,60.81081
2017,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,91.57045
2017,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,95.40013
2017,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,94.79968
2018,SE_TRA_GRDL,Lithuania,SECOND,MALE,91.43842
2018,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,91.87022
2018,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,74.63235
2018,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,94.09913
2018,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,94.70161
2018,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,88.58147
2018,SE_TRA_GRDL,Lithuania,PREPRI,MALE,58.94737
2018,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,88.32991
2018,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,91.31867
2019,SE_TRA_GRDL,Lithuania,PREPRI,MALE,61.2069
2019,SE_TRA_GRDL,Lithuania,PREPRI,FEMALE,86.4123
2019,SE_TRA_GRDL,Lithuania,SECOND,FEMALE,94.00162
2019,SE_TRA_GRDL,Lithuania,SECOND,BOTHSEX,93.29942
2019,SE_TRA_GRDL,Lithuania,PRIMAR,MALE,72.1831
2019,SE_TRA_GRDL,Lithuania,PRIMAR,FEMALE,90.44144
2019,SE_TRA_GRDL,Lithuania,PRIMAR,BOTHSEX,89.8319
2019,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,86.16627
2019,SE_TRA_GRDL,Lithuania,SECOND,MALE,90.22346
2020,SE_TRA_GRDL,Lithuania,PREPRI,BOTHSEX,82.87102
