Year,SeriesCode,Страна ,Sex,Value
2021,VC_IHR_PSRC,Denmark,MALE,1.1
2000,VC_IHR_PSRC,Estonia,FEMALE,3.43
2000,VC_IHR_PSRC,Estonia,MALE,18.03
2000,VC_IHR_PSRC,Estonia,BOTHSEX,10.24
2016,VC_IHR_PSRC,Australia,FEMALE,0.66
2016,VC_IHR_PSRC,Australia,BOTHSEX,0.94
2016,VC_IHR_PSRC,Australia,MALE,1.22
2017,VC_IHR_PSRC,Australia,MALE,1.18
2017,VC_IHR_PSRC,Australia,BOTHSEX,0.85
2017,VC_IHR_PSRC,Australia,FEMALE,0.51
2018,VC_IHR_PSRC,Australia,FEMALE,0.67
2018,VC_IHR_PSRC,Australia,BOTHSEX,0.88
2018,VC_IHR_PSRC,Australia,MALE,1.09
2019,VC_IHR_PSRC,Australia,MALE,1.24
2019,VC_IHR_PSRC,Australia,BOTHSEX,0.89
2019,VC_IHR_PSRC,Australia,FEMALE,0.53
2020,VC_IHR_PSRC,Australia,BOTHSEX,0.86
2020,VC_IHR_PSRC,Australia,MALE,1.18
2020,VC_IHR_PSRC,Australia,FEMALE,0.57
2021,VC_IHR_PSRC,Australia,MALE,1.1
2007,VC_IHR_PSRC,Lithuania,FEMALE,4.07
2008,VC_IHR_PSRC,Lithuania,FEMALE,4.65
2008,VC_IHR_PSRC,Lithuania,BOTHSEX,9.24
2008,VC_IHR_PSRC,Lithuania,MALE,14.65
2009,VC_IHR_PSRC,Lithuania,MALE,12.87
2009,VC_IHR_PSRC,Lithuania,BOTHSEX,7.92
2009,VC_IHR_PSRC,Lithuania,FEMALE,3.72
2010,VC_IHR_PSRC,Lithuania,FEMALE,4.42
2001,VC_IHR_PSRC,Estonia,BOTHSEX,9.87
2001,VC_IHR_PSRC,Estonia,MALE,16.58
2001,VC_IHR_PSRC,Estonia,FEMALE,4.02
2002,VC_IHR_PSRC,Estonia,MALE,17.11
2002,VC_IHR_PSRC,Estonia,BOTHSEX,10.3
2002,VC_IHR_PSRC,Estonia,FEMALE,4.36
2003,VC_IHR_PSRC,Estonia,MALE,16.82
2003,VC_IHR_PSRC,Estonia,FEMALE,5.42
2004,VC_IHR_PSRC,Estonia,FEMALE,2.18
2004,VC_IHR_PSRC,Estonia,MALE,11.86
2005,VC_IHR_PSRC,Estonia,MALE,13.42
2010,VC_IHR_PSRC,Lithuania,BOTHSEX,6.98
2010,VC_IHR_PSRC,Lithuania,MALE,9.98
2011,VC_IHR_PSRC,Lithuania,MALE,10.17
2011,VC_IHR_PSRC,Lithuania,BOTHSEX,6.81
2011,VC_IHR_PSRC,Lithuania,FEMALE,3.94
2012,VC_IHR_PSRC,Lithuania,FEMALE,3.21
2012,VC_IHR_PSRC,Lithuania,BOTHSEX,6.59
2012,VC_IHR_PSRC,Lithuania,MALE,10.56
2013,VC_IHR_PSRC,Lithuania,BOTHSEX,6.54
2013,VC_IHR_PSRC,Lithuania,FEMALE,3.68
2013,VC_IHR_PSRC,Lithuania,MALE,9.88
2014,VC_IHR_PSRC,Lithuania,FEMALE,3.29
2014,VC_IHR_PSRC,Lithuania,BOTHSEX,5.31
2014,VC_IHR_PSRC,Lithuania,MALE,7.66
2015,VC_IHR_PSRC,Lithuania,MALE,8.96
2015,VC_IHR_PSRC,Lithuania,BOTHSEX,5.8
2015,VC_IHR_PSRC,Lithuania,FEMALE,3.08
2016,VC_IHR_PSRC,Lithuania,MALE,7.86
2021,VC_IHR_PSRC,Australia,BOTHSEX,0.74
2021,VC_IHR_PSRC,Australia,FEMALE,0.38
2000,VC_IHR_PSRC,Serbia,MALE,4.39
2000,VC_IHR_PSRC,Serbia,FEMALE,1.46
2000,VC_IHR_PSRC,Serbia,BOTHSEX,2.87
2001,VC_IHR_PSRC,Serbia,FEMALE,1.85
2001,VC_IHR_PSRC,Serbia,BOTHSEX,3.07
2001,VC_IHR_PSRC,Serbia,MALE,4.38
2002,VC_IHR_PSRC,Serbia,MALE,3.78
2002,VC_IHR_PSRC,Serbia,BOTHSEX,2.53
2005,VC_IHR_PSRC,Estonia,FEMALE,3.93
2006,VC_IHR_PSRC,Estonia,FEMALE,3.44
2006,VC_IHR_PSRC,Estonia,MALE,10.57
2007,VC_IHR_PSRC,Estonia,MALE,12.32
2007,VC_IHR_PSRC,Estonia,FEMALE,2.68
2007,VC_IHR_PSRC,Estonia,BOTHSEX,7.16
2008,VC_IHR_PSRC,Estonia,FEMALE,2.64
2008,VC_IHR_PSRC,Estonia,MALE,10.79
2008,VC_IHR_PSRC,Estonia,BOTHSEX,6.43
2009,VC_IHR_PSRC,Estonia,MALE,7.79
2016,VC_IHR_PSRC,Lithuania,FEMALE,2.93
2016,VC_IHR_PSRC,Lithuania,BOTHSEX,5.22
2017,VC_IHR_PSRC,Lithuania,MALE,5.48
2017,VC_IHR_PSRC,Lithuania,BOTHSEX,3.44
2017,VC_IHR_PSRC,Lithuania,FEMALE,1.67
2018,VC_IHR_PSRC,Lithuania,FEMALE,1.11
2018,VC_IHR_PSRC,Lithuania,BOTHSEX,3.2
2018,VC_IHR_PSRC,Lithuania,MALE,5.59
2009,VC_IHR_PSRC,Estonia,FEMALE,3.03
2009,VC_IHR_PSRC,Estonia,BOTHSEX,5.25
2010,VC_IHR_PSRC,Estonia,FEMALE,2.31
2010,VC_IHR_PSRC,Estonia,MALE,8.64
2010,VC_IHR_PSRC,Estonia,BOTHSEX,5.26
2011,VC_IHR_PSRC,Estonia,MALE,8.24
2011,VC_IHR_PSRC,Estonia,BOTHSEX,4.9
2011,VC_IHR_PSRC,Estonia,FEMALE,1.98
2012,VC_IHR_PSRC,Estonia,BOTHSEX,4.76
2002,VC_IHR_PSRC,Serbia,FEMALE,1.37
2003,VC_IHR_PSRC,Serbia,FEMALE,1.65
2003,VC_IHR_PSRC,Serbia,BOTHSEX,2.23
2003,VC_IHR_PSRC,Serbia,MALE,2.86
2004,VC_IHR_PSRC,Serbia,MALE,2.98
2004,VC_IHR_PSRC,Serbia,BOTHSEX,2.09
2004,VC_IHR_PSRC,Serbia,FEMALE,1.25
2005,VC_IHR_PSRC,Serbia,FEMALE,1.11
2005,VC_IHR_PSRC,Serbia,BOTHSEX,1.88
2005,VC_IHR_PSRC,Serbia,MALE,2.7
2012,VC_IHR_PSRC,Estonia,MALE,7.45
2012,VC_IHR_PSRC,Estonia,FEMALE,2.41
2013,VC_IHR_PSRC,Estonia,MALE,5.52
2013,VC_IHR_PSRC,Estonia,BOTHSEX,3.95
2013,VC_IHR_PSRC,Estonia,FEMALE,2.56
2014,VC_IHR_PSRC,Estonia,FEMALE,1.29
2014,VC_IHR_PSRC,Estonia,BOTHSEX,3.12
2014,VC_IHR_PSRC,Estonia,MALE,5.21
2015,VC_IHR_PSRC,Estonia,MALE,5.57
2015,VC_IHR_PSRC,Estonia,BOTHSEX,3.42
2015,VC_IHR_PSRC,Estonia,FEMALE,1.53
2016,VC_IHR_PSRC,Estonia,FEMALE,1.29
2016,VC_IHR_PSRC,Estonia,MALE,3.89
2016,VC_IHR_PSRC,Estonia,BOTHSEX,2.51
2017,VC_IHR_PSRC,Estonia,BOTHSEX,2.2
2017,VC_IHR_PSRC,Estonia,MALE,3.39
2017,VC_IHR_PSRC,Estonia,FEMALE,1.15
2018,VC_IHR_PSRC,Estonia,FEMALE,0.72
2019,VC_IHR_PSRC,Lithuania,MALE,5.41
2019,VC_IHR_PSRC,Lithuania,BOTHSEX,3.3
2019,VC_IHR_PSRC,Lithuania,FEMALE,1.45
2020,VC_IHR_PSRC,Lithuania,FEMALE,1.93
2020,VC_IHR_PSRC,Lithuania,BOTHSEX,3.58
2020,VC_IHR_PSRC,Lithuania,MALE,5.45
2021,VC_IHR_PSRC,Lithuania,MALE,3.82
2021,VC_IHR_PSRC,Lithuania,BOTHSEX,2.58
2021,VC_IHR_PSRC,Lithuania,FEMALE,1.49
2006,VC_IHR_PSRC,Serbia,MALE,2.8
2006,VC_IHR_PSRC,Serbia,BOTHSEX,2.0
2006,VC_IHR_PSRC,Serbia,FEMALE,1.26
2007,VC_IHR_PSRC,Serbia,FEMALE,1.37
2007,VC_IHR_PSRC,Serbia,BOTHSEX,2.2
2007,VC_IHR_PSRC,Serbia,MALE,3.11
2008,VC_IHR_PSRC,Serbia,MALE,2.74
2008,VC_IHR_PSRC,Serbia,BOTHSEX,1.81
2008,VC_IHR_PSRC,Serbia,FEMALE,0.95
2018,VC_IHR_PSRC,Estonia,MALE,3.69
2018,VC_IHR_PSRC,Estonia,BOTHSEX,2.12
2019,VC_IHR_PSRC,Estonia,FEMALE,0.86
2019,VC_IHR_PSRC,Estonia,BOTHSEX,1.96
2019,VC_IHR_PSRC,Estonia,MALE,3.19
2020,VC_IHR_PSRC,Estonia,FEMALE,1.43
2020,VC_IHR_PSRC,Estonia,MALE,5.08
2020,VC_IHR_PSRC,Estonia,BOTHSEX,3.16
2021,VC_IHR_PSRC,Estonia,BOTHSEX,1.96
2009,VC_IHR_PSRC,Serbia,FEMALE,0.95
2009,VC_IHR_PSRC,Serbia,BOTHSEX,2.0
2009,VC_IHR_PSRC,Serbia,MALE,3.14
2010,VC_IHR_PSRC,Serbia,FEMALE,1.08
2010,VC_IHR_PSRC,Serbia,MALE,2.42
2010,VC_IHR_PSRC,Serbia,BOTHSEX,1.72
2011,VC_IHR_PSRC,Serbia,FEMALE,1.01
2011,VC_IHR_PSRC,Serbia,BOTHSEX,1.69
2011,VC_IHR_PSRC,Serbia,MALE,2.43
2000,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.92
2001,VC_IHR_PSRC,Luxembourg,BOTHSEX,2.04
2001,VC_IHR_PSRC,Luxembourg,FEMALE,1.79
2001,VC_IHR_PSRC,Luxembourg,MALE,2.3
2002,VC_IHR_PSRC,Luxembourg,BOTHSEX,1.35
2003,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.66
2004,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.44
2004,VC_IHR_PSRC,Luxembourg,FEMALE,0.43
2004,VC_IHR_PSRC,Luxembourg,MALE,0.44
2005,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.86
2006,VC_IHR_PSRC,Luxembourg,BOTHSEX,1.48
2012,VC_IHR_PSRC,Serbia,MALE,1.95
2012,VC_IHR_PSRC,Serbia,BOTHSEX,1.45
2012,VC_IHR_PSRC,Serbia,FEMALE,0.99
2013,VC_IHR_PSRC,Serbia,FEMALE,1.19
2013,VC_IHR_PSRC,Serbia,BOTHSEX,1.84
2013,VC_IHR_PSRC,Serbia,MALE,2.53
2014,VC_IHR_PSRC,Serbia,FEMALE,0.94
2014,VC_IHR_PSRC,Serbia,MALE,2.24
2014,VC_IHR_PSRC,Serbia,BOTHSEX,1.56
2015,VC_IHR_PSRC,Serbia,FEMALE,0.77
2015,VC_IHR_PSRC,Serbia,BOTHSEX,1.33
2015,VC_IHR_PSRC,Serbia,MALE,1.94
2016,VC_IHR_PSRC,Serbia,MALE,2.17
2016,VC_IHR_PSRC,Serbia,FEMALE,0.97
2016,VC_IHR_PSRC,Serbia,BOTHSEX,1.55
2017,VC_IHR_PSRC,Serbia,BOTHSEX,1.15
2017,VC_IHR_PSRC,Serbia,FEMALE,0.64
2017,VC_IHR_PSRC,Serbia,MALE,1.7
2021,VC_IHR_PSRC,Estonia,MALE,3.49
2021,VC_IHR_PSRC,Estonia,FEMALE,0.57
2000,VC_IHR_PSRC,Finland,FEMALE,1.73
2000,VC_IHR_PSRC,Finland,MALE,4.05
2000,VC_IHR_PSRC,Finland,BOTHSEX,2.86
2001,VC_IHR_PSRC,Finland,BOTHSEX,3.01
2001,VC_IHR_PSRC,Finland,MALE,4.28
2001,VC_IHR_PSRC,Finland,FEMALE,1.79
2002,VC_IHR_PSRC,Finland,FEMALE,1.64
2002,VC_IHR_PSRC,Finland,MALE,3.48
2006,VC_IHR_PSRC,Luxembourg,FEMALE,0.84
2006,VC_IHR_PSRC,Luxembourg,MALE,2.14
2007,VC_IHR_PSRC,Luxembourg,FEMALE,1.24
2007,VC_IHR_PSRC,Luxembourg,MALE,1.68
2007,VC_IHR_PSRC,Luxembourg,BOTHSEX,1.46
2008,VC_IHR_PSRC,Luxembourg,BOTHSEX,1.64
2009,VC_IHR_PSRC,Luxembourg,FEMALE,0.0
2009,VC_IHR_PSRC,Luxembourg,MALE,2.02
2009,VC_IHR_PSRC,Luxembourg,BOTHSEX,1.0
2018,VC_IHR_PSRC,Serbia,BOTHSEX,1.41
2018,VC_IHR_PSRC,Serbia,MALE,2.16
2018,VC_IHR_PSRC,Serbia,FEMALE,0.72
2019,VC_IHR_PSRC,Serbia,FEMALE,0.73
2019,VC_IHR_PSRC,Serbia,BOTHSEX,1.19
2019,VC_IHR_PSRC,Serbia,MALE,1.69
2020,VC_IHR_PSRC,Serbia,MALE,1.76
2020,VC_IHR_PSRC,Serbia,BOTHSEX,1.14
2020,VC_IHR_PSRC,Serbia,FEMALE,0.57
2010,VC_IHR_PSRC,Luxembourg,MALE,1.98
2010,VC_IHR_PSRC,Luxembourg,FEMALE,1.96
2010,VC_IHR_PSRC,Luxembourg,BOTHSEX,1.97
2011,VC_IHR_PSRC,Luxembourg,FEMALE,0.0
2011,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.77
2011,VC_IHR_PSRC,Luxembourg,MALE,1.55
2012,VC_IHR_PSRC,Luxembourg,FEMALE,0.0
2012,VC_IHR_PSRC,Luxembourg,MALE,0.0
2012,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.0
2002,VC_IHR_PSRC,Finland,BOTHSEX,2.54
2003,VC_IHR_PSRC,Finland,BOTHSEX,1.98
2003,VC_IHR_PSRC,Finland,MALE,2.86
2003,VC_IHR_PSRC,Finland,FEMALE,1.13
2004,VC_IHR_PSRC,Finland,MALE,4.5
2004,VC_IHR_PSRC,Finland,BOTHSEX,2.83
2004,VC_IHR_PSRC,Finland,FEMALE,1.24
2005,VC_IHR_PSRC,Finland,BOTHSEX,2.27
2005,VC_IHR_PSRC,Finland,MALE,3.27
2005,VC_IHR_PSRC,Finland,FEMALE,1.31
2006,VC_IHR_PSRC,Finland,FEMALE,1.38
2006,VC_IHR_PSRC,Finland,MALE,3.18
2006,VC_IHR_PSRC,Finland,BOTHSEX,2.26
2007,VC_IHR_PSRC,Finland,BOTHSEX,2.44
2007,VC_IHR_PSRC,Finland,MALE,3.13
2007,VC_IHR_PSRC,Finland,FEMALE,1.78
2008,VC_IHR_PSRC,Finland,FEMALE,1.62
2008,VC_IHR_PSRC,Finland,BOTHSEX,2.5
2000,VC_IHR_PSRC,Armenia,BOTHSEX,2.87
2000,VC_IHR_PSRC,Armenia,FEMALE,1.55
2000,VC_IHR_PSRC,Armenia,MALE,4.35
2001,VC_IHR_PSRC,Armenia,MALE,4.71
2001,VC_IHR_PSRC,Armenia,FEMALE,1.11
2001,VC_IHR_PSRC,Armenia,BOTHSEX,2.81
2002,VC_IHR_PSRC,Armenia,BOTHSEX,2.22
2002,VC_IHR_PSRC,Armenia,FEMALE,1.19
2002,VC_IHR_PSRC,Armenia,MALE,3.38
2003,VC_IHR_PSRC,Armenia,FEMALE,0.66
2003,VC_IHR_PSRC,Armenia,MALE,4.5
2021,VC_IHR_PSRC,Serbia,BOTHSEX,1.06
2021,VC_IHR_PSRC,Serbia,FEMALE,0.71
2021,VC_IHR_PSRC,Serbia,MALE,1.43
2000,VC_IHR_PSRC,Slovakia,BOTHSEX,2.4
2000,VC_IHR_PSRC,Slovakia,FEMALE,1.23
2000,VC_IHR_PSRC,Slovakia,MALE,3.64
2001,VC_IHR_PSRC,Slovakia,MALE,3.25
2001,VC_IHR_PSRC,Slovakia,FEMALE,1.19
2001,VC_IHR_PSRC,Slovakia,BOTHSEX,2.19
2008,VC_IHR_PSRC,Finland,MALE,3.42
2009,VC_IHR_PSRC,Finland,FEMALE,1.25
2009,VC_IHR_PSRC,Finland,MALE,3.28
2009,VC_IHR_PSRC,Finland,BOTHSEX,2.25
2010,VC_IHR_PSRC,Finland,FEMALE,0.99
2010,VC_IHR_PSRC,Finland,BOTHSEX,2.2
2010,VC_IHR_PSRC,Finland,MALE,3.46
2011,VC_IHR_PSRC,Finland,MALE,2.76
2011,VC_IHR_PSRC,Finland,BOTHSEX,2.04
2013,VC_IHR_PSRC,Luxembourg,FEMALE,0.0
2013,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.18
2013,VC_IHR_PSRC,Luxembourg,MALE,0.0
2014,VC_IHR_PSRC,Luxembourg,MALE,0.72
2014,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.72
2014,VC_IHR_PSRC,Luxembourg,FEMALE,0.72
2015,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.88
2016,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.86
2011,VC_IHR_PSRC,Finland,FEMALE,1.35
2012,VC_IHR_PSRC,Finland,FEMALE,1.49
2012,VC_IHR_PSRC,Finland,BOTHSEX,1.64
2012,VC_IHR_PSRC,Finland,MALE,1.8
2013,VC_IHR_PSRC,Finland,FEMALE,0.83
2013,VC_IHR_PSRC,Finland,BOTHSEX,1.64
2013,VC_IHR_PSRC,Finland,MALE,2.47
2014,VC_IHR_PSRC,Finland,BOTHSEX,1.61
2014,VC_IHR_PSRC,Finland,FEMALE,0.97
2014,VC_IHR_PSRC,Finland,MALE,2.27
2015,VC_IHR_PSRC,Finland,MALE,2.45
2015,VC_IHR_PSRC,Finland,FEMALE,0.57
2015,VC_IHR_PSRC,Finland,BOTHSEX,1.5
2016,VC_IHR_PSRC,Finland,FEMALE,0.79
2016,VC_IHR_PSRC,Finland,MALE,1.92
2016,VC_IHR_PSRC,Finland,BOTHSEX,1.35
2017,VC_IHR_PSRC,Finland,BOTHSEX,1.22
2017,VC_IHR_PSRC,Finland,MALE,1.36
2002,VC_IHR_PSRC,Slovakia,BOTHSEX,2.25
2002,VC_IHR_PSRC,Slovakia,FEMALE,1.77
2002,VC_IHR_PSRC,Slovakia,MALE,2.76
2003,VC_IHR_PSRC,Slovakia,MALE,3.45
2003,VC_IHR_PSRC,Slovakia,FEMALE,1.7
2003,VC_IHR_PSRC,Slovakia,BOTHSEX,2.55
2004,VC_IHR_PSRC,Slovakia,BOTHSEX,2.01
2004,VC_IHR_PSRC,Slovakia,FEMALE,1.3
2004,VC_IHR_PSRC,Slovakia,MALE,2.76
2017,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.34
2018,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.49
2019,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.65
2019,VC_IHR_PSRC,Luxembourg,FEMALE,0.32
2019,VC_IHR_PSRC,Luxembourg,MALE,0.96
2020,VC_IHR_PSRC,Luxembourg,MALE,0.32
2020,VC_IHR_PSRC,Luxembourg,FEMALE,0.0
2020,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.48
2021,VC_IHR_PSRC,Luxembourg,BOTHSEX,0.63
2000,VC_IHR_PSRC,Malta,BOTHSEX,1.0
2005,VC_IHR_PSRC,Slovakia,MALE,2.33
2005,VC_IHR_PSRC,Slovakia,FEMALE,1.16
2005,VC_IHR_PSRC,Slovakia,BOTHSEX,1.73
2006,VC_IHR_PSRC,Slovakia,MALE,2.56
2006,VC_IHR_PSRC,Slovakia,BOTHSEX,1.52
2006,VC_IHR_PSRC,Slovakia,FEMALE,0.54
2007,VC_IHR_PSRC,Slovakia,MALE,2.07
2007,VC_IHR_PSRC,Slovakia,FEMALE,1.01
2007,VC_IHR_PSRC,Slovakia,BOTHSEX,1.52
2017,VC_IHR_PSRC,Finland,FEMALE,1.07
2018,VC_IHR_PSRC,Finland,FEMALE,0.86
2018,VC_IHR_PSRC,Finland,MALE,2.28
2018,VC_IHR_PSRC,Finland,BOTHSEX,1.56
2019,VC_IHR_PSRC,Finland,MALE,1.94
2019,VC_IHR_PSRC,Finland,FEMALE,1.0
2019,VC_IHR_PSRC,Finland,BOTHSEX,1.47
2020,VC_IHR_PSRC,Finland,BOTHSEX,1.65
2000,VC_IHR_PSRC,France,BOTHSEX,1.79
2008,VC_IHR_PSRC,Slovakia,BOTHSEX,1.6
2008,VC_IHR_PSRC,Slovakia,FEMALE,0.87
2008,VC_IHR_PSRC,Slovakia,MALE,2.37
2009,VC_IHR_PSRC,Slovakia,MALE,1.75
2009,VC_IHR_PSRC,Slovakia,FEMALE,1.16
2009,VC_IHR_PSRC,Slovakia,BOTHSEX,1.45
2010,VC_IHR_PSRC,Slovakia,FEMALE,1.12
2010,VC_IHR_PSRC,Slovakia,MALE,1.94
2010,VC_IHR_PSRC,Slovakia,BOTHSEX,1.65
2001,VC_IHR_PSRC,France,BOTHSEX,1.77
2002,VC_IHR_PSRC,France,BOTHSEX,1.88
2003,VC_IHR_PSRC,France,BOTHSEX,1.65
2004,VC_IHR_PSRC,France,BOTHSEX,1.65
2005,VC_IHR_PSRC,France,BOTHSEX,1.61
2006,VC_IHR_PSRC,France,BOTHSEX,1.44
2007,VC_IHR_PSRC,France,BOTHSEX,1.62
2008,VC_IHR_PSRC,France,BOTHSEX,1.65
2009,VC_IHR_PSRC,France,BOTHSEX,1.32
2010,VC_IHR_PSRC,France,BOTHSEX,1.27
2011,VC_IHR_PSRC,France,BOTHSEX,1.36
2012,VC_IHR_PSRC,France,BOTHSEX,1.24
2013,VC_IHR_PSRC,France,BOTHSEX,1.23
2014,VC_IHR_PSRC,France,BOTHSEX,1.25
2015,VC_IHR_PSRC,France,BOTHSEX,1.59
2015,VC_IHR_PSRC,France,MALE,2.04
2015,VC_IHR_PSRC,France,FEMALE,1.16
2016,VC_IHR_PSRC,France,FEMALE,0.85
2001,VC_IHR_PSRC,Malta,BOTHSEX,1.49
2002,VC_IHR_PSRC,Malta,BOTHSEX,1.48
2004,VC_IHR_PSRC,Malta,BOTHSEX,1.71
2004,VC_IHR_PSRC,Malta,MALE,1.48
2004,VC_IHR_PSRC,Malta,FEMALE,1.94
2005,VC_IHR_PSRC,Malta,FEMALE,0.97
2005,VC_IHR_PSRC,Malta,BOTHSEX,0.98
2005,VC_IHR_PSRC,Malta,MALE,0.98
2006,VC_IHR_PSRC,Malta,MALE,0.0
2011,VC_IHR_PSRC,Slovakia,MALE,2.17
2011,VC_IHR_PSRC,Slovakia,FEMALE,1.12
2011,VC_IHR_PSRC,Slovakia,BOTHSEX,1.78
2012,VC_IHR_PSRC,Slovakia,BOTHSEX,1.39
2012,VC_IHR_PSRC,Slovakia,FEMALE,0.65
2012,VC_IHR_PSRC,Slovakia,MALE,1.71
2013,VC_IHR_PSRC,Slovakia,MALE,1.82
2013,VC_IHR_PSRC,Slovakia,FEMALE,0.83
2013,VC_IHR_PSRC,Slovakia,BOTHSEX,1.44
2004,VC_IHR_PSRC,Armenia,FEMALE,1.35
2004,VC_IHR_PSRC,Armenia,BOTHSEX,2.71
2004,VC_IHR_PSRC,Armenia,MALE,4.25
2005,VC_IHR_PSRC,Armenia,BOTHSEX,1.9
2005,VC_IHR_PSRC,Armenia,FEMALE,0.68
2005,VC_IHR_PSRC,Armenia,MALE,3.3
2006,VC_IHR_PSRC,Armenia,FEMALE,1.61
2006,VC_IHR_PSRC,Armenia,BOTHSEX,2.61
2006,VC_IHR_PSRC,Armenia,MALE,3.76
2006,VC_IHR_PSRC,Malta,BOTHSEX,0.0
2006,VC_IHR_PSRC,Malta,FEMALE,0.0
2007,VC_IHR_PSRC,Malta,FEMALE,0.48
2007,VC_IHR_PSRC,Malta,BOTHSEX,0.97
2007,VC_IHR_PSRC,Malta,MALE,1.47
2008,VC_IHR_PSRC,Malta,FEMALE,0.48
2008,VC_IHR_PSRC,Malta,BOTHSEX,1.45
2008,VC_IHR_PSRC,Malta,MALE,2.44
2009,VC_IHR_PSRC,Malta,FEMALE,1.43
2016,VC_IHR_PSRC,France,MALE,1.61
2016,VC_IHR_PSRC,France,BOTHSEX,1.22
2017,VC_IHR_PSRC,France,MALE,1.46
2017,VC_IHR_PSRC,France,FEMALE,0.78
2017,VC_IHR_PSRC,France,BOTHSEX,1.11
2018,VC_IHR_PSRC,France,MALE,1.52
2018,VC_IHR_PSRC,France,FEMALE,0.67
2018,VC_IHR_PSRC,France,BOTHSEX,1.08
2019,VC_IHR_PSRC,France,MALE,1.58
2019,VC_IHR_PSRC,France,FEMALE,0.78
2009,VC_IHR_PSRC,Malta,BOTHSEX,0.96
2009,VC_IHR_PSRC,Malta,MALE,0.49
2010,VC_IHR_PSRC,Malta,MALE,1.44
2010,VC_IHR_PSRC,Malta,BOTHSEX,0.96
2010,VC_IHR_PSRC,Malta,FEMALE,0.47
2011,VC_IHR_PSRC,Malta,FEMALE,1.41
2011,VC_IHR_PSRC,Malta,MALE,0.0
2011,VC_IHR_PSRC,Malta,BOTHSEX,0.71
2012,VC_IHR_PSRC,Malta,BOTHSEX,2.79
2014,VC_IHR_PSRC,Slovakia,BOTHSEX,1.33
2014,VC_IHR_PSRC,Slovakia,FEMALE,0.68
2014,VC_IHR_PSRC,Slovakia,MALE,1.74
2015,VC_IHR_PSRC,Slovakia,MALE,1.13
2015,VC_IHR_PSRC,Slovakia,FEMALE,0.5
2015,VC_IHR_PSRC,Slovakia,BOTHSEX,0.88
2016,VC_IHR_PSRC,Slovakia,BOTHSEX,1.1
2016,VC_IHR_PSRC,Slovakia,FEMALE,0.72
2016,VC_IHR_PSRC,Slovakia,MALE,1.4
2012,VC_IHR_PSRC,Malta,FEMALE,1.39
2012,VC_IHR_PSRC,Malta,MALE,4.19
2013,VC_IHR_PSRC,Malta,FEMALE,0.0
2013,VC_IHR_PSRC,Malta,BOTHSEX,1.6
2013,VC_IHR_PSRC,Malta,MALE,3.19
2014,VC_IHR_PSRC,Malta,MALE,2.23
2014,VC_IHR_PSRC,Malta,BOTHSEX,1.34
2014,VC_IHR_PSRC,Malta,FEMALE,0.45
2015,VC_IHR_PSRC,Malta,FEMALE,0.89
2019,VC_IHR_PSRC,France,BOTHSEX,1.17
2020,VC_IHR_PSRC,France,BOTHSEX,1.07
2020,VC_IHR_PSRC,France,FEMALE,0.58
2020,VC_IHR_PSRC,France,MALE,1.6
2021,VC_IHR_PSRC,France,MALE,1.62
2021,VC_IHR_PSRC,France,FEMALE,0.68
2021,VC_IHR_PSRC,France,BOTHSEX,1.14
2000,VC_IHR_PSRC,Georgia,BOTHSEX,5.6
2001,VC_IHR_PSRC,Georgia,BOTHSEX,6.35
2015,VC_IHR_PSRC,Malta,BOTHSEX,0.88
2015,VC_IHR_PSRC,Malta,MALE,0.87
2016,VC_IHR_PSRC,Malta,MALE,1.26
2016,VC_IHR_PSRC,Malta,BOTHSEX,1.07
2016,VC_IHR_PSRC,Malta,FEMALE,0.87
2017,VC_IHR_PSRC,Malta,FEMALE,0.43
2017,VC_IHR_PSRC,Malta,BOTHSEX,1.67
2017,VC_IHR_PSRC,Malta,MALE,2.86
2018,VC_IHR_PSRC,Malta,MALE,1.59
2018,VC_IHR_PSRC,Malta,BOTHSEX,1.63
2017,VC_IHR_PSRC,Slovakia,BOTHSEX,1.47
2017,VC_IHR_PSRC,Slovakia,MALE,2.07
2017,VC_IHR_PSRC,Slovakia,FEMALE,0.68
2018,VC_IHR_PSRC,Slovakia,BOTHSEX,1.23
2018,VC_IHR_PSRC,Slovakia,FEMALE,0.93
2018,VC_IHR_PSRC,Slovakia,MALE,1.35
2019,VC_IHR_PSRC,Slovakia,MALE,2.03
2019,VC_IHR_PSRC,Slovakia,FEMALE,0.54
2019,VC_IHR_PSRC,Slovakia,BOTHSEX,1.39
2002,VC_IHR_PSRC,Georgia,BOTHSEX,7.19
2004,VC_IHR_PSRC,Georgia,MALE,14.22
2004,VC_IHR_PSRC,Georgia,BOTHSEX,7.47
