Year,SeriesCode,Страна ,Location,Value
2006,EG_EGY_CLEAN,Austria,RURAL,95
2006,EG_EGY_CLEAN,Austria,URBAN,95
2007,EG_EGY_CLEAN,Austria,RURAL,95
2007,EG_EGY_CLEAN,Austria,ALLAREA,95
2007,EG_EGY_CLEAN,Austria,URBAN,95
2008,EG_EGY_CLEAN,Austria,URBAN,95
2008,EG_EGY_CLEAN,Austria,ALLAREA,95
2008,EG_EGY_CLEAN,Austria,RURAL,95
2009,EG_EGY_CLEAN,Austria,RURAL,95
2009,EG_EGY_CLEAN,Austria,URBAN,95
2009,EG_EGY_CLEAN,Austria,ALLAREA,95
2010,EG_EGY_CLEAN,Austria,ALLAREA,95
2010,EG_EGY_CLEAN,Austria,RURAL,95
2010,EG_EGY_CLEAN,Austria,URBAN,95
2010,EG_EGY_CLEAN,France,RURAL,95
2010,EG_EGY_CLEAN,France,ALLAREA,95
2011,EG_EGY_CLEAN,France,URBAN,95
2011,EG_EGY_CLEAN,France,RURAL,95
2011,EG_EGY_CLEAN,France,ALLAREA,95
2012,EG_EGY_CLEAN,France,ALLAREA,95
2012,EG_EGY_CLEAN,France,URBAN,95
2012,EG_EGY_CLEAN,France,RURAL,95
2013,EG_EGY_CLEAN,France,URBAN,95
2013,EG_EGY_CLEAN,France,RURAL,95
2013,EG_EGY_CLEAN,France,ALLAREA,95
2011,EG_EGY_CLEAN,Austria,ALLAREA,95
2011,EG_EGY_CLEAN,Austria,RURAL,95
2011,EG_EGY_CLEAN,Austria,URBAN,95
2012,EG_EGY_CLEAN,Austria,URBAN,95
2012,EG_EGY_CLEAN,Austria,ALLAREA,95
2012,EG_EGY_CLEAN,Austria,RURAL,95
2013,EG_EGY_CLEAN,Austria,URBAN,95
2013,EG_EGY_CLEAN,Austria,RURAL,95
2013,EG_EGY_CLEAN,Austria,ALLAREA,95
2014,EG_EGY_CLEAN,Austria,ALLAREA,95
2014,EG_EGY_CLEAN,Austria,RURAL,95
2012,EG_EGY_CLEAN,Lithuania,URBAN,95
2012,EG_EGY_CLEAN,Lithuania,RURAL,95
2012,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2013,EG_EGY_CLEAN,Lithuania,RURAL,95
2013,EG_EGY_CLEAN,Lithuania,URBAN,95
2013,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2014,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2014,EG_EGY_CLEAN,Lithuania,URBAN,95
2014,EG_EGY_CLEAN,Lithuania,RURAL,95
2015,EG_EGY_CLEAN,Lithuania,URBAN,95
2015,EG_EGY_CLEAN,Lithuania,RURAL,95
2014,EG_EGY_CLEAN,Austria,URBAN,95
2015,EG_EGY_CLEAN,Austria,ALLAREA,95
2015,EG_EGY_CLEAN,Austria,RURAL,95
2015,EG_EGY_CLEAN,Austria,URBAN,95
2016,EG_EGY_CLEAN,Austria,URBAN,95
2016,EG_EGY_CLEAN,Austria,ALLAREA,95
2016,EG_EGY_CLEAN,Austria,RURAL,95
2017,EG_EGY_CLEAN,Austria,URBAN,95
2017,EG_EGY_CLEAN,Austria,ALLAREA,95
2017,EG_EGY_CLEAN,Austria,RURAL,95
2018,EG_EGY_CLEAN,Austria,URBAN,95
2018,EG_EGY_CLEAN,Austria,ALLAREA,95
2018,EG_EGY_CLEAN,Austria,RURAL,95
2019,EG_EGY_CLEAN,Austria,ALLAREA,95
2019,EG_EGY_CLEAN,Austria,RURAL,95
2019,EG_EGY_CLEAN,Austria,URBAN,95
2020,EG_EGY_CLEAN,Austria,RURAL,95
2020,EG_EGY_CLEAN,Austria,ALLAREA,95
2020,EG_EGY_CLEAN,Austria,URBAN,95
2021,EG_EGY_CLEAN,Austria,RURAL,95
2021,EG_EGY_CLEAN,Austria,URBAN,95
2021,EG_EGY_CLEAN,Austria,ALLAREA,95
2015,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2016,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2016,EG_EGY_CLEAN,Lithuania,RURAL,95
2016,EG_EGY_CLEAN,Lithuania,URBAN,95
2017,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2017,EG_EGY_CLEAN,Lithuania,URBAN,95
2017,EG_EGY_CLEAN,Lithuania,RURAL,95
2018,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2018,EG_EGY_CLEAN,Lithuania,RURAL,95
2018,EG_EGY_CLEAN,Lithuania,URBAN,95
2019,EG_EGY_CLEAN,Lithuania,URBAN,95
2019,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2019,EG_EGY_CLEAN,Lithuania,RURAL,95
2020,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2020,EG_EGY_CLEAN,Lithuania,RURAL,95
2020,EG_EGY_CLEAN,Lithuania,URBAN,95
2021,EG_EGY_CLEAN,Lithuania,ALLAREA,95
2021,EG_EGY_CLEAN,Lithuania,RURAL,95
2021,EG_EGY_CLEAN,Lithuania,URBAN,95
2000,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2000,EG_EGY_CLEAN,Luxembourg,URBAN,95
2000,EG_EGY_CLEAN,Luxembourg,RURAL,95
2001,EG_EGY_CLEAN,Luxembourg,URBAN,95
2001,EG_EGY_CLEAN,Luxembourg,RURAL,95
2001,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2002,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2002,EG_EGY_CLEAN,Luxembourg,URBAN,95
2002,EG_EGY_CLEAN,Luxembourg,RURAL,95
2003,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2003,EG_EGY_CLEAN,Luxembourg,RURAL,95
2003,EG_EGY_CLEAN,Luxembourg,URBAN,95
2004,EG_EGY_CLEAN,Luxembourg,URBAN,95
2004,EG_EGY_CLEAN,Luxembourg,RURAL,95
2014,EG_EGY_CLEAN,France,URBAN,95
2014,EG_EGY_CLEAN,France,RURAL,95
2014,EG_EGY_CLEAN,France,ALLAREA,95
2015,EG_EGY_CLEAN,France,ALLAREA,95
2015,EG_EGY_CLEAN,France,URBAN,95
2015,EG_EGY_CLEAN,France,RURAL,95
2016,EG_EGY_CLEAN,France,ALLAREA,95
2016,EG_EGY_CLEAN,France,URBAN,95
2016,EG_EGY_CLEAN,France,RURAL,95
2017,EG_EGY_CLEAN,France,RURAL,95
2017,EG_EGY_CLEAN,France,ALLAREA,95
2017,EG_EGY_CLEAN,France,URBAN,95
2018,EG_EGY_CLEAN,France,URBAN,95
2018,EG_EGY_CLEAN,France,RURAL,95
2018,EG_EGY_CLEAN,France,ALLAREA,95
2019,EG_EGY_CLEAN,France,ALLAREA,95
2019,EG_EGY_CLEAN,France,URBAN,95
2019,EG_EGY_CLEAN,France,RURAL,95
2020,EG_EGY_CLEAN,France,RURAL,95
2020,EG_EGY_CLEAN,France,ALLAREA,95
2020,EG_EGY_CLEAN,France,URBAN,95
2021,EG_EGY_CLEAN,France,URBAN,95
2000,EG_EGY_CLEAN,Armenia,URBAN,94
2000,EG_EGY_CLEAN,Armenia,ALLAREA,80
2000,EG_EGY_CLEAN,Armenia,RURAL,56
2001,EG_EGY_CLEAN,Armenia,ALLAREA,83
2001,EG_EGY_CLEAN,Armenia,RURAL,61
2001,EG_EGY_CLEAN,Armenia,URBAN,95
2002,EG_EGY_CLEAN,Armenia,ALLAREA,85
2002,EG_EGY_CLEAN,Armenia,URBAN,95
2002,EG_EGY_CLEAN,Armenia,RURAL,67
2003,EG_EGY_CLEAN,Armenia,ALLAREA,87
2003,EG_EGY_CLEAN,Armenia,RURAL,72
2003,EG_EGY_CLEAN,Armenia,URBAN,95
2004,EG_EGY_CLEAN,Armenia,ALLAREA,89
2004,EG_EGY_CLEAN,Armenia,RURAL,76
2004,EG_EGY_CLEAN,Armenia,URBAN,95
2005,EG_EGY_CLEAN,Armenia,URBAN,95
2005,EG_EGY_CLEAN,Armenia,ALLAREA,91
2005,EG_EGY_CLEAN,Armenia,RURAL,80
2006,EG_EGY_CLEAN,Armenia,URBAN,95
2006,EG_EGY_CLEAN,Armenia,ALLAREA,92
2006,EG_EGY_CLEAN,Armenia,RURAL,82
2007,EG_EGY_CLEAN,Armenia,RURAL,85
2004,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2005,EG_EGY_CLEAN,Luxembourg,RURAL,95
2005,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2005,EG_EGY_CLEAN,Luxembourg,URBAN,95
2006,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2006,EG_EGY_CLEAN,Luxembourg,RURAL,95
2006,EG_EGY_CLEAN,Luxembourg,URBAN,95
2007,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2007,EG_EGY_CLEAN,Luxembourg,URBAN,95
2007,EG_EGY_CLEAN,Luxembourg,RURAL,95
2008,EG_EGY_CLEAN,Luxembourg,RURAL,95
2008,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2008,EG_EGY_CLEAN,Luxembourg,URBAN,95
2009,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2009,EG_EGY_CLEAN,Luxembourg,RURAL,95
2009,EG_EGY_CLEAN,Luxembourg,URBAN,95
2010,EG_EGY_CLEAN,Luxembourg,URBAN,95
2010,EG_EGY_CLEAN,Luxembourg,RURAL,95
2010,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2011,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2011,EG_EGY_CLEAN,Luxembourg,URBAN,95
2011,EG_EGY_CLEAN,Luxembourg,RURAL,95
2006,EG_EGY_CLEAN,Canada,URBAN,95
2007,EG_EGY_CLEAN,Canada,ALLAREA,95
2007,EG_EGY_CLEAN,Canada,RURAL,95
2007,EG_EGY_CLEAN,Canada,URBAN,95
2008,EG_EGY_CLEAN,Canada,URBAN,95
2008,EG_EGY_CLEAN,Canada,ALLAREA,95
2008,EG_EGY_CLEAN,Canada,RURAL,95
2009,EG_EGY_CLEAN,Canada,ALLAREA,95
2009,EG_EGY_CLEAN,Canada,RURAL,95
2009,EG_EGY_CLEAN,Canada,URBAN,95
2010,EG_EGY_CLEAN,Canada,RURAL,95
2007,EG_EGY_CLEAN,Armenia,URBAN,95
2007,EG_EGY_CLEAN,Armenia,ALLAREA,93
2008,EG_EGY_CLEAN,Armenia,ALLAREA,94
2008,EG_EGY_CLEAN,Armenia,URBAN,95
2008,EG_EGY_CLEAN,Armenia,RURAL,87
2009,EG_EGY_CLEAN,Armenia,URBAN,95
2009,EG_EGY_CLEAN,Armenia,RURAL,89
2009,EG_EGY_CLEAN,Armenia,ALLAREA,95
2010,EG_EGY_CLEAN,Armenia,URBAN,95
2010,EG_EGY_CLEAN,Armenia,RURAL,90
2010,EG_EGY_CLEAN,Armenia,ALLAREA,95
2012,EG_EGY_CLEAN,Luxembourg,URBAN,95
2012,EG_EGY_CLEAN,Luxembourg,RURAL,95
2012,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2013,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2013,EG_EGY_CLEAN,Luxembourg,URBAN,95
2013,EG_EGY_CLEAN,Luxembourg,RURAL,95
2014,EG_EGY_CLEAN,Luxembourg,URBAN,95
2014,EG_EGY_CLEAN,Luxembourg,RURAL,95
2014,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2015,EG_EGY_CLEAN,Luxembourg,URBAN,95
2015,EG_EGY_CLEAN,Luxembourg,RURAL,95
2010,EG_EGY_CLEAN,Canada,URBAN,95
2010,EG_EGY_CLEAN,Canada,ALLAREA,95
2011,EG_EGY_CLEAN,Canada,ALLAREA,95
2011,EG_EGY_CLEAN,Canada,RURAL,95
2011,EG_EGY_CLEAN,Canada,URBAN,95
2012,EG_EGY_CLEAN,Canada,ALLAREA,95
2012,EG_EGY_CLEAN,Canada,RURAL,95
2012,EG_EGY_CLEAN,Canada,URBAN,95
2013,EG_EGY_CLEAN,Canada,URBAN,95
2013,EG_EGY_CLEAN,Canada,ALLAREA,95
2013,EG_EGY_CLEAN,Canada,RURAL,95
2014,EG_EGY_CLEAN,Canada,ALLAREA,95
2014,EG_EGY_CLEAN,Canada,URBAN,95
2014,EG_EGY_CLEAN,Canada,RURAL,95
2015,EG_EGY_CLEAN,Canada,ALLAREA,95
2015,EG_EGY_CLEAN,Canada,RURAL,95
2015,EG_EGY_CLEAN,Canada,URBAN,95
2016,EG_EGY_CLEAN,Canada,ALLAREA,95
2016,EG_EGY_CLEAN,Canada,RURAL,95
2016,EG_EGY_CLEAN,Canada,URBAN,95
2017,EG_EGY_CLEAN,Canada,ALLAREA,95
2017,EG_EGY_CLEAN,Canada,RURAL,95
2011,EG_EGY_CLEAN,Armenia,ALLAREA,95
2011,EG_EGY_CLEAN,Armenia,RURAL,92
2011,EG_EGY_CLEAN,Armenia,URBAN,95
2012,EG_EGY_CLEAN,Armenia,ALLAREA,95
2012,EG_EGY_CLEAN,Armenia,RURAL,92
2012,EG_EGY_CLEAN,Armenia,URBAN,95
2013,EG_EGY_CLEAN,Armenia,RURAL,93
2013,EG_EGY_CLEAN,Armenia,URBAN,95
2013,EG_EGY_CLEAN,Armenia,ALLAREA,95
2014,EG_EGY_CLEAN,Armenia,ALLAREA,95
2014,EG_EGY_CLEAN,Armenia,RURAL,94
2017,EG_EGY_CLEAN,Canada,URBAN,95
2018,EG_EGY_CLEAN,Canada,URBAN,95
2018,EG_EGY_CLEAN,Canada,ALLAREA,95
2018,EG_EGY_CLEAN,Canada,RURAL,95
2019,EG_EGY_CLEAN,Canada,ALLAREA,95
2019,EG_EGY_CLEAN,Canada,RURAL,95
2019,EG_EGY_CLEAN,Canada,URBAN,95
2020,EG_EGY_CLEAN,Canada,URBAN,95
2020,EG_EGY_CLEAN,Canada,ALLAREA,95
2020,EG_EGY_CLEAN,Canada,RURAL,95
2021,EG_EGY_CLEAN,Canada,ALLAREA,95
2015,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2016,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2016,EG_EGY_CLEAN,Luxembourg,RURAL,95
2016,EG_EGY_CLEAN,Luxembourg,URBAN,95
2017,EG_EGY_CLEAN,Luxembourg,RURAL,95
2017,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2017,EG_EGY_CLEAN,Luxembourg,URBAN,95
2018,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2018,EG_EGY_CLEAN,Luxembourg,RURAL,95
2018,EG_EGY_CLEAN,Luxembourg,URBAN,95
2019,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2021,EG_EGY_CLEAN,Canada,RURAL,95
2021,EG_EGY_CLEAN,Canada,URBAN,95
2000,EG_EGY_CLEAN,Chile,URBAN,95
2000,EG_EGY_CLEAN,Chile,ALLAREA,95
2000,EG_EGY_CLEAN,Chile,RURAL,95
2001,EG_EGY_CLEAN,Chile,ALLAREA,95
2001,EG_EGY_CLEAN,Chile,RURAL,95
2001,EG_EGY_CLEAN,Chile,URBAN,95
2002,EG_EGY_CLEAN,Chile,URBAN,95
2002,EG_EGY_CLEAN,Chile,RURAL,95
2002,EG_EGY_CLEAN,Chile,ALLAREA,95
2014,EG_EGY_CLEAN,Armenia,URBAN,95
2015,EG_EGY_CLEAN,Armenia,ALLAREA,95
2015,EG_EGY_CLEAN,Armenia,URBAN,95
2015,EG_EGY_CLEAN,Armenia,RURAL,94
2016,EG_EGY_CLEAN,Armenia,RURAL,95
2016,EG_EGY_CLEAN,Armenia,URBAN,95
2016,EG_EGY_CLEAN,Armenia,ALLAREA,95
2017,EG_EGY_CLEAN,Armenia,ALLAREA,95
2017,EG_EGY_CLEAN,Armenia,URBAN,95
2017,EG_EGY_CLEAN,Armenia,RURAL,95
2018,EG_EGY_CLEAN,Armenia,ALLAREA,95
2018,EG_EGY_CLEAN,Armenia,RURAL,95
2018,EG_EGY_CLEAN,Armenia,URBAN,95
2019,EG_EGY_CLEAN,Armenia,ALLAREA,95
2019,EG_EGY_CLEAN,Armenia,RURAL,95
2019,EG_EGY_CLEAN,Armenia,URBAN,95
2020,EG_EGY_CLEAN,Armenia,URBAN,95
2020,EG_EGY_CLEAN,Armenia,ALLAREA,95
2020,EG_EGY_CLEAN,Armenia,RURAL,95
2021,EG_EGY_CLEAN,Armenia,ALLAREA,95
2021,EG_EGY_CLEAN,Armenia,RURAL,95
2021,EG_EGY_CLEAN,Armenia,URBAN,95
2000,EG_EGY_CLEAN,Belgium,URBAN,95
2000,EG_EGY_CLEAN,Belgium,ALLAREA,95
2000,EG_EGY_CLEAN,Belgium,RURAL,95
2001,EG_EGY_CLEAN,Belgium,ALLAREA,95
2001,EG_EGY_CLEAN,Belgium,URBAN,95
2001,EG_EGY_CLEAN,Belgium,RURAL,95
2002,EG_EGY_CLEAN,Belgium,ALLAREA,95
2002,EG_EGY_CLEAN,Belgium,RURAL,95
2002,EG_EGY_CLEAN,Belgium,URBAN,95
2003,EG_EGY_CLEAN,Belgium,URBAN,95
2003,EG_EGY_CLEAN,Belgium,ALLAREA,95
2003,EG_EGY_CLEAN,Belgium,RURAL,95
2004,EG_EGY_CLEAN,Belgium,ALLAREA,95
2004,EG_EGY_CLEAN,Belgium,RURAL,95
2004,EG_EGY_CLEAN,Belgium,URBAN,95
2005,EG_EGY_CLEAN,Belgium,ALLAREA,95
2005,EG_EGY_CLEAN,Belgium,RURAL,95
2005,EG_EGY_CLEAN,Belgium,URBAN,95
2006,EG_EGY_CLEAN,Belgium,ALLAREA,95
2006,EG_EGY_CLEAN,Belgium,RURAL,95
2006,EG_EGY_CLEAN,Belgium,URBAN,95
2007,EG_EGY_CLEAN,Belgium,URBAN,95
2019,EG_EGY_CLEAN,Luxembourg,RURAL,95
2019,EG_EGY_CLEAN,Luxembourg,URBAN,95
2020,EG_EGY_CLEAN,Luxembourg,URBAN,95
2020,EG_EGY_CLEAN,Luxembourg,RURAL,95
2020,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2021,EG_EGY_CLEAN,Luxembourg,ALLAREA,95
2021,EG_EGY_CLEAN,Luxembourg,RURAL,95
2021,EG_EGY_CLEAN,Luxembourg,URBAN,95
2000,EG_EGY_CLEAN,Malta,URBAN,95
2000,EG_EGY_CLEAN,Malta,RURAL,95
2000,EG_EGY_CLEAN,Malta,ALLAREA,95
2007,EG_EGY_CLEAN,Belgium,RURAL,95
2007,EG_EGY_CLEAN,Belgium,ALLAREA,95
2008,EG_EGY_CLEAN,Belgium,RURAL,95
2008,EG_EGY_CLEAN,Belgium,URBAN,95
2008,EG_EGY_CLEAN,Belgium,ALLAREA,95
2009,EG_EGY_CLEAN,Belgium,ALLAREA,95
2009,EG_EGY_CLEAN,Belgium,RURAL,95
2009,EG_EGY_CLEAN,Belgium,URBAN,95
2010,EG_EGY_CLEAN,Belgium,ALLAREA,95
2010,EG_EGY_CLEAN,Belgium,RURAL,95
2010,EG_EGY_CLEAN,Belgium,URBAN,95
2011,EG_EGY_CLEAN,Belgium,ALLAREA,95
2011,EG_EGY_CLEAN,Belgium,RURAL,95
2011,EG_EGY_CLEAN,Belgium,URBAN,95
2012,EG_EGY_CLEAN,Belgium,ALLAREA,95
2012,EG_EGY_CLEAN,Belgium,URBAN,95
2012,EG_EGY_CLEAN,Belgium,RURAL,95
2013,EG_EGY_CLEAN,Belgium,ALLAREA,95
2013,EG_EGY_CLEAN,Belgium,URBAN,95
2013,EG_EGY_CLEAN,Belgium,RURAL,95
2014,EG_EGY_CLEAN,Belgium,ALLAREA,95
2014,EG_EGY_CLEAN,Belgium,RURAL,95
2014,EG_EGY_CLEAN,Belgium,URBAN,95
2015,EG_EGY_CLEAN,Belgium,ALLAREA,95
2015,EG_EGY_CLEAN,Belgium,RURAL,95
2015,EG_EGY_CLEAN,Belgium,URBAN,95
2016,EG_EGY_CLEAN,Belgium,RURAL,95
2016,EG_EGY_CLEAN,Belgium,ALLAREA,95
2016,EG_EGY_CLEAN,Belgium,URBAN,95
2017,EG_EGY_CLEAN,Belgium,ALLAREA,95
2017,EG_EGY_CLEAN,Belgium,RURAL,95
2017,EG_EGY_CLEAN,Belgium,URBAN,95
2018,EG_EGY_CLEAN,Belgium,URBAN,95
2018,EG_EGY_CLEAN,Belgium,ALLAREA,95
2018,EG_EGY_CLEAN,Belgium,RURAL,95
2019,EG_EGY_CLEAN,Belgium,ALLAREA,95
2019,EG_EGY_CLEAN,Belgium,RURAL,95
2019,EG_EGY_CLEAN,Belgium,URBAN,95
2020,EG_EGY_CLEAN,Belgium,ALLAREA,95
2020,EG_EGY_CLEAN,Belgium,RURAL,95
2020,EG_EGY_CLEAN,Belgium,URBAN,95
2021,EG_EGY_CLEAN,Belgium,ALLAREA,95
2021,EG_EGY_CLEAN,Belgium,RURAL,95
2021,EG_EGY_CLEAN,Belgium,URBAN,95
2001,EG_EGY_CLEAN,Malta,RURAL,95
2001,EG_EGY_CLEAN,Malta,URBAN,95
2001,EG_EGY_CLEAN,Malta,ALLAREA,95
2002,EG_EGY_CLEAN,Malta,ALLAREA,95
2002,EG_EGY_CLEAN,Malta,URBAN,95
2002,EG_EGY_CLEAN,Malta,RURAL,95
2003,EG_EGY_CLEAN,Malta,URBAN,95
2003,EG_EGY_CLEAN,Malta,RURAL,95
2003,EG_EGY_CLEAN,Malta,ALLAREA,95
2004,EG_EGY_CLEAN,Malta,ALLAREA,95
2004,EG_EGY_CLEAN,Malta,URBAN,95
2000,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,52
2000,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,32
2000,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,80
2001,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,79
2001,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,52
2001,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,31
2002,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,78
2002,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,30
2002,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,52
2003,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,50
2003,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,29
2004,EG_EGY_CLEAN,Malta,RURAL,95
2005,EG_EGY_CLEAN,Malta,URBAN,95
2005,EG_EGY_CLEAN,Malta,RURAL,95
2005,EG_EGY_CLEAN,Malta,ALLAREA,95
2006,EG_EGY_CLEAN,Malta,URBAN,95
2006,EG_EGY_CLEAN,Malta,RURAL,95
2006,EG_EGY_CLEAN,Malta,ALLAREA,95
2007,EG_EGY_CLEAN,Malta,RURAL,95
2007,EG_EGY_CLEAN,Malta,URBAN,95
2007,EG_EGY_CLEAN,Malta,ALLAREA,95
2008,EG_EGY_CLEAN,Malta,URBAN,95
2003,EG_EGY_CLEAN,Chile,URBAN,95
2003,EG_EGY_CLEAN,Chile,ALLAREA,95
2003,EG_EGY_CLEAN,Chile,RURAL,95
2004,EG_EGY_CLEAN,Chile,ALLAREA,95
2004,EG_EGY_CLEAN,Chile,RURAL,95
2004,EG_EGY_CLEAN,Chile,URBAN,95
2005,EG_EGY_CLEAN,Chile,URBAN,95
2005,EG_EGY_CLEAN,Chile,RURAL,95
2005,EG_EGY_CLEAN,Chile,ALLAREA,95
2006,EG_EGY_CLEAN,Chile,ALLAREA,95
2006,EG_EGY_CLEAN,Chile,RURAL,95
2006,EG_EGY_CLEAN,Chile,URBAN,95
2007,EG_EGY_CLEAN,Chile,ALLAREA,95
2007,EG_EGY_CLEAN,Chile,RURAL,95
2007,EG_EGY_CLEAN,Chile,URBAN,95
2008,EG_EGY_CLEAN,Chile,ALLAREA,95
2008,EG_EGY_CLEAN,Chile,URBAN,95
2008,EG_EGY_CLEAN,Chile,RURAL,95
2009,EG_EGY_CLEAN,Chile,ALLAREA,95
2009,EG_EGY_CLEAN,Chile,RURAL,95
2009,EG_EGY_CLEAN,Chile,URBAN,95
2010,EG_EGY_CLEAN,Chile,URBAN,95
2008,EG_EGY_CLEAN,Malta,RURAL,95
2008,EG_EGY_CLEAN,Malta,ALLAREA,95
2009,EG_EGY_CLEAN,Malta,ALLAREA,95
2009,EG_EGY_CLEAN,Malta,URBAN,95
2009,EG_EGY_CLEAN,Malta,RURAL,95
2010,EG_EGY_CLEAN,Malta,URBAN,95
2010,EG_EGY_CLEAN,Malta,ALLAREA,95
2010,EG_EGY_CLEAN,Malta,RURAL,95
2011,EG_EGY_CLEAN,Malta,URBAN,95
2011,EG_EGY_CLEAN,Malta,RURAL,95
2011,EG_EGY_CLEAN,Malta,ALLAREA,95
2010,EG_EGY_CLEAN,Chile,ALLAREA,95
2010,EG_EGY_CLEAN,Chile,RURAL,95
2011,EG_EGY_CLEAN,Chile,ALLAREA,95
2011,EG_EGY_CLEAN,Chile,RURAL,95
2011,EG_EGY_CLEAN,Chile,URBAN,95
2012,EG_EGY_CLEAN,Chile,ALLAREA,95
2012,EG_EGY_CLEAN,Chile,RURAL,95
2012,EG_EGY_CLEAN,Chile,URBAN,95
2013,EG_EGY_CLEAN,Chile,ALLAREA,95
2013,EG_EGY_CLEAN,Chile,RURAL,95
2013,EG_EGY_CLEAN,Chile,URBAN,95
2021,EG_EGY_CLEAN,France,RURAL,95
2021,EG_EGY_CLEAN,France,ALLAREA,95
2000,EG_EGY_CLEAN,Georgia,ALLAREA,47
2000,EG_EGY_CLEAN,Georgia,URBAN,85
2000,EG_EGY_CLEAN,Georgia,RURAL,8
2001,EG_EGY_CLEAN,Georgia,ALLAREA,48
2001,EG_EGY_CLEAN,Georgia,RURAL,10
2001,EG_EGY_CLEAN,Georgia,URBAN,86
2002,EG_EGY_CLEAN,Georgia,RURAL,11
2002,EG_EGY_CLEAN,Georgia,ALLAREA,49
2002,EG_EGY_CLEAN,Georgia,URBAN,87
2014,EG_EGY_CLEAN,Chile,ALLAREA,95
2014,EG_EGY_CLEAN,Chile,RURAL,95
2014,EG_EGY_CLEAN,Chile,URBAN,95
2015,EG_EGY_CLEAN,Chile,RURAL,95
2015,EG_EGY_CLEAN,Chile,ALLAREA,95
2015,EG_EGY_CLEAN,Chile,URBAN,95
2016,EG_EGY_CLEAN,Chile,ALLAREA,95
2016,EG_EGY_CLEAN,Chile,RURAL,95
2016,EG_EGY_CLEAN,Chile,URBAN,95
2017,EG_EGY_CLEAN,Chile,ALLAREA,95
2017,EG_EGY_CLEAN,Chile,RURAL,95
2003,EG_EGY_CLEAN,Georgia,ALLAREA,51
2003,EG_EGY_CLEAN,Georgia,URBAN,88
2003,EG_EGY_CLEAN,Georgia,RURAL,13
2004,EG_EGY_CLEAN,Georgia,URBAN,88
2004,EG_EGY_CLEAN,Georgia,RURAL,15
2004,EG_EGY_CLEAN,Georgia,ALLAREA,52
2005,EG_EGY_CLEAN,Georgia,URBAN,89
2005,EG_EGY_CLEAN,Georgia,RURAL,17
2005,EG_EGY_CLEAN,Georgia,ALLAREA,54
2006,EG_EGY_CLEAN,Georgia,URBAN,90
2006,EG_EGY_CLEAN,Georgia,RURAL,20
2003,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,77
2004,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,50
2004,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,27
2004,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,76
2005,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,49
2005,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,26
2005,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,76
2006,EG_EGY_CLEAN,Bosnia and Herzegovina,URBAN,74
2006,EG_EGY_CLEAN,Bosnia and Herzegovina,ALLAREA,48
2006,EG_EGY_CLEAN,Bosnia and Herzegovina,RURAL,25
