Year,SeriesCode,Страна ,Type of product,Value
2005,TM_TAX_WMPS,India,ARM,15.0
2005,TM_TAX_WMPS,India,TEX,18.93897
2005,TM_TAX_WMPS,India,IND,12.89627
2005,TM_TAX_WMPS,India,CLO,20.58227
2010,TM_TAX_WMPS,India,ALP,6.68985
2010,TM_TAX_WMPS,India,AGR,42.78588
2010,TM_TAX_WMPS,India,ARM,10.0
2010,TM_TAX_WMPS,India,OIL,0.0
2010,TM_TAX_WMPS,India,TEX,11.8737
2010,TM_TAX_WMPS,India,IND,7.29588
2010,TM_TAX_WMPS,India,CLO,17.87368
2015,TM_TAX_WMPS,India,ALP,7.15573
2015,TM_TAX_WMPS,India,AGR,35.15847
2015,TM_TAX_WMPS,India,ARM,9.99979
2015,TM_TAX_WMPS,India,CLO,18.25074
2015,TM_TAX_WMPS,India,IND,6.64845
2015,TM_TAX_WMPS,India,TEX,12.72773
2015,TM_TAX_WMPS,India,OIL,0.0
2016,TM_TAX_WMPS,India,ALP,7.15573
2020,TM_TAX_WMPS,Armenia,AGR,3.58908
2020,TM_TAX_WMPS,Armenia,CLO,7.15782
2020,TM_TAX_WMPS,Armenia,ALP,3.3207
2020,TM_TAX_WMPS,Armenia,IND,3.02274
2020,TM_TAX_WMPS,Armenia,TEX,5.98041
2021,TM_TAX_WMPS,Armenia,TEX,5.84813
2021,TM_TAX_WMPS,Armenia,IND,2.77674
2021,TM_TAX_WMPS,Armenia,ALP,3.17115
2021,TM_TAX_WMPS,Armenia,CLO,6.0626
2021,TM_TAX_WMPS,Armenia,AGR,4.04394
2005,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,2.46146
2016,TM_TAX_WMPS,India,OIL,0.0
2016,TM_TAX_WMPS,India,TEX,12.72773
2016,TM_TAX_WMPS,India,IND,6.64845
2016,TM_TAX_WMPS,India,CLO,18.25074
2016,TM_TAX_WMPS,India,AGR,35.15847
2016,TM_TAX_WMPS,India,ARM,9.99979
2017,TM_TAX_WMPS,India,ALP,5.63337
2017,TM_TAX_WMPS,India,ARM,9.86328
2017,TM_TAX_WMPS,India,AGR,20.29568
2017,TM_TAX_WMPS,India,CLO,8.24016
2017,TM_TAX_WMPS,India,IND,5.74644
2021,TM_TAX_WMPS,Norway,ALP,1.93113
2021,TM_TAX_WMPS,Norway,CLO,1.8474
2021,TM_TAX_WMPS,Norway,ARM,0.0
2021,TM_TAX_WMPS,Norway,TEX,0.42976
2021,TM_TAX_WMPS,Norway,OIL,0.0
2005,TM_TAX_WMPS,Serbia,ARM,19.22068
2005,TM_TAX_WMPS,Serbia,CLO,19.26886
2005,TM_TAX_WMPS,Serbia,AGR,11.75726
2005,TM_TAX_WMPS,Serbia,ALP,5.6247
2005,TM_TAX_WMPS,Serbia,TEX,7.76282
2005,TM_TAX_WMPS,Serbia,IND,5.3684
2005,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,6.73851
2005,TM_TAX_WMPS,Bosnia and Herzegovina,IND,1.45036
2005,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,2.33143
2005,TM_TAX_WMPS,Bosnia and Herzegovina,ARM,4.94676
2005,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,6.07974
2005,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2010,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,3.4821
2010,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,1.78379
2010,TM_TAX_WMPS,Bosnia and Herzegovina,IND,1.29435
2010,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,7.94497
2010,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,2.57791
2005,TM_TAX_WMPS,Serbia,OIL,1.0
2010,TM_TAX_WMPS,Serbia,OIL,0.13771
2010,TM_TAX_WMPS,Serbia,IND,2.64409
2010,TM_TAX_WMPS,Serbia,TEX,2.4533
2010,TM_TAX_WMPS,Serbia,ALP,2.96024
2010,TM_TAX_WMPS,Serbia,CLO,11.34431
2010,TM_TAX_WMPS,Serbia,ARM,10.2785
2010,TM_TAX_WMPS,Serbia,AGR,7.49871
2015,TM_TAX_WMPS,Serbia,AGR,3.46346
2015,TM_TAX_WMPS,Serbia,ARM,2.94881
2015,TM_TAX_WMPS,Serbia,CLO,10.85673
2010,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2015,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,1.73325
2015,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,1.32302
2015,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,2.18268
2015,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2015,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,6.91812
2015,TM_TAX_WMPS,Bosnia and Herzegovina,IND,0.98454
2016,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,2.1422
2016,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,1.30788
2016,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,1.70743
2016,TM_TAX_WMPS,Bosnia and Herzegovina,IND,0.97545
2015,TM_TAX_WMPS,Serbia,ALP,1.3428
2015,TM_TAX_WMPS,Serbia,TEX,1.77946
2015,TM_TAX_WMPS,Serbia,IND,0.96457
2015,TM_TAX_WMPS,Serbia,OIL,0.0
2016,TM_TAX_WMPS,Serbia,IND,0.98762
2016,TM_TAX_WMPS,Serbia,TEX,1.78816
2016,TM_TAX_WMPS,Serbia,OIL,0.0
2016,TM_TAX_WMPS,Serbia,ALP,1.36168
2016,TM_TAX_WMPS,Serbia,CLO,10.88812
2016,TM_TAX_WMPS,Serbia,ARM,2.92654
2016,TM_TAX_WMPS,Serbia,AGR,3.45897
2021,TM_TAX_WMPS,Canada,ALP,1.15627
2021,TM_TAX_WMPS,Canada,ARM,0.16843
2021,TM_TAX_WMPS,Canada,AGR,5.9437
2021,TM_TAX_WMPS,Canada,OIL,0.0
2021,TM_TAX_WMPS,Canada,TEX,4.91367
2021,TM_TAX_WMPS,Canada,CLO,7.85034
2005,TM_TAX_WMPS,Chile,ARM,1.43028
2005,TM_TAX_WMPS,Chile,AGR,1.24714
2005,TM_TAX_WMPS,Chile,ALP,2.07903
2005,TM_TAX_WMPS,Chile,TEX,3.33688
2005,TM_TAX_WMPS,Chile,CLO,5.30395
2017,TM_TAX_WMPS,Serbia,CLO,11.65181
2017,TM_TAX_WMPS,Serbia,OIL,0.51668
2017,TM_TAX_WMPS,Serbia,ALP,1.39578
2017,TM_TAX_WMPS,Serbia,TEX,1.7363
2017,TM_TAX_WMPS,Serbia,IND,0.94262
2017,TM_TAX_WMPS,Serbia,AGR,3.86014
2017,TM_TAX_WMPS,Serbia,ARM,2.89352
2018,TM_TAX_WMPS,Serbia,IND,0.94148
2018,TM_TAX_WMPS,Serbia,TEX,1.7363
2018,TM_TAX_WMPS,Serbia,OIL,0.51668
2018,TM_TAX_WMPS,Serbia,CLO,11.65181
2016,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,6.91597
2016,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2017,TM_TAX_WMPS,Bosnia and Herzegovina,IND,0.93568
2017,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2017,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,7.02857
2017,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,1.7783
2017,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,1.32117
2017,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,2.32139
2018,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,1.37844
2018,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,2.41047
2018,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,1.7783
2005,TM_TAX_WMPS,Chile,IND,1.81997
2005,TM_TAX_WMPS,Chile,OIL,3.18848
2010,TM_TAX_WMPS,Chile,ALP,0.82737
2010,TM_TAX_WMPS,Chile,AGR,1.89623
2010,TM_TAX_WMPS,Chile,IND,0.68294
2010,TM_TAX_WMPS,Chile,OIL,0.0
2010,TM_TAX_WMPS,Chile,CLO,3.78716
2010,TM_TAX_WMPS,Chile,ARM,0.35345
2010,TM_TAX_WMPS,Chile,TEX,2.03945
2015,TM_TAX_WMPS,Chile,AGR,0.36256
2015,TM_TAX_WMPS,Chile,TEX,0.77953
2018,TM_TAX_WMPS,Serbia,ARM,2.89352
2018,TM_TAX_WMPS,Serbia,AGR,3.9143
2018,TM_TAX_WMPS,Serbia,ALP,1.39835
2019,TM_TAX_WMPS,Serbia,OIL,0.45535
2019,TM_TAX_WMPS,Serbia,TEX,2.28305
2019,TM_TAX_WMPS,Serbia,IND,1.09464
2019,TM_TAX_WMPS,Serbia,AGR,4.30202
2019,TM_TAX_WMPS,Serbia,ALP,1.57021
2019,TM_TAX_WMPS,Serbia,ARM,2.28016
2019,TM_TAX_WMPS,Serbia,CLO,11.80827
2020,TM_TAX_WMPS,Serbia,IND,1.2282
2020,TM_TAX_WMPS,Serbia,TEX,3.88332
2020,TM_TAX_WMPS,Serbia,OIL,0.51829
2020,TM_TAX_WMPS,Serbia,AGR,4.07085
2020,TM_TAX_WMPS,Serbia,ALP,1.78504
2020,TM_TAX_WMPS,Serbia,CLO,12.24528
2020,TM_TAX_WMPS,Serbia,ARM,1.50664
2021,TM_TAX_WMPS,Serbia,IND,1.28852
2021,TM_TAX_WMPS,Serbia,ARM,4.06404
2021,TM_TAX_WMPS,Serbia,AGR,4.26388
2021,TM_TAX_WMPS,Serbia,TEX,2.73172
2021,TM_TAX_WMPS,Serbia,CLO,11.78921
2018,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,7.02857
2018,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2018,TM_TAX_WMPS,Bosnia and Herzegovina,IND,0.93571
2019,TM_TAX_WMPS,Bosnia and Herzegovina,IND,1.03442
2019,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2019,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,2.03609
2019,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,6.4306
2019,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,1.40469
2019,TM_TAX_WMPS,Bosnia and Herzegovina,ARM,0.60967
2019,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,2.20683
2020,TM_TAX_WMPS,Bosnia and Herzegovina,ARM,1.79415
2015,TM_TAX_WMPS,Chile,ARM,0.12733
2015,TM_TAX_WMPS,Chile,CLO,0.56218
2015,TM_TAX_WMPS,Chile,OIL,0.0
2015,TM_TAX_WMPS,Chile,IND,0.42297
2015,TM_TAX_WMPS,Chile,ALP,0.40692
2016,TM_TAX_WMPS,Chile,AGR,0.36256
2016,TM_TAX_WMPS,Chile,ALP,0.40692
2016,TM_TAX_WMPS,Chile,IND,0.42297
2016,TM_TAX_WMPS,Chile,OIL,0.0
2016,TM_TAX_WMPS,Chile,CLO,0.56218
2016,TM_TAX_WMPS,Chile,ARM,0.12733
2020,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,2.29146
2020,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2020,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,5.97177
2020,TM_TAX_WMPS,Bosnia and Herzegovina,IND,1.07814
2020,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,2.17958
2020,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,1.46344
2021,TM_TAX_WMPS,Bosnia and Herzegovina,IND,1.35457
2021,TM_TAX_WMPS,Bosnia and Herzegovina,CLO,7.08155
2021,TM_TAX_WMPS,Bosnia and Herzegovina,OIL,0.0
2021,TM_TAX_WMPS,Bosnia and Herzegovina,ARM,2.05266
2021,TM_TAX_WMPS,Bosnia and Herzegovina,TEX,2.97167
2017,TM_TAX_WMPS,India,TEX,9.5163
2017,TM_TAX_WMPS,India,OIL,0.0
2018,TM_TAX_WMPS,India,OIL,0.0
2018,TM_TAX_WMPS,India,IND,5.75114
2018,TM_TAX_WMPS,India,CLO,7.62304
2018,TM_TAX_WMPS,India,TEX,9.05365
2018,TM_TAX_WMPS,India,AGR,19.60918
2018,TM_TAX_WMPS,India,ARM,9.86328
2018,TM_TAX_WMPS,India,ALP,5.53294
2019,TM_TAX_WMPS,India,ARM,9.95329
2019,TM_TAX_WMPS,India,AGR,34.38505
2021,TM_TAX_WMPS,Serbia,ALP,1.76174
2021,TM_TAX_WMPS,Serbia,OIL,0.57713
2005,TM_TAX_WMPS,Viet Nam,AGR,11.73014
2005,TM_TAX_WMPS,Viet Nam,OIL,11.66667
2005,TM_TAX_WMPS,Viet Nam,ARM,0.326
2005,TM_TAX_WMPS,Viet Nam,ALP,10.71545
2005,TM_TAX_WMPS,Viet Nam,CLO,46.11898
2005,TM_TAX_WMPS,Viet Nam,TEX,30.42743
2005,TM_TAX_WMPS,Viet Nam,IND,8.30998
2010,TM_TAX_WMPS,Viet Nam,IND,4.20369
2010,TM_TAX_WMPS,Viet Nam,TEX,9.17813
2021,TM_TAX_WMPS,Bosnia and Herzegovina,ALP,1.71746
2021,TM_TAX_WMPS,Bosnia and Herzegovina,AGR,2.26909
2005,TM_TAX_WMPS,Switzerland,TEX,0.32428
2005,TM_TAX_WMPS,Switzerland,ALP,1.6677
2005,TM_TAX_WMPS,Switzerland,CLO,0.43447
2005,TM_TAX_WMPS,Switzerland,IND,0.04871
2005,TM_TAX_WMPS,Switzerland,OIL,0.0
2005,TM_TAX_WMPS,Switzerland,ARM,0.04526
2005,TM_TAX_WMPS,Switzerland,AGR,27.66196
2010,TM_TAX_WMPS,Switzerland,CLO,0.45687
2010,TM_TAX_WMPS,Switzerland,AGR,19.31658
2016,TM_TAX_WMPS,Chile,TEX,0.77953
2017,TM_TAX_WMPS,Chile,TEX,1.02777
2017,TM_TAX_WMPS,Chile,OIL,0.0
2017,TM_TAX_WMPS,Chile,ARM,0.05928
2017,TM_TAX_WMPS,Chile,CLO,0.46842
2017,TM_TAX_WMPS,Chile,IND,0.2904
2017,TM_TAX_WMPS,Chile,ALP,0.31611
2017,TM_TAX_WMPS,Chile,AGR,0.42517
2018,TM_TAX_WMPS,Chile,ALP,0.30845
2018,TM_TAX_WMPS,Chile,IND,0.28713
2018,TM_TAX_WMPS,Chile,CLO,0.45507
2010,TM_TAX_WMPS,Switzerland,ALP,1.20983
2010,TM_TAX_WMPS,Switzerland,TEX,0.2281
2010,TM_TAX_WMPS,Switzerland,IND,0.01873
2010,TM_TAX_WMPS,Switzerland,ARM,0.02476
2010,TM_TAX_WMPS,Switzerland,OIL,0.0
2015,TM_TAX_WMPS,Switzerland,TEX,0.18908
2015,TM_TAX_WMPS,Switzerland,ALP,1.04094
2015,TM_TAX_WMPS,Switzerland,AGR,22.01004
2015,TM_TAX_WMPS,Switzerland,CLO,0.34433
2015,TM_TAX_WMPS,Switzerland,OIL,0.0
2015,TM_TAX_WMPS,Switzerland,ARM,0.05589
2010,TM_TAX_WMPS,Viet Nam,CLO,18.76008
2010,TM_TAX_WMPS,Viet Nam,ALP,4.64243
2010,TM_TAX_WMPS,Viet Nam,OIL,0.0
2010,TM_TAX_WMPS,Viet Nam,AGR,4.93518
2015,TM_TAX_WMPS,Viet Nam,OIL,0.53518
2015,TM_TAX_WMPS,Viet Nam,ALP,2.58815
2015,TM_TAX_WMPS,Viet Nam,TEX,6.5281
2015,TM_TAX_WMPS,Viet Nam,IND,2.16474
2015,TM_TAX_WMPS,Viet Nam,CLO,13.02889
2015,TM_TAX_WMPS,Viet Nam,AGR,3.25195
2016,TM_TAX_WMPS,Viet Nam,IND,2.04215
2015,TM_TAX_WMPS,Switzerland,IND,0.01793
2016,TM_TAX_WMPS,Switzerland,ALP,0.99418
2016,TM_TAX_WMPS,Switzerland,OIL,0.0
2016,TM_TAX_WMPS,Switzerland,TEX,0.17814
2016,TM_TAX_WMPS,Switzerland,ARM,0.05519
2016,TM_TAX_WMPS,Switzerland,CLO,0.26379
2016,TM_TAX_WMPS,Switzerland,IND,0.01691
2016,TM_TAX_WMPS,Switzerland,AGR,21.05563
2017,TM_TAX_WMPS,Switzerland,TEX,0.1927
2017,TM_TAX_WMPS,Switzerland,OIL,0.0
2017,TM_TAX_WMPS,Switzerland,AGR,20.83856
2018,TM_TAX_WMPS,Chile,ARM,0.05928
2018,TM_TAX_WMPS,Chile,OIL,0.0
2018,TM_TAX_WMPS,Chile,TEX,1.02505
2018,TM_TAX_WMPS,Chile,AGR,0.38096
2019,TM_TAX_WMPS,Chile,TEX,0.94223
2019,TM_TAX_WMPS,Chile,OIL,0.0
2019,TM_TAX_WMPS,Chile,ARM,0.08015
2019,TM_TAX_WMPS,Chile,CLO,0.48596
2019,TM_TAX_WMPS,Chile,IND,0.22944
2019,TM_TAX_WMPS,Chile,ALP,0.25093
2019,TM_TAX_WMPS,Chile,AGR,0.3507
2016,TM_TAX_WMPS,Viet Nam,CLO,12.15506
2016,TM_TAX_WMPS,Viet Nam,TEX,5.43114
2016,TM_TAX_WMPS,Viet Nam,ALP,2.54785
2016,TM_TAX_WMPS,Viet Nam,AGR,4.78613
2016,TM_TAX_WMPS,Viet Nam,OIL,9.06e-06
2017,TM_TAX_WMPS,Viet Nam,CLO,12.08126
2017,TM_TAX_WMPS,Viet Nam,IND,1.98106
2017,TM_TAX_WMPS,Viet Nam,AGR,4.69293
2017,TM_TAX_WMPS,Viet Nam,ALP,2.47813
2017,TM_TAX_WMPS,Viet Nam,TEX,5.27392
2017,TM_TAX_WMPS,Viet Nam,OIL,9.06e-06
2017,TM_TAX_WMPS,Switzerland,ALP,0.97004
2017,TM_TAX_WMPS,Switzerland,IND,0.01795
2017,TM_TAX_WMPS,Switzerland,ARM,0.05692
2017,TM_TAX_WMPS,Switzerland,CLO,0.27858
2018,TM_TAX_WMPS,Switzerland,TEX,0.19599
2018,TM_TAX_WMPS,Switzerland,OIL,0.0
2018,TM_TAX_WMPS,Switzerland,CLO,0.28277
2018,TM_TAX_WMPS,Switzerland,ARM,0.06037
2018,TM_TAX_WMPS,Switzerland,IND,0.01793
2018,TM_TAX_WMPS,Switzerland,ALP,0.9018
2018,TM_TAX_WMPS,Switzerland,AGR,19.33124
2018,TM_TAX_WMPS,Viet Nam,IND,1.24756
2018,TM_TAX_WMPS,Viet Nam,OIL,9.06e-06
2018,TM_TAX_WMPS,Viet Nam,CLO,11.13577
2018,TM_TAX_WMPS,Viet Nam,TEX,4.53539
2018,TM_TAX_WMPS,Viet Nam,ALP,1.82741
2018,TM_TAX_WMPS,Viet Nam,AGR,4.82546
2019,TM_TAX_WMPS,Viet Nam,AGR,5.26963
2019,TM_TAX_WMPS,Viet Nam,IND,1.07902
2019,TM_TAX_WMPS,Viet Nam,ARM,14.85458
2019,TM_TAX_WMPS,Viet Nam,ALP,1.56801
2019,TM_TAX_WMPS,Viet Nam,TEX,3.26003
2020,TM_TAX_WMPS,Chile,IND,0.21461
2020,TM_TAX_WMPS,Chile,ARM,0.06651
2020,TM_TAX_WMPS,Chile,TEX,0.70142
2020,TM_TAX_WMPS,Chile,OIL,0.0
2020,TM_TAX_WMPS,Chile,AGR,0.41783
2020,TM_TAX_WMPS,Chile,ALP,0.2502
2020,TM_TAX_WMPS,Chile,CLO,0.41516
2021,TM_TAX_WMPS,Chile,TEX,0.78661
2021,TM_TAX_WMPS,Chile,OIL,0.0891
2021,TM_TAX_WMPS,Chile,IND,0.27277
2021,TM_TAX_WMPS,Chile,ARM,0.10286
2019,TM_TAX_WMPS,Switzerland,OIL,0.0
2019,TM_TAX_WMPS,Switzerland,TEX,0.20433
2019,TM_TAX_WMPS,Switzerland,AGR,17.03961
2019,TM_TAX_WMPS,Switzerland,ALP,0.79056
2019,TM_TAX_WMPS,Switzerland,CLO,0.2711
2019,TM_TAX_WMPS,Switzerland,IND,0.0189
2019,TM_TAX_WMPS,Switzerland,ARM,0.04006
2020,TM_TAX_WMPS,Switzerland,OIL,0.0
2020,TM_TAX_WMPS,Switzerland,IND,0.01612
2020,TM_TAX_WMPS,Switzerland,CLO,0.26521
2020,TM_TAX_WMPS,Switzerland,ARM,0.04064
2019,TM_TAX_WMPS,Viet Nam,OIL,0.1255
2019,TM_TAX_WMPS,Viet Nam,CLO,6.67666
2020,TM_TAX_WMPS,Viet Nam,CLO,4.62779
2020,TM_TAX_WMPS,Viet Nam,OIL,0.41029
2020,TM_TAX_WMPS,Viet Nam,TEX,1.77778
2020,TM_TAX_WMPS,Viet Nam,ARM,4.21416
2020,TM_TAX_WMPS,Viet Nam,ALP,1.22257
2020,TM_TAX_WMPS,Viet Nam,AGR,5.31895
2020,TM_TAX_WMPS,Viet Nam,IND,0.77137
2021,TM_TAX_WMPS,Viet Nam,IND,0.55881
2021,TM_TAX_WMPS,Viet Nam,ARM,0.09449
2021,TM_TAX_WMPS,Chile,CLO,0.29911
2021,TM_TAX_WMPS,Chile,ALP,0.29383
2021,TM_TAX_WMPS,Chile,AGR,0.41409
2005,TM_TAX_WMPS,China,CLO,6.35053
2005,TM_TAX_WMPS,China,TEX,7.75215
2005,TM_TAX_WMPS,China,ALP,4.21798
2005,TM_TAX_WMPS,China,AGR,15.13252
2005,TM_TAX_WMPS,China,ARM,12.89472
2005,TM_TAX_WMPS,China,IND,3.96568
2005,TM_TAX_WMPS,China,OIL,0.0
2010,TM_TAX_WMPS,China,TEX,6.87274
2020,TM_TAX_WMPS,Switzerland,ALP,0.79487
2020,TM_TAX_WMPS,Switzerland,AGR,16.65929
2020,TM_TAX_WMPS,Switzerland,TEX,0.11641
2021,TM_TAX_WMPS,Switzerland,TEX,0.18287
2021,TM_TAX_WMPS,Switzerland,OIL,0.0
2021,TM_TAX_WMPS,Switzerland,AGR,14.72873
2021,TM_TAX_WMPS,Switzerland,ARM,0.02728
2021,TM_TAX_WMPS,Switzerland,CLO,0.31127
2021,TM_TAX_WMPS,Switzerland,IND,0.0173
2021,TM_TAX_WMPS,Switzerland,ALP,0.71701
2005,TM_TAX_WMPS,Таджикистан,OIL,5.0
2010,TM_TAX_WMPS,China,OIL,0.0
2010,TM_TAX_WMPS,China,AGR,8.08147
2010,TM_TAX_WMPS,China,IND,4.77413
2010,TM_TAX_WMPS,China,ARM,13.0
2010,TM_TAX_WMPS,China,ALP,4.42273
2010,TM_TAX_WMPS,China,CLO,12.22089
2015,TM_TAX_WMPS,China,CLO,9.99406
2015,TM_TAX_WMPS,China,ALP,5.60523
2015,TM_TAX_WMPS,China,AGR,9.19511
2015,TM_TAX_WMPS,China,IND,5.93055
2015,TM_TAX_WMPS,China,OIL,0.0
2015,TM_TAX_WMPS,China,ARM,12.7323
2015,TM_TAX_WMPS,China,TEX,5.73591
2016,TM_TAX_WMPS,China,TEX,5.64769
2016,TM_TAX_WMPS,China,ARM,12.61514
2016,TM_TAX_WMPS,China,OIL,0.0
2016,TM_TAX_WMPS,China,IND,4.04698
2016,TM_TAX_WMPS,China,ALP,4.11985
2016,TM_TAX_WMPS,China,AGR,9.44897
2016,TM_TAX_WMPS,China,CLO,9.96475
2017,TM_TAX_WMPS,China,CLO,9.06041
2017,TM_TAX_WMPS,China,AGR,8.96623
2017,TM_TAX_WMPS,China,ALP,3.90234
2017,TM_TAX_WMPS,China,IND,3.89975
2017,TM_TAX_WMPS,China,OIL,0.0
2017,TM_TAX_WMPS,China,ARM,12.39499
2017,TM_TAX_WMPS,China,TEX,5.46489
2018,TM_TAX_WMPS,China,IND,3.81384
2018,TM_TAX_WMPS,China,OIL,0.0
2018,TM_TAX_WMPS,China,ALP,3.80567
2018,TM_TAX_WMPS,China,AGR,8.6336
2018,TM_TAX_WMPS,China,TEX,5.32407
2018,TM_TAX_WMPS,China,ARM,12.32022
2018,TM_TAX_WMPS,China,CLO,8.90136
2019,TM_TAX_WMPS,China,AGR,8.41386
2019,TM_TAX_WMPS,China,ALP,2.71714
2019,TM_TAX_WMPS,China,OIL,0.0
2019,TM_TAX_WMPS,China,TEX,4.27584
2019,TM_TAX_WMPS,China,IND,2.61975
2019,TM_TAX_WMPS,China,CLO,3.42619
2019,TM_TAX_WMPS,China,ARM,11.52368
2020,TM_TAX_WMPS,China,AGR,9.32213
2020,TM_TAX_WMPS,China,ALP,2.86436
2020,TM_TAX_WMPS,China,OIL,0.0
2020,TM_TAX_WMPS,China,ARM,10.77476
2020,TM_TAX_WMPS,China,CLO,3.83794
2020,TM_TAX_WMPS,China,IND,2.48047
2020,TM_TAX_WMPS,China,TEX,4.25739
2021,TM_TAX_WMPS,China,TEX,3.96015
2021,TM_TAX_WMPS,China,ALP,2.78275
2021,TM_TAX_WMPS,China,AGR,10.47174
2021,TM_TAX_WMPS,China,IND,2.28259
2021,TM_TAX_WMPS,China,CLO,4.08991
2021,TM_TAX_WMPS,China,ARM,10.50854
2021,TM_TAX_WMPS,China,OIL,0.0
2005,TM_TAX_WMPS,Colombia,ALP,7.79159
2005,TM_TAX_WMPS,Colombia,AGR,10.13404
2005,TM_TAX_WMPS,Colombia,TEX,12.70515
2005,TM_TAX_WMPS,Colombia,ARM,17.9588
2005,TM_TAX_WMPS,Colombia,IND,7.2516
2005,TM_TAX_WMPS,Colombia,OIL,1.65166
2005,TM_TAX_WMPS,Colombia,CLO,18.2276
2010,TM_TAX_WMPS,Colombia,ARM,16.88713
2010,TM_TAX_WMPS,Colombia,TEX,13.33601
2010,TM_TAX_WMPS,Colombia,AGR,7.26664
2010,TM_TAX_WMPS,Colombia,ALP,7.86278
2010,TM_TAX_WMPS,Colombia,CLO,17.55119
2010,TM_TAX_WMPS,Colombia,OIL,8.33333
2010,TM_TAX_WMPS,Colombia,IND,7.57083
2015,TM_TAX_WMPS,Colombia,ALP,4.88611
2015,TM_TAX_WMPS,Colombia,AGR,12.82115
2015,TM_TAX_WMPS,Colombia,TEX,8.44103
2015,TM_TAX_WMPS,Colombia,OIL,4.72222
2015,TM_TAX_WMPS,Colombia,ARM,14.0947
2015,TM_TAX_WMPS,Colombia,IND,3.64418
2015,TM_TAX_WMPS,Colombia,CLO,13.96916
2016,TM_TAX_WMPS,Colombia,TEX,8.44103
2005,TM_TAX_WMPS,Таджикистан,TEX,11.09077
2005,TM_TAX_WMPS,Таджикистан,ARM,0.0
2005,TM_TAX_WMPS,Таджикистан,CLO,9.37406
2005,TM_TAX_WMPS,Таджикистан,IND,2.80901
2005,TM_TAX_WMPS,Таджикистан,AGR,4.20801
2005,TM_TAX_WMPS,Таджикистан,ALP,3.61214
2010,TM_TAX_WMPS,Таджикистан,TEX,11.42136
2010,TM_TAX_WMPS,Таджикистан,AGR,3.40516
2010,TM_TAX_WMPS,Таджикистан,ALP,5.93379
2010,TM_TAX_WMPS,Таджикистан,IND,4.62762
2010,TM_TAX_WMPS,Таджикистан,ARM,3.25862
2010,TM_TAX_WMPS,Таджикистан,CLO,9.98578
2015,TM_TAX_WMPS,Таджикистан,CLO,10.25318
2015,TM_TAX_WMPS,Таджикистан,ARM,4.24528
2015,TM_TAX_WMPS,Таджикистан,ALP,5.54928
2015,TM_TAX_WMPS,Таджикистан,AGR,1.97682
2015,TM_TAX_WMPS,Таджикистан,TEX,12.36138
2015,TM_TAX_WMPS,Таджикистан,IND,5.03791
2020,TM_TAX_WMPS,Таджикистан,OIL,0.0
2020,TM_TAX_WMPS,Таджикистан,TEX,7.89702
2020,TM_TAX_WMPS,Таджикистан,AGR,1.47924
2020,TM_TAX_WMPS,Таджикистан,ARM,0.0075
2020,TM_TAX_WMPS,Таджикистан,CLO,17.42819
2020,TM_TAX_WMPS,Таджикистан,ALP,2.33853
2020,TM_TAX_WMPS,Таджикистан,IND,2.40237
2021,TM_TAX_WMPS,Таджикистан,CLO,15.32426
2021,TM_TAX_WMPS,Таджикистан,ARM,0.15598
