Year,SeriesCode,Страна ,Sex,Value
2009,SI_COV_UEMP,Spain,BOTHSEX,62.3
2010,SI_COV_UEMP,Spain,BOTHSEX,63.0
2011,SI_COV_UEMP,Spain,BOTHSEX,53.2
2013,SI_COV_UEMP,Spain,MALE,42.2
2013,SI_COV_UEMP,Spain,FEMALE,37.6
2013,SI_COV_UEMP,Spain,BOTHSEX,40.0
2014,SI_COV_UEMP,Spain,MALE,38.9
2014,SI_COV_UEMP,Spain,BOTHSEX,37.1
2014,SI_COV_UEMP,Spain,FEMALE,35.1
2020,SI_COV_UEMP,Spain,FEMALE,44.1
2020,SI_COV_UEMP,Spain,BOTHSEX,44.2
2020,SI_COV_UEMP,Spain,MALE,44.3
2005,SI_COV_UEMP,Sweden,BOTHSEX,86.2
2007,SI_COV_UEMP,Sweden,BOTHSEX,64.8
2009,SI_COV_UEMP,Sweden,BOTHSEX,39.2
2010,SI_COV_UEMP,Sweden,BOTHSEX,33.9
2011,SI_COV_UEMP,Sweden,BOTHSEX,28.4
2014,SI_COV_UEMP,Sweden,BOTHSEX,25.9
2020,SI_COV_UEMP,Sweden,MALE,54.8
2020,SI_COV_UEMP,Sweden,BOTHSEX,60.2
2020,SI_COV_UEMP,Sweden,FEMALE,66.9
2000,SI_COV_UEMP,Switzerland,BOTHSEX,79.2
2005,SI_COV_UEMP,Switzerland,BOTHSEX,82.4
2007,SI_COV_UEMP,Switzerland,BOTHSEX,71.4
2009,SI_COV_UEMP,Switzerland,BOTHSEX,72.2
2010,SI_COV_UEMP,Switzerland,BOTHSEX,74.8
2011,SI_COV_UEMP,Switzerland,BOTHSEX,64.7
2013,SI_COV_UEMP,Switzerland,MALE,60.9
2013,SI_COV_UEMP,Switzerland,FEMALE,57.0
2013,SI_COV_UEMP,Switzerland,BOTHSEX,59.0
2014,SI_COV_UEMP,Switzerland,BOTHSEX,57.7
2014,SI_COV_UEMP,Switzerland,FEMALE,55.3
2014,SI_COV_UEMP,Switzerland,MALE,59.9
2020,SI_COV_UEMP,Switzerland,BOTHSEX,62.0
2020,SI_COV_UEMP,Switzerland,MALE,66.8
2020,SI_COV_UEMP,Switzerland,FEMALE,56.7
2005,SI_COV_UEMP,Таджикистан,BOTHSEX,5.1
2007,SI_COV_UEMP,Таджикистан,BOTHSEX,5.0
2009,SI_COV_UEMP,Таджикистан,BOTHSEX,3.8
2010,SI_COV_UEMP,Таджикистан,BOTHSEX,5.3
2011,SI_COV_UEMP,Таджикистан,BOTHSEX,8.5
2016,SI_COV_UEMP,Таджикистан,MALE,16.2
2016,SI_COV_UEMP,Таджикистан,FEMALE,18.2
2016,SI_COV_UEMP,Таджикистан,BOTHSEX,17.3
2020,SI_COV_UEMP,Таджикистан,BOTHSEX,20.8
2020,SI_COV_UEMP,United Arab Emirates,BOTHSEX,0.3
2004,SI_COV_UEMP,Türkiye,BOTHSEX,8.7
2005,SI_COV_UEMP,Türkiye,BOTHSEX,5.4
2007,SI_COV_UEMP,Türkiye,BOTHSEX,4.3
2009,SI_COV_UEMP,Türkiye,BOTHSEX,7.9
2010,SI_COV_UEMP,Türkiye,BOTHSEX,6.3
2011,SI_COV_UEMP,Türkiye,BOTHSEX,6.5
2013,SI_COV_UEMP,Türkiye,BOTHSEX,1.4
2013,SI_COV_UEMP,Türkiye,MALE,1.6
2013,SI_COV_UEMP,Türkiye,FEMALE,1.0
2014,SI_COV_UEMP,Türkiye,FEMALE,1.1
2020,SI_COV_UEMP,Chile,MALE,32.8
2021,SI_COV_UEMP,Chile,BOTHSEX,24.3
2000,SI_COV_UEMP,China,BOTHSEX,9.9
2005,SI_COV_UEMP,China,BOTHSEX,20.0
2007,SI_COV_UEMP,China,BOTHSEX,17.1
2009,SI_COV_UEMP,China,BOTHSEX,14.0
2010,SI_COV_UEMP,China,BOTHSEX,9.2
2011,SI_COV_UEMP,China,BOTHSEX,9.1
2016,SI_COV_UEMP,China,BOTHSEX,18.8
2017,SI_COV_UEMP,China,BOTHSEX,23.1
2020,SI_COV_UEMP,China,BOTHSEX,24.1
2016,SI_COV_UEMP,Colombia,BOTHSEX,4.6
2021,SI_COV_UEMP,Colombia,BOTHSEX,2.5
2019,SI_COV_UEMP,Costa Rica,BOTHSEX,71.5
2022,SI_COV_UEMP,Costa Rica,MALE,0.0
2022,SI_COV_UEMP,Costa Rica,FEMALE,0.0
2022,SI_COV_UEMP,Costa Rica,BOTHSEX,0.0
2000,SI_COV_UEMP,Croatia,BOTHSEX,17.7
2005,SI_COV_UEMP,Croatia,BOTHSEX,23.6
2014,SI_COV_UEMP,Türkiye,MALE,1.6
2014,SI_COV_UEMP,Türkiye,BOTHSEX,1.4
2020,SI_COV_UEMP,Türkiye,BOTHSEX,18.3
2022,SI_COV_UEMP,Туркменистан,BOTHSEX,0.0
2000,SI_COV_UEMP,Ukraine,BOTHSEX,23.6
2005,SI_COV_UEMP,Ukraine,BOTHSEX,40.3
2007,SI_COV_UEMP,Ukraine,BOTHSEX,34.4
2009,SI_COV_UEMP,Ukraine,BOTHSEX,26.2
2010,SI_COV_UEMP,Ukraine,BOTHSEX,18.7
2011,SI_COV_UEMP,Ukraine,BOTHSEX,21.3
2015,SI_COV_UEMP,Ukraine,BOTHSEX,21.9
2018,SI_COV_UEMP,Ukraine,BOTHSEX,17.0
2018,SI_COV_UEMP,Ukraine,FEMALE,19.0
2018,SI_COV_UEMP,Ukraine,MALE,15.0
2020,SI_COV_UEMP,Ukraine,BOTHSEX,84.1
2003,SI_COV_UEMP,North Macedonia,BOTHSEX,9.9
2004,SI_COV_UEMP,North Macedonia,BOTHSEX,10.7
2007,SI_COV_UEMP,North Macedonia,BOTHSEX,7.8
2009,SI_COV_UEMP,North Macedonia,BOTHSEX,8.2
2016,SI_COV_UEMP,North Macedonia,BOTHSEX,11.5
2007,SI_COV_UEMP,Croatia,BOTHSEX,22.5
2009,SI_COV_UEMP,Croatia,BOTHSEX,26.2
2010,SI_COV_UEMP,Croatia,BOTHSEX,25.9
2011,SI_COV_UEMP,Croatia,BOTHSEX,24.4
2013,SI_COV_UEMP,Croatia,MALE,21.0
2013,SI_COV_UEMP,Croatia,FEMALE,19.2
2013,SI_COV_UEMP,Croatia,BOTHSEX,20.0
2020,SI_COV_UEMP,Croatia,MALE,23.5
2020,SI_COV_UEMP,Croatia,BOTHSEX,22.4
2020,SI_COV_UEMP,Croatia,FEMALE,21.6
2020,SI_COV_UEMP,North Macedonia,BOTHSEX,17.5
2000,SI_COV_UEMP,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,68.2
2005,SI_COV_UEMP,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,61.0
2007,SI_COV_UEMP,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,53.8
2009,SI_COV_UEMP,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,65.0
2010,SI_COV_UEMP,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,61.6
2011,SI_COV_UEMP,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,60.8
2014,SI_COV_UEMP,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,60.0
2020,SI_COV_UEMP,United Kingdom of Great Britain and Northern Ireland,BOTHSEX,56.4
2005,SI_COV_UEMP,Cyprus,BOTHSEX,68.1
2007,SI_COV_UEMP,Cyprus,BOTHSEX,81.5
2009,SI_COV_UEMP,Cyprus,BOTHSEX,79.1
2010,SI_COV_UEMP,Cyprus,BOTHSEX,78.7
2013,SI_COV_UEMP,Cyprus,MALE,29.1
2013,SI_COV_UEMP,Cyprus,BOTHSEX,31.4
2013,SI_COV_UEMP,Cyprus,FEMALE,34.4
2014,SI_COV_UEMP,Cyprus,MALE,20.7
2014,SI_COV_UEMP,Cyprus,BOTHSEX,23.7
2014,SI_COV_UEMP,Cyprus,FEMALE,27.4
2020,SI_COV_UEMP,Cyprus,MALE,14.9
2020,SI_COV_UEMP,Cyprus,FEMALE,21.0
2020,SI_COV_UEMP,Cyprus,BOTHSEX,17.8
2005,SI_COV_UEMP,Czechia,BOTHSEX,27.6
2007,SI_COV_UEMP,Czechia,BOTHSEX,31.5
2009,SI_COV_UEMP,Czechia,BOTHSEX,40.4
2010,SI_COV_UEMP,Czechia,BOTHSEX,30.8
2011,SI_COV_UEMP,Czechia,BOTHSEX,25.8
2013,SI_COV_UEMP,Czechia,BOTHSEX,32.0
2013,SI_COV_UEMP,Czechia,FEMALE,31.1
2013,SI_COV_UEMP,Czechia,MALE,33.0
2014,SI_COV_UEMP,Czechia,FEMALE,33.1
2014,SI_COV_UEMP,Czechia,BOTHSEX,35.8
2014,SI_COV_UEMP,Czechia,MALE,39.0
2020,SI_COV_UEMP,Czechia,FEMALE,45.5
2020,SI_COV_UEMP,Czechia,BOTHSEX,45.7
2020,SI_COV_UEMP,Czechia,MALE,46.0
2000,SI_COV_UEMP,Denmark,BOTHSEX,99.9
2005,SI_COV_UEMP,Denmark,BOTHSEX,98.9
2007,SI_COV_UEMP,Denmark,BOTHSEX,77.8
2009,SI_COV_UEMP,Denmark,BOTHSEX,78.6
2010,SI_COV_UEMP,Denmark,BOTHSEX,70.9
2011,SI_COV_UEMP,Denmark,BOTHSEX,68.3
2013,SI_COV_UEMP,Denmark,MALE,24.1
2013,SI_COV_UEMP,Denmark,BOTHSEX,50.2
2013,SI_COV_UEMP,Denmark,FEMALE,51.7
2014,SI_COV_UEMP,Denmark,MALE,22.1
2014,SI_COV_UEMP,Denmark,FEMALE,50.2
2014,SI_COV_UEMP,Denmark,BOTHSEX,47.7
2020,SI_COV_UEMP,Denmark,FEMALE,100.0
2020,SI_COV_UEMP,Denmark,BOTHSEX,93.7
2020,SI_COV_UEMP,Denmark,MALE,84.5
2000,SI_COV_UEMP,Estonia,BOTHSEX,17.3
2005,SI_COV_UEMP,Estonia,BOTHSEX,28.9
2007,SI_COV_UEMP,Estonia,BOTHSEX,25.9
2009,SI_COV_UEMP,Estonia,BOTHSEX,45.1
2010,SI_COV_UEMP,Estonia,BOTHSEX,35.2
2011,SI_COV_UEMP,Estonia,BOTHSEX,25.7
2014,SI_COV_UEMP,Estonia,BOTHSEX,41.5
2020,SI_COV_UEMP,Estonia,BOTHSEX,47.5
2002,SI_COV_UEMP,Finland,BOTHSEX,63.7
2005,SI_COV_UEMP,Finland,BOTHSEX,63.6
2007,SI_COV_UEMP,Finland,BOTHSEX,58.8
2009,SI_COV_UEMP,Finland,BOTHSEX,47.9
2010,SI_COV_UEMP,Finland,BOTHSEX,52.1
2011,SI_COV_UEMP,Finland,BOTHSEX,57.8
2013,SI_COV_UEMP,Finland,BOTHSEX,86.6
2013,SI_COV_UEMP,Finland,MALE,46.5
2013,SI_COV_UEMP,Finland,FEMALE,72.0
2014,SI_COV_UEMP,Finland,MALE,50.4
2014,SI_COV_UEMP,Finland,FEMALE,80.8
2014,SI_COV_UEMP,Finland,BOTHSEX,95.3
2020,SI_COV_UEMP,Finland,MALE,100.0
2020,SI_COV_UEMP,Finland,FEMALE,100.0
2020,SI_COV_UEMP,Finland,BOTHSEX,100.0
2000,SI_COV_UEMP,France,BOTHSEX,57.4
2005,SI_COV_UEMP,France,BOTHSEX,67.0
2007,SI_COV_UEMP,France,BOTHSEX,67.4
2009,SI_COV_UEMP,France,BOTHSEX,66.0
2010,SI_COV_UEMP,France,BOTHSEX,62.3
2011,SI_COV_UEMP,France,BOTHSEX,59.8
2014,SI_COV_UEMP,France,BOTHSEX,94.7
2020,SI_COV_UEMP,France,BOTHSEX,100.0
2020,SI_COV_UEMP,France,MALE,100.0
2020,SI_COV_UEMP,France,FEMALE,100.0
2000,SI_COV_UEMP,Georgia,BOTHSEX,2.4
2005,SI_COV_UEMP,Georgia,BOTHSEX,4.0
2020,SI_COV_UEMP,Georgia,BOTHSEX,0.0
2017,SI_COV_UEMP,Узбекистан,BOTHSEX,0.8
2017,SI_COV_UEMP,Узбекистан,BOTHSEX,0.8
